Topic,Term,Value
30,insecurity,-0.284
46,talk,-0.256
38,rightsright,-0.101
25,fuel,-0.215
70,team,0.0
69,farage,0.55
11,time,-0.161
31,share_petition,0.242
24,access,0.165
16,proof,-0.255
71,team,-0.0
59,email,-0.231
38,curse,-0.383
79,sign,-0.229
65,worker,-0.736
27,https_www,-0.359
8,confirm,-0.072
2,brexiteer,0.184
63,contempt,0.193
28,change,-0.303
31,utm_source,0.242
36,share,-0.063
33,bill,0.123
37,source_location,0.255
45,development,0.5
26,school,-0.181
27,facebook_com,-0.149
4,part,-0.21
33,sponsor,0.26
20,line,-0.222
35,make,-0.237
43,way,0.237
10,world,-0.286
19,post,-0.131
45,parliament,0.0
11,flight,-0.169
14,someone,0.14
79,confirm,-0.575
16,sow,-0.51
71,test,0.413
32,reasonsexporter,-0.246
39,word,-0.342
52,thank,-0.377
42,click,-0.141
59,democracy,0.248
43,arch,-0.262
52,delivery,-0.377
72,hate,-0.0
78,http,0.443
80,smolensk,-0.31
0,croissance,0.335
28,theresa,-0.255
29,tariff,-0.23
56,fref,-0.116
14,derision,0.14
66,government,-0.297
23,person,0.158
76,mind,0.097
21,mean,-0.177
41,brexit,-0.0
28,tradition,-0.198
0,avec,0.122
52,street,0.225
31,rightsright,-0.203
52,share,-0.341
49,news,-0.25
13,facebook,-0.259
70,test,-0.355
19,tariff,0.195
20,decision,-0.271
44,conomie,-0.382
12,safeness,-0.204
64,britain,-0.454
15,civilization,-0.146
44,croissance,0.133
65,remedy,0.148
23,vehicle,0.152
82,brexiteer,-0.339
76,thing,0.097
49,bbc,-0.25
29,saywhatsoeverin,-0.163
60,upr,-0.192
20,somebody,-0.222
8,person,-0.11
17,step,0.141
62,democracy,0.157
34,fill,-0.173
7,slavery,0.21
5,deal,-0.149
13,group,-0.168
18,dispatch,0.233
31,recruiter,0.242
69,independence,-0.086
6,euro,-0.278
66,parliament,-0.416
35,brexit,-0.167
27,lesson,0.21
57,information,-0.342
81,street,0.207
41,johnson,-0.447
11,attack,-0.151
20,party,-0.222
53,bowl,0.378
75,godplease,-0.077
43,parliament,0.247
29,https_www,0.165
31,utm_medium,0.242
19,globalist,-0.122
55,theater,0.21
77,country,-0.091
5,right,0.172
4,country,-0.447
2,sector,0.303
23,majority,-0.232
58,touch,-0.393
3,zonesa,0.151
44,pronostic,-0.427
60,democracy,-0.353
47,legislation,-0.284
48,information,0.309
1,court,-0.285
1,abus,-0.183
29,inputsof,-0.163
37,hydrophobia,0.149
74,share,0.081
65,trade,-0.14
6,brexit,0.278
24,business,0.188
24,change,0.199
61,delivery,0.35
72,sponsor,0.0
26,majority,0.301
17,facebook_com,-0.189
33,talk,0.123
80,guy,-0.161
38,source_location,0.104
26,project,-0.181
61,tory,0.181
46,parliament,-0.279
42,churchill,0.254
75,attack,-0.077
19,protest,-0.122
42,issue,0.23
14,arm,-0.187
21,pricesin,-0.177
1,meeting,-0.107
2,tax,0.154
36,market,-0.337
32,manufacturing,-0.246
26,fill,-0.181
3,security,0.301
6,troopsnaval,-0.139
45,lord,-0.0
56,game,0.16
4,travel,-0.156
16,bloke,-0.255
4,trading,0.193
73,frexit,0.786
53,wait,-0.252
77,system,-0.141
62,amorphamedia,-0.402
15,brexiteer,-0.185
51,inability,-0.0
69,time,0.0
1,article,-0.61
75,contradiction,-0.105
31,copylink,0.242
1,dispatch,-0.107
22,business,-0.149
12,golf,-0.204
82,facebook,-0.081
61,fref,0.068
46,facebook,-0.239
53,march,0.26
37,theresa,0.511
49,magazine,-0.25
34,union,0.196
28,island,-0.198
30,rule,-0.256
47,abus,-0.195
83,government,-0.216
25,business,0.174
65,right,-0.413
25,food,-0.215
6,support,-0.139
8,petition,-0.825
17,person,-0.151
76,contradiction,-0.941
68,tariff,-0.195
56,penny,0.204
46,click,-0.167
68,workguyslook,0.52
54,video,-0.206
10,facebook_com,0.163
6,travel,-0.16
34,dpbs,0.235
16,idea,-0.255
0,tre,0.223
55,upr,-0.175
64,luximo,0.109
47,name,0.247
43,instigator,-0.262
8,euro,-0.06
34,yat,0.235
12,right,-0.218
77,prophet,-0.141
48,quote,-0.162
25,vehicle,-0.215
34,exit,0.22
13,britain,0.209
39,government,-0.389
46,petition,0.177
55,confirm,0.309
62,contempt,0.157
43,person,0.296
12,residente,-0.204
50,winston,-0.309
25,motor,-0.215
59,supporter,-0.231
44,tre,0.089
7,wifeor,0.21
28,recruiter,-0.175
77,tariff,0.043
30,prophet,-0.284
59,tory,0.604
50,employment,0.362
17,civilization,0.283
22,trade,-0.207
47,rightsright,0.204
12,sport,-0.204
35,winston,-0.154
57,video,-0.166
80,penny,-0.207
1,remedy,-0.362
26,anybody,-0.181
54,upr,-0.206
75,recover,-0.077
20,mind,-0.222
48,news,-0.193
42,inability,0.253
67,rightsright,-0.241
36,theresa,0.133
51,racism,-0.577
82,workguyslook,0.157
42,http,0.202
15,part,0.22
68,britain,0.203
60,email,-0.304
81,page,0.119
80,bowl,-0.207
43,talk,0.237
39,thank,-0.143
65,deal,-0.152
81,thank,0.36
1,judge,-0.183
66,talk,0.236
52,public,0.225
5,membership,-0.172
82,lunatic,-0.361
63,hate,-0.295
66,petition,0.23
28,generation,-0.198
13,page,-0.17
70,independence,-0.481
49,type,0.177
75,victim,-0.077
78,magazine,-0.19
73,test,0.143
54,sign,0.41
74,government,-0.422
8,nation,-0.06
29,product,-0.163
61,supporter,-0.076
16,vogue,-0.255
12,flight,-0.408
37,article,-0.19
71,sponsor,0.0
9,judgement,0.176
35,inspiration,-0.237
32,standardsand,-0.246
70,frexit,-0.394
38,hydrophobia,-0.383
76,somebody,0.097
40,amendment,-0.286
79,employment,0.13
13,facebook_com,-0.332
79,sponsor,0.29
10,membership,-0.161
56,upr,-0.116
62,supporter,-0.244
72,frexit,-0.278
54,confirm,-0.24
41,schwanz,-0.447
14,march,0.297
61,rush,0.35
60,supporter,-0.304
77,method,-0.141
10,tariff,-0.153
30,effect,-0.214
54,photo,0.243
41,zis,-0.447
61,email,-0.076
55,fref,-0.175
83,sign,0.394
48,facebook,0.38
21,euif,-0.177
37,delay,0.255
13,investor,0.119
19,share,-0.176
83,street,0.093
18,quote,0.145
36,estate,-0.778
39,page,0.158
44,avec,-0.427
60,side,0.428
23,motor,0.152
83,sponsor,0.554
43,bill,0.237
20,thing,-0.222
17,ancient,0.141
53,guy,-0.252
2,security,0.154
71,parliament,-0.0
3,brexit,-0.237
11,father,-0.151
47,list,0.247
63,touch,-0.268
61,thank,-0.7
33,petition,0.108
33,link,-0.38
31,article,-0.278
44,talk,0.047
39,public,-0.342
50,inability,-0.309
73,supporter,0.0
63,tory,-0.295
75,justice,-0.077
14,slogan,0.14
62,video,-0.402
53,type,0.303
24,theresa,0.254
12,condition,-0.204
7,faith,0.245
54,type,0.266
16,shoot,-0.255
24,research,0.165
14,brexiteer,0.181
45,influence,0.5
79,team,0.296
9,policy,0.176
7,refinement,0.21
51,discrimination,-0.577
59,contempt,0.248
70,farage,-0.497
24,article,0.27
17,https_www,-0.154
82,archive,-0.361
70,dit,0.491
22,lunatic,0.148
41,leetle,-0.447
15,england,0.191
17,brexit,0.161
58,side,-0.393
68,deal,-0.158
67,remedy,-0.183
56,smolensk,-0.567
38,mohammedanism,-0.383
59,amorphamedia,0.086
49,amendment,0.245
46,guy,0.162
79,link,0.307
78,information,0.269
13,rule,0.158
54,theater,0.266
80,bill,-0.182
55,link,0.204
45,religion,0.5
72,dit,0.702
80,com,-0.174
81,rush,0.36
50,instigator,0.169
2,export,0.14
32,tariff,0.245
62,email,-0.244
80,talk,-0.182
40,referendum,-0.266
64,web,0.267
36,membership,0.103
57,bbc,-0.152
38,man,-0.265
24,cebr,0.165
39,post,0.103
41,inspiration,0.0
78,facebook,-0.359
69,dit,-0.048
19,facebook_com,0.347
24,right,-0.204
69,test,-0.824
10,part,-0.268
67,research,-0.145
7,mohammedan,0.21
5,britain,-0.148
63,democracy,0.193
35,tariff,-0.204
70,sponsor,-0.0
51,number,0.0
37,rightsright,-0.271
54,bowl,-0.185
19,https_www,0.295
50,inspiration,0.169
51,business,0.0
58,thank,0.329
45,moslem,0.5
51,winston,-0.0
35,instigator,-0.237
29,http,0.205
68,brexiteer,0.494
66,street,0.167
57,magazine,-0.152
51,form,-0.577
67,trade,0.411
73,email,0.0
75,time,0.951
21,majority,-0.182
3,london,0.169
73,independence,-0.305
48,legislation,0.201
34,school,-0.173
17,facebook,-0.218
35,churchill,-0.391
26,dutch,-0.181
77,effect,-0.133
16,purse,-0.255
9,key,0.176
45,bill,0.0
2,addition,0.139
65,nature,0.088
40,news,-0.209
41,churchill,0.0
78,upr,0.18
40,com,-0.148
30,system,-0.284
4,majority,-0.153
78,bbc,-0.19
26,web,0.272
53,game,-0.252
26,surveymonkey,-0.181
70,government,0.0
11,arm,-0.184
11,london,-0.254
58,upr,0.171
53,photo,0.276
3,deal,0.178
11,brexiteer,-0.193
40,http,-0.472
37,mohammedanism,0.149
18,blair,0.233
64,workguyslook,-0.513
81,share,-0.641
36,end,-0.389
47,news,-0.233
69,democracy,0.0
71,farage,0.594
21,tariff,-0.229
5,brexit,-0.187
36,source_location,0.067
6,cheque,-0.139
58,video,-0.171
9,briefing,0.328
76,racist,0.097
32,britain,0.238
5,briefing,-0.281
76,dogma,0.097
57,amorphamedia,-0.166
42,brexit,-0.253
16,vicar,-0.255
39,delivery,-0.143
33,confirm,-0.105
42,link,-0.141
45,way,0.0
44,gouvernement,0.089
10,investor,0.193
22,britain,0.283
33,click,-0.38
81,parliament,-0.095
69,frexit,0.093
62,fref,0.402
23,right,0.173
74,team,-0.714
20,racist,-0.222
27,holiday,0.21
0,pr_vision,0.335
7,islam,0.21
7,power,0.227
74,parliament,-0.188
74,public,0.17
58,fref,0.171
7,man,0.449
44,d_jou,-0.427
58,contempt,-0.41
8,link,-0.222
47,magazine,-0.233
39,share,-0.524
56,march,0.147
22,brexiteer,0.172
30,majority,-0.151
29,majority,-0.173
31,person,-0.197
57,fref,-0.166
12,course,-0.223
5,trade,-0.226
25,drink,-0.215
28,britishand,-0.198
13,membership,0.162
14,tariff,0.15
18,group,0.24
8,sponsor,-0.206
48,name,-0.162
55,photo,0.192
19,page,-0.243
32,course,-0.217
58,democracy,-0.41
68,lunatic,-0.166
38,apathy,-0.383
42,winston,0.253
80,way,-0.182
83,confirm,0.298
10,residency,0.193
66,bill,0.236
23,theresa,-0.171
31,power,0.225
57,visit,-0.342
83,team,0.398
25,web,0.174
32,saywhatsoeverin,-0.246
41,make,0.0
1,group,-0.112
9,theirsand,0.176
11,march,-0.287
79,click,0.307
21,membership,0.197
40,bbc,-0.209
52,government,0.319
27,blog,0.21
29,standardsand,-0.163
76,time,-0.105
62,side,0.3
73,democracy,-0.0
5,nation,-0.204
4,brexit,0.197
49,lord,0.245
31,devolution,0.242
52,game,0.14
77,property,0.922
64,union,0.116
69,government,-0.0
56,wait,0.16
78,visit,0.269
27,site,0.21
60,video,0.192
58,rush,-0.164
77,insecurity,-0.141
19,order,-0.122
25,partner,-0.215
49,com,0.192
16,photo,-0.288
4,member,-0.212
36,rightsright,-0.066
59,video,0.086
46,bill,-0.256
66,sponsor,-0.172
83,parliament,0.172
50,issue,-0.273
15,world,-0.195
55,employment,-0.178
27,history,0.21
71,dit,0.029
67,analysis,-0.145
51,employment,0.0
78,news,-0.19
56,guy,0.16
60,amorphamedia,0.192
79,government,-0.188
52,rush,-0.377
80,brexit,0.461
74,sponsor,0.355
20,issue,-0.254
53,penny,0.378
53,delivery,-0.105
42,person,0.266
47,judge,-0.195
78,amorphamedia,0.18
59,hate,0.604
33,way,0.123
18,decision,0.156
43,inspiration,-0.262
18,meeting,0.233
81,public,0.207
75,father,-0.077
15,page,-0.18
74,thank,-0.08
55,type,0.21
61,democracy,-0.29
72,time,0.0
54,amorphamedia,-0.206
78,video,0.18
12,number,-0.217
50,number,0.332
74,word,0.17
48,luximo,0.251
71,government,-0.0
63,email,-0.514
71,time,0.0
3,country,-0.265
47,quote,0.247
10,brexit,0.239
64,product,-0.092
23,article,-0.202
68,capx,-0.166
57,news,-0.152
8,click,-0.222
83,public,0.093
32,dpbs,0.155
76,line,0.097
30,method,-0.284
44,britannique,-0.382
58,amorphamedia,-0.171
19,civilization,0.165
38,delay,0.104
3,europe,0.155
67,workguyslook,0.199
6,blank,-0.139
2,trading,0.283
29,web,0.198
60,touch,0.428
77,follower,-0.141
77,rule,-0.115
72,farage,0.304
68,archive,-0.166
39,rush,-0.143
63,amorphamedia,0.101
1,right,-0.341
27,hope,0.21
54,fref,-0.206
60,fref,-0.192
7,fact,0.21
46,way,-0.256
34,sthash,0.235
56,bowl,0.204
56,srexit,-0.567
55,click,0.204
27,day,0.187
8,sign,-0.258
65,court,0.111
37,estate,0.193
40,britain,0.143
75,today,-0.077
71,frexit,-0.377
43,make,-0.262
72,team,-0.0
4,investor,-0.242
34,theviralogs,0.235
6,nation,-0.278
73,time,-0.0
72,test,0.07
41,boris,-0.447
32,product,-0.246
48,visit,0.309
66,way,0.236
