Topic,Term,Value
40,http,0.472
37,mohammedanism,-0.149
18,blair,-0.233
36,end,0.389
47,news,0.233
21,tariff,0.229
5,brexit,0.187
36,source_location,-0.067
9,briefing,-0.328
61,hate,0.11
66,word,-0.167
32,britain,-0.238
5,briefing,0.281
68,deal,0.158
57,amorphamedia,0.166
42,brexit,0.253
16,vicar,0.255
39,delivery,0.143
51,employment,-0.0
33,confirm,0.105
69,team,0.0
45,way,-0.0
44,gouvernement,-0.089
44,conomie,0.382
10,investor,-0.193
22,britain,-0.283
33,click,0.38
69,frexit,0.821
6,assurance,0.139
63,fref,-0.206
20,racist,0.222
27,holiday,-0.21
0,pr_vision,-0.335
7,islam,-0.21
7,power,-0.227
60,tory,0.403
58,fref,-0.415
7,man,-0.449
44,d_jou,0.427
58,contempt,0.332
8,link,0.222
47,magazine,0.233
39,share,0.524
56,march,-0.147
22,brexiteer,-0.172
30,majority,0.151
29,majority,0.173
31,person,0.197
57,fref,0.166
12,course,0.223
5,trade,0.226
25,drink,0.215
28,britishand,0.198
13,membership,-0.162
18,group,-0.24
8,sponsor,0.206
55,photo,-0.192
23,drink,-0.152
19,page,0.243
32,course,0.217
58,democracy,0.332
68,lunatic,0.166
38,apathy,0.383
62,thank,-0.739
40,magazine,0.209
10,residency,-0.193
66,bill,-0.236
59,thank,-0.142
23,theresa,0.171
31,power,-0.225
25,web,-0.174
45,petition,0.0
32,saywhatsoeverin,0.246
1,group,0.112
9,theirsand,-0.176
11,march,0.287
21,membership,-0.197
40,bbc,0.209
60,thank,0.233
52,government,-0.319
27,blog,-0.21
29,standardsand,0.163
62,side,0.185
5,euro,0.204
4,brexit,-0.197
49,lord,-0.245
31,devolution,-0.242
52,game,-0.14
64,union,-0.116
69,government,0.0
56,wait,-0.16
27,site,-0.21
19,order,0.122
25,partner,0.215
37,estate,-0.193
49,com,-0.192
16,photo,0.288
4,member,0.212
36,rightsright,0.066
46,bill,0.256
66,sponsor,0.172
50,issue,0.273
55,employment,0.178
27,history,-0.21
58,supporter,-0.113
56,guy,-0.16
60,amorphamedia,0.173
52,rush,0.377
57,visit,0.342
20,issue,0.254
53,delivery,0.105
42,person,-0.266
47,judge,0.195
59,hate,0.552
33,way,-0.123
18,decision,-0.156
43,inspiration,0.262
18,meeting,-0.233
61,supporter,0.654
15,page,0.18
26,lot,0.181
55,type,-0.21
61,democracy,0.225
54,amorphamedia,0.206
12,number,0.217
50,number,-0.332
48,luximo,-0.251
31,article,0.278
34,project,0.173
3,country,0.265
47,quote,-0.247
10,brexit,-0.239
23,article,0.202
68,capx,0.166
57,news,0.152
8,click,0.222
59,rush,0.071
30,method,0.284
44,britannique,0.382
58,amorphamedia,0.415
19,civilization,-0.165
38,delay,-0.104
3,europe,-0.155
67,workguyslook,-0.199
23,vehicle,-0.152
2,trading,-0.283
29,web,-0.198
60,touch,0.42
46,wait,-0.162
40,britain,-0.143
68,archive,0.166
39,rush,0.143
63,amorphamedia,0.206
1,right,0.341
27,hope,-0.21
54,fref,0.206
5,britain,0.148
7,fact,-0.21
46,way,0.256
34,sthash,-0.235
56,bowl,-0.204
56,srexit,0.567
55,click,-0.204
59,fref,0.067
8,sign,0.258
65,court,-0.111
58,delivery,0.101
15,world,0.195
43,make,0.262
4,investor,0.242
34,theviralogs,-0.235
6,nation,0.278
64,workguyslook,0.513
53,penny,-0.378
41,boris,-0.447
32,product,0.246
48,visit,-0.309
66,way,-0.236
