Topic,Term,Value
45,religion,-0.5
61,upr,-0.187
46,click,-0.167
50,instigator,0.169
2,export,0.14
6,gov,-0.139
1,article,-0.61
62,email,0.214
64,web,0.267
72,contradiction,0.0
60,rush,0.171
38,man,-0.265
24,cebr,0.165
39,post,0.103
0,conomie,0.233
78,facebook,-0.359
69,dit,-0.2
24,right,-0.204
58,video,-0.093
10,part,-0.268
67,research,-0.145
7,mohammedan,0.21
69,test,-0.295
63,democracy,0.096
35,tariff,-0.204
70,sponsor,-0.0
51,number,-0.0
37,rightsright,-0.271
54,bowl,-0.185
19,https_www,0.295
50,inspiration,0.169
68,trading,-0.136
58,thank,0.096
45,moslem,-0.5
67,cebr,-0.145
35,instigator,-0.237
29,http,0.205
68,brexiteer,0.494
66,street,0.167
57,magazine,-0.152
70,contradiction,-0.0
51,form,0.577
67,trade,0.411
46,parliament,-0.279
75,time,0.951
55,upr,-0.175
3,london,0.169
73,independence,0.059
48,legislation,0.201
34,school,-0.173
17,facebook,-0.218
35,churchill,-0.391
77,effect,-0.133
16,purse,-0.255
9,key,0.176
2,addition,0.139
57,video,-0.166
40,news,-0.209
41,churchill,0.0
78,upr,0.18
40,com,-0.148
4,majority,-0.153
9,house,0.176
26,web,0.272
53,game,-0.252
60,hate,-0.217
26,surveymonkey,-0.181
70,government,0.0
11,london,-0.254
53,photo,0.276
3,deal,0.178
11,brexiteer,-0.193
40,http,-0.472
37,mohammedanism,0.149
14,civilization,-0.253
64,workguyslook,-0.513
36,end,-0.389
47,news,-0.233
71,farage,-0.092
21,tariff,-0.229
5,brexit,-0.187
36,source_location,0.067
6,cheque,-0.139
9,briefing,0.328
76,racist,0.097
32,britain,0.238
5,briefing,-0.281
76,dogma,0.097
57,amorphamedia,-0.166
42,brexit,-0.253
16,vicar,-0.255
39,delivery,-0.143
33,confirm,-0.105
69,team,0.0
45,way,-0.0
44,gouvernement,0.089
41,religion,0.0
70,time,-0.0
10,investor,0.193
22,britain,0.283
33,click,-0.38
69,frexit,0.454
62,fref,-0.312
6,assurance,-0.139
23,right,0.173
45,boris,0.0
74,team,-0.714
20,racist,-0.222
27,holiday,0.21
0,pr_vision,0.335
7,islam,0.21
7,power,0.227
74,parliament,-0.188
41,development,0.0
60,tory,-0.217
58,fref,0.093
7,man,0.449
44,d_jou,-0.427
58,contempt,-0.397
8,link,-0.222
47,magazine,-0.233
39,share,-0.524
56,march,0.147
22,brexiteer,0.172
30,majority,-0.151
29,majority,-0.173
31,person,-0.197
57,fref,-0.166
12,course,-0.223
5,trade,-0.226
25,drink,-0.215
28,britishand,-0.198
13,membership,0.162
18,group,0.24
8,sponsor,-0.206
55,photo,0.192
23,drink,0.152
19,page,-0.243
32,course,-0.217
58,democracy,-0.397
68,lunatic,-0.166
38,apathy,-0.383
62,thank,-0.216
40,magazine,-0.209
10,residency,0.193
44,avec,-0.427
59,thank,-0.278
23,theresa,-0.171
31,power,0.225
25,web,0.174
42,link,-0.141
32,saywhatsoeverin,-0.246
76,line,0.097
1,group,-0.112
9,theirsand,0.176
11,march,-0.287
79,click,0.307
21,membership,0.197
40,bbc,-0.209
60,thank,-0.341
52,government,0.319
27,blog,0.21
29,standardsand,-0.163
76,time,-0.105
62,side,0.123
73,democracy,0.0
17,science,0.141
5,nation,-0.204
4,brexit,0.197
49,lord,0.245
31,devolution,0.242
52,game,0.14
77,property,0.922
64,union,0.116
69,government,0.0
45,johnson,0.0
56,wait,0.16
78,visit,0.269
27,site,0.21
60,video,-0.321
71,property,-0.0
58,hate,0.411
77,insecurity,-0.141
19,order,-0.122
25,partner,-0.215
49,com,0.192
16,photo,-0.288
4,member,-0.212
36,rightsright,-0.066
27,day,0.187
46,bill,-0.256
66,sponsor,-0.172
50,issue,-0.273
15,world,-0.195
3,fishing,0.151
27,history,0.21
71,dit,0.347
51,employment,-0.0
78,news,-0.19
56,guy,0.16
60,amorphamedia,-0.321
79,government,-0.188
52,rush,-0.377
57,visit,-0.342
74,sponsor,0.355
20,issue,-0.254
1,blair,-0.107
53,penny,0.378
53,delivery,-0.105
42,person,0.266
47,judge,-0.195
78,amorphamedia,0.18
59,hate,0.516
71,contradiction,0.0
33,way,0.123
18,decision,0.156
43,inspiration,-0.262
18,meeting,0.233
75,father,-0.077
15,page,-0.18
26,lot,-0.181
55,type,0.21
61,democracy,0.264
72,time,-0.0
12,number,-0.217
50,number,0.332
74,word,0.17
48,luximo,0.251
71,government,0.0
63,email,-0.36
71,time,-0.0
3,country,-0.265
47,quote,0.247
10,brexit,0.239
64,product,-0.092
23,article,-0.202
68,capx,-0.166
57,news,-0.152
8,click,-0.222
32,dpbs,0.155
30,method,-0.284
44,britannique,-0.382
58,amorphamedia,-0.093
19,civilization,0.165
38,delay,0.104
3,europe,0.155
67,workguyslook,0.199
23,vehicle,0.152
2,trading,0.283
29,web,0.198
77,follower,-0.141
77,rule,-0.115
72,farage,-0.286
68,archive,-0.166
39,rush,-0.143
1,right,-0.341
27,hope,0.21
54,fref,-0.206
60,fref,0.321
7,fact,0.21
46,way,-0.256
34,sthash,0.235
56,bowl,0.204
56,srexit,-0.567
55,click,0.204
78,video,0.18
8,sign,-0.258
65,court,0.111
37,estate,0.193
40,britain,0.143
71,frexit,0.298
43,make,-0.262
72,team,0.0
4,investor,-0.242
34,theviralogs,0.235
6,nation,-0.278
73,time,-0.0
72,test,0.262
41,boris,0.447
32,product,-0.246
48,visit,0.309
66,way,0.236
