Topic,Term,Value
5,nation,-0.204
4,brexit,-0.197
49,lord,0.245
31,devolution,0.242
52,game,0.14
49,news,-0.25
45,johnson,-0.0
27,site,0.21
58,rush,-0.293
19,order,-0.122
25,partner,-0.215
37,estate,0.193
49,com,0.192
16,photo,-0.288
4,member,0.212
36,rightsright,-0.066
59,video,-0.258
46,bill,-0.256
50,issue,-0.273
27,history,0.21
51,employment,0.0
56,guy,0.16
52,rush,-0.377
57,visit,-0.342
20,issue,-0.254
1,blair,0.107
53,delivery,-0.105
42,person,0.266
47,judge,-0.195
59,hate,-0.369
33,way,0.123
18,decision,0.156
34,surveymonkey,-0.173
18,meeting,0.233
15,page,-0.18
26,lot,-0.181
55,type,0.21
25,service,-0.215
54,amorphamedia,-0.206
12,number,-0.217
50,number,0.332
48,luximo,0.251
31,article,-0.278
21,membership,0.197
3,country,0.265
47,quote,0.247
10,brexit,0.239
23,article,-0.202
57,news,-0.152
8,click,-0.222
33,petition,0.108
30,method,-0.284
44,britannique,-0.382
19,civilization,0.165
38,delay,0.104
3,europe,-0.155
23,vehicle,0.152
2,trading,-0.283
29,web,0.198
40,britain,0.143
39,rush,-0.143
1,right,0.341
27,hope,0.21
54,fref,-0.206
41,moslem,0.0
46,way,-0.256
34,sthash,0.235
56,bowl,0.204
56,srexit,-0.567
55,click,0.204
59,fref,0.258
8,sign,-0.258
58,hate,-0.212
58,delivery,-0.293
17,force,0.141
15,world,-0.195
43,make,-0.262
4,investor,0.242
57,information,-0.342
6,nation,-0.278
53,penny,0.378
41,boris,0.447
32,product,-0.246
48,visit,0.309
