Topic,Term,Value
17,honor,0.009
3,dogma,0.007
11,delay,0.009
17,range,0.009
6,organisme,0.007
18,dignity,0.008
9,woman,0.008
0,key,0.008
4,pronostic,0.011
9,justice,0.008
2,issue,0.014
0,regime,0.008
12,fullfact,0.015
14,web,0.009
17,allait,0.01
11,school,0.009
3,briefing,0.011
2,impact,0.01
19,globalist,0.008
9,mean,0.008
1,remedy,0.013
10,product,0.009
5,somebody,0.008
6,someone,0.008
13,independence,0.009
3,solution,0.007
17,example,0.012
18,fill,0.011
13,hope,0.008
7,access,0.008
11,bowl,0.01
19,march,0.008
13,votary,0.011
7,seulement,0.007
15,page,0.009
4,safeness,0.009
19,pricesin,0.009
10,bil,0.009
2,schwanz,0.01
15,dispatch,0.008
9,government,0.01
15,tax,0.014
4,avait,0.007
3,step,0.008
11,troopsnaval,0.01
13,abus,0.008
0,web,0.01
16,par,0.008
15,attack,0.009
0,contempt,0.01
16,news,0.008
14,girl,0.008
14,shame,0.007
17,arch,0.009
3,com,0.012
8,honor,0.009
13,thank,0.011
16,pound,0.009
19,votary,0.01
5,transition,0.007
9,life,0.009
4,crap,0.007
4,wifeor,0.007
18,programme,0.011
7,judgement,0.009
19,email,0.009
2,pricesin,0.012
0,rush,0.009
13,investor,0.008
13,lourdement,0.008
7,member,0.009
16,ally,0.011
13,mohammedanism,0.008
9,avait,0.009
1,tel,0.01
14,magazine,0.008
18,delivery,0.007
15,utm_medium,0.012
11,slavery,0.012
13,think,0.007
11,dogma,0.011
6,drink,0.007
5,project,0.007
12,email,0.007
11,remedy,0.008
6,web,0.011
6,smolensk,0.008
1,sorte,0.009
9,recruiter,0.009
8,refinement,0.01
1,dutch,0.011
0,dogma,0.008
11,theirsand,0.007
10,banque,0.007
15,theviralogs,0.008
4,school,0.008
13,falla,0.007
4,discrimination,0.008
5,touch,0.008
9,discrimination,0.008
2,england,0.014
0,majority,0.007
19,impact,0.009
6,channel,0.008
6,part,0.008
19,guarantor,0.009
10,condition,0.016
14,cheque,0.011
14,shoot,0.008
2,refusal,0.01
12,solution,0.01
15,lesson,0.011
4,smolensk,0.008
12,d_jou,0.007
7,ally,0.012
3,civilization,0.01
19,majority,0.008
10,contempt,0.007
0,amenity,0.013
15,oppertunity,0.008
17,slavery,0.007
3,share,0.008
0,ancient,0.009
8,golf,0.013
4,majority,0.01
11,srexit,0.008
14,saywhatsoeverin,0.01
18,end,0.007
10,power,0.007
9,theater,0.008
3,britishand,0.011
2,deal,0.009
15,racist,0.008
18,game,0.011
2,analyste,0.012
3,impact,0.009
5,refusal,0.008
8,tel,0.01
14,racism,0.008
13,http,0.008
13,service,0.009
11,country,0.008
16,civilization,0.008
4,curse,0.008
12,march,0.009
14,share,0.01
8,government,0.01
4,royaume,0.008
2,responsibility,0.015
1,hope,0.01
17,vehicle,0.007
9,vicar,0.014
19,case,0.009
0,right,0.01
4,share_petition,0.007
7,community,0.008
14,sensualism,0.008
1,legislation,0.013
3,rule,0.008
16,documentation,0.007
8,rule,0.008
12,copylink,0.008
17,order,0.011
3,programme,0.01
16,consommation,0.009
13,lord,0.012
11,refinement,0.008
19,cartoon,0.008
6,utm_source,0.008
18,https_www,0.015
8,guarantor,0.009
8,zonesa,0.007
15,inputsof,0.009
12,ally,0.007
19,mohammedan,0.011
18,policy,0.008
19,drink,0.014
3,racism,0.008
16,review,0.009
15,allait,0.008
10,soul,0.01
16,photo,0.014
11,europ_ennel,0.011
7,line,0.009
8,briefing,0.009
8,position,0.01
16,father,0.015
10,pr_vision,0.011
13,sow,0.008
17,import,0.011
12,zonesa,0.013
0,market,0.007
12,line,0.007
11,range,0.008
12,end,0.007
12,tenure,0.016
8,gouvernement,0.01
9,set,0.008
6,scotland,0.009
17,slogan,0.008
12,guy,0.009
8,day,0.012
5,theirsand,0.007
16,prophet,0.01
1,inability,0.016
17,scotland,0.009
18,power,0.008
14,moslem,0.008
7,lunatic,0.008
1,soul,0.013
4,lord,0.01
10,news,0.01
6,churchill,0.007
3,grace,0.007
5,mohammedan,0.009
18,force,0.009
10,lesson,0.009
2,brexitla,0.009
16,standard,0.009
2,falla,0.01
3,baisse,0.011
14,brexit,0.009
8,apathy,0.008
12,utm_source,0.009
13,euif,0.013
