Topic,Term,Value
35,tariff,0.014
3,refusal,0.009
18,petition,0.008
36,utm_source,0.008
7,group,0.01
8,system,0.011
6,need,0.018
35,family,0.009
20,key,0.009
14,service,0.01
21,hope,0.01
3,bonport,0.01
4,hope,0.008
26,solution,0.018
37,product,0.012
11,hand,0.009
4,rightsright,0.009
10,girl,0.007
17,change,0.007
18,racist,0.011
30,mean,0.013
37,hate,0.008
3,system,0.011
38,contradiction,0.008
37,democracy,0.009
30,protest,0.01
2,remedy,0.008
21,blank,0.011
0,victim,0.014
10,abus,0.009
17,brexitie,0.007
24,magazine,0.007
38,tre,0.007
28,guy,0.014
12,nature,0.009
7,woman,0.01
32,fullfact,0.014
20,globalist,0.009
2,purse,0.011
18,blair,0.008
2,dutch,0.009
22,change,0.008
2,trade,0.009
8,frexit,0.011
9,word,0.009
32,history,0.01
30,sthash,0.008
3,house,0.011
27,allemagne,0.012
1,brexiteer,0.016
13,http,0.008
37,oppertunity,0.007
35,help,0.008
33,theviralogs,0.011
11,residency,0.009
8,surveymonkey,0.013
28,nation,0.015
22,apathy,0.008
1,area,0.008
28,bloke,0.01
7,consommation,0.008
23,workguyslook,0.009
16,paris,0.011
17,royaume,0.009
36,drive,0.008
36,fact,0.01
3,lourdement,0.011
8,woman,0.011
28,dignity,0.01
14,oppertunity,0.007
15,area,0.01
7,petition,0.01
21,residente,0.009
16,space,0.009
20,space,0.011
16,science,0.008
18,attempt,0.008
39,email,0.014
34,winston,0.017
39,think,0.007
5,family,0.011
9,dpbs,0.008
24,estate,0.009
35,civilization,0.007
31,analysis,0.011
25,dit,0.007
25,community,0.009
36,euro,0.008
39,method,0.009
13,source_location,0.008
4,cebr,0.009
39,support,0.009
14,winston,0.011
25,type,0.007
26,godplease,0.011
1,rush,0.008
4,democracy,0.008
15,cebr,0.009
3,word,0.009
20,troopsnaval,0.01
27,juin,0.009
29,form,0.013
19,facebook,0.008
19,precedent,0.01
10,independence,0.008
17,pound,0.009
15,standard,0.008
14,frexit,0.012
23,amorphamedia,0.007
29,right,0.008
7,srexit,0.008
10,ireland,0.018
16,guy,0.011
25,thing,0.007
11,range,0.007
12,person,0.01
32,brexit,0.008
6,abus,0.009
30,woman,0.008
21,prophet,0.014
15,srexit,0.007
36,rome,0.007
36,dogma,0.011
35,dogma,0.009
38,cebr,0.011
9,sthash,0.008
10,life,0.007
5,sector,0.009
35,son,0.007
16,wifeor,0.008
18,drive,0.009
0,fact,0.008
23,lunatic,0.009
16,transition,0.01
10,euif,0.011
20,europ_ennel,0.008
28,tel,0.009
24,follower,0.009
3,help,0.009
27,tradition,0.009
19,method,0.009
36,rush,0.014
12,reflection,0.015
13,fill,0.018
13,sign,0.015
37,falla,0.007
31,act,0.011
5,reflection,0.009
10,allait,0.007
34,post,0.009
24,pronostic,0.007
29,export,0.008
33,page,0.009
17,allemagne,0.009
9,refinement,0.007
28,recruiter,0.008
29,scotland,0.011
11,library,0.014
36,holiday,0.008
33,game,0.009
22,remainer,0.01
30,sortie,0.008
37,need,0.008
23,organisation,0.007
36,project,0.011
1,lunatic,0.007
28,trade,0.008
14,case,0.007
20,soul,0.008
5,visa,0.01
12,england,0.009
21,theviralogs,0.009
0,agreement,0.01
34,city,0.01
7,reasonsexporter,0.011
38,surveymonkey,0.01
32,britannique,0.011
1,boris,0.01
29,particuli,0.008
22,condition,0.011
28,apathy,0.014
33,form,0.008
22,idea,0.009
32,membership,0.008
21,copylink,0.011
30,ntexit,0.007
12,culpaestimant,0.009
27,continieu,0.009
38,fact,0.01
38,lobby,0.009
24,allait,0.006
24,devolution,0.008
7,economic,0.01
28,facebook,0.011
34,britain,0.008
14,theirsand,0.011
18,power,0.01
3,dignity,0.01
39,majority,0.008
26,judgement,0.009
27,dispatch,0.011
3,luximo,0.009
10,requirement,0.01
19,need,0.01
38,follower,0.008
33,review,0.01
10,consumer,0.007
24,influence,0.007
26,brixit,0.011
25,gov,0.009
6,girl,0.008
8,commitment,0.008
11,idea,0.008
38,meeting,0.008
39,seulement,0.008
26,capx,0.009
29,family,0.01
37,rome,0.011
31,allait,0.011
35,avait,0.011
6,independence,0.008
34,arch,0.008
5,information,0.008
37,fact,0.01
6,analysis,0.008
22,france,0.008
8,sign,0.01
16,allait,0.009
17,force,0.008
3,johnson,0.013
6,property,0.012
10,man,0.007
37,trading,0.011
19,refinement,0.008
2,photo,0.007
5,visit,0.009
25,supporter,0.008
24,dutch,0.008
22,generation,0.009
32,product,0.008
13,euif,0.008
