Topic,Term,Value
16,access,0.007
37,london,0.01
31,natos,0.007
2,woman,0.01
34,luximo,0.009
0,workguyslook,0.01
35,royaume,0.007
1,range,0.008
31,space,0.007
40,article,0.012
43,outcome,0.008
41,way,0.011
23,impact,0.008
4,allait,0.009
11,partner,0.008
14,type,0.009
7,source_location,0.012
47,brexitie,0.01
19,national,0.008
29,end,0.007
36,library,0.008
38,judgement,0.012
29,sorte,0.008
19,banque,0.012
46,cebr,0.007
22,nation,0.009
35,son,0.009
38,amendment,0.012
49,refusal,0.008
45,baisse,0.007
19,nature,0.01
35,property,0.008
4,slogan,0.007
26,delivery,0.008
49,sector,0.01
49,globalist,0.009
46,library,0.008
28,name,0.01
15,allait,0.008
37,residente,0.011
43,hope,0.008
8,bonport,0.012
46,silk,0.014
48,share_petition,0.013
46,london,0.01
24,partner,0.008
20,victim,0.008
45,export,0.019
20,inputsof,0.01
31,law,0.009
6,troopsnaval,0.007
38,http,0.008
0,farage,0.006
49,dpbs,0.009
39,life,0.009
14,bonport,0.008
39,manufacturing,0.012
49,theviralogs,0.01
44,inputsof,0.013
26,life,0.007
29,person,0.011
2,national,0.012
26,country,0.007
46,residente,0.009
48,business,0.01
25,johnson,0.009
34,gouvernement,0.012
7,guarantor,0.008
23,site,0.007
10,tre,0.011
48,membership,0.008
35,contradiction,0.008
31,godplease,0.008
42,surveymonkey,0.007
30,ally,0.008
40,access,0.007
16,office,0.008
12,investor,0.008
27,blair,0.012
46,https_www,0.012
22,idea,0.009
38,march,0.014
47,history,0.009
2,importer,0.011
44,exit,0.007
10,man,0.009
37,https_www,0.007
29,hisse,0.008
3,country,0.008
24,test,0.009
29,method,0.007
14,review,0.008
31,tre,0.008
48,theviralogs,0.008
7,lunatic,0.007
5,policy,0.009
24,sponsor,0.009
42,union,0.009
40,office,0.007
36,outcome,0.009
26,sponsor,0.009
43,commons,0.008
43,good,0.008
44,britannique,0.008
20,amorphamedia,0.013
21,pound,0.008
45,touch,0.009
1,racist,0.008
39,leader,0.013
38,travel,0.01
37,employment,0.007
14,judgement,0.015
10,idea,0.009
48,baisse,0.009
5,mohammedan,0.017
30,churchill,0.01
5,rightsright,0.009
49,scotland,0.01
36,sow,0.008
6,dogma,0.007
30,dpbs,0.011
40,islam,0.009
22,natos,0.008
2,island,0.008
5,justice,0.008
47,recruiter,0.009
47,islam,0.01
34,market,0.008
36,copylink,0.01
44,majority,0.019
22,science,0.008
6,exit,0.01
47,budget,0.009
21,hydrophobia,0.017
8,racism,0.008
19,europe,0.011
8,sthash,0.009
36,attack,0.014
38,fill,0.014
46,surveymonkey,0.013
22,pronostic,0.01
49,hisse,0.007
12,deal,0.007
42,utm_medium,0.008
4,investor,0.012
39,extinction,0.009
32,oppertunity,0.01
6,drive,0.013
16,talk,0.009
20,apathy,0.011
9,theviralogs,0.008
42,motor,0.007
10,court,0.01
6,refusal,0.01
47,pr_vision,0.008
39,economic,0.022
2,yat,0.01
8,range,0.011
1,attack,0.008
22,generation,0.007
28,influence,0.008
33,conomie,0.007
48,europe,0.009
