Topic,Term,Value
9,confession,0.002
7,khil,0.002
1,air_strike,0.002
5,report,0.003
8,cause,0.002
12,harrison,0.002
3,defendant,0.002
10,person,0.002
5,person,0.002
2,howard,0.004
4,explosive,0.001
9,afghanistan,0.002
16,cent,0.002
11,maneuver,0.002
9,troop,0.002
16,company,0.005
9,momentum,0.002
7,brazil,0.002
16,feature,0.002
13,salvo,0.002
16,institution,0.002
2,fazalur,0.002
8,arafat,0.002
3,roger,0.002
1,attack,0.002
16,administrator,0.002
1,dinner,0.002
5,end,0.002
11,rua,0.002
15,brain,0.003
16,staff,0.002
1,daisy,0.002
4,love,0.002
9,australia,0.002
17,april,0.002
10,afghan,0.002
1,gustaf,0.002
13,alarming,0.002
10,mosh,0.002
12,cancer,0.002
13,birthplace,0.002
7,economy,0.003
9,inconsistancy,0.002
2,prosser,0.002
4,engine,0.001
2,palestinian,0.002
8,cup,0.003
2,email,0.002
4,band,0.002
2,government,0.003
13,davis,0.002
5,airport,0.004
17,government,0.003
16,intruder,0.002
14,damage,0.002
8,day,0.002
4,colony,0.002
10,temperature,0.002
1,bombardment,0.002
5,opposition,0.002
5,night,0.003
16,interview,0.002
4,beatle,0.001
15,doctor,0.002
0,razor,0.002
4,account,0.001
14,state,0.002
17,help,0.002
17,gillespie,0.002
12,official,0.002
8,utmost,0.002
7,activist,0.002
0,france,0.002
5,evening,0.002
3,mount,0.002
14,software,0.001
7,flinder,0.002
11,carbon,0.002
6,union,0.002
6,bank,0.001
8,goal,0.002
7,raft,0.002
6,body,0.002
