Topic,Term,Value
4,millimetre,0.002
7,australia,0.002
16,girl,0.002
1,rafter,0.002
2,hiv,0.002
18,present,0.002
15,court,0.002
12,hornsby,0.002
0,gaza_city,0.002
11,krishna,0.002
14,jean,0.002
6,policy,0.002
13,climate,0.002
2,home,0.002
9,vigin,0.002
5,vice,0.002
13,downer,0.002
13,dhani,0.002
10,thousand,0.002
5,hope,0.002
13,barrack,0.001
13,price,0.001
1,course,0.002
14,caught,0.001
11,sect,0.002
8,campaign,0.002
2,damage,0.002
9,title,0.002
3,entitlement,0.002
10,test,0.002
8,traveland,0.002
5,kemp,0.002
14,speed,0.001
10,penalty,0.002
9,german,0.002
9,rearguard,0.002
1,vessel,0.002
7,talk,0.002
6,kontrol,0.002
10,luggage,0.002
9,debris,0.002
4,airstrike,0.003
18,scrutiny,0.002
11,dam,0.002
12,tree,0.003
15,fleet,0.002
15,region,0.002
18,containment,0.002
6,rule,0.002
0,aarage,0.002
0,group,0.003
18,overtime,0.002
14,phrase,0.002
11,guitarist,0.002
14,river,0.002
15,rabbani,0.003
7,campbelltown,0.002
9,seek,0.002
12,manager,0.002
12,singh,0.002
0,helicopter,0.002
17,qaeda_fighter,0.001
8,united_state,0.002
10,canister,0.002
8,taliban,0.001
13,copy,0.002
6,religion,0.002
16,sharon,0.002
4,lali,0.002
2,uprising,0.002
7,sharing,0.002
9,deputy,0.002
17,air_strike,0.002
15,think,0.002
6,opinion,0.002
5,voltage,0.002
17,palestinian,0.002
2,conference,0.002
8,distributor,0.002
10,government,0.002
17,invasion,0.002
11,ceremony,0.002
17,sharon,0.002
2,australia,0.002
15,action,0.002
9,victorium,0.002
6,bid,0.002
1,check,0.002
7,entry,0.002
3,township,0.002
16,terrence,0.002
18,prevalence,0.002
18,organization,0.002
11,hideout,0.002
4,supporter,0.002
17,tropic,0.001
4,opposition,0.002
15,death,0.002
14,trainer,0.002
2,disarmament,0.002
9,condemnation,0.001
5,mccartney,0.002
11,hare,0.003
2,president,0.003
10,outrage,0.002
16,leak,0.002
3,finish,0.002
16,shura,0.002
0,meeting,0.002
0,afghanistan,0.002
14,village,0.001
5,loya,0.002
6,government,0.003
10,passenger,0.002
2,republic,0.002
9,shire,0.002
2,senator,0.002
9,aarage,0.002
2,defunct,0.002
16,transplant,0.002
4,mining,0.002
14,jodee,0.002
12,area,0.002
9,race,0.001
5,opinion,0.002
8,secretary,0.002
16,damage,0.001
17,swan,0.002
17,graham,0.002
12,home,0.002
16,concern,0.002
1,importance,0.002
3,cent,0.002
8,gale,0.002
16,frontline,0.001
5,mysticism,0.002
15,appointment,0.002
16,survey,0.002
3,broadcast,0.002
12,storm,0.004
4,agha,0.002
6,occupation,0.002
1,arnaud,0.002
14,experience,0.002
15,coaching,0.002
4,ridge,0.002
1,ravenshoe,0.002
9,metre,0.002
9,everyone,0.002
6,vigin,0.002
15,australian,0.002
17,saxet,0.002
6,judge,0.002
8,lieutenant,0.002
18,task,0.002
3,administrator,0.001
9,elevator,0.002
0,innings,0.002
11,import,0.002
5,rhino,0.002
6,practice,0.002
14,zimbabwean,0.002
15,hour,0.002
18,bumblebee,0.002
12,measure,0.002
4,complaint,0.002
0,government,0.003
16,brigade,0.002
18,team,0.003
8,sydney,0.001
14,tora_bora,0.003
13,empty,0.001
18,come,0.002
13,bowling,0.002
12,sydney,0.002
4,violence,0.002
16,lubber,0.002
3,roll,0.002
4,appointment,0.002
3,hundred,0.002
1,government,0.003
0,vrindavan,0.002
8,bike,0.002
2,food,0.002
1,team,0.002
5,square,0.001
15,shape,0.002
7,team,0.002
1,tennis,0.002
0,agreement,0.002
6,help,0.002
10,leading,0.002
0,israel,0.002
9,boy,0.002
11,benare,0.003
17,government,0.002
2,russell,0.002
16,justice,0.002
10,zaman,0.002
11,companion,0.002
0,director,0.004
13,eddystone,0.002
4,taliban,0.003
7,howard,0.002
7,examine,0.002
3,staff,0.002
5,jewish,0.002
14,investment,0.002
9,software,0.002
14,defend,0.002
7,president,0.002
2,rajoub,0.002
8,sporting,0.002
11,huegill,0.002
12,service,0.002
0,afghan,0.002
6,kilogram,0.002
17,afghanistan,0.002
11,rescue,0.002
0,hat,0.002
18,alliance,0.002
10,premier,0.002
8,marine,0.002
0,aircraft,0.002
8,goal,0.002
4,gul,0.002
18,australia,0.002
