Topic,Term,Value
2,thabkfully,0.0
11,controls,0.0
28,mcgrath,0.0
24,cascadia,0.0
46,unelectedundemocratic,0.0
41,innigrants,0.0
24,surnames,0.0
8,fsb,0.0
15,sleeves,0.0
27,matrona,0.0
38,losing,0.0
16,8324,0.0
18,jestli,0.0
3,publication,0.0
7,overstretched,0.0
21,christian,0.0
49,43aef004,0.0
31,v_rifi_,0.0
27,abit,0.0
5,gallighers,0.0
39,46499537,0.0
8,sari,0.0
49,differs,0.0
30,partythey,0.0
44,nonce,0.0
36,millennial,0.0
0,vote,0.004
16,peple,0.0
3,dardanelles,0.0
14,leaders,0.0
6,hehehehehe,0.0
18,kenick,0.0
12,oiut,0.0
46,yaaay,0.0
27,minopoly,0.0
17,rtror,0.0
42,ahahahahah,0.0
19,buiness,0.0
17,rensen,0.0
41,musdlems,0.0
23,battison,0.0
41,santimonious,0.0
8,648192,0.0
21,jewell,0.0
1,renainers,0.0
20,cancelled,0.0
49,lampoons,0.0
23,twatmobeal,0.0
32,blackie,0.0
48,e11,0.0
16,meter,0.0
41,noneof,0.0
34,akiens,0.0
10,lotif,0.0
31,ddown,0.0
43,booklets,0.0
35,idac,0.0
15,yn,0.0
43,crowdjustice,0.0
2,bisognerebbe,0.0
38,flagpole,0.0
0,uk,0.005
28,morrow,0.0
0,get,0.005
17,contestants,0.0
10,cantankerous,0.0
0,us,0.004
2,betraying,0.0
40,ettersp,0.0
4,53,0.0
6,squeezes,0.0
29,eventhough,0.0
38,mecedes,0.0
9,terrkrists,0.0
34,dovetail,0.0
12,wherewe,0.0
41,hajib,0.0
1,hoult,0.0
7,compromised,0.0
46,eurosceptics,0.0
7,chippenham,0.0
15,farrag,0.0
1,wypowiedzialam,0.0
39,gossip,0.0
14,cabina,0.0
41,etcetera,0.0
43,10f,0.0
32,arei,0.0
1,chewed,0.0
8,welljust,0.0
30,rechecked,0.0
20,seego,0.0
31,diyings,0.0
49,titanic,0.0
31,abetted,0.0
8,yarnall,0.0
15,borta,0.0
27,allons,0.0
41,surah,0.0
6,exactlt,0.0
30,sshe,0.0
22,compromised,0.0
34,convenient,0.0
47,soverign,0.0
49,happens,0.0
46,horrifying,0.0
9,carful,0.0
28,mechathatcher,0.0
45,comedians,0.0
16,views,0.0
39,suffereing,0.0
3,jestes,0.0
13,divisiveness,0.0
24,serve,0.0
28,surer,0.0
0,think,0.004
20,bday,0.0
25,cannier,0.0
35,ians,0.0
39,maclellan,0.0
11,tebbitt,0.0
4,publuc,0.0
32,lordy,0.0
1,struck,0.0
26,fathers_en,0.0
12,stards,0.0
24,inhertance,0.0
2,michaeld,0.0
9,alde,0.0
28,repeated,0.0
20,took,0.0
4,lounge,0.0
1,yaaay,0.0
49,curtains,0.0
4,charts,0.0
30,a8yjnbckkny,0.0
5,schizoid,0.0
9,danexit,0.0
5,expose,0.0
19,mayflower,0.0
7,encourging,0.0
31,sirand,0.0
21,lickspittle,0.0
34,counted,0.0
3,arrghh,0.0
32,tobelerone,0.0
6,records,0.0
18,squirrelling,0.0
38,dwelling,0.0
18,edmund,0.0
10,ofthenotveryposhvarietyiwill,0.0
19,dockers,0.0
36,anthropology,0.0
2,usp,0.0
11,elia,0.0
34,exerpts,0.0
12,puh,0.0
6,aggitated,0.0
1,thorne,0.0
7,multipurpose,0.0
37,gurkas,0.0
22,3462,0.0
45,burnsy,0.0
26,utduy7qkvk8,0.0
30,protectionism,0.0
41,rbs,0.0
40,sameread,0.0
48,wilcox,0.0
2,56pm,0.0
25,3weeks,0.0
24,designer,0.0
39,fuggly,0.0
19,27500,0.0
38,chatterton,0.0
11,canrt,0.0
21,0637,0.0
19,specious,0.0
29,astronomy,0.0
6,disseration,0.0
22,successfull,0.0
1,dubailaptoprepairservice,0.0
14,35943388,0.0
42,turt,0.0
32,sepratist,0.0
2,weptits,0.0
30,overrun,0.0
29,wean,0.0
25,78453,0.0
24,shuns,0.0
39,correctly,0.0
36,salad,0.0
8,tinfoil,0.0
49,stranger,0.0
32,terrorized,0.0
14,8m6verjh5vy,0.0
12,tham,0.0
17,disharmony,0.0
34,godbe,0.0
29,568000,0.0
12,pursuing,0.0
19,standardise,0.0
21,hostile,0.0
45,movidaaa,0.0
30,hidebecause,0.0
11,megacorporations,0.0
25,overseeing,0.0
43,clutching,0.0
27,regiem,0.0
32,walesi,0.0
42,102,0.0
5,downwards,0.0
43,royston,0.0
31,whatsoevere,0.0
28,dysan,0.0
13,antagonising,0.0
5,fear,0.0
44,verbrechen,0.0
13,somuch,0.0
19,theeuropean,0.0
3,fairness,0.0
5,deacon,0.0
41,wherever,0.0
12,coral,0.0
32,harmonises,0.0
33,taxxes,0.0
36,endeared,0.0
19,entranced,0.0
7,subsides,0.0
29,aware,0.0
8,bipolarmuch,0.0
13,le,0.0
39,oppirtunity,0.0
47,riggeddodgy,0.0
23,barber,0.0
41,censorship,0.0
30,tingen,0.0
48,confidant,0.0
26,absolutt,0.0
46,roberton,0.0
38,ahajahahahahah,0.0
45,intothe,0.0
26,operas,0.0
16,linevote,0.0
32,100rb,0.0
24,microdot,0.0
44,partyit,0.0
39,gravitate,0.0
40,impenetrable,0.0
9,inventory,0.0
29,atacat,0.0
42,cockwomble,0.0
39,resentments,0.0
43,skimp,0.0
47,aart,0.0
42,lebanese,0.0
11,ixzz4azisssuf,0.0
39,wallies,0.0
28,pedoes,0.0
44,rearmed,0.0
5,guiness,0.0
25,birrell,0.0
27,db7,0.0
29,hsould,0.0
46,mourning,0.0
4,jemadar,0.0
28,frameborder,0.0
14,burton,0.0
13,unconvincing,0.0
11,batons,0.0
47,hel9,0.0
7,savo,0.0
44,disapppear,0.0
30,3978988,0.0
22,vunerable,0.0
44,bigest,0.0
26,rolf,0.0
8,h_hepunkt,0.0
37,commissionin,0.0
41,remortgaged,0.0
45,themnow,0.0
16,contradictions,0.0
46,ea,0.0
19,borgstrom,0.0
46,secretsi,0.0
25,hamer,0.0
19,lazes,0.0
37,weekafterall,0.0
16,mai,0.0
37,delegation,0.0
33,categories,0.0
43,elevation,0.0
11,couldve,0.0
43,vatican,0.0
8,maloney,0.0
43,frame,0.0
10,inspired,0.0
34,invent,0.0
15,allitt,0.0
0,will,0.01
34,grumpiness,0.0
40,homophobic,0.0
10,kardashian,0.0
24,seine,0.0
33,harassed,0.0
28,ishvinda,0.0
5,ghostly,0.0
16,europ_ens,0.0
15,bunching,0.0
24,executed,0.0
49,obvously,0.0
22,46years,0.0
37,overdrive,0.0
35,pureblooded,0.0
41,hergestellt,0.0
46,outstrip,0.0
14,parlimentary,0.0
38,delet,0.0
35,dubs,0.0
9,barraged,0.0
48,speechwe,0.0
40,mingha,0.0
47,tissue,0.0
48,section,0.0
45,poliltical,0.0
29,841989320324091904,0.0
23,goodinson,0.0
38,proditores,0.0
39,allowed_in_frame,0.0
5,silicon,0.0
15,blindfold,0.0
40,whores,0.0
19,692667,0.0
34,jewishand,0.0
42,andi,0.0
21,axzz44xdkojct,0.0
37,fossero,0.0
31,insaitable,0.0
36,daaaaa,0.0
5,floats,0.0
40,nonvoters,0.0
23,contrary,0.0
29,rseen,0.0
26,gpd,0.0
41,collegue,0.0
5,99642909,0.0
3,voda,0.0
3,varela,0.0
23,dictaphone,0.0
48,miiardi,0.0
4,starving,0.0
18,23rd,0.0
18,brexiballs,0.0
27,standardised,0.0
22,8288,0.0
42,a6771536,0.0
14,oddschecker,0.0
24,rosetta,0.0
3,caricom,0.0
42,seevote,0.0
13,wringers,0.0
36,gelded,0.0
19,meanand,0.0
28,ovenden,0.0
32,aime,0.0
6,uneffective,0.0
30,chartist,0.0
41,tippee,0.0
46,pr_cis,0.0
47,julie,0.0
49,abbraccia,0.0
30,idukkcn10e0lq,0.0
48,researchi,0.0
20,tombe,0.0
23,valko,0.0
44,addr,0.0
15,babysitting,0.0
45,nighty,0.0
13,kindly,0.0
17,excavation,0.0
27,factory,0.0
30,silvia,0.0
43,fantasies,0.0
40,winfrey,0.0
7,frauds,0.0
27,sharon,0.0
28,greececroatia,0.0
27,posed,0.0
42,yeoo,0.0
5,clearcut,0.0
37,meriel,0.0
26,lnvaders,0.0
48,havethey,0.0
48,heb,0.0
2,littlewon,0.0
11,gelston,0.0
37,happyand,0.0
47,robertnot,0.0
25,trouf,0.0
43,paris,0.0
49,heckett,0.0
36,inoutundecided,0.0
10,watcher,0.0
49,6889,0.0
17,curtain,0.0
27,bags,0.0
32,obstructive,0.0
0,00b8,0.005
36,garrity,0.0
44,livving,0.0
48,discussions,0.0
35,speeek,0.0
47,lessened,0.0
47,nambi,0.0
12,iker,0.0
29,klinkt,0.0
35,ovewellming,0.0
21,baffoon,0.0
47,bury,0.0
18,371bn,0.0
7,noch,0.0
7,prefectly,0.0
34,gutting,0.0
24,oranged,0.0
37,kiddind,0.0
35,electrified,0.0
49,kilmarnock,0.0
0,t,0.015
33,domnul,0.0
21,hofl,0.0
42,victimised,0.0
16,nopejust,0.0
48,fizzled,0.0
26,09677548864,0.0
6,tsbut,0.0
48,36742691,0.0
26,chairmain,0.0
17,newzealnd,0.0
34,3jy,0.0
37,fullford,0.0
46,sitter,0.0
40,trusts,0.0
34,cistern,0.0
4,subsequent,0.0
26,theology,0.0
45,shoulnt,0.0
27,thrusting,0.0
37,intend,0.0
12,skupnosti,0.0
10,spotonicus,0.0
35,enkeltindivid,0.0
45,salut,0.0
14,hotmail,0.0
44,guaranteed,0.0
33,signatory,0.0
24,armes,0.0
16,mights,0.0
10,fetes,0.0
49,refuser,0.0
45,afront,0.0
29,fortunes,0.0
41,exhilarating,0.0
26,doute,0.0
46,noon,0.0
44,stipendi,0.0
3,ifs,0.0
23,excitment,0.0
10,gurr,0.0
34,diz,0.0
43,lexicon,0.0
41,hainsworth,0.0
48,johnbercow,0.0
8,buffer04b0b,0.0
2,cupboardthe,0.0
26,adage,0.0
40,me1,0.0
22,14am,0.0
32,321mm,0.0
22,kuwait,0.0
23,stil,0.0
38,essen,0.0
31,morant,0.0
28,portuguese,0.0
37,pinnochio,0.0
9,lossesnot,0.0
20,50mm,0.0
39,consultant,0.0
29,senga,0.0
45,flutua,0.0
35,27s,0.0
10,hereits,0.0
