Topic,Term,Value
29,decision,0.013
63,paymentsthreat,0.009
11,religion,0.007
46,racism,0.009
50,continieu,0.01
60,inspiration,0.008
58,key,0.008
3,march,0.009
58,trading,0.014
30,investor,0.01
12,racism,0.01
37,surveymonkey,0.011
42,policy,0.008
40,tre,0.01
16,good,0.009
0,member,0.008
4,britain,0.008
29,london,0.022
17,school,0.008
66,penny,0.007
2,click,0.012
0,event,0.008
22,custom,0.007
12,sortie,0.013
46,england,0.013
69,attack,0.007
39,euif,0.008
60,london,0.007
32,form,0.011
16,market,0.008
61,link,0.009
20,saywhatsoeverin,0.008
47,avait,0.007
39,culpaestimant,0.009
28,quote,0.007
13,theirsand,0.008
0,lourdement,0.008
43,protest,0.011
67,discrimination,0.018
69,force,0.008
3,position,0.008
20,influence,0.011
62,step,0.009
44,juin,0.008
18,lourdement,0.008
44,peace,0.011
13,support,0.008
11,competition,0.009
45,brexit,0.009
29,islam,0.011
68,brexitie,0.007
31,drive,0.009
57,juin,0.009
56,centre,0.009
31,list,0.013
16,issue,0.008
11,sthash,0.01
49,continieu,0.017
12,bloke,0.016
12,sector,0.009
27,budget,0.009
28,vogue,0.007
61,comfort,0.011
14,day,0.01
2,exit,0.008
41,france,0.009
66,rome,0.01
42,tromp,0.008
51,life,0.01
63,order,0.01
12,consommation,0.008
63,boris,0.011
5,gouvernement,0.008
8,lunatic,0.011
34,manufacturing,0.01
4,zis,0.009
61,commons,0.012
56,r_cession,0.008
18,sympathy,0.009
46,follower,0.007
13,yat,0.011
33,yat,0.007
63,remainer,0.009
36,fishing,0.008
11,track,0.007
27,democracy,0.009
54,union,0.008
26,scotland,0.007
67,importer,0.014
25,girl,0.007
36,yat,0.01
58,paymentsthreat,0.014
30,nation,0.012
3,par,0.008
55,theirsand,0.01
11,tradition,0.007
5,brexit,0.012
36,drive,0.008
20,follower,0.008
20,golf,0.01
51,refusal,0.009
3,estimant,0.008
19,talk,0.013
35,yat,0.009
38,leetle,0.008
1,travel,0.016
1,devolution,0.011
31,sthash,0.011
18,dpbs,0.011
12,cartoon,0.009
5,group,0.009
59,france,0.01
9,manufacturing,0.007
23,leader,0.008
55,power,0.016
69,link,0.011
25,transition,0.009
35,sector,0.008
64,pre,0.012
48,apathy,0.017
42,derision,0.012
2,wale,0.008
45,mohammedanism,0.008
34,visa,0.008
0,channel,0.011
39,https_www,0.007
56,shame,0.009
39,winston,0.007
9,travel,0.007
38,city,0.007
17,racism,0.012
43,visa,0.007
66,bonport,0.01
62,chef,0.009
54,briefing,0.006
61,pricesin,0.008
55,paris,0.008
39,justice,0.009
11,delivery,0.007
50,share,0.008
13,talk,0.01
26,seulement,0.008
22,workguyslook,0.007
50,judge,0.01
65,guy,0.013
20,tenure,0.012
36,property,0.01
14,research,0.007
38,contradiction,0.007
21,mind,0.008
50,par,0.009
16,referendum,0.008
42,mohammedan,0.009
62,area,0.008
42,islam,0.013
17,review,0.008
3,opinion,0.009
6,time,0.009
33,peace,0.012
9,plupart,0.009
58,blair,0.009
36,thank,0.008
41,documentation,0.008
31,amendment,0.014
14,lourdement,0.008
45,issue,0.013
7,generation,0.009
59,rome,0.011
40,deal,0.007
23,export,0.008
21,ancient,0.012
9,issue,0.01
34,competition,0.008
43,key,0.008
55,falla,0.007
13,shoot,0.008
38,blog,0.009
51,list,0.013
9,membership,0.009
45,blog,0.013
15,guy,0.017
23,office,0.01
19,sector,0.009
59,documentation,0.008
23,royaume,0.008
48,course,0.009
43,abus,0.009
45,flight,0.009
39,importer,0.013
10,documentation,0.008
3,past,0.008
24,commitment,0.009
34,zis,0.01
37,article,0.01
64,government,0.008
61,method,0.009
9,curse,0.011
69,property,0.012
55,mean,0.012
59,paymentsthreat,0.011
52,standardsand,0.01
52,organisation,0.013
38,day,0.008
62,proof,0.009
63,arch,0.011
19,amorphamedia,0.008
65,meeting,0.007
4,seulement,0.008
2,pricesin,0.009
13,nature,0.011
64,judge,0.007
18,fuel,0.01
42,business,0.011
61,zonesa,0.01
13,majority,0.008
13,guarantor,0.01
31,gouvernement,0.009
25,plupart,0.01
16,ally,0.007
37,regime,0.01
59,talk,0.008
33,business,0.008
63,natos,0.012
65,johnson,0.008
34,help,0.011
55,government,0.009
21,requirement,0.007
20,archive,0.011
9,dispatch,0.008
28,bill,0.009
14,trading,0.009
6,flight,0.008
34,sanctity,0.012
68,plupart,0.007
24,effect,0.012
62,part,0.007
67,seulement,0.008
23,nature,0.008
2,avait,0.011
5,school,0.011
12,position,0.01
27,nature,0.008
17,churchill,0.009
51,penny,0.01
58,delay,0.007
62,bill,0.008
29,tea,0.019
14,sow,0.008
11,sanctity,0.011
66,ancient,0.007
19,guarantor,0.008
48,somebody,0.009
13,winston,0.008
39,post,0.007
68,extinction,0.008
60,generation,0.008
48,agreement,0.009
4,part,0.009
31,thing,0.008
20,area,0.008
16,link,0.009
16,line,0.011
7,arm,0.008
60,http,0.011
29,paris,0.008
2,referendum,0.008
12,issue,0.008
49,extinction,0.011
8,form,0.007
46,review,0.008
23,form,0.013
54,visa,0.014
64,estimant,0.01
4,idea,0.008
60,standardsand,0.007
52,mohammedan,0.009
30,impact,0.008
1,sanctity,0.009
29,peace,0.008
53,scotland,0.009
17,public,0.008
53,outcome,0.007
7,bonport,0.01
33,theviralogs,0.01
25,juin,0.009
15,remainer,0.011
18,comfort,0.011
0,euif,0.017
4,racist,0.011
55,assurance,0.008
26,insecurity,0.01
40,business,0.007
55,particuli,0.007
31,street,0.01
46,help,0.008
26,godplease,0.01
51,vicar,0.008
1,science,0.009
34,holiday,0.009
56,britain,0.008
60,workguyslook,0.008
43,think,0.007
46,law,0.009
20,veraient,0.01
35,news,0.008
4,apathy,0.008
37,security,0.01
18,requirement,0.012
8,requirement,0.009
31,space,0.008
66,par,0.008
29,end,0.011
15,chef,0.01
68,slavery,0.008
43,referendum,0.011
32,warrior,0.008
69,mind,0.01
63,make,0.009
49,com,0.01
35,derision,0.008
44,development,0.019
35,crap,0.009
51,motor,0.008
20,lourdement,0.009
32,luximo,0.013
2,food,0.01
67,pr_vision,0.009
66,paymentsthreat,0.007
24,example,0.007
25,saywhatsoeverin,0.007
26,lot,0.008
3,government,0.008
9,amenity,0.008
62,life,0.008
57,export,0.009
36,racist,0.009
21,cartoon,0.008
0,parliament,0.008
14,review,0.007
16,inspiration,0.009
6,gov,0.009
49,winston,0.007
27,com,0.008
55,estate,0.007
42,proof,0.008
4,policy,0.008
42,royaume,0.008
55,britain,0.008
66,drink,0.009
3,order,0.009
37,churchill,0.009
6,nation,0.008
5,croissance,0.008
41,boris,0.008
48,idea,0.008
8,majority,0.007
29,space,0.009
14,bill,0.007
19,purse,0.007
23,brexiteer,0.009
1,hand,0.011
18,democracy,0.011
64,security,0.007
4,refinement,0.011
23,utm_source,0.012
64,country,0.007
22,continieu,0.01
58,pronostic,0.007
55,inputsof,0.007
35,quote,0.009
68,lesson,0.013
56,project,0.009
45,day,0.012
41,instigator,0.008
64,investor,0.009
48,export,0.009
48,amendment,0.009
7,father,0.009
56,tax,0.009
2,standardsand,0.01
11,dutch,0.008
38,lourdement,0.016
53,britannique,0.015
14,pre,0.009
16,help,0.008
4,nation,0.012
29,power,0.012
59,national,0.007
15,export,0.01
15,bowl,0.011
68,instigator,0.008
38,bowl,0.009
64,change,0.008
11,rush,0.015
1,news,0.01
32,brexit,0.008
30,britain,0.008
6,commons,0.008
51,access,0.009
10,crap,0.007
65,ally,0.012
40,import,0.011
9,contempt,0.009
27,confirm,0.008
43,day,0.009
26,churchill,0.012
39,export,0.007
21,facebook_com,0.009
33,time,0.011
51,girl,0.007
56,export,0.009
52,paymentsthreat,0.009
64,insecurity,0.009
47,man,0.007
38,cas,0.007
35,silk,0.01
2,natos,0.012
54,past,0.006
19,article,0.007
11,consumer,0.009
65,investor,0.009
5,set,0.009
33,croissance,0.009
56,avait,0.011
33,honor,0.008
24,avec,0.007
1,cheque,0.009
39,vogue,0.007
65,law,0.008
42,budget,0.013
21,documentation,0.014
18,lesson,0.008
22,referendum,0.012
43,article,0.008
5,rush,0.008
58,impact,0.011
48,brexit,0.008
14,chef,0.007
43,boris,0.015
54,contempt,0.008
49,house,0.009
38,sanctity,0.007
41,list,0.008
43,vogue,0.007
57,refusal,0.014
49,membership,0.009
66,past,0.009
43,commons,0.014
18,tromp,0.01
38,family,0.009
68,union,0.008
14,victim,0.01
69,london,0.009
5,street,0.008
63,link,0.009
44,rush,0.008
11,estimant,0.006
5,refinement,0.008
42,bil,0.008
11,attack,0.009
5,inability,0.008
10,zonesa,0.008
23,fill,0.008
0,help,0.012
67,organisme,0.009
7,development,0.009
64,comfort,0.008
16,school,0.007
8,royaume,0.007
5,europe,0.008
62,amenity,0.008
33,membership,0.012
43,shoot,0.01
36,pricesin,0.008
12,today,0.008
30,amenity,0.008
30,project,0.009
21,pricesin,0.008
69,britain,0.009
34,wale,0.012
51,schengen,0.009
53,dignity,0.011
36,sortie,0.008
30,copylink,0.008
52,pour,0.009
7,r_cession,0.012
7,good,0.007
68,assurance,0.007
46,economic,0.007
61,workguyslook,0.01
2,grace,0.008
58,commons,0.008
59,schwanz,0.01
21,event,0.008
27,misinformation,0.007
20,theater,0.007
33,make,0.014
49,theirsand,0.008
38,change,0.008
8,outcome,0.01
6,day,0.008
17,hisse,0.011
39,key,0.008
7,europ_ennel,0.007
11,requirement,0.013
45,facebook,0.009
45,trade,0.016
60,johnson,0.009
40,yat,0.007
60,plupart,0.008
30,apathy,0.014
34,shoot,0.012
8,development,0.008
9,facebook_com,0.01
33,vicar,0.007
4,economic,0.008
18,anybody,0.007
4,mohammedan,0.009
39,review,0.009
67,paris,0.008
57,blog,0.007
52,public,0.012
54,devolution,0.008
48,lord,0.01
39,street,0.01
65,support,0.009
27,cas,0.009
51,order,0.011
66,terror,0.008
67,act,0.008
53,today,0.008
7,ancient,0.008
3,step,0.008
48,travel,0.01
26,key,0.008
35,reflection,0.008
18,conomie,0.009
14,standardsand,0.009
52,parliament,0.015
40,johnson,0.008
17,tax,0.008
17,penny,0.014
37,cas,0.009
25,investor,0.008
44,share,0.01
4,moslem,0.012
21,site,0.014
31,juin,0.014
32,arm,0.01
35,bill,0.009
49,smolensk,0.008
46,avec,0.009
19,britain,0.01
20,programme,0.01
49,way,0.01
25,misinformation,0.012
65,cebr,0.008
1,drive,0.011
67,shame,0.009
27,rule,0.008
60,water,0.008
49,article,0.01
44,pre,0.008
40,sortie,0.007
52,ntexit,0.01
64,mohammedanism,0.01
30,vicar,0.008
56,scotland,0.007
35,ruin,0.012
25,hate,0.007
33,house,0.007
43,curse,0.019
54,example,0.009
36,water,0.009
22,standardsand,0.007
0,pound,0.009
23,theresa,0.008
50,supporter,0.01
40,seulement,0.009
53,pound,0.007
42,economic,0.012
66,mohammedan,0.008
0,person,0.008
47,blog,0.007
37,budget,0.011
44,deal,0.011
62,slogan,0.009
15,economic,0.009
63,contempt,0.008
20,ancient,0.012
69,fref,0.013
45,conomie,0.01
9,development,0.011
38,country,0.007
0,information,0.007
58,baisse,0.009
49,support,0.011
48,facebook_com,0.009
68,support,0.008
26,religion,0.007
54,travel,0.011
22,documentation,0.007
69,arm,0.007
15,victim,0.01
37,sympathy,0.011
5,standardsand,0.009
55,scotland,0.008
53,mind,0.008
25,range,0.008
23,tromp,0.009
69,school,0.007
68,deal,0.009
67,fishing,0.007
20,mean,0.009
0,utm_medium,0.009
22,shoot,0.008
28,plupart,0.007
48,lot,0.011
55,system,0.008
10,refinement,0.009
47,analyste,0.01
37,space,0.01
24,residency,0.008
4,commitment,0.008
8,member,0.008
66,project,0.007
8,sponsor,0.008
28,outcome,0.006
66,fait,0.008
33,product,0.01
47,plongerait,0.009
61,life,0.008
21,nation,0.01
63,power,0.008
24,part,0.009
8,britannique,0.009
25,avait,0.008
19,penny,0.008
1,delivery,0.009
29,bowl,0.009
65,wale,0.013
59,trade,0.011
68,tel,0.011
5,nation,0.009
50,responsibility,0.012
37,bonport,0.008
68,guy,0.009
45,guy,0.008
36,r_cession,0.009
42,order,0.009
14,sanctity,0.01
40,supporter,0.007
26,contradiction,0.01
17,transition,0.009
16,petition,0.01
48,fait,0.008
66,brexitie,0.008
46,silk,0.008
57,http,0.008
51,blog,0.012
2,sorte,0.013
7,arch,0.007
61,lesson,0.008
44,fishing,0.009
17,religion,0.008
33,step,0.008
37,help,0.008
39,troopsnaval,0.008
16,share,0.008
18,decision,0.013
65,manufacturing,0.01
24,policy,0.01
27,tax,0.008
32,ancient,0.007
66,schwanz,0.01
7,troopsnaval,0.008
38,fact,0.007
43,island,0.006
41,photo,0.009
39,guy,0.007
3,dignity,0.01
14,seulement,0.008
14,dpbs,0.007
30,development,0.009
10,news,0.008
47,zis,0.006
31,https_www,0.011
15,family,0.007
19,dignity,0.01
4,hand,0.008
49,penny,0.009
52,bloke,0.011
52,name,0.012
10,surveymonkey,0.008
57,word,0.009
53,rightsright,0.009
24,budget,0.008
4,generation,0.009
42,brexiteer,0.012
60,share_petition,0.008
46,hate,0.011
53,racist,0.008
55,competition,0.017
26,mohammedanism,0.009
62,workguyslook,0.007
19,referendum,0.012
60,recruiter,0.008
8,commons,0.007
1,derision,0.009
56,guarantor,0.01
65,upr,0.008
56,woman,0.011
53,france,0.008
56,https,0.01
1,today,0.01
30,france,0.011
53,fill,0.008
59,fishing,0.007
67,http,0.007
54,tea,0.01
25,national,0.007
34,blog,0.008
0,refusal,0.007
13,pour,0.01
42,good,0.012
61,fait,0.01
22,archive,0.011
0,exit,0.008
35,https_www,0.008
11,world,0.007
61,godplease,0.009
52,judge,0.013
27,precedent,0.009
48,judgement,0.009
45,quote,0.008
37,trimestre,0.008
69,abus,0.008
39,addition,0.016
44,example,0.01
13,national,0.007
67,fullfact,0.008
58,father,0.008
47,troopsnaval,0.008
4,island,0.008
29,blair,0.008
19,product,0.008
58,partner,0.007
59,theresa,0.007
53,royaume,0.008
32,magazine,0.01
37,magazine,0.016
44,falla,0.008
37,petition,0.007
13,rome,0.009
15,manufacturing,0.009
40,issue,0.01
34,web,0.01
25,today,0.007
51,sensualism,0.008
24,faith,0.012
32,facebook_com,0.011
66,godplease,0.011
32,smolensk,0.008
17,father,0.008
59,europ_ennel,0.009
3,think,0.009
27,bil,0.011
17,europ_ennel,0.008
8,utm_source,0.007
53,rement,0.01
67,avait,0.008
50,sympathy,0.01
52,transition,0.009
43,past,0.011
37,https,0.008
50,aid,0.008
38,exit,0.014
53,boris,0.009
28,commons,0.011
30,penny,0.013
2,dispatch,0.008
24,britishand,0.007
48,dit,0.008
64,sorte,0.012
55,service,0.007
50,brixit,0.01
10,moslem,0.008
27,organisation,0.012
3,pronostic,0.017
65,devolution,0.009
57,globalist,0.008
63,winston,0.008
26,precedent,0.009
47,somebody,0.009
23,rome,0.008
0,hydrophobia,0.011
52,mohammedanism,0.009
6,case,0.007
34,http,0.014
18,mohammedanism,0.008
46,range,0.009
46,estimant,0.008
58,judgement,0.008
44,slogan,0.011
68,mohammedanism,0.007
56,event,0.008
1,investor,0.008
64,nation,0.008
55,somebody,0.007
55,justice,0.009
40,pre,0.008
4,group,0.008
22,lobby,0.008
48,word,0.008
51,documentation,0.007
33,talk,0.008
30,respect,0.01
17,refinement,0.008
1,vicar,0.008
51,derision,0.012
4,course,0.008
28,britain,0.008
59,wait,0.007
40,house,0.011
59,protest,0.007
41,organisation,0.01
6,sensualism,0.01
20,lobby,0.009
35,time,0.008
69,golf,0.011
58,inspiration,0.013
52,water,0.008
43,track,0.007
47,dit,0.013
53,pronostic,0.011
40,support,0.007
27,school,0.007
63,https,0.009
45,service,0.01
68,workguyslook,0.009
6,amendment,0.009
44,past,0.012
69,channel,0.008
50,fullfact,0.007
52,standard,0.01
31,insecurity,0.008
59,flight,0.008
44,brexiteer,0.008
60,community,0.008
22,scotland,0.008
45,referendum,0.009
7,wifeor,0.008
57,past,0.009
52,silk,0.009
47,france,0.008
58,boris,0.008
61,legislation,0.014
23,racist,0.008
40,key,0.01
39,drink,0.009
42,grace,0.014
5,somebody,0.013
31,falla,0.01
36,tenure,0.009
56,somebody,0.013
6,method,0.008
36,house,0.011
45,wifeor,0.009
28,luximo,0.011
57,outcome,0.011
13,space,0.012
30,trading,0.007
9,rightsright,0.007
66,https,0.007
32,britannique,0.009
20,team,0.008
16,reasonsexporter,0.007
65,world,0.008
24,zonesa,0.01
48,curse,0.009
49,dogma,0.007
19,prophet,0.008
5,tre,0.008
40,talk,0.01
27,globalist,0.014
5,avait,0.01
7,form,0.008
15,thing,0.007
54,wifeor,0.009
18,brexit,0.011
1,export,0.01
7,brexiteer,0.007
33,service,0.009
24,respect,0.008
32,government,0.008
33,derision,0.01
11,oppertunity,0.007
1,analyste,0.009
35,sensualism,0.011
34,ally,0.008
62,racism,0.009
31,terror,0.011
67,estimant,0.007
20,contempt,0.008
6,falla,0.008
8,facebook,0.008
57,article,0.01
61,johnson,0.008
62,video,0.009
16,addition,0.009
41,act,0.01
46,theater,0.007
57,system,0.012
51,discrimination,0.008
33,channel,0.01
41,paymentsthreat,0.008
21,community,0.008
37,investor,0.009
58,sector,0.009
51,paris,0.008
39,estimant,0.009
13,regime,0.008
1,generation,0.008
61,news,0.008
21,culpaestimant,0.008
24,export,0.009
36,croissance,0.008
7,supporter,0.019
10,transition,0.008
63,attack,0.008
22,today,0.007
42,bill,0.008
59,hydrophobia,0.007
40,system,0.008
21,team,0.009
62,churchill,0.009
0,lunatic,0.008
32,ruin,0.008
57,soul,0.012
28,link,0.007
65,trade,0.01
0,food,0.009
10,contempt,0.011
20,estimant,0.014
59,fuel,0.011
41,national,0.007
10,budget,0.009
31,island,0.009
40,honor,0.008
19,globalist,0.01
20,attempt,0.009
40,country,0.008
65,public,0.009
30,office,0.008
68,travel,0.008
41,membership,0.01
68,falla,0.008
67,responsibility,0.008
20,faith,0.009
49,wale,0.008
42,avec,0.009
34,pr_vision,0.01
19,remedy,0.007
39,service,0.009
60,track,0.008
45,pour,0.01
65,utm_medium,0.01
49,click,0.014
34,scotland,0.01
68,theirsand,0.016
7,instigator,0.008
7,effect,0.008
42,list,0.008
29,organisation,0.012
25,city,0.009
46,croissance,0.014
15,sorte,0.008
54,sport,0.012
3,http,0.01
32,right,0.007
64,england,0.009
12,briefing,0.008
13,son,0.011
30,lunatic,0.009
31,meeting,0.009
47,word,0.013
64,court,0.011
27,business,0.01
63,misinformation,0.008
25,cas,0.01
18,shoot,0.011
11,responsibility,0.01
61,anybody,0.01
12,godplease,0.008
28,racist,0.008
12,end,0.01
8,dutch,0.008
9,bloke,0.015
12,fill,0.009
7,particuli,0.014
16,https,0.015
28,centre,0.006
17,oppertunity,0.01
60,deal,0.008
5,farage,0.011
12,list,0.007
64,think,0.009
65,plupart,0.008
27,amorphamedia,0.008
39,sortie,0.011
47,bil,0.008
36,moslem,0.008
32,curse,0.011
67,video,0.012
6,bbc,0.01
17,leader,0.007
16,tariff,0.011
29,chef,0.008
22,com,0.007
47,civilization,0.009
58,inputsof,0.008
52,schengen,0.008
22,budget,0.01
33,form,0.008
21,news,0.007
10,link,0.009
25,supporter,0.011
