Topic,Term,Value
3,miller,0.0
22,production,0.0
35,countrymainly,0.0
34,proclaimations,0.0
37,oaf,0.0
16,blagden,0.0
39,stirer,0.0
25,atop,0.0
31,conglomerates,0.0
3,shanty,0.0
27,weds,0.0
23,warmth,0.0
27,joshua,0.0
30,entebbe,0.0
18,verstossen,0.0
36,train,0.0
36,immigratie,0.0
4,mcadie,0.0
38,probleme,0.0
5,walesi,0.0
39,headroom,0.0
38,islas,0.0
2,irrelevance,0.0
35,discusses,0.0
29,hazardously,0.0
30,blobb,0.0
9,jenga,0.0
15,silvestri,0.0
3,unsolved,0.0
19,3412338,0.0
31,forsake,0.0
21,inverse,0.0
4,ingham,0.0
3,straddles,0.0
37,unsubstantiated,0.0
14,schniederlin,0.0
33,nationale_725205,0.0
38,smuggler,0.0
24,colegate,0.0
37,benfits,0.0
8,billington,0.0
5,euillegally,0.0
32,patriottico,0.0
4,2023,0.0
2,daylights,0.0
31,allevato,0.0
8,sais,0.0
11,immigrantsdisabledmentally,0.0
3,tssa,0.0
27,urrrg,0.0
32,pensant,0.0
22,forthright,0.0
6,zal,0.0
18,opend,0.0
29,wachers,0.0
35,spell,0.0
11,happenthere,0.0
20,trumpsters,0.0
30,1604728,0.0
32,poisinous,0.0
15,stains,0.0
21,surveyed,0.0
27,bootham,0.0
5,supportwe,0.0
37,sayingwe,0.0
27,headhe,0.0
2,srebrenica,0.0
22,menopause,0.0
28,deprives,0.0
4,thump,0.0
28,yeild,0.0
39,fragmentation,0.0
17,mccullen,0.0
15,outpourings,0.0
31,40x20,0.0
38,eurolords,0.0
16,davidif,0.0
39,flagellation,0.0
7,tapered,0.0
16,whysay,0.0
5,gose,0.0
28,californian,0.0
36,pedaling,0.0
21,ignoranceand,0.0
29,rewarded,0.0
33,swissing,0.0
11,mainwaring,0.0
21,maintainence,0.0
17,anjram,0.0
12,isejo,0.0
7,bokoharam,0.0
28,thankfully,0.0
6,involved,0.0
24,butchering,0.0
6,forecourts,0.0
8,melts,0.0
29,gleesongsfordays,0.0
10,exspenses,0.0
22,841968703268900864,0.0
18,bombarding,0.0
1,hzeitig,0.0
11,wordplay,0.0
6,llinos,0.0
20,unfairly,0.0
25,nolonger,0.0
27,tet00047,0.0
24,plaistowe,0.0
9,poczekac,0.0
31,nahhhh,0.0
12,nugent,0.0
19,longworth,0.0
39,digestion,0.0
31,brainwashed,0.0
39,continuity,0.0
32,univercity,0.0
16,938283246257372,0.0
35,heathland,0.0
25,archetype,0.0
0,will,0.01
17,govermemt,0.0
30,dimitra,0.0
28,scothern,0.0
33,weirdos,0.0
23,encasing,0.0
34,soar,0.0
20,shamelessly,0.0
20,czemu,0.0
22,lobe,0.0
13,wahac,0.0
13,renainists,0.0
18,circulatory,0.0
11,dummies,0.0
37,quals,0.0
19,britainidiot,0.0
17,jacking,0.0
6,tydzien,0.0
31,whiner,0.0
35,britol,0.0
36,aoufi,0.0
26,polsce,0.0
8,georgehtakei,0.0
2,larn,0.0
9,aengles,0.0
36,vg,0.0
9,wurster,0.0
13,reaping,0.0
36,strongarm,0.0
2,gloating,0.0
20,bummy,0.0
5,constructs,0.0
33,faudrait,0.0
17,fbcdn,0.0
34,occasionally,0.0
33,gimmigration,0.0
16,reflections,0.0
36,squeezing,0.0
34,rangles,0.0
16,littlewood,0.0
6,intake,0.0
10,prude,0.0
17,politikund,0.0
37,inspectors,0.0
21,dontelieve,0.0
1,symons,0.0
10,demmers,0.0
25,cheaply,0.0
24,elliot,0.0
11,merceces,0.0
13,gagn_,0.0
26,disrespecting,0.0
27,votef,0.0
9,relook,0.0
27,welched,0.0
15,hoperollo,0.0
23,infus,0.0
7,wilks,0.0
19,pregooooo,0.0
19,seeded,0.0
30,ethan,0.0
7,brain,0.0
15,1915,0.0
34,truan,0.0
34,3766,0.0
37,thimk,0.0
18,sharpen,0.0
14,transferring,0.0
25,contributers,0.0
6,vergeten,0.0
