Topic,Term,Value
44,government,0.012
16,pronostic,0.008
20,requirement,0.007
31,lord,0.012
52,theirsand,0.008
17,lesson,0.009
57,bil,0.018
0,wait,0.008
26,manufacturing,0.01
36,smolensk,0.009
4,part,0.008
11,key,0.008
11,vogue,0.007
36,shoot,0.008
38,juin,0.011
8,public,0.016
9,blog,0.013
2,contempt,0.013
10,avec,0.008
2,extinction,0.01
13,yat,0.008
8,recover,0.011
9,civilization,0.01
26,set,0.008
48,conomie,0.007
18,recruiter,0.009
4,schengen,0.008
15,issue,0.009
0,history,0.011
24,property,0.008
35,zis,0.007
22,wale,0.007
16,sow,0.008
24,gov,0.009
20,research,0.013
36,power,0.01
39,word,0.009
38,power,0.009
26,competition,0.009
11,form,0.007
13,son,0.01
22,warrior,0.007
5,wale,0.009
40,ireland,0.01
24,custom,0.013
2,thing,0.009
6,tariff,0.008
59,brexitla,0.014
41,r_cession,0.012
40,commons,0.009
16,law,0.007
18,example,0.009
28,woman,0.008
4,space,0.008
48,nature,0.008
23,force,0.008
53,father,0.007
10,thing,0.012
23,addition,0.007
39,blank,0.011
39,crap,0.008
32,blog,0.01
43,science,0.011
11,apathy,0.01
46,civilization,0.009
43,misinformation,0.008
4,r_cession,0.011
36,surveymonkey,0.009
8,theater,0.008
25,article,0.009
11,islam,0.008
22,magazine,0.01
49,honor,0.008
30,area,0.007
58,luximo,0.01
15,choice,0.011
47,petition,0.009
21,justice,0.009
32,racism,0.007
19,blog,0.008
19,conomie,0.017
28,school,0.009
0,consumer,0.009
12,link,0.011
49,government,0.009
30,proof,0.012
40,votary,0.007
20,game,0.007
10,power,0.007
20,scotland,0.009
4,email,0.01
47,part,0.01
52,wifeor,0.007
21,library,0.009
15,touch,0.01
37,residente,0.009
2,residency,0.009
9,meeting,0.013
35,hate,0.009
34,pour,0.009
13,residency,0.008
28,extinction,0.008
19,pound,0.011
2,tradition,0.01
10,need,0.007
56,arch,0.008
3,natos,0.008
5,idea,0.009
50,blank,0.01
43,inspiration,0.009
46,amendment,0.008
18,majority,0.008
35,rome,0.008
49,rement,0.009
22,tel,0.008
32,honor,0.008
54,range,0.011
16,link,0.007
14,grace,0.008
18,remedy,0.008
22,upr,0.009
46,fishing,0.01
25,continieu,0.008
54,srexit,0.009
39,act,0.009
51,father,0.008
13,surveymonkey,0.013
43,quote,0.008
58,brexiteer,0.008
36,key,0.008
35,country,0.009
1,boris,0.008
48,drink,0.01
14,centre,0.012
0,talk,0.008
53,tax,0.01
26,religion,0.012
36,girl,0.009
31,fuel,0.009
35,frexit,0.008
29,inability,0.01
56,bloke,0.008
49,derision,0.009
6,parliament,0.007
56,facebook,0.01
27,brexiteer,0.007
12,limit_e,0.013
20,remedy,0.008
19,set,0.012
51,trimestre,0.012
30,rightsright,0.009
1,outcome,0.007
28,solution,0.007
23,requirement,0.01
48,help,0.01
11,set,0.008
26,source_location,0.014
42,set,0.011
20,email,0.009
48,flight,0.008
19,fishing,0.008
58,science,0.01
52,lobby,0.008
28,sorte,0.007
7,safeness,0.017
39,winston,0.009
32,residency,0.012
13,brexiteer,0.014
33,article,0.011
39,residente,0.01
40,paymentsthreat,0.008
42,regime,0.008
52,documentation,0.009
42,johnson,0.009
34,analyste,0.008
53,partner,0.007
12,fishing,0.008
51,project,0.011
17,click,0.008
54,drink,0.01
10,change,0.009
16,march,0.011
17,cas,0.008
1,religion,0.013
6,consumer,0.007
11,independence,0.022
15,nation,0.008
14,vicar,0.009
13,pre,0.011
22,vogue,0.008
36,cebr,0.01
51,test,0.009
3,abuse,0.007
24,position,0.01
53,thing,0.008
5,world,0.008
44,wale,0.009
13,mean,0.009
48,person,0.007
13,today,0.008
59,outcome,0.009
37,guy,0.008
5,tea,0.01
19,britannique,0.012
35,judgement,0.009
50,scenario,0.009
36,rule,0.007
6,standardsand,0.008
13,person,0.009
1,standardsand,0.008
22,croissance,0.007
18,chef,0.012
48,range,0.007
45,investor,0.008
1,dispatch,0.009
24,standardsand,0.008
27,conomie,0.015
18,development,0.008
34,share_petition,0.01
9,import,0.008
29,type,0.008
21,remainer,0.008
23,avait,0.009
49,inputsof,0.008
29,someone,0.009
40,falla,0.009
27,bonport,0.008
19,cebr,0.009
46,facebook_com,0.009
43,civilization,0.009
54,case,0.013
39,life,0.008
15,mohammedanism,0.011
20,shoot,0.008
37,import,0.009
51,link,0.009
45,service,0.007
35,slavery,0.007
24,bil,0.008
26,today,0.008
57,bowl,0.014
58,amenity,0.009
24,type,0.008
54,tre,0.017
26,impact,0.01
20,votary,0.008
27,residency,0.016
11,water,0.01
52,victim,0.01
56,france,0.009
7,theirsand,0.009
17,range,0.008
14,france,0.008
49,gov,0.01
41,refusal,0.015
19,fref,0.011
20,attack,0.007
2,boris,0.015
20,frexit,0.009
3,france,0.008
16,continieu,0.015
8,article,0.011
34,yat,0.019
16,set,0.008
9,space,0.008
59,culpaestimant,0.01
14,r_cession,0.008
47,today,0.009
5,shoot,0.008
36,way,0.008
49,gouvernement,0.008
5,insecurity,0.015
6,force,0.01
56,https_www,0.008
46,par,0.008
5,ally,0.008
10,safeness,0.012
50,boris,0.008
59,bowl,0.011
9,estate,0.007
9,par,0.007
25,judgement,0.009
3,effect,0.01
42,share_petition,0.008
37,paris,0.011
42,pr_vision,0.008
12,civilization,0.01
20,budget,0.007
16,purse,0.008
37,standardsand,0.009
46,make,0.012
30,lobby,0.008
56,library,0.009
7,parliament,0.009
25,consumer,0.009
58,surveymonkey,0.008
1,britannique,0.008
12,brexit,0.008
57,limit_e,0.009
39,justice,0.007
29,europe,0.008
4,fishing,0.008
18,rush,0.01
22,case,0.008
44,lot,0.009
5,lobby,0.008
29,schengen,0.008
10,house,0.008
31,wait,0.009
36,theresa,0.016
58,line,0.008
28,father,0.008
39,game,0.008
42,pre,0.014
40,royaume,0.009
7,access,0.009
46,standardsand,0.009
5,man,0.009
35,independence,0.007
28,residency,0.01
19,dispatch,0.008
31,conomie,0.011
9,membership,0.011
34,bil,0.009
5,reflection,0.011
21,woman,0.009
33,change,0.008
14,national,0.009
17,library,0.008
17,end,0.008
49,ruin,0.008
31,copylink,0.009
3,form,0.009
24,cas,0.01
4,safeness,0.008
9,library,0.015
8,blog,0.01
27,cas,0.007
0,dignity,0.013
26,reflection,0.008
55,dutch,0.01
44,organisation,0.015
7,lot,0.013
35,fact,0.009
28,luximo,0.008
53,email,0.011
44,test,0.008
39,addition,0.007
18,area,0.011
38,dogma,0.009
2,juin,0.008
27,europe,0.01
53,royaume,0.007
24,globalist,0.009
54,step,0.009
29,justice,0.008
55,court,0.023
24,commitment,0.009
34,bill,0.014
45,particuli,0.009
49,allait,0.01
30,derision,0.008
11,information,0.008
54,news,0.01
6,religion,0.008
44,law,0.01
47,leetle,0.009
37,analysis,0.009
36,solution,0.008
58,trimestre,0.01
35,girl,0.008
43,leetle,0.01
56,standard,0.011
38,continieu,0.014
53,follower,0.007
52,sorte,0.008
12,hope,0.009
18,utm_medium,0.008
33,export,0.007
33,party,0.008
35,competition,0.009
34,judgement,0.011
7,team,0.013
21,schwanz,0.012
27,london,0.01
41,schwanz,0.009
25,curse,0.011
8,baisse,0.01
48,tenure,0.009
45,deal,0.011
0,exit,0.011
15,march,0.008
26,import,0.009
50,woman,0.007
25,democracy,0.011
6,sponsor,0.016
40,brexitla,0.009
38,gov,0.012
45,fact,0.009
50,share_petition,0.009
7,brexiteer,0.011
15,nature,0.012
36,reasonsexporter,0.008
17,confirm,0.012
31,briefing,0.009
33,referendum,0.01
11,aid,0.014
30,family,0.008
14,attempt,0.017
46,set,0.01
28,research,0.007
59,http,0.007
0,fref,0.008
57,pour,0.008
12,number,0.008
23,motor,0.01
25,derision,0.008
8,follower,0.008
29,commons,0.008
25,mind,0.011
14,http,0.007
41,food,0.01
6,news,0.009
43,membership,0.008
12,condition,0.009
33,email,0.008
26,programme,0.01
22,shame,0.01
56,family,0.014
44,discrimination,0.009
49,britannique,0.009
39,france,0.014
40,video,0.008
16,scenario,0.014
40,theresa,0.009
50,guy,0.008
57,organisme,0.009
7,condition,0.015
33,form,0.009
41,misinformation,0.009
30,think,0.009
0,purse,0.011
33,business,0.009
14,way,0.007
2,theirsand,0.009
33,transition,0.009
21,euro,0.01
7,recover,0.015
56,theviralogs,0.011
58,market,0.009
6,public,0.009
32,side,0.008
33,particuli,0.01
11,someone,0.01
13,share,0.008
28,example,0.007
43,dignity,0.012
58,mean,0.008
53,guarantor,0.007
2,sthash,0.009
45,lunatic,0.009
9,yat,0.008
21,requirement,0.012
23,today,0.009
29,bloke,0.009
51,trade,0.007
3,democracy,0.009
9,britannique,0.009
58,islam,0.011
17,drink,0.007
48,guarantor,0.008
45,pre,0.009
17,issue,0.009
2,fait,0.009
52,plongerait,0.007
0,video,0.008
31,law,0.007
33,addition,0.012
24,security,0.013
33,man,0.012
42,seulement,0.008
20,fuel,0.009
23,cheque,0.009
52,boris,0.011
28,cebr,0.01
13,position,0.007
43,plongerait,0.014
11,test,0.009
50,shame,0.007
46,remedy,0.01
49,cartoon,0.008
11,decision,0.008
8,reasonsexporter,0.008
58,right,0.009
28,talk,0.01
42,sensualism,0.02
4,referendum,0.01
15,grace,0.009
8,sow,0.01
40,change,0.008
35,fishing,0.007
16,trading,0.012
37,ruin,0.009
21,key,0.009
39,inability,0.008
25,attempt,0.008
47,photo,0.011
56,purse,0.008
58,referendum,0.01
27,amenity,0.009
50,step,0.009
2,discrimination,0.009
55,estimant,0.014
36,residency,0.008
18,continieu,0.018
51,ireland,0.009
0,science,0.012
49,team,0.012
10,help,0.01
21,exit,0.009
0,son,0.008
33,nation,0.009
5,avec,0.009
6,johnson,0.008
29,lobby,0.008
47,wifeor,0.009
17,tel,0.007
17,support,0.01
43,team,0.007
6,arch,0.008
40,street,0.013
48,purse,0.014
58,capx,0.008
59,refinement,0.009
31,decision,0.019
19,transition,0.008
28,name,0.012
44,fact,0.01
18,test,0.011
31,assurance,0.008
43,rule,0.009
48,dpbs,0.01
12,father,0.011
27,wale,0.007
13,r_cession,0.008
40,regime,0.01
23,tradition,0.011
9,tromp,0.007
43,respect,0.013
11,schengen,0.011
0,surveymonkey,0.011
20,ancient,0.016
22,judge,0.011
8,sensualism,0.008
19,woman,0.012
48,remedy,0.011
24,thank,0.009
27,parliament,0.007
3,commitment,0.014
40,drink,0.01
12,water,0.008
5,member,0.012
1,pound,0.009
30,method,0.008
45,reflection,0.013
57,hate,0.013
59,safeness,0.01
4,good,0.007
30,tenure,0.008
38,par,0.007
51,winston,0.014
17,purse,0.008
5,slogan,0.01
2,development,0.009
13,juin,0.008
56,national,0.009
51,sortie,0.009
47,ally,0.013
51,force,0.01
3,limit_e,0.008
27,shoot,0.024
34,click,0.01
38,chef,0.008
31,cas,0.015
39,facebook_com,0.008
32,addition,0.009
46,reflection,0.014
47,vogue,0.008
0,chef,0.012
10,follower,0.009
4,post,0.011
44,organisme,0.011
31,plongerait,0.008
5,issue,0.008
47,step,0.008
3,today,0.01
17,devolution,0.01
48,allemagne,0.009
13,tre,0.012
31,island,0.009
54,insecurity,0.009
56,tory,0.009
39,nature,0.009
8,test,0.007
22,anybody,0.009
9,discrimination,0.007
21,inability,0.011
22,party,0.009
30,standardsand,0.009
45,proof,0.009
56,estimant,0.01
52,judgement,0.016
34,farage,0.009
38,tre,0.007
53,game,0.013
57,fait,0.008
55,sensualism,0.012
46,sensualism,0.01
59,policy,0.01
50,ruin,0.007
19,time,0.011
56,make,0.012
19,decision,0.013
49,conomie,0.008
8,precedent,0.01
15,cheque,0.008
57,troopsnaval,0.008
38,email,0.009
37,godplease,0.011
54,vogue,0.008
0,issue,0.012
10,generation,0.009
19,issue,0.009
46,rightsright,0.008
33,condition,0.014
10,agreement,0.009
3,impact,0.011
39,today,0.01
10,good,0.01
42,pound,0.012
45,euro,0.018
40,par,0.009
17,idea,0.008
8,wait,0.009
36,pronostic,0.011
30,consumer,0.008
57,residency,0.01
3,member,0.01
26,web,0.008
57,share_petition,0.008
1,responsibility,0.009
52,churchill,0.008
24,flight,0.009
37,day,0.009
1,wifeor,0.01
31,life,0.01
57,march,0.008
2,europ_ennel,0.008
59,protest,0.011
23,number,0.008
15,ally,0.007
59,access,0.01
14,assurance,0.009
21,com,0.009
16,dit,0.009
36,parliament,0.007
3,curse,0.007
22,centre,0.008
34,theresa,0.01
12,fait,0.011
18,oppertunity,0.01
8,woman,0.009
52,facebook,0.007
34,referendum,0.01
39,mohammedanism,0.009
14,winston,0.009
1,rome,0.011
38,peace,0.009
54,standard,0.008
45,sector,0.008
7,man,0.011
4,support,0.009
49,hydrophobia,0.011
19,moslem,0.008
43,position,0.01
37,racist,0.008
19,remedy,0.008
6,r_cession,0.01
24,majority,0.012
35,civilization,0.007
51,https_www,0.008
15,anybody,0.01
42,amorphamedia,0.009
1,srexit,0.008
53,croissance,0.01
26,motor,0.011
54,plongerait,0.009
7,competition,0.008
28,scenario,0.008
50,hand,0.01
26,person,0.01
55,curse,0.012
51,hate,0.014
58,golf,0.012
7,attack,0.01
41,remedy,0.012
32,issue,0.009
17,party,0.007
37,judgement,0.008
55,confirm,0.01
24,justice,0.01
28,transition,0.009
14,mohammedanism,0.011
50,devolution,0.008
29,limit_e,0.014
12,property,0.009
10,dit,0.008
41,confirm,0.008
55,outcome,0.008
7,confirm,0.008
50,product,0.009
54,outcome,0.008
4,project,0.007
9,parliament,0.009
29,r_cession,0.009
27,protest,0.015
59,motor,0.009
33,effect,0.011
48,quote,0.007
35,news,0.012
35,dpbs,0.013
25,rush,0.011
31,penny,0.009
25,link,0.009
58,product,0.008
22,islam,0.01
33,https,0.008
28,effect,0.009
47,britishand,0.008
3,insecurity,0.011
22,slogan,0.008
51,reflection,0.01
42,area,0.009
41,case,0.008
22,conomie,0.007
41,part,0.01
15,srexit,0.009
6,example,0.007
27,blog,0.007
12,bill,0.015
3,documentation,0.012
16,today,0.009
35,copylink,0.011
10,policy,0.008
54,responsibility,0.007
27,thing,0.009
35,dogma,0.007
35,test,0.009
23,investor,0.007
23,game,0.009
44,girl,0.009
0,support,0.01
25,trading,0.013
59,rement,0.011
5,discrimination,0.009
2,cartoon,0.008
42,devolution,0.011
50,scotland,0.008
43,referendum,0.008
20,bil,0.012
36,fait,0.01
16,tea,0.012
46,video,0.015
54,abuse,0.01
30,saywhatsoeverin,0.011
52,web,0.01
39,power,0.007
31,force,0.007
4,deal,0.01
37,crap,0.007
54,anybody,0.008
49,com,0.013
53,theater,0.007
29,https_www,0.007
56,quote,0.018
50,tre,0.008
15,judge,0.007
4,attack,0.007
25,instigator,0.01
26,purse,0.008
37,inspiration,0.008
42,extinction,0.01
27,history,0.011
8,com,0.007
44,import,0.013
41,fact,0.008
35,lot,0.007
41,organisme,0.009
52,sponsor,0.008
59,falla,0.01
12,fullfact,0.009
23,transition,0.007
26,house,0.009
3,tel,0.009
32,pronostic,0.008
25,set,0.008
31,office,0.01
50,avec,0.012
46,vehicle,0.008
21,protest,0.01
19,number,0.01
11,wale,0.009
49,london,0.009
5,party,0.008
40,drive,0.007
6,utm_medium,0.007
55,key,0.008
40,pound,0.01
1,fuel,0.007
32,export,0.008
36,party,0.009
14,par,0.014
30,faith,0.007
38,oppertunity,0.01
19,baisse,0.008
52,click,0.012
45,dutch,0.011
10,oppertunity,0.009
7,worker,0.012
1,prophet,0.009
2,mohammedan,0.01
53,copylink,0.01
12,lesson,0.008
18,documentation,0.011
54,precedent,0.011
19,today,0.009
43,sanctity,0.01
32,pound,0.009
6,opinion,0.009
40,tromp,0.01
55,pre,0.009
13,economic,0.009
2,dignity,0.009
37,trading,0.01
52,membership,0.008
55,leetle,0.008
43,pronostic,0.01
23,bloke,0.007
21,purse,0.01
2,vicar,0.008
46,theater,0.015
55,sow,0.011
55,yat,0.009
29,public,0.009
6,click,0.009
50,fishing,0.009
38,yat,0.009
59,type,0.009
44,visa,0.011
16,schwanz,0.008
32,dpbs,0.009
47,bil,0.009
41,condition,0.011
37,fref,0.009
57,blog,0.007
41,bill,0.008
29,today,0.013
32,france,0.007
51,godplease,0.008
54,dignity,0.012
10,news,0.012
49,talk,0.009
48,r_cession,0.007
47,lobby,0.009
23,holiday,0.01
15,surveymonkey,0.007
58,sponsor,0.011
47,follower,0.008
59,competition,0.009
5,hand,0.007
56,street,0.01
29,national,0.011
7,holiday,0.009
24,click,0.009
42,word,0.008
37,rome,0.008
56,schengen,0.01
15,dutch,0.007
31,number,0.009
26,grace,0.01
9,cebr,0.007
48,falla,0.007
18,centre,0.011
5,copylink,0.009
20,man,0.008
16,britain,0.008
57,britannique,0.01
32,recruiter,0.007
55,development,0.009
42,europ_ennel,0.008
48,click,0.009
3,seulement,0.008
7,opinion,0.012
43,make,0.008
48,shoot,0.018
55,residency,0.01
51,gouvernement,0.009
25,analysis,0.007
42,terror,0.012
59,cartoon,0.012
53,need,0.009
14,property,0.008
38,trading,0.008
44,facebook,0.023
28,anybody,0.008
46,golf,0.008
28,dispatch,0.009
33,islam,0.008
24,contempt,0.01
47,apathy,0.008
57,proof,0.012
46,assurance,0.008
57,referendum,0.022
38,conomiste,0.008
52,pr_vision,0.007
