Topic,Term,Value
1,flight,0.009
15,consommation,0.007
1,brexitie,0.008
9,brexit,0.008
2,exit,0.009
13,victim,0.009
5,continieu,0.008
14,order,0.009
1,issue,0.009
27,reasonsexporter,0.008
4,rush,0.011
20,brixit,0.011
28,democracy,0.009
6,investor,0.012
29,choice,0.008
10,lunatic,0.007
6,johnson,0.01
22,event,0.011
26,banque,0.009
5,winston,0.007
10,natos,0.009
26,community,0.008
12,force,0.008
17,son,0.008
3,inputsof,0.009
9,click,0.014
19,brexiteer,0.011
11,security,0.008
18,plongerait,0.011
1,channel,0.009
16,property,0.009
8,assurance,0.01
22,outcome,0.009
8,utm_medium,0.011
5,troopsnaval,0.007
3,force,0.01
28,johnson,0.007
1,remainer,0.009
0,slogan,0.008
19,effect,0.01
25,product,0.009
19,video,0.007
24,religion,0.008
20,video,0.008
16,visa,0.009
0,flight,0.014
8,purse,0.012
12,avec,0.008
6,tory,0.009
0,lunatic,0.007
11,apathy,0.007
19,lunatic,0.012
16,attempt,0.013
5,lesson,0.008
14,extinction,0.009
14,victim,0.007
28,facebook_com,0.008
1,surveymonkey,0.011
26,change,0.008
15,party,0.008
3,inability,0.009
23,https_www,0.01
18,standard,0.012
12,review,0.008
15,life,0.007
1,change,0.01
7,slavery,0.012
23,act,0.008
8,office,0.008
17,dutch,0.008
2,facebook,0.009
3,silk,0.008
25,blank,0.011
7,hate,0.009
28,trading,0.008
19,pound,0.009
26,talk,0.009
6,family,0.011
2,area,0.01
1,information,0.011
25,archive,0.012
27,recruiter,0.009
25,event,0.011
19,residente,0.013
13,paymentsthreat,0.008
26,soul,0.01
25,brexiteer,0.015
22,membership,0.008
2,community,0.011
14,decision,0.011
18,way,0.007
15,sympathy,0.008
1,ireland,0.008
3,man,0.013
25,post,0.011
23,bill,0.013
10,follower,0.009
22,luximo,0.008
26,zis,0.012
0,influence,0.007
9,avec,0.01
25,public,0.009
8,theviralogs,0.01
14,link,0.007
20,amorphamedia,0.007
21,penny,0.008
7,r_cession,0.014
14,arm,0.009
18,assurance,0.007
22,site,0.01
12,islam,0.008
24,mean,0.008
2,lot,0.007
15,solution,0.012
14,vicar,0.007
14,peace,0.01
26,croissance,0.01
16,member,0.017
21,city,0.018
4,quote,0.011
10,lobby,0.01
23,chef,0.007
10,blank,0.013
27,documentation,0.015
28,word,0.007
27,guarantor,0.008
28,consumer,0.008
3,theresa,0.008
19,shoot,0.009
21,arm,0.008
15,misinformation,0.009
24,dignity,0.007
10,vehicle,0.007
20,fullfact,0.014
5,hope,0.009
12,arch,0.011
17,attempt,0.01
25,bloke,0.011
27,terror,0.01
16,pricesin,0.008
17,honor,0.009
6,day,0.009
16,utm_medium,0.008
0,ruin,0.008
28,sign,0.008
17,range,0.01
16,golf,0.009
12,addition,0.012
3,today,0.008
26,ntexit,0.009
7,legislation,0.008
23,ruin,0.009
11,issue,0.007
10,quote,0.019
13,paris,0.009
17,policy,0.008
24,exit,0.008
0,outcome,0.008
29,purse,0.017
29,partner,0.01
6,sortie,0.008
13,importer,0.008
23,ntexit,0.008
11,trimestre,0.009
12,trading,0.008
9,consommation,0.01
11,juin,0.008
15,water,0.008
10,devolution,0.015
26,system,0.009
11,euif,0.009
17,budget,0.009
23,regime,0.008
27,water,0.008
7,exit,0.01
23,particuli,0.008
7,tre,0.008
20,par,0.007
13,allemagne,0.007
28,team,0.01
19,faith,0.011
12,sortie,0.011
12,grace,0.008
2,guarantor,0.015
20,fref,0.007
4,blair,0.009
10,cebr,0.008
25,sympathy,0.014
24,guarantor,0.007
9,instigator,0.01
10,tel,0.009
7,seulement,0.009
17,manufacturing,0.014
16,zonesa,0.017
6,email,0.009
5,step,0.009
9,way,0.009
8,bbc,0.01
4,instigator,0.008
16,lunatic,0.007
26,reflection,0.015
24,addition,0.007
21,addition,0.009
11,soul,0.01
11,troopsnaval,0.008
7,leader,0.011
12,remainer,0.009
15,amorphamedia,0.007
15,father,0.01
9,business,0.008
12,juin,0.009
2,name,0.008
23,france,0.007
1,cartoon,0.014
11,make,0.008
16,upr,0.008
0,order,0.007
29,information,0.007
12,research,0.007
21,churchill,0.009
27,ireland,0.01
7,system,0.008
7,d_jou,0.008
17,conomie,0.008
18,reasonsexporter,0.007
20,reflection,0.007
22,dit,0.01
28,judgement,0.008
18,mohammedan,0.011
29,library,0.008
27,prophet,0.012
3,chef,0.01
10,fact,0.009
1,theirsand,0.009
11,ntexit,0.008
24,make,0.016
11,dignity,0.015
5,share,0.008
22,abus,0.009
2,godplease,0.007
21,vicar,0.012
21,dit,0.013
24,power,0.007
8,brexiteer,0.01
2,confirm,0.01
1,tel,0.009
23,assurance,0.007
4,review,0.009
7,recover,0.009
11,recover,0.007
11,dogma,0.013
8,precedent,0.012
17,girl,0.008
6,terror,0.011
3,democracy,0.01
24,space,0.014
22,cartoon,0.011
7,sport,0.008
13,party,0.012
21,meeting,0.007
6,inspiration,0.007
6,hydrophobia,0.008
24,limit_e,0.007
19,gov,0.01
10,conomiste,0.008
3,act,0.008
29,croissance,0.007
7,hope,0.008
0,dogma,0.007
16,influence,0.009
9,effect,0.011
13,srexit,0.008
9,shoot,0.009
5,fact,0.008
4,ntexit,0.009
17,life,0.007
1,dogma,0.011
19,safeness,0.008
17,science,0.008
3,theater,0.009
13,natos,0.009
6,copylink,0.012
25,misinformation,0.008
13,rule,0.008
4,house,0.01
24,curse,0.007
20,natos,0.01
11,sanctity,0.009
7,inability,0.009
14,contempt,0.01
0,analyste,0.008
15,fishing,0.01
15,reasonsexporter,0.011
12,slogan,0.009
18,europe,0.009
0,deal,0.009
19,par,0.009
13,power,0.008
19,transition,0.007
23,power,0.009
20,democracy,0.009
20,school,0.009
10,employment,0.008
7,magazine,0.017
13,copylink,0.007
1,bloke,0.009
8,influence,0.012
14,workguyslook,0.008
25,tromp,0.01
20,residente,0.008
21,protest,0.008
20,extinction,0.008
16,court,0.008
4,right,0.007
0,fishing,0.011
25,end,0.009
27,idea,0.008
26,religion,0.008
19,hand,0.007
22,rome,0.009
0,example,0.01
21,tromp,0.008
26,solution,0.008
8,membership,0.008
11,line,0.007
18,avait,0.008
13,bil,0.007
3,day,0.009
22,motor,0.008
28,deal,0.007
9,brexitla,0.01
29,pronostic,0.01
18,mean,0.008
24,time,0.007
17,slavery,0.011
12,lobby,0.009
13,analysis,0.008
14,sign,0.009
23,britain,0.011
10,power,0.007
11,project,0.011
4,continieu,0.009
19,bil,0.009
29,euro,0.013
12,workguyslook,0.013
2,amendment,0.008
23,conomie,0.008
25,law,0.011
10,generation,0.01
27,photo,0.01
7,drink,0.011
18,dutch,0.009
6,recover,0.01
26,think,0.008
8,remainer,0.007
17,public,0.009
20,mean,0.011
24,system,0.011
4,blog,0.008
21,requirement,0.009
4,curse,0.009
15,support,0.018
4,range,0.011
9,programme,0.011
0,pr_vision,0.023
13,mind,0.013
19,right,0.007
14,amendment,0.01
6,impact,0.011
29,lord,0.014
28,continieu,0.008
27,upr,0.009
2,manufacturing,0.009
7,idea,0.013
6,son,0.008
1,life,0.007
15,anybody,0.007
24,brexit,0.013
1,srexit,0.01
27,science,0.008
28,visit,0.015
13,past,0.014
14,office,0.008
0,sanctity,0.01
28,regime,0.008
27,sow,0.008
3,mohammedanism,0.009
14,mohammedanism,0.009
26,fuel,0.009
22,government,0.008
8,public,0.009
11,baisse,0.009
8,organisation,0.015
29,blair,0.008
21,trade,0.008
27,r_cession,0.008
16,access,0.009
25,thing,0.008
8,smolensk,0.008
26,power,0.009
0,reasonsexporter,0.009
26,globalist,0.016
25,avait,0.009
22,water,0.007
17,briefing,0.008
29,amenity,0.009
24,support,0.007
4,leader,0.008
29,sanctity,0.008
0,idea,0.007
9,house,0.008
22,requirement,0.009
28,son,0.007
12,change,0.008
18,london,0.01
8,euif,0.009
0,estimant,0.011
27,way,0.008
4,deal,0.007
5,business,0.007
13,chef,0.009
1,allait,0.009
4,attack,0.009
1,schengen,0.009
2,contradiction,0.007
6,troopsnaval,0.01
11,scenario,0.008
4,facebook,0.009
12,zonesa,0.015
6,gouvernement,0.014
5,inspiration,0.008
0,right,0.008
24,opinion,0.008
18,island,0.011
28,racist,0.009
4,membership,0.008
13,effect,0.008
19,mohammedanism,0.013
29,curse,0.008
3,euro,0.013
18,dogma,0.007
29,idea,0.011
24,zonesa,0.008
8,game,0.013
21,theresa,0.007
8,capx,0.013
5,farage,0.009
5,pronostic,0.008
2,racism,0.008
29,public,0.012
16,europ_ennel,0.011
25,street,0.009
6,paris,0.008
18,office,0.01
14,reflection,0.011
29,law,0.009
26,curse,0.009
14,group,0.009
5,visit,0.009
14,dutch,0.008
15,union,0.007
9,rush,0.011
5,mohammedan,0.014
23,islam,0.009
2,supporter,0.008
22,facebook,0.008
22,natos,0.009
3,talk,0.009
18,school,0.01
29,aid,0.007
9,march,0.014
15,zis,0.008
12,woman,0.008
15,worker,0.008
29,dit,0.008
10,sympathy,0.011
22,hisse,0.009
29,attempt,0.007
7,union,0.009
28,gouvernement,0.007
5,fait,0.009
16,utm_source,0.008
3,trimestre,0.009
16,method,0.008
3,europe,0.01
8,continieu,0.008
25,supporter,0.008
4,time,0.009
