Topic,Term,Value
8,blair,0.01
64,team,0.007
29,brexiteer,0.012
57,conomiste,0.007
70,mean,0.011
35,delay,0.011
17,tradition,0.01
34,ireland,0.008
63,delivery,0.008
31,tea,0.008
49,contradiction,0.013
35,bil,0.008
33,standard,0.007
52,tenure,0.008
40,public,0.009
70,sanctity,0.009
74,victim,0.01
14,security,0.008
39,tory,0.007
33,r_cession,0.008
64,luximo,0.007
52,bbc,0.009
75,touch,0.009
4,brexiteer,0.01
71,analyste,0.009
76,plupart,0.01
7,responsibility,0.009
78,water,0.009
70,independence,0.008
69,cas,0.008
23,euif,0.01
20,avec,0.007
34,dogma,0.01
57,holiday,0.007
14,dogma,0.008
19,effect,0.011
51,amenity,0.013
8,theater,0.011
21,troopsnaval,0.01
62,drink,0.009
26,list,0.009
34,flight,0.008
11,frexit,0.01
60,development,0.014
28,judge,0.008
63,misinformation,0.007
66,side,0.008
69,estate,0.007
25,trimestre,0.008
25,abus,0.014
41,today,0.008
58,theater,0.013
17,lot,0.008
50,power,0.01
77,science,0.008
19,refusal,0.008
55,power,0.008
48,attack,0.008
44,pronostic,0.008
58,name,0.009
44,derision,0.009
42,facebook_com,0.007
56,need,0.011
26,frexit,0.01
70,business,0.012
61,veraient,0.009
41,addition,0.009
38,refusal,0.013
26,guarantor,0.011
78,residente,0.009
46,life,0.008
66,organisation,0.007
0,zis,0.01
49,euro,0.009
23,example,0.009
51,project,0.008
35,business,0.01
30,reasonsexporter,0.007
42,method,0.008
61,fact,0.011
25,regime,0.008
37,photo,0.009
14,fact,0.008
47,mohammedanism,0.01
1,dispatch,0.012
44,click,0.007
58,europ_ennel,0.007
59,avec,0.013
39,com,0.017
77,market,0.008
36,post,0.008
22,workguyslook,0.009
35,islam,0.008
9,pr_vision,0.01
26,scenario,0.008
62,racist,0.007
3,legislation,0.008
57,test,0.01
60,lobby,0.007
66,tromp,0.011
20,tenure,0.007
28,meeting,0.012
54,deal,0.008
79,article,0.007
78,idea,0.009
77,prophet,0.008
52,partner,0.008
47,leader,0.008
47,importer,0.012
13,travel,0.014
3,opinion,0.015
14,utm_source,0.008
57,facebook_com,0.008
9,plupart,0.008
41,project,0.007
63,vehicle,0.011
72,surveymonkey,0.01
36,bil,0.015
7,abuse,0.011
30,theresa,0.01
23,oppertunity,0.009
63,rome,0.009
31,amendment,0.007
43,method,0.01
3,briefing,0.009
31,investor,0.007
65,position,0.008
12,warrior,0.009
44,lobby,0.008
17,programme,0.013
49,avec,0.011
16,estate,0.009
36,confirm,0.009
37,theater,0.009
51,england,0.009
61,rightsright,0.008
35,investor,0.01
56,method,0.021
65,deal,0.008
23,method,0.02
22,need,0.011
69,britishand,0.011
19,respect,0.008
46,market,0.011
19,web,0.009
34,fuel,0.013
14,smolensk,0.007
42,sow,0.007
19,track,0.01
6,pre,0.01
42,son,0.008
48,lobby,0.011
78,economic,0.009
0,fref,0.007
58,source_location,0.011
6,theresa,0.009
32,safeness,0.009
67,mohammedan,0.007
47,export,0.01
14,tromp,0.009
54,workguyslook,0.007
76,force,0.007
10,organisation,0.009
71,remedy,0.015
23,motor,0.015
62,sthash,0.01
77,protest,0.013
37,public,0.008
69,trimestre,0.008
63,number,0.007
62,saywhatsoeverin,0.014
61,information,0.01
42,avait,0.008
39,capx,0.011
12,brexitla,0.009
73,supporter,0.007
77,worker,0.01
25,order,0.01
16,cartoon,0.009
59,government,0.009
45,influence,0.009
20,bloke,0.011
24,line,0.009
10,saywhatsoeverin,0.008
34,particuli,0.008
45,rightsright,0.008
69,schengen,0.007
59,shame,0.008
7,racism,0.009
17,sthash,0.008
51,penny,0.009
57,warrior,0.007
59,ancient,0.009
69,anybody,0.009
48,analyste,0.007
63,change,0.007
7,worker,0.012
26,refinement,0.009
19,contempt,0.008
29,custom,0.008
55,food,0.013
18,respect,0.009
53,england,0.008
64,lourdement,0.01
40,set,0.009
56,natos,0.015
17,food,0.009
10,amorphamedia,0.013
72,bbc,0.012
14,cheque,0.008
69,manufacturing,0.009
64,euro,0.009
13,team,0.008
57,britishand,0.009
29,royaume,0.009
32,lunatic,0.009
69,vehicle,0.008
59,tre,0.007
48,england,0.007
60,pre,0.009
55,religion,0.011
8,inability,0.012
73,troopsnaval,0.009
20,mohammedan,0.011
39,drive,0.016
13,brexitla,0.008
1,guarantor,0.014
53,worker,0.012
2,religion,0.008
2,addition,0.008
78,wifeor,0.009
12,lobby,0.009
9,hisse,0.01
41,churchill,0.012
5,key,0.008
4,idea,0.01
32,sow,0.009
17,brexitie,0.009
27,europe,0.008
19,change,0.008
20,supporter,0.008
21,hate,0.007
21,custom,0.009
4,inputsof,0.008
42,bowl,0.008
42,refinement,0.007
45,decision,0.007
10,trimestre,0.01
22,britain,0.008
69,allemagne,0.009
18,comfort,0.008
31,documentation,0.007
39,mohammedanism,0.008
31,limit_e,0.009
74,importer,0.008
23,vicar,0.013
9,peace,0.007
54,ntexit,0.011
50,conomie,0.009
7,community,0.009
23,share,0.008
9,rush,0.007
70,slogan,0.013
8,dpbs,0.01
59,act,0.007
74,islam,0.015
33,position,0.015
8,curse,0.008
41,make,0.011
34,france,0.009
71,avait,0.007
24,condition,0.008
29,sanctity,0.011
9,scotland,0.01
32,email,0.007
54,https,0.007
40,water,0.009
73,opinion,0.007
78,travel,0.008
77,par,0.012
21,archive,0.008
78,article,0.007
5,time,0.011
73,terror,0.008
25,anybody,0.008
33,facebook_com,0.008
71,baisse,0.008
22,worker,0.01
45,majority,0.022
26,sortie,0.008
39,commitment,0.008
3,government,0.012
61,democracy,0.008
22,racist,0.009
66,precedent,0.008
66,thing,0.011
48,sow,0.008
14,consommation,0.007
32,independence,0.009
4,news,0.009
57,trimestre,0.007
22,office,0.009
67,shoot,0.01
5,visit,0.012
60,research,0.009
78,government,0.009
47,support,0.01
77,residency,0.008
63,slavery,0.007
38,fill,0.011
74,theresa,0.008
68,post,0.012
66,britishand,0.01
60,somebody,0.007
78,fait,0.011
29,space,0.008
59,briefing,0.007
38,list,0.008
19,export,0.009
55,example,0.011
52,person,0.011
1,blank,0.008
4,family,0.01
62,warrior,0.011
13,referendum,0.008
40,policy,0.008
43,euro,0.011
8,part,0.009
23,brexitie,0.018
37,shoot,0.011
75,dispatch,0.011
12,vogue,0.008
18,street,0.011
48,islam,0.009
17,today,0.011
50,proof,0.01
13,falla,0.01
9,oppertunity,0.007
4,magazine,0.008
70,son,0.007
56,side,0.007
51,issue,0.011
59,britannique,0.007
41,discrimination,0.011
49,racism,0.009
61,march,0.012
45,street,0.009
30,confirm,0.009
5,import,0.008
58,trade,0.011
12,security,0.01
5,documentation,0.008
6,archive,0.008
79,vicar,0.008
74,review,0.009
28,wifeor,0.009
65,moslem,0.009
67,public,0.008
54,referendum,0.007
66,form,0.007
37,range,0.011
23,space,0.008
52,day,0.007
16,list,0.011
46,street,0.008
16,extinction,0.013
8,estimant,0.011
68,event,0.017
58,wait,0.011
26,euro,0.009
4,standard,0.008
48,position,0.015
13,budget,0.009
58,copylink,0.01
28,religion,0.008
69,inspiration,0.009
24,cartoon,0.008
60,march,0.014
73,srexit,0.007
27,science,0.008
51,thank,0.01
76,theirsand,0.008
7,reasonsexporter,0.012
45,soul,0.01
62,opinion,0.009
48,city,0.009
28,tariff,0.008
77,refinement,0.008
22,click,0.008
67,economic,0.007
7,zis,0.009
12,step,0.011
32,name,0.007
78,banque,0.009
58,team,0.009
47,discrimination,0.01
50,mohammedan,0.013
23,http,0.015
65,apathy,0.015
12,case,0.013
18,research,0.009
30,visa,0.009
5,continieu,0.008
39,assurance,0.009
41,surveymonkey,0.01
11,tel,0.012
49,theater,0.007
71,conomiste,0.012
15,lot,0.008
44,capx,0.009
29,vicar,0.008
37,addition,0.008
22,bonport,0.008
32,method,0.007
56,property,0.007
39,regime,0.007
10,street,0.008
52,zis,0.009
7,blank,0.009
32,protest,0.008
47,britannique,0.011
46,honor,0.008
43,brixit,0.007
45,range,0.013
48,brexit,0.009
76,drink,0.008
44,organisation,0.009
5,delivery,0.01
41,cartoon,0.007
51,world,0.009
13,veraient,0.007
46,brixit,0.008
56,conomiste,0.012
15,recruiter,0.009
39,blank,0.008
75,ireland,0.008
25,country,0.009
67,hope,0.011
15,banque,0.007
16,refusal,0.008
42,man,0.009
2,house,0.008
1,documentation,0.011
57,safeness,0.01
60,upr,0.012
32,blank,0.012
43,effect,0.009
17,islam,0.013
46,name,0.007
73,bil,0.011
45,importer,0.014
53,utm_medium,0.01
65,https_www,0.012
65,space,0.008
31,business,0.009
78,security,0.009
15,remedy,0.008
43,upr,0.015
67,organisme,0.009
34,course,0.007
36,d_jou,0.009
68,dpbs,0.009
32,import,0.007
36,workguyslook,0.007
44,extinction,0.007
33,membership,0.007
71,cas,0.009
58,bil,0.007
1,abus,0.009
32,community,0.008
43,silk,0.01
76,dutch,0.007
34,membership,0.009
65,solution,0.007
50,trimestre,0.012
22,luximo,0.011
61,contradiction,0.008
13,attempt,0.016
39,amenity,0.01
21,service,0.007
34,wale,0.009
49,dit,0.009
10,comfort,0.013
21,surveymonkey,0.017
12,bonport,0.014
53,rome,0.01
27,fact,0.01
73,frexit,0.012
69,euro,0.009
73,slavery,0.009
0,commitment,0.008
15,tenure,0.009
48,avait,0.007
39,bil,0.008
9,saywhatsoeverin,0.01
28,information,0.011
67,son,0.009
59,tariff,0.01
61,sign,0.008
74,click,0.008
74,property,0.009
27,time,0.009
11,water,0.008
8,life,0.008
79,golf,0.008
73,boris,0.009
45,trade,0.007
13,remainer,0.011
6,force,0.01
63,power,0.008
79,inability,0.007
12,zis,0.008
28,curse,0.009
14,safeness,0.008
38,lesson,0.008
63,zis,0.008
52,power,0.009
29,house,0.008
46,legislation,0.013
2,impact,0.007
13,tenure,0.013
66,part,0.012
32,supporter,0.008
21,power,0.012
4,blair,0.009
44,rement,0.011
11,list,0.008
23,theater,0.012
47,protest,0.007
57,blog,0.015
62,sign,0.008
17,member,0.013
3,form,0.01
24,cas,0.013
42,guarantor,0.009
67,regime,0.008
64,d_jou,0.007
12,moslem,0.011
53,today,0.009
56,europe,0.007
60,standard,0.009
11,archive,0.009
44,continieu,0.008
49,bil,0.01
66,share,0.011
24,visit,0.007
44,rule,0.007
68,abuse,0.008
68,cartoon,0.008
13,business,0.008
19,business,0.009
74,inspiration,0.008
5,follower,0.012
9,type,0.012
10,penny,0.009
72,country,0.007
5,transition,0.012
25,investor,0.007
62,delivery,0.009
15,fill,0.008
44,share,0.008
64,email,0.008
8,britishand,0.008
56,euro,0.012
73,community,0.01
75,hope,0.011
21,development,0.008
78,capx,0.012
53,trimestre,0.008
48,organisation,0.008
76,partner,0.01
66,line,0.012
67,vogue,0.007
66,theater,0.018
15,drive,0.008
33,line,0.008
54,time,0.014
64,extinction,0.012
67,discrimination,0.008
38,amenity,0.013
6,law,0.009
40,sponsor,0.008
57,right,0.011
77,racist,0.008
17,brexit,0.008
28,organisme,0.012
11,banque,0.01
14,access,0.008
27,leetle,0.008
76,hydrophobia,0.009
63,referendum,0.009
53,attempt,0.011
73,choice,0.012
0,briefing,0.01
60,game,0.012
29,test,0.009
61,water,0.009
24,residente,0.007
71,requirement,0.009
7,country,0.014
53,pound,0.008
50,dutch,0.009
8,lot,0.012
45,lot,0.009
62,requirement,0.009
12,father,0.008
56,dutch,0.008
38,analysis,0.01
55,srexit,0.011
49,discrimination,0.008
13,conomiste,0.007
35,scotland,0.008
54,bowl,0.009
0,allait,0.007
30,aid,0.008
51,system,0.01
57,house,0.016
73,transition,0.01
68,conomiste,0.008
54,bbc,0.007
79,way,0.01
8,law,0.007
73,confirm,0.008
51,contradiction,0.008
8,golf,0.011
39,bowl,0.009
24,development,0.009
21,rome,0.007
72,web,0.008
48,exit,0.007
40,vogue,0.009
39,justice,0.008
74,magazine,0.007
49,family,0.008
30,tre,0.009
47,father,0.009
27,justice,0.008
62,range,0.013
26,independence,0.008
19,life,0.01
75,guarantor,0.009
61,dpbs,0.018
70,wifeor,0.011
63,utm_source,0.011
14,godplease,0.008
76,justice,0.007
61,remedy,0.008
40,lobby,0.01
33,decision,0.007
46,community,0.013
14,amorphamedia,0.007
77,ally,0.01
2,avec,0.011
67,legislation,0.008
35,street,0.011
15,bil,0.009
22,zonesa,0.009
49,wale,0.011
75,delivery,0.009
3,lord,0.014
31,winston,0.008
0,smolensk,0.008
64,https,0.012
62,side,0.008
51,dogma,0.011
75,flight,0.008
0,brexiteer,0.009
33,thank,0.007
39,power,0.008
61,https,0.008
30,plongerait,0.008
70,theirsand,0.01
8,bonport,0.008
77,reflection,0.01
65,talk,0.009
40,solution,0.008
0,farage,0.012
30,farage,0.009
48,oppertunity,0.01
78,end,0.019
76,inspiration,0.012
1,blair,0.011
58,europe,0.009
12,choice,0.009
74,effect,0.008
37,justice,0.01
13,commons,0.009
61,devolution,0.007
36,allait,0.009
70,vehicle,0.008
38,mind,0.014
53,exit,0.008
54,mind,0.008
38,ntexit,0.01
47,history,0.008
11,royaume,0.012
69,dignity,0.009
4,sport,0.007
5,shame,0.008
7,ireland,0.008
35,past,0.009
24,project,0.01
70,fref,0.01
1,parliament,0.01
15,wale,0.007
9,residente,0.01
43,surveymonkey,0.014
6,d_jou,0.008
79,proof,0.007
21,saywhatsoeverin,0.008
4,vogue,0.007
23,cartoon,0.012
48,thing,0.008
65,court,0.008
23,sensualism,0.009
64,leetle,0.012
16,bil,0.009
4,guy,0.009
25,requirement,0.011
38,cheque,0.007
74,quote,0.012
53,rightsright,0.007
33,islam,0.009
0,utm_source,0.009
61,guarantor,0.007
62,theater,0.01
46,country,0.016
30,misinformation,0.007
43,bonport,0.009
36,example,0.007
49,thank,0.008
57,prophet,0.007
48,analysis,0.007
23,wifeor,0.011
19,winston,0.009
12,rule,0.011
29,lunatic,0.01
30,today,0.008
44,victim,0.008
75,visa,0.012
31,mohammedan,0.009
36,city,0.008
45,visit,0.007
36,crap,0.009
4,soul,0.007
72,islam,0.01
61,mean,0.008
58,review,0.011
79,documentation,0.008
32,allemagne,0.013
1,girl,0.009
58,confirm,0.009
44,pricesin,0.01
18,particuli,0.01
26,tory,0.011
41,change,0.016
74,flight,0.008
52,estimant,0.007
14,blank,0.011
33,follower,0.01
68,documentation,0.009
74,misinformation,0.01
10,culpaestimant,0.009
52,choice,0.009
54,penny,0.012
50,farage,0.01
14,article,0.011
37,policy,0.01
64,system,0.008
11,pronostic,0.008
66,source_location,0.009
55,export,0.007
44,france,0.01
67,fullfact,0.009
79,scenario,0.009
71,london,0.01
47,inability,0.009
36,tea,0.007
12,estate,0.008
7,life,0.008
48,euro,0.01
37,magazine,0.01
54,continieu,0.01
20,site,0.017
79,pronostic,0.007
77,tax,0.011
27,man,0.009
38,trading,0.008
26,need,0.009
64,dignity,0.011
5,fuel,0.008
62,manufacturing,0.014
42,france,0.007
35,school,0.007
69,sympathy,0.012
49,brexiteer,0.008
21,area,0.007
6,visit,0.012
6,slavery,0.009
60,delivery,0.017
38,brexitie,0.007
17,copylink,0.007
19,plupart,0.01
63,curse,0.007
68,right,0.007
74,line,0.008
1,import,0.008
20,delay,0.013
0,rement,0.008
3,inputsof,0.008
20,organisation,0.007
54,woman,0.007
63,consommation,0.01
43,tea,0.007
59,side,0.008
15,conomiste,0.009
3,vehicle,0.008
50,sympathy,0.01
51,organisme,0.008
32,hisse,0.012
52,baisse,0.012
72,mind,0.008
68,majority,0.007
29,course,0.01
63,tenure,0.013
17,scenario,0.009
76,leader,0.007
24,abuse,0.022
53,family,0.007
22,brexitie,0.009
14,utm_medium,0.008
28,touch,0.008
8,course,0.007
3,ruin,0.011
19,visit,0.013
72,ally,0.008
38,brexiteer,0.012
42,area,0.009
27,policy,0.009
72,schwanz,0.009
53,transition,0.008
17,paymentsthreat,0.008
40,votary,0.012
5,responsibility,0.008
71,consommation,0.008
4,sorte,0.009
27,lesson,0.008
71,access,0.013
49,euif,0.011
64,proof,0.007
13,curse,0.021
59,hate,0.011
68,sorte,0.007
51,power,0.008
66,responsibility,0.009
27,refusal,0.01
25,penny,0.01
3,video,0.013
13,wait,0.01
13,hand,0.008
45,key,0.011
30,refinement,0.012
21,respect,0.009
56,click,0.007
77,team,0.013
27,purse,0.008
35,condition,0.012
48,word,0.008
60,form,0.014
43,idea,0.007
2,smolensk,0.016
50,pound,0.009
27,vogue,0.009
15,son,0.01
9,copylink,0.01
59,wait,0.008
47,natos,0.016
23,dispatch,0.008
69,hand,0.008
20,lobby,0.01
45,attempt,0.012
70,troopsnaval,0.012
51,inability,0.014
55,churchill,0.008
67,anybody,0.009
46,article,0.007
56,sponsor,0.011
35,discrimination,0.01
52,visa,0.008
42,employment,0.009
11,market,0.009
70,scenario,0.014
26,rome,0.012
37,nature,0.009
18,capx,0.009
15,frexit,0.007
42,act,0.008
6,rome,0.018
62,photo,0.008
33,tre,0.007
3,sector,0.01
16,inputsof,0.011
59,flight,0.007
28,travel,0.009
58,country,0.01
58,blank,0.008
58,legislation,0.008
37,someone,0.013
54,extinction,0.01
2,woman,0.012
34,anybody,0.008
21,click,0.01
20,budget,0.008
1,london,0.008
31,zis,0.009
61,legislation,0.007
75,fishing,0.009
47,schengen,0.008
29,europe,0.008
74,saywhatsoeverin,0.023
50,post,0.009
20,girl,0.016
43,public,0.008
64,impact,0.01
74,power,0.007
11,instigator,0.007
43,office,0.009
40,avec,0.01
65,organisme,0.007
0,contradiction,0.007
11,trade,0.01
1,membership,0.009
67,court,0.008
10,property,0.012
40,johnson,0.008
21,addition,0.011
30,trading,0.009
0,share,0.007
4,godplease,0.009
48,votary,0.01
30,ally,0.008
11,smolensk,0.007
4,travel,0.008
71,business,0.011
18,brexit,0.007
26,requirement,0.009
21,tenure,0.008
16,team,0.009
33,service,0.008
15,nature,0.014
60,word,0.007
53,lot,0.013
7,fishing,0.009
76,upr,0.008
56,estimant,0.01
36,attempt,0.009
5,bil,0.013
1,protest,0.008
4,public,0.008
2,godplease,0.01
78,trimestre,0.009
65,dispatch,0.01
64,blair,0.01
50,peace,0.01
50,export,0.012
55,brixit,0.008
17,england,0.01
34,commitment,0.007
65,conomiste,0.007
35,assurance,0.009
38,idea,0.011
75,export,0.01
63,government,0.006
17,sorte,0.009
72,side,0.01
39,lobby,0.007
31,paris,0.007
35,slogan,0.01
56,victim,0.008
79,pr_vision,0.008
76,visa,0.008
52,democracy,0.01
38,refinement,0.012
38,union,0.012
65,property,0.008
24,rush,0.011
75,warrior,0.009
18,inability,0.008
55,family,0.009
55,economic,0.019
58,r_cession,0.008
18,inspiration,0.008
23,partner,0.009
55,conomie,0.007
18,make,0.008
36,croissance,0.01
10,transition,0.008
71,import,0.007
53,anybody,0.01
71,march,0.009
64,good,0.007
53,woman,0.008
10,method,0.009
26,prophet,0.008
50,standardsand,0.012
16,transition,0.009
17,derision,0.009
62,dit,0.01
30,key,0.013
13,thing,0.011
22,supporter,0.013
44,remedy,0.012
78,recover,0.008
7,britishand,0.01
52,tradition,0.008
32,sector,0.007
25,luximo,0.008
55,analyste,0.015
51,name,0.009
25,employment,0.011
74,cheque,0.011
