Topic,Term,Value
30,scheduled,0.017
7,saa,0.013
6,since,0.028
13,night,0.036
10,senate,0.012
23,20,0.028
29,new,0.02
46,tit,0.026
34,week,0.016
16,escalated,0.024
20,45,0.015
33,crisis,0.023
36,india,0.042
14,50,0.034
23,dora,0.041
24,announced,0.019
61,taiba,0.014
26,week,0.013
22,sanctions,0.018
27,shootout,0.021
67,hafiz,0.036
10,daunting,0.015
27,diplomatic,0.016
55,saeed,0.019
48,groups,0.016
32,recorded,0.013
2,indian,0.023
49,ago,0.012
45,annoyed,0.014
11,end,0.009
10,two,0.03
43,kashmir,0.029
53,year,0.013
29,massing,0.07
37,sides,0.051
52,well,0.046
27,december,0.053
13,australia,0.049
62,international,0.011
66,ll,0.02
40,accused,0.019
16,50,0.047
21,dora,0.071
55,eight,0.015
63,20,0.03
34,roads,0.013
19,default,0.017
56,jaish,0.023
4,wollongong,0.014
69,taiba,0.021
48,targetting,0.021
59,leaving,0.012
50,indian,0.029
47,raids,0.021
59,tasmania,0.015
57,jaish,0.021
29,trading,0.03
36,arrested,0.015
24,diplomatic,0.023
60,three,0.011
49,massing,0.017
59,australia,0.017
66,likely,0.015
67,queensland,0.017
1,take,0.015
51,australia,0.012
26,s,0.018
40,border,0.02
37,saeed,0.026
57,recession,0.012
35,resigned,0.018
65,staging,0.01
61,eight,0.027
8,sanctions,0.016
66,southern,0.011
7,parliament,0.017
48,rescue,0.011
54,government,0.009
39,indian,0.022
29,territory,0.02
47,leaving,0.018
16,tony,0.012
0,india,0.094
49,mohammed,0.026
48,police,0.055
56,christmas,0.014
4,raid,0.02
31,lashkar,0.032
43,likely,0.039
48,died,0.025
65,action,0.025
67,shot,0.019
29,accused,0.027
44,militants,0.028
28,groups,0.017
2,caretaker,0.015
40,sanctions,0.03
16,christmas,0.023
54,hours,0.013
57,default,0.014
28,scheduled,0.016
67,kashmiri,0.067
60,northern,0.032
22,one,0.011
52,tackling,0.009
43,service,0.02
23,fellow,0.015
4,occasions,0.013
26,security,0.049
1,scheduled,0.012
32,presidency,0.016
18,taiba,0.038
32,along,0.029
57,staff,0.015
47,just,0.018
34,dozen,0.026
60,people,0.017
17,know,0.011
61,annoyed,0.01
45,chief,0.024
27,kashmir,0.03
8,dora,0.02
18,national,0.018
22,lashkar,0.039
18,western,0.015
10,likely,0.018
26,organisations,0.03
31,week,0.014
64,organisations,0.029
35,shootout,0.012
53,worst,0.01
54,lending,0.019
56,intelligence,0.028
68,accused,0.038
69,12,0.012
28,srinagar,0.017
24,war,0.021
51,came,0.019
57,northern,0.015
6,involved,0.011
29,chief,0.039
50,launched,0.039
39,rescue,0.017
65,based,0.021
18,tit,0.015
30,hafiz,0.042
42,year,0.015
49,resignation,0.014
23,shootout,0.012
69,likely,0.014
9,indian,0.022
27,end,0.014
3,southern,0.025
15,night,0.035
8,pakistan,0.017
22,kilometers,0.011
47,summer,0.01
45,trading,0.019
13,failed,0.018
6,toll,0.01
6,srinagar,0.035
12,recorded,0.018
41,wales,0.015
24,soared,0.036
56,wales,0.02
29,troops,0.018
8,saa,0.02
66,tensions,0.013
27,act,0.018
46,act,0.017
63,behaviour,0.01
11,diplomatic,0.025
60,south,0.015
56,security,0.011
35,years,0.013
55,roads,0.019
45,hafiz,0.032
16,sanctions,0.025
14,border,0.011
60,territory,0.027
67,lashkar,0.042
23,groups,0.039
48,deepened,0.013
63,national,0.012
36,capital,0.048
1,toll,0.02
60,worst,0.021
69,carrying,0.053
57,police,0.021
32,encounter,0.045
13,trading,0.037
0,arrested,0.025
19,summer,0.026
50,year,0.041
66,targetting,0.02
18,yesterday,0.017
15,took,0.042
13,war,0.033
68,srinagar,0.016
62,assume,0.011
0,south,0.021
35,eight,0.019
49,chief,0.022
14,war,0.01
56,act,0.016
33,fewer,0.026
67,say,0.025
29,caretaker,0.026
16,night,0.029
61,50,0.019
49,s,0.035
35,christmas,0.017
17,srinagar,0.03
22,just,0.015
15,based,0.021
58,promising,0.022
52,lending,0.017
2,roads,0.033
59,recorded,0.026
67,saa,0.012
17,escalated,0.018
37,jaish,0.041
16,worst,0.011
32,organisations,0.021
17,militant,0.051
67,assume,0.014
46,mohammed,0.011
26,packages,0.01
64,oxide,0.01
25,trading,0.042
68,launched,0.021
41,two,0.031
61,troops,0.019
14,another,0.02
48,eight,0.047
66,told,0.011
55,pakistani,0.039
3,attack,0.045
44,congress,0.011
11,fewer,0.019
48,southern,0.014
3,deaths,0.017
22,seen,0.01
33,taiba,0.025
45,based,0.04
31,groups,0.038
37,year,0.028
44,say,0.027
48,lending,0.016
65,border,0.025
10,suspected,0.036
12,sides,0.017
16,launched,0.027
36,yesterday,0.07
51,parliament,0.03
13,announced,0.023
2,president,0.012
54,saeed,0.017
19,daunting,0.017
40,raids,0.028
10,said,0.022
38,just,0.015
58,13,0.027
6,indian,0.069
62,act,0.024
48,soared,0.012
15,year,0.022
5,took,0.015
53,key,0.014
67,srinagar,0.015
20,fatalities,0.019
42,northern,0.019
42,shot,0.013
35,role,0.013
55,kashmiri,0.017
27,announced,0.041
22,able,0.016
50,just,0.013
41,escalated,0.021
51,eight,0.016
40,fatality,0.044
57,accused,0.02
54,kashmir,0.013
2,told,0.013
46,deepened,0.011
24,organisations,0.028
52,night,0.017
2,toll,0.053
0,militants,0.029
60,militants,0.022
20,took,0.012
47,investigation,0.011
64,deaths,0.02
64,packages,0.014
19,trading,0.018
25,dora,0.015
64,india,0.018
24,summer,0.032
1,use,0.015
29,raid,0.015
24,kashmir,0.016
57,announced,0.02
60,came,0.023
41,tasmania,0.039
63,e,0.011
18,oxide,0.012
1,midwives,0.017
53,tensions,0.034
16,lashkar,0.018
1,new,0.038
8,december,0.02
37,well,0.062
11,suspected,0.017
42,assumes,0.015
24,village,0.031
48,troops,0.022
25,sides,0.036
49,pakistan,0.059
25,end,0.019
2,ramon,0.016
59,hafiz,0.048
15,security,0.045
20,night,0.018
66,worst,0.026
24,hafiz,0.027
6,queensland,0.017
26,suspending,0.01
35,crisis,0.015
60,1971,0.024
38,war,0.018
43,areas,0.015
15,behaviour,0.016
58,70,0.015
12,say,0.057
9,50,0.018
59,took,0.03
5,three,0.01
57,50,0.069
4,week,0.015
69,another,0.012
53,scheduled,0.015
30,crisis,0.013
5,leader,0.017
37,use,0.015
14,fresh,0.018
2,accused,0.056
14,encounter,0.023
46,wollongong,0.014
45,roads,0.023
8,chief,0.042
30,war,0.018
67,senior,0.024
61,encounter,0.015
38,behaviour,0.013
57,seen,0.026
57,december,0.024
19,level,0.015
8,nation,0.016
49,launched,0.012
63,karachi,0.03
67,tensions,0.017
45,45,0.015
45,india,0.024
25,period,0.014
59,kilometers,0.014
39,million,0.014
53,australia,0.013
46,well,0.031
34,labour,0.011
17,india,0.053
27,1971,0.03
58,interim,0.014
36,quit,0.021
44,pakistani,0.079
24,nation,0.011
16,tit,0.017
52,escalated,0.016
5,remain,0.027
49,fatalities,0.015
61,carrying,0.051
15,elections,0.029
1,role,0.012
13,chief,0.025
68,military,0.038
49,well,0.023
66,eight,0.027
16,agencies,0.013
30,carrying,0.021
66,groups,0.018
26,last,0.03
14,know,0.018
16,recorded,0.024
6,india,0.023
5,arrested,0.024
11,escalated,0.043
67,1971,0.024
49,military,0.022
16,south,0.011
2,six,0.012
39,massing,0.011
64,1971,0.034
39,shootout,0.02
26,fatality,0.076
27,night,0.039
21,tasmania,0.025
23,level,0.011
33,night,0.024
9,say,0.02
54,e,0.033
17,indian,0.027
15,week,0.013
34,senate,0.012
1,raids,0.03
52,says,0.031
22,well,0.015
29,fatality,0.046
17,eight,0.015
68,free,0.018
65,three,0.012
7,saeed,0.015
44,appoints,0.016
52,south,0.019
57,government,0.016
4,saa,0.022
55,queensland,0.03
19,escalated,0.054
46,stands,0.022
40,queensland,0.029
13,mohammed,0.017
13,soared,0.02
9,organisations,0.034
63,india,0.029
10,holiday,0.015
56,groups,0.031
62,sanctions,0.041
37,pakistan,0.025
65,dozen,0.012
28,parliament,0.029
61,intelligence,0.009
2,20,0.015
0,pakistani,0.026
30,fatality,0.031
56,roads,0.02
67,suspending,0.012
42,queensland,0.023
66,three,0.018
32,sides,0.034
59,new,0.017
46,security,0.022
46,another,0.024
64,kilometers,0.036
54,arrested,0.013
65,peronists,0.019
49,tackling,0.019
51,queensland,0.013
56,night,0.021
18,deaths,0.035
69,ve,0.011
39,encounter,0.017
62,tit,0.013
56,hospital,0.011
3,since,0.044
69,promising,0.026
44,troops,0.012
47,night,0.01
66,south,0.018
38,since,0.039
51,dozen,0.016
55,capital,0.042
42,war,0.034
40,since,0.029
57,two,0.019
33,chief,0.025
68,march,0.013
31,mohammed,0.061
6,troops,0.036
41,e,0.016
53,territory,0.012
32,massive,0.017
39,groups,0.042
37,arrested,0.019
64,yesterday,0.018
33,died,0.019
56,aldolfo,0.013
65,western,0.014
62,fatality,0.016
31,pakistani,0.029
15,organisations,0.04
67,karachi,0.047
39,extremist,0.041
9,security,0.052
33,mohammad,0.053
28,e,0.034
4,fatality,0.019
68,mohammed,0.012
13,kashmiri,0.022
6,said,0.011
27,scheduled,0.035
10,put,0.014
40,leader,0.018
20,fatality,0.029
50,unprofessional,0.01
64,jaish,0.065
62,along,0.013
45,likely,0.016
7,mohammad,0.028
46,dead,0.044
28,military,0.019
48,announcing,0.019
11,based,0.019
37,behest,0.034
25,jaish,0.03
34,take,0.012
35,roads,0.019
25,three,0.01
52,agencies,0.016
55,45,0.027
17,fewer,0.03
27,dora,0.063
15,consider,0.021
25,summer,0.015
29,militant,0.02
18,fellow,0.015
43,hours,0.013
29,northern,0.016
52,days,0.014
18,india,0.026
24,1971,0.092
6,fatality,0.019
65,ago,0.014
4,extremist,0.026
9,chief,0.042
30,oxide,0.011
26,raids,0.012
21,resignation,0.017
24,year,0.016
48,yesterday,0.043
15,say,0.012
68,india,0.011
11,taiba,0.021
5,military,0.016
3,militants,0.024
50,hours,0.019
67,period,0.019
27,yesterday,0.095
16,free,0.059
52,yesterday,0.015
2,national,0.025
19,intelligence,0.019
68,diplomatic,0.042
68,1971,0.02
6,tensions,0.101
13,will,0.034
7,came,0.016
18,mohammed,0.016
26,announcing,0.019
36,kashmir,0.017
59,tat,0.016
29,kilometers,0.031
7,e,0.036
52,13,0.015
32,currency,0.013
7,will,0.028
0,intelligence,0.02
1,launched,0.048
69,announced,0.053
43,next,0.012
17,pakistan,0.019
43,presidency,0.017
69,next,0.011
18,lawmaker,0.02
19,long,0.049
50,raids,0.016
41,predecessor,0.015
62,territory,0.033
54,took,0.053
33,shot,0.015
11,village,0.023
49,targetting,0.032
28,security,0.016
0,economic,0.009
17,security,0.03
28,caretaker,0.018
59,night,0.022
49,dead,0.022
3,year,0.012
48,two,0.019
60,wollongong,0.012
44,chief,0.02
67,13,0.02
42,kilometers,0.022
20,two,0.016
62,tasmania,0.024
52,organisations,0.016
34,worst,0.014
31,forces,0.024
37,western,0.012
50,officer,0.021
15,kashmiri,0.052
23,india,0.019
34,re,0.012
14,crisis,0.011
45,escalated,0.036
27,raids,0.011
57,dozen,0.037
47,south,0.032
21,accused,0.023
58,queensland,0.023
43,december,0.029
13,karachi,0.029
46,war,0.024
6,christmas,0.013
23,national,0.028
61,organisations,0.017
14,remain,0.017
39,announcing,0.014
64,eight,0.01
68,shootout,0.014
31,series,0.012
53,indian,0.024
19,peronists,0.019
50,free,0.012
12,predecessor,0.019
41,christmas,0.016
65,encounter,0.013
68,took,0.014
25,predecessor,0.013
25,srinagar,0.016
49,recession,0.012
64,accused,0.024
6,australia,0.015
30,shootout,0.014
21,south,0.025
37,southern,0.02
34,office,0.017
65,intelligence,0.03
31,say,0.053
46,troops,0.038
44,trading,0.016
12,sanctions,0.034
34,congress,0.012
33,20,0.032
61,say,0.033
35,fresh,0.014
15,victoria,0.017
64,kashmiri,0.014
36,trading,0.017
20,aldolfo,0.013
10,argentina,0.013
46,pakistani,0.014
12,quit,0.013
57,mohammad,0.013
2,fatality,0.015
69,resignation,0.011
13,suspected,0.013
24,took,0.018
39,default,0.011
20,suspended,0.011
27,national,0.017
0,wales,0.013
35,australia,0.013
66,police,0.024
17,international,0.016
42,police,0.017
33,million,0.04
35,national,0.042
8,deepened,0.012
48,militants,0.017
25,say,0.039
42,will,0.023
62,crisis,0.011
15,launched,0.041
1,currency,0.013
40,lending,0.015
11,accused,0.014
57,following,0.017
34,people,0.015
14,along,0.023
57,saeed,0.013
37,south,0.02
1,labour,0.011
13,argentina,0.013
59,isolated,0.015
24,militant,0.024
12,attack,0.035
46,long,0.013
41,taiba,0.072
2,took,0.017
64,recession,0.01
33,militants,0.024
50,another,0.011
67,isolated,0.014
4,december,0.06
34,recession,0.012
24,militants,0.024
69,police,0.049
43,office,0.013
15,along,0.047
56,northern,0.016
55,extremist,0.024
24,raid,0.018
6,1971,0.014
9,since,0.039
12,northern,0.02
60,fatalities,0.014
26,pakistan,0.018
36,new,0.029
6,eight,0.014
27,carrying,0.017
57,capital,0.023
33,following,0.02
61,interim,0.013
8,militant,0.038
49,dozen,0.022
52,tat,0.022
11,45,0.016
58,senate,0.011
44,13,0.013
25,village,0.031
6,one,0.013
6,will,0.027
38,tensions,0.022
32,arrested,0.028
12,20,0.036
5,came,0.018
4,lawmaker,0.016
7,srinagar,0.029
35,three,0.014
22,economic,0.014
9,nitrous,0.012
32,level,0.027
64,within,0.02
18,told,0.012
29,senior,0.01
54,village,0.018
6,dozen,0.024
55,tit,0.054
42,quit,0.013
25,act,0.014
38,dozen,0.028
39,organisations,0.019
42,escalated,0.011
37,recorded,0.039
11,carrying,0.029
47,attack,0.037
64,shot,0.021
64,two,0.023
5,intelligence,0.018
19,will,0.032
1,years,0.012
11,holiday,0.021
67,december,0.063
42,stands,0.01
22,presidency,0.013
9,level,0.02
53,office,0.011
17,announced,0.02
20,period,0.029
19,srinagar,0.026
22,international,0.012
67,carrying,0.018
14,india,0.03
64,came,0.064
40,staging,0.025
17,holiday,0.032
49,tit,0.041
57,forces,0.014
2,crisis,0.012
15,plan,0.018
12,tensions,0.034
34,mohammad,0.016
44,resignation,0.013
68,national,0.037
68,december,0.031
66,involved,0.012
46,behest,0.027
62,raid,0.015
49,yesterday,0.029
31,saeed,0.015
49,will,0.081
54,taiba,0.021
35,scheduled,0.02
62,mohammad,0.033
12,southern,0.016
28,chief,0.014
42,foreign,0.014
6,50,0.03
65,jaish,0.021
68,place,0.077
17,carrying,0.016
30,re,0.013
3,kilometers,0.064
34,southern,0.03
43,seen,0.029
14,taiba,0.019
11,sanctions,0.015
10,shootout,0.037
21,india,0.018
53,nation,0.013
3,groups,0.02
5,promising,0.016
44,summer,0.012
11,jaish,0.028
64,tensions,0.016
22,based,0.054
58,raid,0.019
31,deaths,0.013
44,two,0.023
61,massing,0.018
50,extremist,0.031
53,will,0.012
5,70,0.013
12,summer,0.015
29,four,0.014
64,december,0.014
48,inappropriate,0.015
33,capital,0.032
53,taiba,0.01
63,night,0.02
37,resignation,0.02
32,period,0.015
13,free,0.025
0,dora,0.012
21,annoyed,0.012
19,inappropriate,0.015
68,assumes,0.013
61,midwives,0.019
18,massive,0.011
23,seen,0.019
55,50,0.019
50,massing,0.044
8,organisations,0.024
10,eight,0.016
1,territory,0.015
35,wales,0.025
5,midwives,0.015
66,extremist,0.044
38,million,0.029
37,quit,0.015
17,trading,0.011
17,road,0.014
57,since,0.025
56,deepened,0.011
62,end,0.011
15,pakistan,0.018
13,escalated,0.019
26,argentina,0.016
15,people,0.024
18,whoever,0.026
50,trading,0.034
43,say,0.022
21,fewer,0.016
15,fellow,0.02
43,crisis,0.025
55,million,0.015
64,arrested,0.025
59,stunned,0.013
8,another,0.014
48,well,0.106
40,shot,0.021
36,s,0.011
59,police,0.046
16,based,0.014
34,e,0.08
48,one,0.022
57,put,0.011
18,promising,0.022
44,period,0.021
44,police,0.022
15,intelligence,0.036
55,arrested,0.022
6,mohammed,0.037
7,diplomatic,0.03
43,days,0.014
24,20,0.058
9,christmas,0.022
49,tat,0.021
23,fatalities,0.013
1,predecessor,0.012
53,village,0.016
50,arrested,0.012
24,well,0.023
69,dead,0.015
45,tackling,0.016
44,body,0.021
31,government,0.011
45,christmas,0.039
17,oxide,0.014
21,50,0.058
61,new,0.013
25,nation,0.011
26,southern,0.022
39,promising,0.017
55,will,0.023
49,fewer,0.019
38,hafiz,0.016
47,diplomatic,0.05
10,ve,0.011
11,pakistan,0.037
27,45,0.026
15,inappropriate,0.011
31,extremist,0.017
9,predecessor,0.012
16,militant,0.035
68,police,0.038
59,carrying,0.048
25,whoever,0.012
28,lashkar,0.049
23,wollongong,0.013
61,women,0.01
50,mohammed,0.024
24,senior,0.016
69,troops,0.037
60,intelligence,0.018
35,say,0.04
59,organisations,0.021
26,attack,0.01
39,territory,0.017
40,suspected,0.041
1,summer,0.018
64,announced,0.021
42,international,0.012
33,based,0.031
10,soared,0.019
57,came,0.069
55,new,0.02
20,leaving,0.011
15,border,0.02
42,caretaker,0.011
62,assumes,0.011
57,political,0.013
50,targetting,0.02
51,service,0.01
3,along,0.043
51,role,0.022
63,announced,0.052
7,fatality,0.012
57,tit,0.022
29,resignation,0.018
65,srinagar,0.015
43,based,0.026
22,mohammed,0.041
56,50,0.025
57,srinagar,0.027
47,road,0.046
17,came,0.035
12,puerta,0.039
22,service,0.01
33,wales,0.026
2,fellow,0.009
44,eight,0.019
51,free,0.013
24,place,0.02
1,congress,0.011
2,south,0.028
62,arrested,0.03
57,daunting,0.014
53,dozen,0.028
49,announced,0.024
1,argentina,0.013
33,sides,0.034
68,likely,0.019
17,died,0.012
55,next,0.012
44,scheduled,0.013
5,soared,0.024
61,better,0.011
5,will,0.033
4,peronists,0.019
0,launched,0.013
4,one,0.023
68,sides,0.025
60,groups,0.022
30,srinagar,0.018
1,ago,0.012
29,encounter,0.019
17,encounter,0.027
5,massive,0.011
10,seen,0.03
45,southern,0.025
34,saeed,0.029
30,1971,0.018
56,launched,0.03
21,taiba,0.039
66,raid,0.052
38,default,0.012
38,stands,0.052
5,groups,0.012
67,announced,0.03
24,end,0.013
52,capital,0.037
3,time,0.014
39,war,0.023
3,eight,0.015
58,well,0.03
46,eight,0.063
34,kashmiri,0.021
53,police,0.025
27,militant,0.045
4,year,0.029
31,dozen,0.058
45,just,0.012
5,pakistan,0.025
25,told,0.021
31,troops,0.016
33,india,0.02
15,raid,0.02
23,tensions,0.017
0,police,0.016
0,northern,0.014
27,massing,0.015
46,targetting,0.022
49,indian,0.014
33,south,0.028
51,launched,0.038
34,occasions,0.015
45,fresh,0.013
68,e,0.012
17,saeed,0.02
42,13,0.027
13,next,0.016
40,jaish,0.04
37,fresh,0.011
48,recession,0.018
28,50,0.034
21,extremist,0.016
9,northern,0.036
