Topic,Term,Value
52,deaths,0.028
57,jaish,0.033
43,seen,0.02
37,saeed,0.021
21,pakistani,0.024
42,fellow,0.016
38,chief,0.035
3,shot,0.021
10,tasmania,0.036
32,lashkar,0.05
7,parliament,0.027
12,suspected,0.033
0,india,0.09
54,13,0.031
48,police,0.023
4,raid,0.057
48,died,0.012
29,accused,0.012
28,extremist,0.033
40,likely,0.022
16,senior,0.019
58,december,0.037
48,political,0.016
32,annoyed,0.013
5,hafiz,0.056
15,fewer,0.037
1,scheduled,0.022
52,arrested,0.026
55,village,0.027
52,dead,0.036
34,dozen,0.021
19,took,0.022
53,announcing,0.015
12,raid,0.042
41,raid,0.053
4,troops,0.018
29,1971,0.017
56,intelligence,0.053
12,soared,0.016
54,told,0.026
33,security,0.033
24,war,0.026
57,northern,0.04
52,know,0.029
48,december,0.031
19,fellow,0.017
51,relocated,0.015
27,tit,0.025
40,say,0.053
22,kilometers,0.039
33,year,0.014
17,chief,0.011
7,last,0.015
27,soared,0.027
12,recorded,0.017
41,wales,0.024
30,another,0.016
29,troops,0.022
22,1971,0.033
39,isolated,0.019
11,diplomatic,0.057
38,remain,0.021
13,military,0.041
44,fresh,0.014
8,recorded,0.034
36,capital,0.028
22,recession,0.024
18,yesterday,0.027
13,war,0.036
47,pakistan,0.023
32,leaving,0.019
18,mohammad,0.032
34,recorded,0.021
9,police,0.031
0,kashmir,0.017
16,night,0.014
35,christmas,0.02
10,targetting,0.031
17,srinagar,0.017
27,holiday,0.02
17,predecessor,0.022
5,kashmir,0.033
49,e,0.028
39,period,0.041
43,interim,0.016
40,parliament,0.031
24,forces,0.017
20,s,0.03
27,resignation,0.018
47,long,0.029
21,encounter,0.034
33,lashkar,0.025
24,road,0.028
39,karachi,0.063
37,year,0.013
44,say,0.029
57,indian,0.019
29,million,0.016
17,suspected,0.021
10,suspected,0.015
36,yesterday,0.027
41,northern,0.018
19,daunting,0.015
8,night,0.028
42,carrying,0.067
22,militant,0.017
26,staging,0.015
12,road,0.021
29,sides,0.029
48,soared,0.044
30,carrying,0.058
28,wollongong,0.018
42,shot,0.041
11,extremist,0.06
39,presidency,0.018
27,announced,0.023
53,place,0.029
43,tackling,0.017
1,economic,0.013
31,will,0.015
24,organisations,0.026
12,capital,0.019
0,militants,0.017
10,staging,0.017
16,took,0.016
2,diplomatic,0.013
24,summer,0.016
36,saeed,0.018
41,tasmania,0.035
40,escalated,0.021
1,new,0.063
37,well,0.041
33,12,0.019
32,sanctions,0.024
48,troops,0.022
24,northern,0.025
9,risk,0.019
50,time,0.02
15,security,0.016
47,northern,0.037
7,agencies,0.021
26,year,0.018
17,tensions,0.022
5,three,0.025
23,area,0.013
24,million,0.016
15,diplomatic,0.025
26,s,0.021
14,encounter,0.028
25,government,0.02
20,million,0.018
30,war,0.016
45,promising,0.02
41,lawmaker,0.014
51,war,0.014
59,kashmir,0.025
35,told,0.015
19,level,0.025
9,recorded,0.041
36,quit,0.036
44,pakistani,0.016
30,mohammed,0.061
22,stunned,0.016
49,well,0.029
44,worst,0.015
49,saeed,0.027
0,sanctions,0.021
40,toll,0.019
45,war,0.031
10,will,0.034
5,arrested,0.045
53,since,0.036
24,targetting,0.054
49,military,0.097
39,shootout,0.045
29,currency,0.017
21,raids,0.027
7,raid,0.027
7,security,0.019
0,days,0.015
54,stunned,0.021
48,13,0.02
51,yesterday,0.027
2,troops,0.015
29,inappropriate,0.015
52,stands,0.041
26,announcing,0.014
37,pakistan,0.023
49,militant,0.028
0,pakistani,0.012
59,economic,0.014
2,officer,0.011
23,south,0.037
12,international,0.017
59,new,0.032
44,based,0.027
52,key,0.033
49,tackling,0.021
59,two,0.026
18,deaths,0.041
44,came,0.014
18,shootout,0.015
30,well,0.044
34,diplomatic,0.019
34,just,0.015
53,assumes,0.013
11,leaving,0.016
40,whoever,0.021
22,diplomatic,0.029
6,troops,0.034
32,four,0.016
50,fatalities,0.047
20,military,0.043
57,resigned,0.016
55,say,0.015
22,assume,0.016
28,e,0.04
33,tasmania,0.014
33,indian,0.038
40,yesterday,0.043
28,military,0.019
37,behest,0.023
20,staging,0.028
25,fatality,0.04
26,recession,0.014
24,1971,0.022
59,fewer,0.048
54,sydney,0.021
13,organisations,0.066
5,office,0.012
57,taiba,0.029
44,capital,0.033
36,period,0.056
52,role,0.017
2,national,0.021
48,security,0.018
19,attack,0.046
1,behest,0.034
26,hospital,0.013
40,militants,0.032
49,use,0.018
53,war,0.035
59,queensland,0.016
50,raid,0.074
1,launched,0.032
5,deaths,0.026
14,mohammad,0.016
34,say,0.021
24,tensions,0.022
42,take,0.013
4,carrying,0.055
17,security,0.03
45,tasmania,0.019
42,mohammad,0.017
48,two,0.023
30,militant,0.059
44,chief,0.05
31,fellow,0.021
10,dead,0.017
46,december,0.049
24,raids,0.017
15,resigned,0.014
55,taiba,0.029
45,escalated,0.038
43,december,0.046
35,announcing,0.023
11,hours,0.014
25,holiday,0.021
10,jaish,0.025
59,staging,0.034
53,indian,0.033
38,rodregiuez,0.012
45,two,0.019
3,mohammad,0.033
11,will,0.047
50,militant,0.025
39,along,0.067
8,place,0.015
45,put,0.013
30,shootout,0.055
31,say,0.035
14,recorded,0.018
33,20,0.043
53,appoints,0.023
36,tensions,0.023
42,national,0.03
56,queensland,0.02
9,diplomatic,0.021
16,long,0.027
57,mohammad,0.039
21,four,0.019
13,jaish,0.025
32,deepened,0.032
14,raid,0.027
6,militants,0.032
29,india,0.023
49,role,0.015
14,along,0.025
12,attack,0.032
13,tat,0.032
26,kilometers,0.036
1,jaish,0.028
37,tit,0.015
4,december,0.019
35,congress,0.014
15,along,0.029
59,deaths,0.028
41,summer,0.019
6,1971,0.015
13,deaths,0.037
47,will,0.014
29,behest,0.037
55,rescue,0.014
1,deepened,0.011
49,dozen,0.071
14,forces,0.041
12,night,0.025
35,based,0.016
6,12,0.018
48,holiday,0.027
1,remain,0.023
32,years,0.019
13,e,0.012
55,tit,0.108
20,lawmaker,0.031
47,night,0.018
3,night,0.034
36,behest,0.032
29,tackling,0.032
37,capital,0.026
15,christmas,0.022
13,massing,0.015
48,carrying,0.021
2,suspected,0.024
2,eight,0.017
39,put,0.014
6,along,0.028
15,likely,0.021
40,staging,0.037
39,likely,0.034
22,act,0.014
52,three,0.025
54,troops,0.06
36,staging,0.027
31,saeed,0.014
26,next,0.013
55,level,0.022
42,came,0.014
44,another,0.016
42,foreign,0.033
9,president,0.019
3,s,0.06
27,jaish,0.027
46,mohammad,0.029
50,took,0.054
56,arrested,0.056
10,shootout,0.027
21,india,0.032
20,behest,0.016
37,massing,0.027
10,13,0.015
52,lashkar,0.025
6,launched,0.112
50,extremist,0.02
53,will,0.059
45,shootout,0.023
26,came,0.023
55,troops,0.015
56,behest,0.06
9,two,0.054
4,fellow,0.013
37,chief,0.029
20,based,0.041
40,year,0.02
23,seen,0.038
50,massing,0.015
8,organisations,0.015
15,sides,0.021
14,well,0.014
14,northern,0.022
49,elections,0.02
45,troops,0.04
35,groups,0.014
29,road,0.047
31,targetting,0.023
15,fellow,0.016
32,say,0.026
25,suspected,0.027
36,s,0.032
48,national,0.026
14,people,0.026
33,period,0.027
36,south,0.016
59,jobs,0.02
45,raids,0.03
45,kilometers,0.014
45,christmas,0.015
16,time,0.024
13,long,0.02
38,nation,0.017
38,hafiz,0.048
20,ago,0.018
11,pakistan,0.052
23,escalated,0.049
53,well,0.052
16,militant,0.041
39,summer,0.022
28,lashkar,0.035
32,concerned,0.017
48,india,0.033
20,suspected,0.029
15,four,0.022
3,chief,0.027
8,eight,0.05
52,fewer,0.024
32,tit,0.019
5,caretaker,0.016
1,capital,0.059
48,congress,0.017
4,appoints,0.021
27,default,0.019
27,australia,0.047
40,war,0.024
2,holiday,0.015
4,deaths,0.025
53,road,0.018
2,south,0.015
57,holiday,0.035
13,recorded,0.015
1,argentina,0.031
28,occasions,0.018
7,arrested,0.039
45,organisations,0.022
5,will,0.025
0,launched,0.027
21,recorded,0.021
46,task,0.024
45,southern,0.018
38,default,0.016
49,taiba,0.035
19,shootout,0.03
57,hafiz,0.049
0,pakistan,0.053
52,crisis,0.013
22,end,0.017
35,daunting,0.033
8,inappropriate,0.015
5,pakistan,0.014
31,troops,0.036
12,india,0.029
15,raid,0.032
8,escalated,0.029
55,deepened,0.022
0,police,0.041
27,karachi,0.026
58,currency,0.018
19,behaviour,0.014
48,week,0.012
42,12,0.018
46,tensions,0.031
30,two,0.025
37,say,0.027
31,behest,0.035
18,dead,0.014
43,parliament,0.024
34,groups,0.013
45,end,0.014
34,intelligence,0.027
19,since,0.025
15,territory,0.018
37,seen,0.016
47,following,0.019
22,intelligence,0.026
37,troops,0.024
42,free,0.011
6,deepened,0.022
45,attack,0.058
57,stands,0.015
40,nation,0.016
59,four,0.025
6,parliament,0.027
37,three,0.031
51,body,0.012
57,annoyed,0.014
27,president,0.018
13,currency,0.02
4,behest,0.029
0,tensions,0.02
18,recorded,0.013
37,tat,0.051
48,agencies,0.015
24,nitrous,0.018
38,failed,0.014
37,45,0.017
31,fewer,0.018
14,shootout,0.037
57,extremist,0.032
54,southern,0.032
13,sides,0.037
28,attack,0.035
32,village,0.021
27,suspending,0.042
18,said,0.016
37,deaths,0.038
34,carrying,0.063
5,six,0.015
6,police,0.05
22,fatality,0.017
38,australia,0.02
52,likely,0.047
42,told,0.018
47,kashmir,0.04
56,forces,0.017
20,assume,0.026
18,eight,0.037
23,staging,0.027
33,days,0.019
35,militants,0.031
17,say,0.042
17,saa,0.017
1,war,0.011
53,chief,0.037
56,war,0.046
1,queensland,0.033
21,default,0.012
52,raid,0.016
11,security,0.017
47,trading,0.012
53,suspected,0.022
33,recession,0.016
28,saeed,0.015
32,police,0.044
57,announced,0.03
30,queensland,0.02
32,dead,0.024
12,aldolfo,0.025
34,arrested,0.022
3,intelligence,0.026
5,territory,0.023
15,week,0.017
50,senate,0.033
46,six,0.014
40,since,0.022
54,trading,0.021
44,srinagar,0.045
49,fatality,0.015
40,capital,0.032
19,security,0.039
28,presidency,0.015
46,suspected,0.05
54,economic,0.014
7,border,0.032
3,year,0.014
46,puerta,0.017
59,came,0.018
16,karachi,0.023
39,resignation,0.02
34,night,0.028
46,kashmiri,0.031
59,troops,0.05
27,deaths,0.027
33,million,0.015
26,india,0.061
24,shootout,0.028
45,police,0.031
57,level,0.019
0,e,0.066
5,tit,0.043
10,four,0.016
57,dora,0.026
51,dead,0.025
29,since,0.046
57,diplomatic,0.022
25,assume,0.014
5,long,0.046
9,came,0.035
53,announced,0.015
53,likely,0.016
32,militants,0.028
27,pakistan,0.025
57,along,0.019
30,groups,0.014
3,new,0.027
4,took,0.022
54,hafiz,0.033
59,sides,0.025
33,long,0.02
4,congress,0.014
52,will,0.04
51,march,0.048
57,scheduled,0.023
3,hafiz,0.058
49,suspected,0.026
56,tackling,0.015
25,another,0.016
51,raids,0.055
26,militants,0.047
36,police,0.031
6,president,0.021
44,jobs,0.017
22,along,0.016
10,days,0.017
54,jaish,0.028
52,seen,0.026
22,southern,0.024
35,arrested,0.025
50,eight,0.062
27,resigned,0.014
50,militants,0.017
11,occasions,0.014
2,act,0.016
48,level,0.035
2,security,0.026
51,mohammed,0.039
21,eight,0.033
22,shot,0.044
38,another,0.021
45,political,0.017
10,australia,0.013
0,tit,0.016
47,intelligence,0.056
27,fellow,0.032
29,night,0.047
55,carrying,0.027
41,organisations,0.013
37,shootout,0.021
15,worst,0.015
48,45,0.021
39,year,0.025
5,indian,0.052
37,time,0.013
14,trading,0.013
35,repayment,0.014
15,escalated,0.033
4,christmas,0.02
24,level,0.015
51,seen,0.026
49,targetting,0.049
10,risk,0.012
0,since,0.014
1,week,0.011
10,lashkar,0.022
8,resignation,0.019
28,carrying,0.034
42,raids,0.018
41,suspected,0.024
20,worst,0.018
29,s,0.025
35,relocated,0.016
2,last,0.017
13,45,0.022
42,recorded,0.054
58,march,0.023
47,rescue,0.018
3,45,0.018
2,massive,0.015
7,pakistani,0.04
43,place,0.039
24,troops,0.026
9,mohammed,0.026
34,tackling,0.017
31,december,0.026
23,launched,0.016
10,war,0.091
57,escalated,0.028
34,area,0.015
12,will,0.05
20,re,0.02
47,extremist,0.02
59,jaish,0.043
4,fatalities,0.022
46,unprofessional,0.017
2,hafiz,0.036
21,well,0.033
0,military,0.06
38,shot,0.043
50,south,0.073
28,encounter,0.028
35,sanctions,0.066
40,s,0.017
37,yesterday,0.044
22,srinagar,0.049
42,suspending,0.025
43,jaish,0.031
8,repayment,0.02
39,tat,0.031
55,summer,0.022
53,labour,0.015
26,took,0.031
53,mohammad,0.028
6,fatalities,0.017
27,assumes,0.019
55,e,0.052
10,following,0.012
56,kilometers,0.05
57,currency,0.026
53,india,0.017
18,peronists,0.016
55,s,0.04
40,forces,0.033
3,queensland,0.041
7,likely,0.03
1,s,0.025
54,diplomatic,0.035
28,argentina,0.013
57,leaving,0.021
42,kashmiri,0.032
57,hospital,0.015
19,45,0.027
20,soared,0.03
10,year,0.022
56,accused,0.025
51,srinagar,0.031
38,staging,0.031
17,rescue,0.019
28,accused,0.037
29,parliament,0.048
40,stands,0.044
28,two,0.051
30,border,0.044
32,trading,0.037
33,targetting,0.024
19,well,0.023
54,eight,0.022
54,encounter,0.022
58,extremist,0.021
21,recession,0.018
27,victoria,0.04
34,argentina,0.014
29,hafiz,0.037
20,yesterday,0.035
20,tit,0.057
58,free,0.016
49,south,0.015
44,behaviour,0.021
42,dead,0.028
38,behest,0.066
17,along,0.022
47,suspending,0.024
24,accused,0.027
21,period,0.014
32,daunting,0.015
17,diplomatic,0.023
20,roads,0.029
41,fatalities,0.034
7,militant,0.027
9,military,0.013
35,capital,0.055
36,groups,0.06
52,interim,0.016
7,1971,0.036
24,extremist,0.024
41,shot,0.028
14,queensland,0.02
55,senate,0.015
35,rescue,0.024
14,massing,0.048
2,period,0.015
16,take,0.02
1,christmas,0.03
39,announced,0.019
53,jaish,0.065
3,remain,0.013
47,arrested,0.036
14,diplomatic,0.026
34,village,0.026
11,1971,0.045
46,dozen,0.03
39,road,0.022
7,capital,0.038
23,lashkar,0.027
0,indian,0.017
23,encounter,0.048
43,northern,0.023
2,nitrous,0.012
59,12,0.019
43,debt,0.037
46,came,0.046
5,inappropriate,0.024
26,senior,0.013
24,elections,0.019
24,period,0.057
26,sanctions,0.014
21,congress,0.018
19,health,0.016
48,rodregiuez,0.017
33,dead,0.024
8,tat,0.03
56,parliament,0.018
24,agencies,0.015
28,died,0.028
27,assume,0.018
14,jobs,0.014
38,scheduled,0.019
54,rodregiuez,0.014
34,saeed,0.027
7,free,0.014
28,seen,0.024
13,indian,0.02
51,kashmir,0.028
34,karachi,0.014
5,accused,0.029
2,attack,0.032
34,shot,0.043
29,likely,0.032
17,task,0.014
13,50,0.021
41,massing,0.043
34,extremist,0.036
28,raid,0.026
33,ve,0.014
9,queensland,0.04
14,southern,0.012
2,mohammad,0.026
43,years,0.046
28,national,0.035
51,intelligence,0.024
13,mohammad,0.039
23,jaish,0.028
26,groups,0.038
36,last,0.028
18,deepened,0.028
5,india,0.052
41,resignation,0.016
41,karachi,0.056
54,deaths,0.023
58,escalated,0.032
7,remain,0.045
34,organisations,0.031
40,jobs,0.021
47,say,0.018
23,southern,0.045
21,southern,0.029
12,jaish,0.031
1,south,0.041
49,12,0.018
53,six,0.017
31,eight,0.013
18,well,0.026
6,senate,0.036
53,december,0.029
33,along,0.026
19,rescue,0.015
41,yesterday,0.034
26,yesterday,0.026
59,worst,0.028
59,raids,0.048
55,hospital,0.017
51,summer,0.017
8,shootout,0.016
4,military,0.038
42,dora,0.027
59,will,0.021
34,along,0.046
59,angry,0.014
41,parliament,0.014
56,resignation,0.023
25,nitrous,0.023
12,announced,0.024
11,tensions,0.026
11,police,0.023
46,along,0.021
46,escalated,0.029
10,police,0.026
53,took,0.013
13,since,0.027
37,level,0.029
33,groups,0.043
12,christmas,0.025
55,place,0.021
16,eight,0.072
18,roads,0.03
56,caring,0.02
48,launched,0.044
38,announcing,0.014
47,saeed,0.044
21,groups,0.031
56,saeed,0.021
2,dozen,0.041
25,military,0.029
51,tat,0.017
50,within,0.013
25,western,0.018
39,launched,0.042
19,agencies,0.016
8,came,0.027
49,kashmiri,0.028
46,long,0.121
34,india,0.043
12,assumes,0.025
28,period,0.019
58,launched,0.034
59,place,0.013
35,hafiz,0.026
26,place,0.046
21,predecessor,0.016
5,leaving,0.017
43,new,0.023
56,tat,0.04
35,period,0.045
46,dora,0.035
31,shootout,0.037
43,western,0.032
11,raid,0.029
51,13,0.025
14,dozen,0.012
36,two,0.024
7,shot,0.029
20,extremist,0.025
13,fatalities,0.021
1,place,0.026
3,arrested,0.042
38,raids,0.063
20,week,0.019
18,announced,0.015
58,officer,0.018
49,two,0.014
47,sanctions,0.029
13,time,0.014
11,escalated,0.033
4,shootout,0.013
36,summer,0.014
15,soared,0.018
40,kashmir,0.054
31,1971,0.057
35,worst,0.017
47,consider,0.02
56,level,0.047
53,concerned,0.02
15,south,0.032
30,ramon,0.018
43,act,0.019
39,behest,0.045
35,encounter,0.021
37,toll,0.027
52,organisations,0.03
53,action,0.02
21,police,0.015
59,20,0.043
23,national,0.033
2,midwives,0.018
55,pakistan,0.028
49,appoints,0.019
17,deaths,0.052
31,dead,0.021
19,raids,0.03
8,mohammed,0.038
37,suspended,0.013
4,lawmaker,0.02
30,kilometers,0.031
16,saeed,0.087
6,accused,0.022
28,repayment,0.015
59,long,0.036
35,pakistani,0.041
25,tensions,0.035
31,srinagar,0.064
7,failed,0.021
18,security,0.022
17,year,0.02
17,march,0.017
25,ago,0.023
1,crisis,0.019
14,yesterday,0.012
21,three,0.033
30,raid,0.028
21,free,0.032
9,illawarra,0.014
29,raids,0.028
0,eight,0.018
28,southern,0.028
27,massing,0.023
4,fewer,0.042
45,holiday,0.013
39,argentina,0.015
47,came,0.036
51,karachi,0.018
43,security,0.047
55,militants,0.024
26,military,0.049
46,southern,0.021
55,organisations,0.037
15,senate,0.022
58,days,0.042
39,place,0.016
52,based,0.018
24,suspected,0.022
52,areas,0.018
33,told,0.015
7,take,0.022
37,launched,0.022
34,free,0.02
10,50,0.031
45,jobs,0.019
8,foreign,0.022
42,arrested,0.016
11,year,0.022
31,war,0.028
58,better,0.014
2,work,0.014
19,pakistani,0.026
15,unprofessional,0.014
43,chief,0.041
55,12,0.027
31,jaish,0.047
40,week,0.018
36,crisis,0.016
7,hafiz,0.017
10,stands,0.025
34,kilometers,0.017
56,india,0.023
24,dead,0.052
6,end,0.016
29,organisations,0.017
50,ago,0.018
5,last,0.024
58,south,0.028
4,recorded,0.039
27,encounter,0.043
52,indian,0.028
29,resigned,0.018
0,came,0.021
51,sanctions,0.021
6,intelligence,0.038
3,based,0.077
27,western,0.017
21,tensions,0.018
16,announced,0.022
16,taiba,0.029
3,week,0.016
28,trading,0.016
32,kashmiri,0.023
9,13,0.036
8,assumes,0.015
38,territory,0.041
4,toll,0.024
14,summer,0.026
36,appoints,0.021
55,deaths,0.03
30,parliament,0.052
41,staging,0.07
28,militants,0.031
13,india,0.031
31,encounter,0.025
45,last,0.044
10,raid,0.021
23,military,0.026
23,13,0.015
58,seen,0.027
25,forces,0.047
30,wales,0.019
6,nitrous,0.016
48,took,0.024
33,staff,0.015
39,escalated,0.025
49,conduct,0.012
19,announced,0.02
6,military,0.026
50,taiba,0.037
51,since,0.013
11,following,0.014
54,dora,0.029
26,srinagar,0.03
33,last,0.028
22,20,0.032
16,kashmir,0.075
21,victoria,0.022
48,investigation,0.011
27,interim,0.015
12,following,0.014
47,tensions,0.024
1,act,0.013
34,massing,0.026
42,launched,0.036
4,arrested,0.03
48,senate,0.014
16,jaish,0.013
54,roads,0.012
45,jaish,0.036
23,chief,0.052
58,groups,0.03
19,fewer,0.025
54,office,0.019
51,conduct,0.015
25,village,0.017
10,illawarra,0.016
38,parliament,0.022
46,nitrous,0.019
5,dozen,0.019
58,shot,0.062
26,45,0.016
17,13,0.026
11,behest,0.037
49,karachi,0.042
54,behest,0.026
4,13,0.05
4,international,0.02
21,fatalities,0.017
14,capital,0.041
10,mohammad,0.043
6,long,0.046
44,mohammad,0.026
55,military,0.022
24,lashkar,0.031
2,road,0.023
58,hafiz,0.019
49,dora,0.013
8,pakistani,0.032
54,last,0.035
28,year,0.017
30,tackling,0.015
29,13,0.013
2,hospital,0.025
39,border,0.025
15,dora,0.043
49,hafiz,0.034
8,summer,0.036
47,national,0.024
56,international,0.029
30,announcing,0.012
42,forces,0.024
47,accused,0.028
26,told,0.016
45,interim,0.017
16,tat,0.024
3,forces,0.016
11,deepened,0.015
18,intelligence,0.017
17,likely,0.026
56,promising,0.019
21,role,0.021
48,arrested,0.015
9,raid,0.029
20,road,0.032
35,office,0.013
31,ago,0.018
36,recession,0.02
25,raids,0.024
43,end,0.032
13,likely,0.029
52,parliament,0.015
32,troops,0.028
17,tat,0.012
8,southern,0.028
56,puerta,0.015
32,launched,0.058
1,eight,0.023
54,two,0.035
36,fewer,0.014
20,carrying,0.029
25,likely,0.034
39,kashmir,0.033
51,based,0.023
27,likely,0.022
15,lashkar,0.049
40,wales,0.019
11,lashkar,0.037
54,militant,0.028
33,territory,0.028
38,place,0.03
38,western,0.045
17,behest,0.03
56,raid,0.024
28,yesterday,0.034
44,last,0.027
33,behest,0.018
12,lashkar,0.026
2,pakistan,0.025
14,week,0.018
33,took,0.019
21,village,0.017
13,key,0.014
37,rodregiuez,0.016
52,announcing,0.017
21,forces,0.027
28,victoria,0.04
58,two,0.029
28,recorded,0.013
3,australia,0.015
18,officer,0.017
13,toll,0.012
41,fellow,0.021
8,victoria,0.014
16,organisations,0.016
36,end,0.016
32,massing,0.046
52,said,0.027
21,appoints,0.012
54,staging,0.043
26,1971,0.04
35,s,0.033
32,capital,0.026
53,13,0.023
55,year,0.016
19,period,0.015
58,years,0.016
51,sides,0.036
40,deaths,0.024
21,jaish,0.055
19,sanctions,0.02
12,militant,0.027
33,holiday,0.017
54,kilometers,0.038
2,pakistani,0.055
37,dozen,0.015
19,chief,0.026
47,raid,0.031
51,saeed,0.022
22,dead,0.022
54,targetting,0.024
2,karachi,0.038
5,deepened,0.016
46,tat,0.018
20,chief,0.03
19,elections,0.02
50,carrying,0.047
31,seen,0.035
25,militants,0.022
45,village,0.017
12,accused,0.028
44,dead,0.032
21,sides,0.029
35,act,0.025
21,leader,0.014
0,forces,0.021
20,militants,0.034
26,promising,0.019
9,recession,0.013
23,well,0.037
45,indian,0.046
6,western,0.026
44,stunned,0.016
2,action,0.011
21,attack,0.014
59,daunting,0.018
42,india,0.025
51,mohammad,0.082
22,chief,0.018
45,raid,0.028
17,jaish,0.045
13,sanctions,0.022
36,troops,0.035
39,promising,0.016
24,diplomatic,0.032
46,police,0.026
5,e,0.034
40,senior,0.012
12,45,0.02
25,india,0.04
29,lashkar,0.02
25,20,0.029
12,wollongong,0.016
19,launched,0.016
10,packages,0.018
21,seen,0.017
11,kilometers,0.024
50,sides,0.016
45,western,0.018
