Topic,Term,Value
69,plan,0.013
22,following,0.012
3,behest,0.056
51,extremist,0.016
58,came,0.013
62,intelligence,0.042
32,argentina,0.013
37,kashmiri,0.028
12,12,0.031
40,carrying,0.016
65,chief,0.086
53,say,0.017
60,indian,0.013
18,13,0.019
47,fatalities,0.015
75,likely,0.032
58,elections,0.021
22,executive,0.013
68,since,0.036
39,stands,0.028
2,deaths,0.02
37,tat,0.032
32,agencies,0.01
77,behest,0.013
13,sides,0.026
47,forces,0.032
87,indian,0.011
20,seen,0.048
73,military,0.025
58,srinagar,0.021
39,another,0.016
74,office,0.013
75,remain,0.018
50,promising,0.017
19,ago,0.01
48,border,0.015
58,tensions,0.015
20,wollongong,0.009
75,debt,0.012
21,e,0.013
2,areas,0.023
28,saeed,0.031
38,lashkar,0.042
54,occasions,0.015
85,fewer,0.02
84,dora,0.016
85,raids,0.029
54,dead,0.032
34,hafiz,0.047
71,mohammad,0.022
63,chief,0.028
3,scheduled,0.011
15,fatality,0.035
43,work,0.012
40,since,0.044
68,pakistani,0.014
53,time,0.017
58,likely,0.014
30,new,0.018
88,indian,0.026
38,hospital,0.012
69,lashkar,0.018
20,summer,0.073
20,kashmiri,0.059
3,year,0.017
87,45,0.021
89,kilometers,0.017
50,december,0.019
28,toll,0.029
27,deaths,0.034
33,involved,0.013
86,security,0.031
58,taiba,0.015
0,saeed,0.014
53,capital,0.013
24,six,0.014
45,level,0.024
41,tat,0.018
68,daunting,0.012
70,13,0.019
82,along,0.022
85,president,0.02
38,dora,0.016
49,officer,0.011
43,agencies,0.031
28,sides,0.021
4,took,0.016
33,recorded,0.01
62,president,0.011
79,australia,0.015
76,australia,0.019
15,ago,0.01
72,pakistani,0.023
80,say,0.039
3,daunting,0.015
81,four,0.01
38,died,0.074
84,took,0.021
29,dozen,0.018
49,mohammad,0.05
53,body,0.011
29,roads,0.022
66,recorded,0.035
71,four,0.016
14,jaish,0.025
21,fresh,0.012
35,december,0.022
30,based,0.031
6,came,0.014
83,shot,0.03
36,roads,0.013
77,likely,0.014
32,wales,0.012
79,security,0.022
17,level,0.022
66,soared,0.06
56,appoints,0.011
15,escalated,0.011
24,level,0.029
67,behest,0.011
51,seen,0.052
88,forces,0.036
81,appoints,0.011
24,saeed,0.06
64,intelligence,0.027
59,oxide,0.015
64,dozen,0.025
81,deaths,0.065
36,targetting,0.012
9,mohammed,0.018
48,south,0.047
43,pakistani,0.028
43,three,0.019
31,december,0.016
45,victoria,0.018
33,within,0.011
48,ago,0.011
30,raid,0.039
38,victoria,0.018
51,45,0.019
18,village,0.01
38,key,0.016
15,place,0.016
38,militant,0.035
16,soared,0.011
18,two,0.036
23,military,0.016
55,summer,0.018
55,unprofessional,0.011
41,default,0.011
59,just,0.01
56,kilometers,0.015
9,week,0.019
52,took,0.024
50,rodregiuez,0.013
7,likely,0.019
70,deaths,0.018
54,diplomatic,0.015
17,raid,0.016
3,dead,0.02
35,militants,0.019
12,lashkar,0.041
6,based,0.041
88,accused,0.016
37,dead,0.028
4,president,0.012
18,recession,0.012
70,end,0.01
80,based,0.038
50,jobs,0.011
18,summer,0.012
10,national,0.019
53,came,0.025
27,crisis,0.01
18,will,0.047
14,leader,0.018
19,seen,0.016
58,arrested,0.016
40,use,0.013
24,massing,0.029
71,caretaker,0.013
24,accused,0.042
84,came,0.016
53,s,0.011
68,toll,0.012
21,use,0.012
61,deaths,0.021
13,shot,0.041
42,plan,0.011
72,karachi,0.021
12,mohammad,0.011
69,e,0.059
74,attack,0.014
8,war,0.018
9,argentina,0.02
21,tit,0.018
28,tat,0.033
81,20,0.045
53,australia,0.012
31,pakistan,0.031
78,shot,0.017
67,dozen,0.012
15,parliament,0.014
46,militant,0.03
89,remain,0.014
4,village,0.022
23,jobs,0.015
52,1971,0.033
83,capital,0.014
65,fresh,0.01
38,groups,0.032
15,will,0.046
84,raid,0.015
87,south,0.018
87,predecessor,0.012
33,dead,0.05
8,tat,0.066
54,sanctions,0.015
75,targetting,0.019
21,body,0.012
16,e,0.026
85,western,0.028
77,currency,0.023
88,kashmir,0.041
86,lashkar,0.032
29,long,0.06
9,1971,0.02
2,attack,0.028
83,people,0.014
56,economic,0.01
9,border,0.022
47,period,0.015
48,assumes,0.011
44,key,0.015
23,srinagar,0.023
15,suspected,0.016
31,mohammad,0.016
12,took,0.017
56,road,0.034
5,india,0.014
69,45,0.015
36,worst,0.014
50,will,0.024
69,period,0.018
66,took,0.023
63,territory,0.013
6,groups,0.035
27,militants,0.028
28,last,0.044
1,south,0.016
15,forces,0.058
15,behest,0.07
31,eight,0.026
44,diplomatic,0.026
18,well,0.033
75,dora,0.038
33,along,0.034
9,period,0.012
86,time,0.034
0,mohammad,0.012
84,indian,0.017
26,yesterday,0.032
59,worst,0.024
79,plan,0.022
51,summer,0.033
9,groups,0.019
34,along,0.02
40,able,0.026
39,based,0.019
73,seen,0.044
4,parliament,0.016
29,congress,0.014
80,capital,0.056
63,groups,0.026
37,kilometers,0.02
13,eight,0.018
60,western,0.045
45,say,0.02
59,labour,0.01
80,last,0.058
62,carrying,0.015
71,pakistani,0.024
15,long,0.024
25,western,0.014
23,troops,0.01
12,inappropriate,0.011
13,period,0.021
77,dozen,0.02
57,along,0.03
58,launched,0.011
88,srinagar,0.025
62,accused,0.014
64,saa,0.013
42,lawmaker,0.012
43,new,0.022
46,dora,0.034
31,indian,0.029
48,territory,0.054
77,carrying,0.027
15,australia,0.024
32,toll,0.036
78,investigation,0.015
42,say,0.017
0,say,0.013
86,organisations,0.016
75,accused,0.041
34,encounter,0.019
40,presidency,0.012
88,night,0.03
25,free,0.023
6,quit,0.011
64,tat,0.023
47,massing,0.058
10,dead,0.017
2,midwives,0.017
79,hours,0.011
89,raid,0.024
17,deaths,0.038
1,13,0.012
48,s,0.029
66,western,0.024
81,wales,0.011
6,accused,0.033
88,since,0.039
66,attack,0.023
0,fatality,0.015
84,militants,0.012
31,srinagar,0.015
18,security,0.027
34,chief,0.012
66,kilometers,0.029
68,behest,0.052
8,territory,0.015
41,based,0.038
5,raids,0.019
57,kashmiri,0.016
89,came,0.011
27,massing,0.068
29,srinagar,0.055
44,health,0.013
70,well,0.025
47,resignation,0.012
72,road,0.02
68,consider,0.011
14,seen,0.019
22,kashmiri,0.039
55,organisations,0.024
23,people,0.025
28,angry,0.011
30,fatalities,0.021
38,launched,0.026
16,sides,0.017
64,said,0.024
89,based,0.022
39,agencies,0.011
52,task,0.035
33,saeed,0.043
46,pakistan,0.015
29,free,0.024
35,saeed,0.029
87,escalated,0.028
31,war,0.013
43,along,0.043
64,lashkar,0.025
84,war,0.01
3,karachi,0.01
64,massing,0.016
63,militants,0.02
57,foreign,0.023
21,sides,0.044
86,s,0.016
6,end,0.014
1,mohammed,0.056
71,act,0.022
29,organisations,0.032
61,along,0.02
3,four,0.018
85,people,0.051
18,long,0.034
75,australia,0.016
78,lashkar,0.012
53,plan,0.019
83,sherbon,0.012
5,suspected,0.011
2,based,0.034
16,roads,0.018
31,tat,0.045
6,assumes,0.018
38,international,0.014
67,mohammed,0.016
88,labour,0.01
84,died,0.022
32,kashmiri,0.023
71,extremist,0.041
78,security,0.016
18,along,0.019
64,queensland,0.034
71,failed,0.026
14,summer,0.028
10,scheduled,0.031
76,christmas,0.023
73,stands,0.017
41,staging,0.02
13,india,0.024
33,predecessor,0.032
57,village,0.035
60,accused,0.053
3,police,0.021
29,assumes,0.044
41,ramon,0.013
15,seen,0.023
25,war,0.017
51,since,0.017
14,december,0.012
18,christmas,0.012
48,hafiz,0.012
83,escalated,0.046
53,two,0.015
38,escalated,0.026
72,stands,0.023
20,raids,0.036
24,seen,0.052
20,kilometers,0.043
47,fewer,0.027
47,victoria,0.012
23,fatality,0.034
77,lending,0.019
53,years,0.01
59,indian,0.02
35,tit,0.033
62,annoyed,0.01
19,fewer,0.012
81,tasmania,0.021
27,nation,0.014
5,launched,0.02
70,act,0.01
63,last,0.04
43,lashkar,0.017
86,new,0.017
38,tat,0.027
74,died,0.016
34,period,0.044
8,1971,0.019
22,eight,0.017
29,carrying,0.041
47,peronists,0.011
28,police,0.015
16,suspected,0.031
28,just,0.013
80,currency,0.011
33,1971,0.065
71,tit,0.052
30,launched,0.011
88,stunned,0.01
65,plan,0.012
25,saeed,0.013
31,southern,0.024
12,announcing,0.013
34,know,0.013
65,australia,0.029
1,support,0.015
8,pakistani,0.014
28,year,0.011
27,midwives,0.012
19,stunned,0.014
50,srinagar,0.042
48,areas,0.011
15,recorded,0.024
44,pakistan,0.024
26,told,0.036
3,forces,0.021
65,support,0.01
13,put,0.013
55,militant,0.022
48,plan,0.015
63,srinagar,0.034
62,well,0.034
2,put,0.011
72,shootout,0.018
70,long,0.017
7,saa,0.015
6,village,0.018
10,since,0.043
84,government,0.024
87,mohammed,0.029
33,carrying,0.026
1,eight,0.017
21,suspected,0.031
0,karachi,0.013
39,kashmir,0.033
25,argentina,0.015
67,national,0.011
33,diplomatic,0.017
41,senate,0.012
35,nation,0.02
54,able,0.012
52,pakistan,0.011
64,long,0.01
44,last,0.017
34,march,0.013
71,taiba,0.022
23,saeed,0.019
21,village,0.02
47,e,0.013
18,period,0.014
71,people,0.027
69,accused,0.023
39,holiday,0.018
58,two,0.027
31,nation,0.031
28,recorded,0.03
72,troops,0.044
75,support,0.013
81,fatality,0.019
46,debt,0.011
78,organisations,0.025
32,debt,0.014
65,attack,0.017
24,time,0.019
67,india,0.015
8,border,0.012
5,year,0.013
5,week,0.011
32,capital,0.017
24,long,0.022
1,days,0.012
12,border,0.037
55,year,0.037
28,indian,0.015
30,night,0.023
48,1971,0.018
19,kashmiri,0.077
29,targetting,0.064
37,dozen,0.018
83,december,0.016
7,trading,0.039
26,soared,0.047
69,leaving,0.017
33,accused,0.032
7,accused,0.015
75,war,0.023
62,militants,0.041
35,queensland,0.017
56,assumes,0.015
6,southern,0.018
17,dora,0.037
77,recorded,0.017
23,trading,0.015
29,mohammad,0.024
74,promising,0.015
56,say,0.035
69,free,0.022
51,shot,0.022
27,targetting,0.039
48,seen,0.012
56,mohammad,0.025
74,seen,0.016
35,yesterday,0.018
51,year,0.038
54,militants,0.017
20,india,0.018
53,kilometers,0.018
20,lashkar,0.058
87,tensions,0.066
13,sanctions,0.027
75,tat,0.017
81,people,0.013
53,organisations,0.026
24,diplomatic,0.022
67,indian,0.018
8,tasmania,0.033
79,road,0.02
60,fatality,0.045
46,police,0.023
25,india,0.021
29,lashkar,0.038
43,attack,0.05
7,security,0.024
50,jaish,0.029
68,intelligence,0.028
82,pakistani,0.049
28,south,0.028
45,western,0.045
73,carrying,0.013
47,roads,0.015
32,escalated,0.043
53,seen,0.03
23,karachi,0.018
17,extremist,0.028
86,task,0.012
46,encounter,0.018
7,december,0.029
40,christmas,0.01
30,elections,0.017
74,soared,0.045
77,christmas,0.015
23,will,0.047
25,dozen,0.034
73,police,0.011
50,two,0.013
9,deepened,0.016
42,taiba,0.064
9,parliament,0.045
40,another,0.01
52,shootout,0.026
46,roads,0.012
4,hafiz,0.039
22,suspected,0.021
77,chief,0.014
45,encounter,0.021
66,tit,0.02
17,launched,0.024
61,dora,0.017
63,told,0.013
19,forces,0.029
61,shot,0.017
13,hafiz,0.013
58,chief,0.012
41,war,0.025
11,mohammed,0.035
56,place,0.012
66,yesterday,0.037
29,next,0.022
20,appoints,0.019
84,accused,0.019
7,presidency,0.01
24,deaths,0.015
37,militants,0.013
82,45,0.02
75,period,0.038
60,military,0.02
54,parliament,0.022
74,kashmir,0.017
70,carrying,0.017
18,level,0.012
62,three,0.016
45,military,0.024
45,congress,0.013
41,e,0.018
16,shot,0.033
38,13,0.025
54,rescue,0.014
13,holiday,0.015
10,attack,0.076
6,december,0.033
74,tony,0.01
32,13,0.016
66,military,0.024
2,taiba,0.023
70,period,0.03
82,occasions,0.013
12,mohammed,0.031
18,capital,0.044
40,series,0.014
44,rodregiuez,0.013
81,two,0.01
73,escalated,0.018
39,chief,0.019
0,diplomatic,0.014
54,shootout,0.017
24,puerta,0.018
19,repayment,0.02
88,million,0.013
14,year,0.017
27,capital,0.03
79,time,0.028
15,accused,0.02
87,seen,0.014
45,free,0.057
54,announced,0.036
31,since,0.051
52,since,0.028
87,1971,0.08
62,forces,0.017
4,use,0.015
14,kashmir,0.016
74,australia,0.045
81,nitrous,0.009
40,likely,0.016
44,attack,0.054
66,intelligence,0.013
85,hafiz,0.02
62,yesterday,0.011
6,security,0.04
16,died,0.014
32,holiday,0.024
6,shootout,0.025
55,chief,0.038
46,intelligence,0.014
60,eight,0.018
44,work,0.012
41,territory,0.025
24,announcing,0.022
71,launched,0.049
83,role,0.016
63,agencies,0.018
6,remain,0.013
72,police,0.011
23,1971,0.031
81,military,0.017
85,e,0.017
62,tat,0.017
40,organisations,0.042
62,1971,0.018
32,kilometers,0.027
11,three,0.017
61,worst,0.01
54,two,0.063
82,territory,0.02
85,economic,0.027
69,launched,0.023
50,president,0.011
89,place,0.033
48,night,0.041
13,diplomatic,0.019
50,yesterday,0.038
36,diplomatic,0.017
69,fewer,0.035
61,pakistani,0.025
88,fresh,0.015
82,ll,0.011
26,based,0.013
17,territory,0.014
40,kashmiri,0.068
80,failed,0.01
81,lawmaker,0.011
80,another,0.012
43,two,0.055
85,militant,0.023
46,fresh,0.011
4,came,0.026
65,agencies,0.013
48,road,0.012
59,launched,0.048
73,isolated,0.012
9,along,0.012
14,period,0.026
5,capital,0.037
37,argentina,0.015
16,period,0.018
33,summer,0.031
65,staging,0.023
21,act,0.034
80,police,0.011
88,kilometers,0.019
30,plan,0.027
50,days,0.012
83,period,0.031
65,lashkar,0.016
47,died,0.012
20,resigned,0.04
63,argentina,0.019
81,economic,0.011
7,massing,0.037
79,staging,0.03
78,village,0.018
70,village,0.017
77,trading,0.03
44,able,0.011
60,stands,0.018
44,australia,0.024
22,13,0.017
68,security,0.019
80,caretaker,0.012
37,13,0.03
89,sherbon,0.015
22,week,0.022
52,massive,0.032
21,place,0.024
38,fellow,0.018
24,13,0.052
41,leaving,0.032
26,stunned,0.011
69,puerta,0.015
89,will,0.021
88,launched,0.034
66,fatalities,0.018
81,diplomatic,0.025
57,soared,0.019
64,peronists,0.024
9,sides,0.033
28,free,0.033
3,dozen,0.037
53,deaths,0.027
58,told,0.023
85,targetting,0.018
44,days,0.011
20,south,0.012
27,s,0.031
16,resigned,0.018
32,announced,0.016
77,karachi,0.034
47,take,0.017
68,targetting,0.024
80,announced,0.017
36,seen,0.015
24,shot,0.021
46,srinagar,0.016
24,military,0.036
34,tony,0.011
89,oxide,0.014
76,parliament,0.037
7,week,0.015
47,likely,0.021
74,hafiz,0.029
13,say,0.033
61,mohammad,0.011
67,kashmir,0.021
48,december,0.017
34,jaish,0.026
57,arrested,0.059
82,stands,0.015
7,war,0.017
7,senior,0.011
21,soared,0.016
48,forces,0.018
24,india,0.016
75,india,0.034
62,level,0.014
51,agencies,0.014
59,arrested,0.054
12,lending,0.016
4,announced,0.052
72,will,0.031
5,pakistani,0.018
7,fatalities,0.028
72,attack,0.022
5,escalated,0.036
6,years,0.013
36,wales,0.016
36,eight,0.04
32,tasmania,0.024
44,likely,0.018
17,agencies,0.013
18,encounter,0.021
14,extremist,0.026
42,militant,0.017
89,shot,0.031
79,troops,0.019
73,tasmania,0.011
66,sanctions,0.012
9,likely,0.013
67,wales,0.016
45,nation,0.013
52,announced,0.044
63,president,0.015
74,launched,0.015
70,dora,0.02
16,carrying,0.044
74,support,0.018
37,summer,0.021
57,organisations,0.019
89,say,0.059
67,mohammad,0.019
23,queensland,0.02
12,war,0.035
6,tat,0.058
18,based,0.021
36,fatalities,0.018
1,night,0.012
37,hafiz,0.011
68,yesterday,0.042
19,say,0.015
28,deaths,0.019
74,toll,0.017
79,tackling,0.01
69,massing,0.012
87,repayment,0.028
67,remain,0.072
42,remain,0.022
76,dozen,0.06
17,parliament,0.026
1,diplomatic,0.019
64,launched,0.041
29,say,0.023
62,raids,0.019
3,targetting,0.025
57,fellow,0.019
34,presidency,0.015
68,tackling,0.02
85,shot,0.023
54,week,0.019
85,mohammed,0.018
83,45,0.01
76,illawarra,0.014
31,remain,0.016
14,interim,0.01
15,people,0.019
8,another,0.021
86,13,0.017
81,lashkar,0.03
20,13,0.038
20,well,0.019
82,jaish,0.053
29,suspending,0.018
39,raid,0.013
24,encounter,0.043
62,pakistani,0.025
66,mohammad,0.037
8,capital,0.015
26,south,0.037
9,place,0.05
24,taiba,0.035
21,karachi,0.064
58,attack,0.019
20,assume,0.01
27,place,0.025
65,yesterday,0.04
9,announcing,0.012
70,war,0.026
32,series,0.024
55,free,0.087
3,kilometers,0.024
25,pakistan,0.037
13,level,0.022
62,quit,0.026
51,e,0.047
73,srinagar,0.044
13,1971,0.022
53,shootout,0.021
64,kashmiri,0.014
4,groups,0.033
52,wales,0.027
67,attack,0.019
37,forces,0.018
83,police,0.017
10,yesterday,0.042
26,capital,0.011
40,three,0.016
14,holiday,0.034
89,groups,0.017
57,staging,0.027
11,repayment,0.014
46,australia,0.022
15,45,0.018
10,announcing,0.011
15,one,0.015
63,taiba,0.029
74,fewer,0.021
42,eight,0.022
7,road,0.029
3,resignation,0.012
58,use,0.013
35,territory,0.028
30,argentina,0.01
13,extremist,0.028
74,yesterday,0.057
32,mohammad,0.029
52,night,0.023
71,border,0.03
39,parliament,0.015
61,following,0.028
3,srinagar,0.016
49,security,0.018
82,launched,0.02
64,seen,0.017
67,fatality,0.015
45,jobs,0.014
48,officer,0.017
88,whoever,0.02
23,stands,0.017
31,announcing,0.018
47,caretaker,0.019
13,came,0.022
75,shootout,0.028
6,border,0.031
7,50,0.05
46,took,0.016
23,forces,0.021
27,trading,0.013
70,attack,0.035
39,took,0.043
41,will,0.01
62,hospital,0.012
39,intelligence,0.016
35,fatality,0.034
68,resignation,0.014
49,took,0.027
12,march,0.026
86,daunting,0.015
39,million,0.021
58,peronists,0.016
16,aldolfo,0.014
45,seen,0.03
13,assumes,0.021
5,srinagar,0.03
16,village,0.021
10,three,0.024
29,wales,0.02
49,organisations,0.011
16,elections,0.021
10,behest,0.032
38,well,0.015
52,troops,0.024
22,organisations,0.018
8,roads,0.02
68,india,0.052
67,nation,0.012
8,groups,0.039
78,staging,0.028
44,karachi,0.018
