Topic,Term,Value
4,targetting,0.027
0,lashkar,0.011
9,long,0.025
3,staging,0.027
18,kashmir,0.033
10,new,0.016
2,based,0.028
2,village,0.027
3,based,0.025
18,victoria,0.013
14,long,0.033
9,escalated,0.025
3,wales,0.026
5,say,0.028
12,groups,0.052
11,tit,0.027
18,dead,0.039
1,last,0.027
9,12,0.02
6,one,0.019
11,e,0.037
13,capital,0.032
3,three,0.015
4,toll,0.029
8,india,0.028
14,summer,0.019
3,people,0.034
9,oxide,0.013
15,karachi,0.06
16,indian,0.016
13,india,0.013
14,stunned,0.02
19,sides,0.018
19,massing,0.023
16,toll,0.017
10,task,0.033
18,puerta,0.016
6,deepened,0.021
19,military,0.033
7,war,0.043
9,carrying,0.034
2,women,0.013
8,territory,0.026
3,fatalities,0.024
9,isolated,0.017
16,december,0.048
14,shootout,0.014
15,troops,0.03
0,tensions,0.033
12,assume,0.021
5,international,0.016
5,area,0.018
18,territory,0.021
4,roads,0.038
4,escalated,0.028
8,militant,0.021
6,two,0.014
10,parliament,0.022
3,50,0.024
10,summer,0.042
17,last,0.019
16,kashmir,0.038
14,20,0.032
18,christmas,0.025
3,launched,0.034
18,week,0.012
6,raid,0.055
4,within,0.013
1,act,0.02
9,soared,0.04
19,militant,0.036
4,trading,0.027
5,launched,0.045
6,caring,0.014
4,assumes,0.021
16,re,0.016
8,task,0.017
7,suspected,0.058
17,karachi,0.024
4,mohammed,0.026
18,encounter,0.02
14,extremist,0.066
3,unprofessional,0.013
13,night,0.034
11,border,0.033
3,southern,0.027
14,kilometers,0.027
7,eight,0.016
14,security,0.022
8,angry,0.021
16,shootout,0.021
17,ago,0.015
2,end,0.016
19,northern,0.047
17,next,0.018
18,leader,0.014
3,eight,0.014
14,attack,0.024
2,indian,0.025
12,four,0.016
3,pakistani,0.018
18,wales,0.021
13,three,0.024
14,resignation,0.023
19,free,0.028
5,extremist,0.031
19,war,0.053
9,remain,0.032
9,within,0.014
16,recorded,0.025
14,kashmiri,0.028
4,announcing,0.018
7,dozen,0.015
7,sanctions,0.026
15,fatality,0.024
10,died,0.072
3,currency,0.017
9,action,0.012
17,south,0.029
5,mohammed,0.024
10,based,0.015
11,dora,0.042
6,time,0.012
6,tat,0.037
15,shot,0.025
16,stands,0.026
4,puerta,0.021
3,shot,0.044
10,use,0.014
17,pakistan,0.02
11,just,0.015
3,president,0.017
5,along,0.026
7,border,0.024
15,srinagar,0.03
14,crisis,0.023
7,time,0.041
12,suspected,0.038
0,india,0.086
5,holiday,0.015
18,ll,0.013
8,pakistani,0.068
11,say,0.04
7,militants,0.027
18,say,0.029
2,hospital,0.015
15,dora,0.045
17,new,0.021
15,recorded,0.015
0,e,0.071
11,saa,0.014
1,forces,0.031
8,summer,0.013
19,sherbon,0.015
17,taiba,0.036
18,taiba,0.021
4,people,0.024
17,war,0.063
11,inappropriate,0.013
17,tackling,0.015
9,came,0.035
12,encounter,0.06
12,raid,0.06
18,sanctions,0.032
4,based,0.018
8,leaving,0.014
4,troops,0.012
1,congress,0.015
19,act,0.018
10,srinagar,0.02
6,village,0.024
3,new,0.042
16,pakistani,0.071
12,kilometers,0.029
14,dora,0.027
4,eight,0.026
13,crisis,0.013
16,years,0.014
3,hafiz,0.025
16,leader,0.016
1,accused,0.047
7,died,0.018
10,extremist,0.027
15,ago,0.019
5,1971,0.024
19,45,0.026
15,night,0.047
6,president,0.028
11,hafiz,0.02
7,daunting,0.017
8,indian,0.027
17,chief,0.031
1,45,0.021
1,since,0.02
13,aldolfo,0.023
7,deepened,0.015
6,srinagar,0.042
10,eight,0.026
15,lashkar,0.041
18,tensions,0.021
16,saa,0.016
12,organisations,0.035
15,extremist,0.037
15,december,0.03
11,well,0.024
10,put,0.016
8,involved,0.013
12,lashkar,0.026
19,massive,0.015
1,years,0.015
15,role,0.022
13,behest,0.021
13,1971,0.02
10,border,0.034
16,dozen,0.013
15,mohammad,0.046
5,march,0.019
2,military,0.03
1,wales,0.034
15,peronists,0.014
16,intelligence,0.023
0,tit,0.023
2,australia,0.027
19,night,0.029
13,trading,0.028
19,summer,0.021
17,senior,0.038
14,jaish,0.018
17,20,0.022
16,kashmiri,0.022
10,trading,0.02
8,quit,0.029
4,taiba,0.043
6,suspected,0.052
18,mohammad,0.032
4,political,0.017
19,southern,0.023
8,border,0.028
8,tensions,0.033
9,puerta,0.018
9,fatality,0.024
2,suspected,0.022
14,sides,0.016
17,deepened,0.017
19,caretaker,0.02
15,came,0.022
3,capital,0.035
6,dozen,0.034
16,will,0.018
19,period,0.021
6,consider,0.014
9,caretaker,0.019
2,south,0.015
5,shot,0.022
1,task,0.012
5,diplomatic,0.042
11,political,0.014
12,militant,0.021
10,kilometers,0.019
3,south,0.015
15,saa,0.013
1,week,0.029
12,shot,0.014
7,since,0.032
18,lending,0.02
12,able,0.016
19,chief,0.047
3,accused,0.031
10,suspected,0.037
10,s,0.025
16,launched,0.017
13,summer,0.015
2,last,0.022
17,security,0.024
3,military,0.028
2,eight,0.02
18,yesterday,0.037
3,escalated,0.025
7,kilometers,0.027
16,carrying,0.026
15,year,0.019
5,sanctions,0.017
9,leader,0.023
5,know,0.013
5,border,0.025
4,war,0.027
17,default,0.017
10,kashmiri,0.025
4,task,0.021
10,1971,0.031
1,daunting,0.013
12,forces,0.026
9,one,0.012
8,fatalities,0.024
15,economic,0.019
2,toll,0.019
0,militants,0.016
1,lending,0.015
19,whoever,0.018
4,labour,0.027
12,million,0.019
1,said,0.016
19,trading,0.033
7,forces,0.019
13,took,0.041
8,holiday,0.024
0,military,0.073
2,targetting,0.026
10,police,0.015
13,intelligence,0.063
11,queensland,0.025
1,new,0.069
0,launched,0.019
1,along,0.026
17,dozen,0.044
11,series,0.022
17,since,0.023
2,labour,0.012
0,summer,0.02
15,level,0.016
6,pakistani,0.038
19,nitrous,0.016
11,support,0.025
1,tat,0.024
16,likely,0.025
12,say,0.031
0,suspending,0.014
10,australia,0.028
5,three,0.031
14,australia,0.034
13,nitrous,0.017
12,two,0.028
18,peronists,0.022
1,rescue,0.012
0,seen,0.019
8,chief,0.023
7,staging,0.017
10,organisations,0.021
12,kashmir,0.016
4,key,0.015
15,series,0.022
12,lending,0.036
3,dead,0.025
6,chief,0.023
10,period,0.031
18,came,0.059
9,recorded,0.024
14,announcing,0.014
19,staging,0.022
11,saeed,0.014
5,toll,0.017
5,kilometers,0.018
7,kashmir,0.017
1,worst,0.017
6,based,0.02
2,say,0.048
6,capital,0.032
9,capital,0.027
13,chief,0.031
16,deepened,0.036
4,debt,0.027
4,act,0.022
19,just,0.022
17,worst,0.016
5,territory,0.012
6,india,0.054
5,arrested,0.076
0,resignation,0.014
11,escalated,0.051
10,promising,0.016
18,recession,0.019
18,rodregiuez,0.036
6,level,0.017
10,diplomatic,0.025
10,national,0.022
12,december,0.023
9,say,0.021
19,died,0.013
17,indian,0.025
1,srinagar,0.034
17,key,0.013
13,tit,0.016
19,seen,0.022
5,national,0.027
2,year,0.017
19,forces,0.036
13,people,0.032
13,resignation,0.018
1,end,0.015
9,sanctions,0.013
5,karachi,0.028
16,last,0.016
5,srinagar,0.02
7,based,0.046
9,worst,0.013
0,pakistani,0.019
1,kilometers,0.031
3,kashmir,0.023
10,carrying,0.021
4,northern,0.025
17,tasmania,0.013
12,mohammad,0.024
11,key,0.02
0,taiba,0.02
2,road,0.031
8,roads,0.037
11,following,0.03
11,nation,0.019
5,years,0.022
17,massing,0.026
10,jaish,0.021
19,militants,0.024
6,office,0.024
7,christmas,0.013
8,role,0.019
9,security,0.025
17,eight,0.023
16,new,0.028
2,escalated,0.043
15,parliament,0.022
8,50,0.015
12,diplomatic,0.031
2,service,0.013
5,attack,0.023
7,chief,0.024
1,december,0.046
18,hafiz,0.066
13,scheduled,0.015
7,women,0.019
10,13,0.036
15,well,0.014
10,tit,0.025
1,military,0.024
9,hafiz,0.025
7,dora,0.047
4,dead,0.015
16,war,0.027
17,summer,0.032
2,people,0.038
6,fatality,0.015
4,came,0.016
2,christmas,0.016
1,sides,0.026
3,debt,0.029
7,extremist,0.03
11,says,0.012
9,srinagar,0.03
14,based,0.035
15,puerta,0.013
19,attack,0.013
16,shot,0.026
13,will,0.027
19,came,0.022
13,holiday,0.035
16,e,0.026
17,office,0.024
19,mohammed,0.025
15,behest,0.017
17,border,0.017
14,wales,0.022
13,indian,0.05
7,march,0.014
14,three,0.026
7,13,0.034
14,mohammad,0.021
2,attack,0.017
4,along,0.012
3,annoyed,0.022
7,territory,0.015
2,oxide,0.012
5,raid,0.047
13,50,0.015
11,village,0.017
13,village,0.053
9,border,0.042
8,village,0.021
4,new,0.027
13,diplomatic,0.038
13,foreign,0.016
6,three,0.02
6,massing,0.015
10,saeed,0.017
18,deepened,0.018
9,arrested,0.072
2,midwives,0.017
2,next,0.017
5,government,0.013
19,holiday,0.026
16,occasions,0.015
19,lashkar,0.012
16,announced,0.018
15,capital,0.023
16,targetting,0.019
16,taiba,0.042
14,staging,0.038
8,occasions,0.019
4,summer,0.033
3,trading,0.044
18,shot,0.065
6,shot,0.037
12,came,0.018
8,13,0.013
18,targetting,0.04
15,accused,0.026
9,last,0.021
5,summer,0.024
11,will,0.02
18,well,0.013
15,national,0.026
18,since,0.061
5,capital,0.042
18,likely,0.051
