Topic,Term,Value
28,extremist,0.018
18,predecessor,0.02
18,say,0.017
16,pakistan,0.013
24,rescue,0.011
12,seen,0.018
1,forces,0.041
23,fellow,0.019
15,fewer,0.044
8,behest,0.057
19,took,0.018
5,leaving,0.012
12,raid,0.017
8,dora,0.015
25,targetting,0.019
22,lashkar,0.012
12,45,0.041
18,western,0.012
10,assumes,0.013
9,announced,0.019
4,troops,0.043
4,since,0.033
23,next,0.018
29,1971,0.021
1,assumes,0.017
28,srinagar,0.049
12,pakistani,0.016
24,war,0.017
4,eight,0.011
21,intelligence,0.054
3,sides,0.031
23,behest,0.011
15,massing,0.053
18,tit,0.044
3,december,0.017
20,launched,0.011
2,western,0.035
21,mohammed,0.019
21,just,0.01
9,indian,0.027
29,soared,0.014
5,1971,0.029
23,shot,0.014
8,pakistan,0.017
22,kilometers,0.028
17,chief,0.014
16,capital,0.018
1,seen,0.013
27,soared,0.013
6,srinagar,0.061
12,recorded,0.032
16,stands,0.012
28,will,0.051
24,soared,0.029
29,troops,0.017
13,stands,0.028
8,saa,0.032
9,ll,0.011
25,just,0.008
11,diplomatic,0.039
23,along,0.009
17,india,0.026
13,military,0.082
11,appoints,0.013
10,pakistani,0.042
8,recorded,0.026
26,organisations,0.039
5,war,0.009
16,promising,0.009
28,jaish,0.029
13,trading,0.035
26,two,0.037
22,long,0.028
2,illawarra,0.015
18,yesterday,0.034
15,took,0.015
5,parliament,0.017
19,unprofessional,0.011
2,time,0.011
5,say,0.014
0,south,0.025
18,mohammad,0.023
14,war,0.011
23,occasions,0.01
16,consider,0.009
19,war,0.014
8,tensions,0.042
4,chief,0.027
16,shootout,0.013
21,year,0.015
10,targetting,0.02
17,srinagar,0.035
1,worst,0.017
15,based,0.015
17,predecessor,0.021
3,capital,0.02
5,kashmir,0.048
2,roads,0.013
0,took,0.026
7,stunned,0.015
16,worst,0.012
27,one,0.02
23,security,0.019
24,security,0.015
20,s,0.088
21,default,0.027
20,stands,0.019
11,fewer,0.013
15,shootout,0.013
20,e,0.022
3,deaths,0.036
26,pakistani,0.018
9,extremist,0.016
29,million,0.018
10,currency,0.009
4,nation,0.011
1,work,0.013
13,announced,0.013
5,since,0.077
26,launched,0.027
23,karachi,0.019
8,night,0.014
22,militant,0.019
12,road,0.016
29,sides,0.067
6,inappropriate,0.012
19,time,0.032
28,wollongong,0.012
11,extremist,0.024
18,45,0.022
8,accused,0.019
6,three,0.018
10,kashmiri,0.025
10,war,0.013
24,organisations,0.015
2,toll,0.041
0,militants,0.027
12,troops,0.023
16,took,0.022
19,trading,0.035
25,dora,0.016
6,village,0.011
24,summer,0.017
24,kashmir,0.034
20,50,0.013
10,northern,0.012
16,lashkar,0.027
1,new,0.027
8,december,0.018
3,arrested,0.011
11,suspected,0.028
9,troops,0.016
17,since,0.013
24,village,0.01
25,sides,0.013
1,quit,0.011
25,end,0.018
6,pakistani,0.027
11,illawarra,0.009
24,hafiz,0.02
26,year,0.028
15,new,0.014
17,tensions,0.041
12,say,0.031
28,senior,0.01
6,elections,0.03
5,three,0.025
12,congress,0.01
16,level,0.022
26,e,0.015
10,worst,0.026
24,million,0.015
15,diplomatic,0.024
5,leader,0.01
26,s,0.018
29,tit,0.012
19,peronists,0.011
3,likely,0.011
14,unprofessional,0.012
11,quit,0.009
10,organisations,0.018
3,ago,0.009
14,role,0.011
9,jaish,0.022
19,level,0.033
20,hafiz,0.015
11,behaviour,0.016
19,accused,0.017
16,act,0.009
29,kashmir,0.02
28,mohammed,0.013
29,tasmania,0.034
28,resignation,0.016
2,say,0.045
29,died,0.014
13,chief,0.012
28,people,0.027
4,lashkar,0.018
0,sanctions,0.017
22,will,0.024
27,daunting,0.009
15,sanctions,0.059
15,repayment,0.027
17,tit,0.014
26,fatality,0.025
13,dozen,0.012
1,tensions,0.031
9,say,0.009
17,indian,0.022
6,recorded,0.012
1,raids,0.011
8,raid,0.039
15,fatality,0.025
3,peronists,0.012
1,groups,0.031
25,oxide,0.013
28,ramon,0.01
22,forces,0.031
26,international,0.01
13,mohammed,0.012
22,national,0.019
9,organisations,0.018
10,holiday,0.023
24,new,0.033
6,war,0.017
28,parliament,0.009
2,20,0.016
0,pakistani,0.034
5,ramon,0.012
7,launched,0.016
0,lawmaker,0.01
21,wales,0.026
12,new,0.019
18,deaths,0.037
29,long,0.015
21,raid,0.031
18,shootout,0.015
10,night,0.017
15,groups,0.047
16,will,0.062
26,peronists,0.015
26,christmas,0.01
4,victoria,0.039
26,stands,0.01
11,leaving,0.01
6,time,0.01
22,diplomatic,0.09
6,troops,0.014
5,aldolfo,0.011
20,military,0.018
13,resignation,0.01
10,international,0.019
7,christmas,0.017
9,security,0.039
28,e,0.021
24,know,0.014
13,kashmiri,0.012
20,karachi,0.011
27,escalated,0.015
7,chief,0.011
28,military,0.01
25,jaish,0.051
20,staging,0.009
1,hafiz,0.014
27,dora,0.066
20,tackling,0.02
7,dora,0.011
28,executive,0.009
10,packages,0.013
20,international,0.012
4,extremist,0.026
9,chief,0.015
1,sides,0.023
26,kashmiri,0.018
21,resignation,0.017
19,assumes,0.013
11,says,0.009
11,taiba,0.062
26,daunting,0.011
27,yesterday,0.024
2,national,0.018
28,presidency,0.012
6,tensions,0.021
2,srinagar,0.032
14,aldolfo,0.01
7,came,0.041
18,mohammed,0.009
3,government,0.009
29,kilometers,0.035
28,government,0.013
16,southern,0.039
15,south,0.013
21,militant,0.024
7,international,0.01
7,will,0.013
21,tackling,0.014
14,wales,0.009
7,13,0.027
14,mohammad,0.047
1,march,0.024
27,70,0.01
7,plan,0.011
28,security,0.036
26,repayment,0.022
12,presidency,0.015
5,targetting,0.041
5,night,0.023
20,ramon,0.027
17,soared,0.01
18,presidency,0.014
27,wales,0.013
25,hours,0.012
0,night,0.012
27,raids,0.027
8,plan,0.01
14,appoints,0.014
27,launched,0.009
19,lashkar,0.018
15,capital,0.04
13,troops,0.049
6,christmas,0.01
14,remain,0.044
25,holiday,0.028
22,december,0.023
6,wales,0.017
4,summer,0.018
17,national,0.009
3,debt,0.012
3,mohammad,0.035
2,three,0.016
1,1971,0.038
8,place,0.013
27,foreign,0.011
4,kashmiri,0.043
18,likely,0.016
1,crisis,0.013
4,just,0.015
10,say,0.033
6,ll,0.018
20,mohammad,0.058
14,recorded,0.02
29,militants,0.019
18,border,0.031
22,president,0.012
15,victoria,0.029
13,northern,0.035
19,carrying,0.029
10,saa,0.011
18,series,0.013
18,president,0.023
24,took,0.038
13,jaish,0.015
20,national,0.011
15,tony,0.01
10,escalated,0.017
6,militants,0.015
29,india,0.016
5,plan,0.017
8,deepened,0.016
24,likely,0.031
25,say,0.012
26,india,0.02
15,launched,0.035
11,accused,0.026
8,behaviour,0.013
13,argentina,0.023
13,well,0.013
25,along,0.025
13,tat,0.025
0,announced,0.013
29,last,0.011
1,organisations,0.016
4,december,0.054
24,militants,0.017
27,western,0.044
2,use,0.01
6,trading,0.02
24,raid,0.024
6,1971,0.036
0,attack,0.052
12,northern,0.011
16,toll,0.013
21,parliament,0.012
26,pakistan,0.027
21,support,0.012
6,eight,0.031
27,concerned,0.009
9,failed,0.011
8,militant,0.021
24,came,0.017
28,resigned,0.011
22,toll,0.018
3,argentina,0.011
19,task,0.01
20,dead,0.023
6,will,0.05
15,time,0.011
27,key,0.013
7,srinagar,0.036
28,elections,0.013
20,days,0.017
1,remain,0.023
29,senior,0.008
13,e,0.025
11,tat,0.01
22,road,0.033
11,carrying,0.01
5,intelligence,0.009
11,night,0.036
1,years,0.01
0,place,0.013
15,christmas,0.021
24,use,0.015
13,massing,0.011
13,massive,0.009
2,suspected,0.025
4,place,0.035
20,period,0.022
15,years,0.01
14,india,0.012
15,likely,0.014
29,level,0.016
7,following,0.023
12,tensions,0.017
7,jobs,0.009
2,raids,0.012
29,pakistan,0.014
6,dora,0.016
5,new,0.031
26,karachi,0.015
20,interim,0.015
7,kashmir,0.016
3,sanctions,0.033
19,debt,0.012
6,level,0.078
28,task,0.009
28,repayment,0.015
3,s,0.027
27,jaish,0.021
11,sanctions,0.014
10,shootout,0.009
21,india,0.035
10,congress,0.01
3,conduct,0.01
3,groups,0.016
5,promising,0.011
0,70,0.008
11,jaish,0.017
4,remain,0.012
24,daunting,0.017
6,launched,0.034
12,territory,0.011
18,appoints,0.019
12,summer,0.016
13,raids,0.032
17,toll,0.017
29,australia,0.01
12,came,0.013
13,free,0.009
23,recession,0.013
21,december,0.015
23,seen,0.014
8,organisations,0.067
28,roads,0.016
0,staging,0.01
14,well,0.069
14,northern,0.021
28,announcing,0.017
17,road,0.036
0,militant,0.015
11,six,0.011
29,road,0.024
17,following,0.021
19,angry,0.021
11,government,0.012
25,suspected,0.06
22,war,0.037
14,put,0.011
17,senate,0.019
18,resigned,0.013
15,intelligence,0.013
21,told,0.017
7,diplomatic,0.02
18,jaish,0.01
2,says,0.01
5,well,0.021
10,military,0.014
18,better,0.009
24,well,0.048
20,areas,0.022
13,long,0.032
11,time,0.037
14,came,0.022
1,leader,0.014
27,whoever,0.016
20,ago,0.012
11,pakistan,0.016
23,escalated,0.043
25,queensland,0.013
16,militant,0.015
13,conduct,0.019
14,two,0.031
8,rescue,0.01
20,suspected,0.041
29,argentina,0.02
14,security,0.033
23,50,0.031
3,chief,0.068
8,eight,0.024
20,leaving,0.015
15,border,0.046
18,know,0.014
11,capital,0.012
15,trading,0.024
7,elections,0.01
3,fatality,0.024
9,crisis,0.023
5,consider,0.01
19,kashmiri,0.009
17,fatality,0.015
26,massing,0.01
22,mohammed,0.017
26,conduct,0.009
22,crisis,0.012
17,came,0.016
0,default,0.011
24,place,0.011
10,debt,0.013
15,yesterday,0.05
13,recorded,0.02
27,people,0.011
1,argentina,0.014
13,police,0.015
3,senate,0.014
25,crisis,0.01
17,promising,0.009
7,arrested,0.03
1,key,0.013
5,soared,0.009
5,will,0.012
25,midwives,0.013
1,lashkar,0.056
26,wales,0.016
1,ago,0.009
29,encounter,0.019
10,shot,0.029
10,seen,0.019
17,kilometers,0.021
5,kilometers,0.043
25,tat,0.042
5,raids,0.012
19,shootout,0.024
3,time,0.01
28,night,0.031
0,pakistan,0.055
4,year,0.026
5,pakistan,0.012
25,told,0.012
12,india,0.014
15,raid,0.039
8,escalated,0.016
0,police,0.033
13,20,0.01
19,behaviour,0.01
0,presidency,0.011
5,northern,0.01
18,kashmir,0.031
12,australia,0.01
21,extremist,0.024
9,northern,0.016
15,jaish,0.052
12,national,0.036
3,saa,0.013
4,support,0.011
18,dead,0.03
21,kilometers,0.029
28,hospital,0.01
25,resignation,0.02
8,raids,0.015
2,seen,0.044
8,stands,0.011
19,since,0.044
11,three,0.016
1,deaths,0.008
11,50,0.017
12,13,0.017
6,20,0.019
6,deepened,0.01
0,crisis,0.01
18,13,0.036
24,queensland,0.035
26,military,0.034
16,december,0.012
8,time,0.015
4,behest,0.046
10,security,0.03
23,targetting,0.037
15,kashmir,0.022
26,western,0.012
6,raids,0.017
0,tensions,0.027
6,fewer,0.019
21,chief,0.02
1,people,0.015
11,week,0.009
13,saeed,0.013
3,50,0.045
26,raid,0.017
2,tat,0.015
27,say,0.012
3,hafiz,0.013
13,sides,0.015
22,holiday,0.011
4,default,0.011
28,attack,0.03
10,people,0.012
23,new,0.02
14,international,0.01
27,saa,0.019
29,new,0.009
8,task,0.01
1,trading,0.05
28,border,0.026
1,encounter,0.045
17,dead,0.016
1,behaviour,0.01
7,ago,0.016
27,border,0.028
0,war,0.01
4,ramon,0.015
28,say,0.02
2,free,0.037
17,foreign,0.02
16,holiday,0.041
5,troops,0.033
23,quit,0.013
17,saa,0.011
27,territory,0.023
23,mohammed,0.01
17,police,0.019
27,eight,0.034
2,tasmania,0.014
16,eight,0.012
22,resignation,0.019
23,s,0.045
9,toll,0.01
21,e,0.034
6,place,0.019
12,four,0.014
4,western,0.016
12,capital,0.012
21,jobs,0.026
10,interim,0.009
27,extremist,0.032
14,eight,0.033
10,rescue,0.027
27,lawmaker,0.009
27,political,0.015
24,tat,0.013
6,announcing,0.01
28,came,0.04
13,hafiz,0.011
5,territory,0.016
14,kashmiri,0.012
14,caring,0.027
10,launched,0.021
5,national,0.024
10,died,0.045
20,died,0.01
4,kashmir,0.013
28,soared,0.012
19,capital,0.042
2,failed,0.012
11,dora,0.024
3,kilometers,0.016
9,support,0.012
6,lashkar,0.011
20,jaish,0.029
20,summer,0.059
5,deaths,0.035
20,kashmiri,0.041
19,people,0.01
7,border,0.01
3,year,0.026
0,stunned,0.013
14,lawmaker,0.021
16,karachi,0.012
21,45,0.024
24,carrying,0.022
1,tit,0.031
9,died,0.016
0,kashmiri,0.008
27,deaths,0.03
28,village,0.023
6,took,0.033
24,shootout,0.012
0,s,0.015
23,45,0.015
4,militants,0.017
0,e,0.05
12,night,0.025
28,level,0.042
10,four,0.012
5,groups,0.02
23,police,0.012
11,tackling,0.015
11,holiday,0.035
0,saeed,0.015
13,dora,0.008
1,peronists,0.016
8,lawmaker,0.009
5,level,0.017
0,along,0.012
25,assume,0.02
22,based,0.022
5,stunned,0.011
19,raid,0.047
26,deaths,0.016
19,police,0.015
7,take,0.014
18,seen,0.016
27,pakistan,0.01
7,currency,0.008
22,night,0.027
4,suspected,0.011
24,sanctions,0.013
16,troops,0.054
28,sides,0.032
14,13,0.037
25,arrested,0.025
16,pakistani,0.037
23,kashmir,0.014
16,raid,0.015
10,act,0.052
0,intelligence,0.01
27,leaving,0.022
27,work,0.012
27,raid,0.043
29,sanctions,0.031
8,indian,0.028
16,13,0.038
10,ramon,0.012
22,indian,0.011
15,extremist,0.02
6,promising,0.011
2,remain,0.013
22,southern,0.019
23,task,0.028
11,year,0.028
11,chief,0.011
23,three,0.014
3,summer,0.024
21,fresh,0.017
27,based,0.052
27,troops,0.019
2,security,0.038
1,week,0.013
28,carrying,0.015
29,roads,0.027
14,jaish,0.01
6,organisations,0.043
14,victoria,0.016
12,action,0.008
6,night,0.016
28,interim,0.009
27,new,0.009
4,taiba,0.009
27,consider,0.011
4,20,0.01
28,northern,0.017
13,task,0.012
2,suspending,0.008
10,action,0.011
10,road,0.04
29,toll,0.032
6,came,0.076
20,dozen,0.01
3,india,0.015
15,worst,0.009
15,raids,0.029
2,economic,0.013
17,level,0.022
14,trading,0.035
27,stands,0.01
15,escalated,0.018
26,taiba,0.024
25,encounter,0.015
6,isolated,0.012
24,roads,0.023
26,war,0.046
16,daunting,0.016
0,since,0.056
4,sides,0.017
16,chief,0.057
10,lashkar,0.043
12,said,0.01
4,diplomatic,0.016
12,sides,0.025
10,puerta,0.029
29,s,0.016
16,trading,0.027
23,deaths,0.012
21,announced,0.022
5,police,0.02
13,45,0.011
22,came,0.033
23,long,0.019
19,place,0.013
24,saeed,0.022
9,presidency,0.012
12,saeed,0.015
2,consider,0.01
29,peronists,0.019
14,free,0.032
11,service,0.01
6,extremist,0.025
1,arrested,0.03
17,militants,0.04
8,free,0.009
4,died,0.01
23,launched,0.032
6,accused,0.014
24,promising,0.025
28,shot,0.029
4,people,0.011
14,indian,0.016
27,road,0.028
6,tit,0.033
21,involved,0.01
29,queensland,0.039
19,jaish,0.092
21,well,0.02
0,military,0.053
18,village,0.027
25,organisations,0.009
16,soared,0.02
21,whoever,0.022
5,christmas,0.013
21,lashkar,0.026
5,50,0.039
11,queensland,0.028
2,forces,0.016
18,two,0.034
11,mohammad,0.012
3,long,0.024
2,december,0.033
19,christmas,0.012
25,war,0.021
13,shootout,0.047
12,1971,0.03
3,new,0.02
18,women,0.014
26,took,0.013
1,pakistan,0.021
27,assumes,0.011
10,srinagar,0.013
24,plan,0.011
4,holiday,0.016
17,another,0.022
4,territory,0.04
0,deaths,0.022
1,s,0.05
4,1971,0.031
24,pakistan,0.034
18,quit,0.023
9,dozen,0.016
29,tackling,0.01
15,know,0.009
23,militant,0.024
3,dead,0.029
20,carrying,0.015
20,soared,0.034
26,congress,0.013
20,along,0.026
21,following,0.017
1,e,0.023
10,year,0.01
13,key,0.017
13,groups,0.025
26,december,0.015
1,based,0.024
6,based,0.036
29,parliament,0.022
15,tit,0.024
12,well,0.024
28,two,0.032
21,70,0.01
28,encounter,0.013
4,act,0.011
12,days,0.009
23,raids,0.021
18,recession,0.01
22,raid,0.023
10,failed,0.017
10,tensions,0.011
10,national,0.049
19,well,0.015
2,fatalities,0.019
12,act,0.012
24,victoria,0.028
27,victoria,0.027
19,argentina,0.016
19,seen,0.015
19,mohammad,0.025
20,yesterday,0.019
3,saeed,0.051
20,tit,0.015
12,know,0.009
28,political,0.011
25,rodregiuez,0.014
29,assume,0.011
25,lashkar,0.012
24,massing,0.052
17,staging,0.013
9,sanctions,0.016
12,role,0.009
10,taiba,0.014
17,diplomatic,0.009
12,roads,0.017
7,based,0.06
14,tit,0.054
7,militant,0.014
3,kashmir,0.024
7,attack,0.016
9,military,0.039
6,encounter,0.044
16,militants,0.012
1,attack,0.016
7,people,0.024
7,office,0.015
7,summer,0.01
6,march,0.018
9,fresh,0.01
7,queensland,0.015
12,mohammad,0.04
24,extremist,0.011
14,massing,0.029
26,caretaker,0.009
8,war,0.012
5,shot,0.029
21,tit,0.014
28,tat,0.014
20,isolated,0.014
3,remain,0.011
28,took,0.019
14,diplomatic,0.022
16,fellow,0.011
24,level,0.029
19,december,0.015
3,concerned,0.018
4,staging,0.036
19,organisations,0.022
4,australia,0.014
20,war,0.034
24,behest,0.012
11,argentina,0.01
7,capital,0.014
29,military,0.034
25,launched,0.025
0,indian,0.015
23,encounter,0.013
15,assumes,0.011
5,attack,0.023
11,raids,0.013
16,taiba,0.012
2,nitrous,0.013
1,december,0.009
4,village,0.021
22,groups,0.013
4,four,0.011
28,mohammad,0.057
15,road,0.014
1,military,0.014
10,southern,0.035
28,1971,0.016
16,staging,0.051
16,war,0.03
4,illawarra,0.011
24,period,0.011
27,million,0.01
26,sanctions,0.019
5,village,0.019
15,will,0.018
1,period,0.019
21,congress,0.012
16,task,0.01
7,extremist,0.055
24,free,0.038
10,conduct,0.012
29,december,0.014
3,victoria,0.01
20,south,0.015
8,tat,0.023
6,45,0.015
5,behest,0.06
29,fellow,0.01
16,s,0.024
14,e,0.018
28,died,0.01
27,assume,0.027
15,puerta,0.021
11,scheduled,0.01
27,fatalities,0.026
22,e,0.013
0,came,0.008
14,s,0.029
11,national,0.024
16,e,0.027
12,escalated,0.011
15,accused,0.012
7,free,0.031
0,extremist,0.009
28,seen,0.014
28,pakistan,0.019
27,place,0.015
4,last,0.032
10,oxide,0.012
5,accused,0.033
29,likely,0.03
7,territory,0.029
7,since,0.045
0,parliament,0.01
3,raid,0.041
28,raid,0.013
25,military,0.02
21,military,0.018
15,indian,0.024
26,will,0.008
2,mohammad,0.016
8,village,0.033
28,national,0.011
18,road,0.014
13,mohammad,0.015
2,labour,0.012
26,groups,0.013
19,tat,0.045
10,saeed,0.039
18,deepened,0.014
5,india,0.024
8,default,0.016
29,national,0.012
19,fatalities,0.01
23,toll,0.035
17,northern,0.024
7,remain,0.038
22,task,0.029
23,pakistan,0.009
10,three,0.009
16,targetting,0.044
1,raid,0.012
21,13,0.067
13,militants,0.01
6,groups,0.021
27,militants,0.014
4,police,0.025
25,annoyed,0.008
6,pakistan,0.011
18,shot,0.037
25,carrying,0.024
5,45,0.015
1,south,0.011
12,dead,0.016
1,taiba,0.017
13,tackling,0.015
7,long,0.034
18,well,0.013
26,intelligence,0.019
26,well,0.037
27,role,0.011
9,period,0.013
2,fresh,0.013
24,role,0.023
26,tat,0.009
18,lashkar,0.018
29,appoints,0.01
7,mohammed,0.113
18,arrested,0.038
8,shootout,0.026
14,lending,0.011
26,diplomatic,0.023
25,southern,0.025
11,militants,0.018
28,years,0.026
3,taiba,0.009
11,promising,0.01
12,died,0.009
10,hafiz,0.044
10,long,0.015
12,announced,0.037
11,tensions,0.018
4,parliament,0.035
17,sanctions,0.038
22,failed,0.024
13,since,0.032
18,saeed,0.043
22,carrying,0.055
14,soared,0.012
1,chief,0.039
0,massive,0.01
19,village,0.015
11,soared,0.032
8,hours,0.01
13,eight,0.027
24,kilometers,0.016
3,45,0.027
9,village,0.009
21,national,0.013
7,sides,0.009
9,20,0.018
5,free,0.021
0,caretaker,0.019
16,encounter,0.045
12,security,0.024
15,key,0.009
21,organisations,0.025
3,said,0.014
23,20,0.012
16,escalated,0.058
23,resignation,0.011
0,sides,0.012
25,western,0.018
18,fewer,0.02
1,southern,0.032
13,said,0.02
16,seen,0.021
13,period,0.011
12,assumes,0.015
10,christmas,0.027
4,long,0.05
26,place,0.056
26,people,0.02
22,isolated,0.013
4,stands,0.036
1,pakistani,0.037
16,president,0.01
13,carrying,0.014
29,just,0.013
29,promising,0.028
4,following,0.02
15,australia,0.033
0,arrested,0.039
27,will,0.042
18,investigation,0.017
15,hafiz,0.016
14,dozen,0.049
21,took,0.019
7,shot,0.01
22,soared,0.049
9,rodregiuez,0.01
1,place,0.037
14,hafiz,0.043
20,week,0.013
9,ramon,0.011
22,since,0.016
12,yesterday,0.025
8,police,0.016
21,staging,0.022
1,long,0.028
4,shootout,0.049
24,50,0.017
6,escalated,0.026
27,13,0.019
1,police,0.016
22,raids,0.023
21,security,0.031
1,president,0.018
7,s,0.011
11,crisis,0.012
1,dead,0.026
7,jaish,0.034
4,daunting,0.01
1,packages,0.008
10,dead,0.013
26,time,0.015
23,national,0.025
15,targetting,0.014
14,suspending,0.012
17,deaths,0.032
19,raids,0.015
22,escalated,0.015
9,new,0.009
28,announced,0.03
