Topic,Term,Value
23,relocated,0.01
38,angry,0.009
46,massing,0.02
51,took,0.013
29,massing,0.014
41,relocated,0.009
54,another,0.018
15,act,0.013
21,dora,0.008
41,kashmiri,0.037
55,put,0.014
61,ago,0.02
12,years,0.008
5,announced,0.025
69,taiba,0.025
59,tasmania,0.027
52,intelligence,0.04
4,national,0.019
60,three,0.023
49,massing,0.012
47,border,0.04
57,body,0.009
43,seen,0.013
16,police,0.049
14,level,0.011
61,eight,0.046
9,pakistani,0.049
40,currency,0.011
0,india,0.095
4,raid,0.053
32,december,0.052
0,seen,0.019
18,predecessor,0.016
19,eight,0.026
49,argentina,0.015
32,office,0.013
61,fellow,0.011
5,hafiz,0.018
15,fewer,0.026
32,presidency,0.008
51,international,0.013
57,deaths,0.016
23,indian,0.032
34,dozen,0.013
8,within,0.016
48,year,0.05
15,13,0.059
28,india,0.03
10,assumes,0.013
34,wales,0.011
37,13,0.014
25,india,0.013
6,dead,0.04
43,sanctions,0.051
67,kashmir,0.039
30,hafiz,0.013
69,died,0.012
9,indian,0.015
9,mohammad,0.031
36,encounter,0.01
6,told,0.012
17,chief,0.015
27,soared,0.02
24,soared,0.042
29,troops,0.019
19,taiba,0.013
8,say,0.027
13,military,0.026
44,fresh,0.012
11,appoints,0.043
43,announced,0.033
60,territory,0.011
66,tat,0.015
63,1971,0.079
37,two,0.016
66,based,0.046
60,worst,0.017
68,raid,0.021
13,trading,0.009
66,targetting,0.009
68,srinagar,0.085
47,pakistan,0.047
59,trading,0.025
9,police,0.034
4,chief,0.018
18,worst,0.011
47,roads,0.038
39,13,0.024
45,dozen,0.017
17,deepened,0.05
15,based,0.017
17,predecessor,0.015
67,arrested,0.017
20,organisations,0.011
55,pakistani,0.028
16,scheduled,0.011
32,fresh,0.01
52,20,0.01
9,extremist,0.023
36,yesterday,0.028
28,tensions,0.009
22,militant,0.018
69,remain,0.03
23,take,0.014
6,indian,0.016
55,years,0.05
36,queensland,0.008
68,summer,0.027
62,died,0.012
25,jobs,0.018
16,well,0.032
27,announced,0.012
64,leader,0.019
2,stands,0.016
51,eight,0.009
57,accused,0.016
50,summer,0.017
15,period,0.028
57,security,0.018
62,organisations,0.065
20,sides,0.013
64,india,0.025
60,announced,0.053
1,new,0.049
37,well,0.019
11,indian,0.031
38,isolated,0.009
24,northern,0.015
46,kilometers,0.054
6,pakistani,0.032
42,announcing,0.037
24,million,0.012
59,taiba,0.012
29,tit,0.02
56,militants,0.012
9,jaish,0.012
47,four,0.012
45,45,0.013
55,interim,0.01
32,another,0.015
34,lashkar,0.022
49,well,0.014
30,carrying,0.032
45,war,0.023
16,recorded,0.065
67,1971,0.038
39,massing,0.017
64,1971,0.05
27,night,0.033
57,wales,0.027
38,area,0.009
7,raid,0.019
7,foreign,0.011
4,saa,0.009
35,roads,0.014
51,organisations,0.019
66,say,0.017
63,massing,0.016
29,key,0.016
39,leaving,0.01
4,say,0.013
32,sides,0.038
60,dora,0.019
34,ramon,0.014
21,wales,0.031
12,last,0.011
62,tit,0.036
21,raid,0.026
49,sides,0.039
7,crisis,0.018
63,border,0.018
59,saa,0.022
42,war,0.047
31,mohammed,0.013
37,arrested,0.037
28,s,0.037
68,hafiz,0.017
28,e,0.009
36,hospital,0.019
36,raids,0.013
8,sides,0.014
7,chief,0.012
21,likely,0.035
27,dora,0.036
39,forces,0.04
43,hours,0.009
61,promising,0.01
11,taiba,0.058
26,daunting,0.01
52,role,0.01
13,raid,0.022
68,1971,0.014
26,kashmir,0.017
40,militants,0.011
3,organisations,0.021
59,tat,0.01
61,predecessor,0.011
30,three,0.015
11,summer,0.021
47,dead,0.075
46,suspected,0.01
34,say,0.025
1,march,0.011
7,tit,0.009
51,put,0.014
7,border,0.034
59,night,0.016
42,mohammad,0.014
61,illawarra,0.035
30,militant,0.024
20,ramon,0.026
51,victoria,0.012
64,died,0.02
20,along,0.043
15,resigned,0.011
10,foreign,0.013
47,south,0.009
21,accused,0.009
0,tony,0.008
0,trading,0.01
46,assume,0.009
53,indian,0.047
6,shot,0.011
5,resignation,0.01
43,border,0.016
64,rescue,0.021
62,50,0.023
4,just,0.009
36,soared,0.027
37,will,0.025
44,territory,0.009
63,body,0.011
18,border,0.015
30,summer,0.077
31,saa,0.02
19,suspected,0.026
16,one,0.021
42,police,0.02
28,assumes,0.013
13,argentina,0.01
46,long,0.009
39,tensions,0.011
33,militants,0.028
53,illawarra,0.01
59,deaths,0.021
13,deaths,0.015
46,yesterday,0.013
22,peronists,0.01
57,capital,0.034
12,indian,0.024
52,president,0.012
47,failed,0.024
52,tat,0.046
55,south,0.01
36,20,0.073
27,christmas,0.025
20,days,0.013
54,village,0.013
11,tat,0.047
25,act,0.011
41,took,0.028
64,shot,0.038
5,default,0.025
34,rescue,0.011
1,years,0.019
17,southern,0.014
4,place,0.029
30,sides,0.04
14,india,0.014
48,body,0.015
49,tit,0.027
12,tensions,0.023
22,series,0.01
15,e,0.019
69,queensland,0.009
12,southern,0.022
68,fewer,0.015
28,task,0.018
43,accused,0.027
65,jaish,0.027
68,place,0.02
38,capital,0.063
53,government,0.014
42,hafiz,0.023
52,government,0.013
53,will,0.035
12,summer,0.021
49,territory,0.019
64,december,0.027
1,mohammad,0.054
63,night,0.033
21,ramon,0.014
37,chief,0.021
53,agencies,0.013
0,dora,0.013
69,currency,0.01
19,inappropriate,0.011
40,year,0.015
23,seen,0.043
0,staging,0.015
30,security,0.015
27,following,0.028
50,likely,0.014
56,deepened,0.019
36,e,0.01
32,say,0.06
52,suspected,0.02
36,s,0.048
59,holiday,0.021
38,border,0.055
39,fatality,0.008
48,one,0.03
44,period,0.029
7,senate,0.011
56,role,0.017
42,indian,0.036
45,kilometers,0.009
24,well,0.037
44,dozen,0.023
11,dozen,0.035
54,role,0.017
69,executive,0.011
16,time,0.046
67,hospital,0.008
60,e,0.017
20,ago,0.014
23,escalated,0.016
8,military,0.048
16,militant,0.019
68,police,0.042
14,two,0.033
25,next,0.017
29,argentina,0.013
63,office,0.015
15,trading,0.025
53,fatalities,0.011
48,congress,0.016
43,based,0.037
56,50,0.049
17,came,0.049
57,military,0.029
16,border,0.011
4,deaths,0.013
65,tensions,0.049
44,consider,0.009
57,holiday,0.01
68,came,0.025
1,argentina,0.034
54,default,0.014
66,government,0.012
37,organisations,0.014
59,tensions,0.029
4,pakistani,0.014
40,behest,0.047
52,leaving,0.01
57,hafiz,0.014
28,night,0.015
35,repayment,0.011
1,free,0.012
14,groups,0.048
61,kilometers,0.012
54,parliament,0.042
57,southern,0.012
46,tensions,0.029
21,extremist,0.028
37,say,0.025
31,place,0.026
1,last,0.016
40,massive,0.021
46,india,0.045
51,extremist,0.014
58,came,0.032
62,intelligence,0.012
65,following,0.011
37,kashmiri,0.04
12,13,0.011
37,troops,0.024
40,carrying,0.035
65,chief,0.04
60,told,0.019
15,came,0.022
24,angry,0.01
31,capital,0.011
68,since,0.015
18,years,0.009
52,staging,0.041
2,deaths,0.062
37,tat,0.043
55,resignation,0.009
60,pakistan,0.017
36,four,0.012
14,raids,0.01
17,last,0.054
36,argentina,0.019
38,tasmania,0.019
8,period,0.038
10,people,0.028
40,western,0.014
33,international,0.009
19,ago,0.022
1,leaving,0.01
60,northern,0.011
58,tensions,0.025
50,wales,0.014
33,support,0.011
59,along,0.017
26,organisations,0.058
56,war,0.035
21,e,0.034
64,interim,0.02
12,capital,0.014
28,saeed,0.011
64,militants,0.06
14,eight,0.017
6,foreign,0.01
42,accused,0.011
34,hafiz,0.012
63,chief,0.038
53,attack,0.012
40,mohammed,0.01
57,investigation,0.014
40,since,0.016
58,likely,0.03
30,new,0.02
59,soared,0.022
44,srinagar,0.011
45,arrested,0.025
19,security,0.012
20,summer,0.018
5,deaths,0.014
3,year,0.015
36,launched,0.053
65,victoria,0.026
46,kashmiri,0.02
50,december,0.027
28,toll,0.025
33,involved,0.009
46,chief,0.03
2,staging,0.025
23,45,0.008
45,police,0.029
16,conduct,0.009
58,taiba,0.016
42,crisis,0.009
48,involved,0.01
46,assumes,0.012
33,fatalities,0.027
60,years,0.009
45,level,0.041
6,last,0.038
42,sanctions,0.017
28,sides,0.015
14,13,0.018
14,12,0.012
32,targetting,0.009
33,long,0.015
45,years,0.019
10,act,0.032
51,march,0.014
61,s,0.028
25,another,0.012
26,lending,0.025
49,areas,0.008
16,13,0.031
63,village,0.014
31,holiday,0.021
58,new,0.012
41,say,0.023
7,four,0.02
29,dozen,0.009
50,holiday,0.032
49,mohammad,0.012
29,roads,0.016
25,isolated,0.017
42,20,0.013
66,recorded,0.025
64,extremist,0.01
21,eight,0.028
58,recession,0.009
30,rescue,0.015
65,kashmir,0.045
13,task,0.021
2,act,0.02
10,fresh,0.02
6,came,0.011
32,wales,0.042
17,level,0.013
66,soared,0.014
15,escalated,0.037
24,level,0.023
67,behest,0.01
51,seen,0.009
4,sides,0.028
4,diplomatic,0.012
23,pakistan,0.013
31,stands,0.021
37,50,0.016
24,saeed,0.062
12,saeed,0.06
64,dozen,0.019
36,targetting,0.032
9,mohammed,0.011
48,south,0.027
34,staging,0.042
43,three,0.015
31,december,0.013
23,launched,0.032
27,says,0.009
32,lashkar,0.013
46,fellow,0.022
30,raid,0.019
38,victoria,0.027
27,involved,0.014
29,queensland,0.013
18,village,0.036
62,last,0.016
59,december,0.044
30,long,0.014
38,shot,0.023
50,south,0.031
28,encounter,0.045
55,border,0.05
47,intelligence,0.035
50,20,0.014
33,australia,0.017
7,raids,0.011
52,took,0.018
33,tensions,0.018
47,accused,0.011
54,diplomatic,0.015
57,leaving,0.02
3,dead,0.027
17,nitrous,0.009
12,lashkar,0.016
50,ramon,0.024
21,road,0.045
62,summer,0.037
55,soared,0.014
6,based,0.013
15,tit,0.014
37,dead,0.059
18,recession,0.01
46,20,0.013
37,task,0.015
67,eight,0.048
10,tensions,0.027
33,targetting,0.042
31,took,0.011
54,shootout,0.036
58,arrested,0.018
36,nation,0.015
53,resigned,0.027
24,massing,0.033
0,suspected,0.01
22,worst,0.014
24,accused,0.017
10,taiba,0.014
7,based,0.01
41,fatalities,0.057
27,within,0.009
53,e,0.019
23,place,0.059
12,mohammad,0.052
67,know,0.009
14,massing,0.041
34,came,0.014
8,war,0.024
9,argentina,0.02
28,tat,0.012
3,remain,0.037
47,arrested,0.015
27,20,0.03
53,australia,0.019
31,pakistan,0.012
60,currency,0.011
32,year,0.039
67,dozen,0.053
15,parliament,0.027
40,foreign,0.01
39,christmas,0.013
4,village,0.064
3,came,0.024
18,fatalities,0.013
18,new,0.029
9,hafiz,0.044
5,sides,0.021
5,village,0.041
15,will,0.026
1,period,0.016
23,million,0.012
18,default,0.017
34,deaths,0.016
8,tat,0.05
6,45,0.011
54,sanctions,0.028
16,s,0.009
15,puerta,0.015
44,yesterday,0.013
55,well,0.06
16,e,0.029
23,war,0.043
44,war,0.009
7,free,0.028
12,another,0.01
34,shot,0.017
56,economic,0.024
0,parliament,0.021
1,repayment,0.009
25,military,0.012
18,office,0.009
23,srinagar,0.013
31,mohammad,0.019
12,took,0.026
69,45,0.024
41,karachi,0.027
69,period,0.036
61,escalated,0.035
34,organisations,0.025
35,executive,0.009
47,say,0.032
6,groups,0.027
27,militants,0.017
12,jaish,0.02
5,45,0.013
48,health,0.009
61,likely,0.013
1,south,0.028
34,international,0.009
31,eight,0.031
39,economic,0.019
13,arrested,0.037
9,period,0.022
63,encounter,0.035
29,time,0.057
26,yesterday,0.025
30,use,0.015
59,worst,0.011
18,lashkar,0.062
51,summer,0.016
56,two,0.026
9,groups,0.016
5,just,0.01
5,militant,0.012
14,economic,0.015
10,long,0.012
40,able,0.009
4,parliament,0.053
7,health,0.014
22,failed,0.012
30,fresh,0.029
13,seen,0.063
38,women,0.017
44,escalated,0.022
43,assumes,0.01
0,shootout,0.011
45,say,0.019
59,labour,0.009
46,holiday,0.012
4,south,0.015
61,fatalities,0.025
23,troops,0.039
57,along,0.046
57,predecessor,0.014
64,say,0.019
62,accused,0.041
57,remain,0.032
46,dora,0.02
31,indian,0.053
32,told,0.01
48,territory,0.014
30,occasions,0.012
0,say,0.009
62,13,0.021
17,mohammed,0.016
22,since,0.034
60,march,0.023
60,capital,0.02
29,escalated,0.016
4,shootout,0.02
24,50,0.014
21,territory,0.023
25,free,0.033
56,fewer,0.023
40,srinagar,0.025
64,tat,0.042
47,massing,0.011
22,days,0.009
10,dead,0.015
37,told,0.016
51,rodregiuez,0.016
15,targetting,0.018
55,assume,0.017
55,pakistan,0.011
17,deaths,0.014
1,12,0.011
51,forces,0.01
5,action,0.013
66,western,0.086
32,south,0.021
47,suspected,0.02
66,attack,0.019
17,trading,0.015
31,srinagar,0.026
41,hafiz,0.022
7,failed,0.011
2,million,0.012
2,conduct,0.01
66,kilometers,0.011
39,roads,0.02
14,yesterday,0.013
68,behest,0.01
9,fellow,0.012
54,since,0.038
41,based,0.017
45,pakistan,0.014
1,assumes,0.01
37,70,0.014
27,massing,0.02
33,packages,0.01
47,resignation,0.026
5,assumes,0.02
14,seen,0.051
43,security,0.037
26,four,0.012
22,kashmiri,0.024
5,jobs,0.019
5,eight,0.013
38,launched,0.049
40,rescue,0.01
54,indian,0.02
14,failed,0.01
33,saeed,0.059
30,groups,0.036
18,northern,0.019
68,aldolfo,0.009
30,road,0.015
31,war,0.047
67,soared,0.014
57,tasmania,0.011
35,conduct,0.019
36,recorded,0.013
3,karachi,0.06
55,13,0.01
63,militants,0.026
3,tensions,0.072
14,carrying,0.02
21,sides,0.034
6,end,0.013
13,groups,0.06
67,raid,0.012
49,stands,0.013
29,organisations,0.021
61,along,0.012
18,long,0.016
10,sanctions,0.035
54,capital,0.059
49,forces,0.018
2,based,0.025
31,tat,0.012
14,shot,0.015
38,international,0.015
13,forces,0.027
15,following,0.029
32,kashmiri,0.013
18,along,0.046
46,50,0.042
65,came,0.013
26,march,0.014
58,mohammad,0.011
53,new,0.011
26,resignation,0.012
14,summer,0.018
30,parliament,0.044
41,staging,0.014
33,predecessor,0.01
58,health,0.009
47,lashkar,0.03
60,accused,0.027
25,forces,0.057
8,queensland,0.012
59,accused,0.019
44,behest,0.012
27,staging,0.013
15,seen,0.015
48,took,0.015
45,long,0.027
3,recorded,0.042
39,escalated,0.023
18,territory,0.016
58,kashmir,0.012
20,holiday,0.037
49,trading,0.017
14,december,0.033
54,dora,0.013
42,fewer,0.024
32,military,0.017
48,hafiz,0.019
26,currency,0.019
53,two,0.014
38,escalated,0.054
50,consider,0.01
15,body,0.01
67,troops,0.011
32,interim,0.012
8,along,0.015
28,work,0.009
35,indian,0.015
47,victoria,0.019
23,fatality,0.027
54,1971,0.028
29,border,0.012
16,service,0.011
53,years,0.01
53,service,0.011
65,holiday,0.009
41,said,0.008
23,chief,0.012
35,tit,0.083
38,diplomatic,0.019
27,nation,0.033
19,northern,0.037
18,leader,0.019
63,last,0.014
27,time,0.01
4,sanctions,0.028
17,assumes,0.009
27,attack,0.036
54,fewer,0.01
54,victoria,0.014
38,tat,0.034
34,period,0.028
8,1971,0.038
22,eight,0.049
46,told,0.011
29,carrying,0.029
8,massing,0.011
17,south,0.074
16,suspected,0.011
53,india,0.021
12,50,0.041
43,remain,0.024
33,1971,0.017
32,national,0.014
30,launched,0.071
66,village,0.029
25,saeed,0.044
31,southern,0.009
17,another,0.01
2,road,0.019
18,50,0.03
49,dora,0.012
29,senate,0.009
28,action,0.009
14,militant,0.034
50,srinagar,0.067
2,hospital,0.017
4,mohammad,0.009
60,say,0.04
62,agencies,0.016
4,stunned,0.014
44,pakistan,0.059
26,toll,0.015
24,border,0.032
56,oxide,0.011
65,support,0.016
59,south,0.05
48,plan,0.01
63,srinagar,0.021
62,well,0.056
57,road,0.033
48,trading,0.028
6,village,0.034
5,20,0.021
32,mohammed,0.05
11,three,0.014
10,since,0.021
33,e,0.015
26,encounter,0.024
13,health,0.015
1,eight,0.033
54,two,0.034
61,announcing,0.025
0,karachi,0.012
66,indian,0.04
39,kashmir,0.04
67,national,0.014
48,deaths,0.015
58,pakistani,0.042
41,police,0.013
21,13,0.025
31,south,0.024
64,long,0.012
44,last,0.018
23,saeed,0.027
14,week,0.012
6,deaths,0.017
21,village,0.046
38,raid,0.01
43,series,0.011
49,said,0.012
69,accused,0.013
58,two,0.021
31,nation,0.014
28,recorded,0.023
46,debt,0.012
2,targetting,0.032
28,shot,0.013
65,attack,0.02
8,elections,0.019
67,india,0.035
8,border,0.032
5,year,0.012
32,capital,0.023
24,long,0.008
12,border,0.013
55,year,0.039
48,tackling,0.01
66,act,0.009
24,pakistani,0.017
28,indian,0.02
31,days,0.011
48,1971,0.039
63,yesterday,0.063
19,kashmiri,0.018
29,targetting,0.026
27,two,0.012
7,trading,0.029
26,soared,0.015
49,militants,0.021
19,extremist,0.012
9,leader,0.012
62,militants,0.026
56,assumes,0.018
6,southern,0.022
17,dora,0.025
25,militants,0.032
8,predecessor,0.015
32,aldolfo,0.01
16,announcing,0.008
18,free,0.012
65,new,0.016
56,say,0.014
69,elections,0.01
31,taiba,0.012
48,seen,0.034
56,mohammad,0.02
37,sides,0.051
49,support,0.012
54,holiday,0.021
55,labour,0.012
54,militants,0.036
69,tit,0.014
2,jobs,0.016
5,victoria,0.049
20,india,0.032
20,lashkar,0.017
58,dead,0.028
53,organisations,0.015
29,recorded,0.027
67,indian,0.011
7,militants,0.024
33,aldolfo,0.015
46,police,0.015
18,daunting,0.012
61,forces,0.025
11,areas,0.011
43,attack,0.033
50,jaish,0.015
68,intelligence,0.03
21,seen,0.063
28,act,0.009
28,south,0.032
10,presidency,0.011
11,saeed,0.015
43,raid,0.026
32,escalated,0.032
9,capital,0.049
53,seen,0.013
23,karachi,0.034
7,yesterday,0.017
17,extremist,0.023
40,christmas,0.021
19,died,0.012
10,diplomatic,0.025
22,agencies,0.017
1,jobs,0.01
9,parliament,0.02
32,support,0.008
69,india,0.011
52,shootout,0.037
46,massive,0.019
46,roads,0.017
25,will,0.048
4,hafiz,0.016
13,stands,0.019
22,suspected,0.012
7,karachi,0.021
45,encounter,0.012
50,deaths,0.042
58,indian,0.02
15,interim,0.014
61,week,0.011
63,toll,0.016
61,dora,0.014
59,militant,0.041
25,yesterday,0.019
11,congress,0.014
61,shot,0.016
28,consider,0.008
1,roads,0.013
22,border,0.015
22,trading,0.016
40,pakistani,0.011
25,december,0.036
58,chief,0.016
41,war,0.03
11,mohammed,0.013
24,southern,0.013
44,resigned,0.011
27,groups,0.008
66,yesterday,0.049
28,along,0.016
20,appoints,0.014
44,taiba,0.026
64,march,0.026
37,militants,0.037
44,encounter,0.023
13,kashmir,0.016
18,assume,0.018
13,just,0.015
7,pakistan,0.014
18,level,0.025
55,dozen,0.017
20,seen,0.024
32,oxide,0.008
16,three,0.03
35,attack,0.011
16,remain,0.009
58,interim,0.036
13,government,0.01
7,whoever,0.022
53,sanctions,0.024
18,international,0.021
14,behest,0.017
38,13,0.025
38,12,0.011
13,holiday,0.048
6,december,0.025
25,people,0.012
32,13,0.017
2,taiba,0.014
12,mohammed,0.016
21,carrying,0.039
29,fresh,0.015
1,parliament,0.027
51,december,0.022
30,years,0.011
34,peronists,0.015
33,will,0.045
39,chief,0.042
0,diplomatic,0.015
7,attack,0.011
19,repayment,0.012
14,year,0.022
5,capital,0.029
27,capital,0.012
19,border,0.011
15,accused,0.012
13,political,0.015
5,government,0.012
1,pakistan,0.016
31,since,0.047
26,angry,0.009
45,well,0.024
52,since,0.01
62,forces,0.015
14,kashmir,0.04
40,likely,0.01
44,attack,0.021
66,intelligence,0.012
6,shootout,0.02
55,chief,0.025
46,intelligence,0.024
42,tensions,0.011
39,senior,0.013
10,dora,0.035
41,territory,0.016
24,announcing,0.012
68,20,0.011
4,six,0.017
25,march,0.012
42,groups,0.031
48,announced,0.01
53,task,0.013
62,tat,0.044
44,border,0.037
62,1971,0.026
35,dozen,0.027
55,fatality,0.012
58,appoints,0.021
32,kilometers,0.024
19,sides,0.032
21,suspected,0.056
51,targetting,0.024
39,targetting,0.01
24,arrested,0.02
69,launched,0.019
56,resigned,0.009
2,staff,0.01
7,accused,0.061
21,yesterday,0.02
69,fewer,0.012
22,suspending,0.013
58,encounter,0.09
26,new,0.023
26,based,0.014
21,week,0.014
50,work,0.01
40,aldolfo,0.009
17,western,0.017
62,currency,0.016
56,recession,0.01
46,fresh,0.014
4,came,0.029
41,shootout,0.015
8,fewer,0.042
59,launched,0.014
30,tensions,0.045
14,period,0.013
36,saa,0.017
5,likely,0.032
16,period,0.023
54,senate,0.029
36,say,0.011
15,foreign,0.035
19,caretaker,0.014
29,ramon,0.011
59,days,0.01
21,20,0.035
21,area,0.009
17,hafiz,0.035
3,indian,0.026
19,deepened,0.022
65,pakistan,0.009
64,said,0.009
45,tensions,0.011
65,lashkar,0.017
16,tasmania,0.01
66,senate,0.01
47,died,0.013
1,sanctions,0.028
25,attack,0.012
63,argentina,0.019
33,soared,0.023
43,militant,0.048
7,massing,0.012
19,support,0.008
43,india,0.025
30,territory,0.019
63,march,0.013
11,fresh,0.014
60,stands,0.011
38,christmas,0.024
48,sanctions,0.013
30,australia,0.02
22,12,0.02
22,13,0.035
11,daunting,0.012
68,security,0.029
68,wales,0.015
32,suspected,0.008
52,massive,0.01
61,three,0.031
24,13,0.012
8,jaish,0.011
26,trading,0.02
13,south,0.025
58,resigned,0.012
7,road,0.019
59,support,0.011
54,political,0.012
23,raid,0.02
48,war,0.011
9,sides,0.043
65,week,0.011
53,deaths,0.045
4,45,0.012
24,sides,0.016
38,announced,0.015
27,e,0.017
49,recorded,0.008
27,s,0.012
33,staging,0.033
31,level,0.012
24,shot,0.039
46,srinagar,0.012
24,military,0.013
15,eight,0.024
66,tasmania,0.014
29,diplomatic,0.038
11,tit,0.017
7,week,0.013
47,likely,0.013
13,say,0.041
61,mohammad,0.045
10,southern,0.037
18,holiday,0.036
14,say,0.031
55,tensions,0.011
57,arrested,0.027
51,suspended,0.011
3,christmas,0.013
29,take,0.008
48,forces,0.013
24,india,0.013
53,pakistani,0.021
38,taiba,0.025
1,level,0.033
11,crisis,0.011
12,lending,0.01
20,time,0.038
4,announced,0.016
5,pakistani,0.022
45,targetting,0.011
7,fatalities,0.019
5,escalated,0.066
36,pakistani,0.01
36,eight,0.079
44,likely,0.014
8,agencies,0.011
42,december,0.035
18,encounter,0.031
14,extremist,0.026
22,health,0.009
2,50,0.014
48,assume,0.01
39,nitrous,0.01
66,sanctions,0.022
9,likely,0.017
67,wales,0.013
44,senior,0.012
52,announced,0.016
1,targetting,0.029
16,groups,0.02
16,carrying,0.01
57,puerta,0.01
24,predecessor,0.011
37,summer,0.033
62,announcing,0.026
36,said,0.01
15,new,0.01
31,20,0.024
69,south,0.01
58,massive,0.026
57,organisations,0.019
15,two,0.044
34,since,0.019
12,war,0.021
6,tat,0.054
64,jaish,0.057
36,fatalities,0.02
28,fatality,0.024
57,e,0.049
17,pakistan,0.017
19,say,0.014
29,place,0.016
28,deaths,0.022
53,resignation,0.01
17,parliament,0.022
29,say,0.028
3,targetting,0.032
24,groups,0.031
56,attack,0.061
61,victoria,0.027
14,1971,0.013
22,police,0.034
32,militant,0.026
32,just,0.012
27,tensions,0.012
34,seen,0.009
47,lawmaker,0.01
14,interim,0.019
8,another,0.016
34,fatality,0.012
50,labour,0.014
50,predecessor,0.012
20,13,0.018
22,three,0.018
45,pakistani,0.045
33,since,0.026
20,well,0.031
12,within,0.009
39,raid,0.02
52,series,0.022
19,appoints,0.038
24,encounter,0.039
66,mohammad,0.019
8,capital,0.017
9,place,0.047
65,dora,0.013
24,taiba,0.017
7,died,0.014
58,attack,0.044
27,place,0.04
54,new,0.013
9,announcing,0.009
12,aldolfo,0.021
32,series,0.02
36,1971,0.048
55,free,0.009
3,kilometers,0.022
51,s,0.015
25,pakistan,0.028
8,announced,0.019
13,level,0.032
51,e,0.009
39,dead,0.019
67,lashkar,0.02
13,1971,0.027
47,assumes,0.025
27,accused,0.015
53,shootout,0.043
4,groups,0.026
67,attack,0.021
11,lawmaker,0.008
10,trading,0.041
60,based,0.029
65,militant,0.012
43,behest,0.02
19,staging,0.044
40,three,0.014
14,holiday,0.03
68,roads,0.019
69,risk,0.01
13,police,0.01
17,free,0.017
36,plan,0.012
11,repayment,0.01
16,quit,0.012
59,yesterday,0.014
46,australia,0.012
3,act,0.009
15,one,0.018
61,time,0.017
62,occasions,0.013
3,resignation,0.027
35,territory,0.039
2,fewer,0.057
