Topic,Term,Value
24,raids,0.015
25,hours,0.016
25,occasions,0.014
38,war,0.017
0,trading,0.013
35,political,0.011
17,war,0.03
39,march,0.019
29,police,0.022
4,crisis,0.019
18,argentina,0.02
30,areas,0.009
9,diplomatic,0.038
18,recession,0.013
1,well,0.018
0,groups,0.048
33,say,0.016
12,parliament,0.025
9,raids,0.039
30,raids,0.022
7,along,0.021
30,kashmir,0.025
24,nation,0.016
17,southern,0.015
6,jaish,0.042
7,role,0.019
15,last,0.023
4,india,0.031
5,western,0.01
22,remain,0.028
18,karachi,0.067
19,told,0.034
10,sides,0.025
39,time,0.013
11,along,0.021
29,predecessor,0.01
38,southern,0.05
38,pakistan,0.013
26,since,0.04
38,office,0.01
29,attack,0.033
17,sanctions,0.013
1,predecessor,0.009
14,pakistani,0.032
17,long,0.031
10,default,0.014
39,fresh,0.012
30,interim,0.013
14,currency,0.01
38,intelligence,0.032
34,hospital,0.01
26,along,0.03
6,following,0.014
10,caretaker,0.01
4,dora,0.027
22,hafiz,0.023
22,capital,0.025
32,appoints,0.011
3,assumes,0.011
32,next,0.009
2,key,0.02
20,long,0.024
6,kilometers,0.05
35,senior,0.027
5,fatality,0.017
38,tit,0.009
39,since,0.051
32,western,0.014
32,saeed,0.013
36,based,0.052
17,jaish,0.012
2,night,0.024
38,50,0.014
23,capital,0.014
18,soared,0.025
19,trading,0.013
13,seen,0.027
39,eight,0.052
18,extremist,0.072
25,plan,0.014
17,police,0.034
25,deaths,0.011
32,roads,0.012
20,scheduled,0.015
10,well,0.048
6,fresh,0.01
19,two,0.042
7,suspended,0.016
35,behaviour,0.017
30,senior,0.015
21,died,0.012
2,rescue,0.008
24,three,0.015
27,long,0.044
34,jobs,0.017
34,parliament,0.02
24,mohammad,0.026
16,mohammad,0.017
17,stands,0.012
23,ramon,0.01
8,time,0.024
6,likely,0.021
3,militant,0.014
22,two,0.027
36,deaths,0.029
1,staging,0.01
3,extremist,0.024
26,tensions,0.025
9,since,0.014
29,50,0.013
26,just,0.013
15,told,0.009
23,leaving,0.017
25,tasmania,0.015
22,encounter,0.019
34,sanctions,0.015
39,e,0.017
1,massing,0.05
17,took,0.014
35,another,0.012
36,tit,0.044
11,announced,0.015
24,worst,0.012
22,wales,0.03
4,tensions,0.017
18,interim,0.025
13,resigned,0.01
16,hafiz,0.013
31,arrested,0.03
24,staging,0.017
28,summer,0.026
39,trading,0.04
8,intelligence,0.033
15,militant,0.031
8,remain,0.011
31,e,0.054
20,end,0.024
6,assumes,0.015
33,another,0.016
38,promising,0.011
22,taiba,0.012
10,role,0.015
31,s,0.012
22,took,0.023
10,crisis,0.015
30,escalated,0.017
35,tony,0.012
37,tensions,0.033
12,targetting,0.014
3,stands,0.022
27,since,0.033
4,targetting,0.019
11,arrested,0.026
16,fewer,0.009
35,area,0.01
39,militant,0.016
8,targetting,0.033
15,time,0.023
36,70,0.011
2,village,0.018
23,hafiz,0.029
16,presidency,0.013
3,well,0.013
18,victoria,0.017
26,holiday,0.016
35,carrying,0.039
32,dora,0.012
19,last,0.027
35,raid,0.024
13,saeed,0.013
23,two,0.027
17,act,0.011
20,45,0.013
10,parliament,0.023
8,india,0.019
14,christmas,0.023
3,people,0.016
32,45,0.022
12,long,0.023
35,announced,0.016
34,dora,0.062
4,behaviour,0.011
31,investigation,0.009
8,srinagar,0.015
18,tasmania,0.033
5,staging,0.018
15,hafiz,0.043
14,likely,0.027
32,50,0.034
15,soared,0.017
25,free,0.027
1,police,0.02
1,western,0.015
37,investigation,0.013
33,raids,0.039
10,india,0.015
27,elections,0.026
9,forces,0.039
19,military,0.056
19,week,0.025
36,ago,0.012
35,parliament,0.037
4,seen,0.011
14,million,0.026
12,packages,0.015
32,long,0.011
13,hospital,0.011
33,forces,0.056
6,behest,0.014
35,trading,0.015
35,western,0.016
15,troops,0.02
23,suspected,0.013
34,tat,0.031
3,national,0.018
31,massing,0.013
1,saeed,0.025
20,shot,0.016
29,fatalities,0.017
20,resignation,0.013
32,dead,0.013
37,based,0.014
28,diplomatic,0.046
38,south,0.032
12,year,0.012
21,level,0.039
8,fresh,0.01
2,argentina,0.013
38,national,0.009
24,just,0.014
20,pakistan,0.036
3,launched,0.038
9,nation,0.012
12,place,0.016
33,tit,0.021
0,level,0.025
3,will,0.016
2,lawmaker,0.015
3,security,0.039
36,ll,0.014
9,soared,0.012
24,20,0.037
15,remain,0.015
21,worst,0.023
5,launched,0.025
15,hours,0.01
38,people,0.019
24,since,0.023
33,senate,0.008
14,organisations,0.055
15,new,0.011
9,stands,0.009
29,able,0.01
4,forces,0.03
31,sydney,0.009
11,organisations,0.013
7,suspected,0.017
28,deepened,0.015
39,accused,0.009
7,year,0.022
4,well,0.013
27,year,0.013
13,put,0.009
25,peronists,0.01
30,scheduled,0.024
8,failed,0.011
8,lending,0.011
2,victoria,0.01
13,night,0.045
1,said,0.009
34,one,0.011
21,assumes,0.014
29,new,0.012
34,week,0.021
2,soared,0.01
33,crisis,0.013
9,political,0.025
22,queensland,0.014
39,currency,0.01
14,50,0.013
23,dora,0.018
24,announced,0.012
27,shootout,0.055
21,following,0.011
16,jobs,0.012
36,australia,0.012
19,end,0.012
2,indian,0.035
33,accused,0.01
13,three,0.024
10,two,0.017
31,karachi,0.011
29,kashmiri,0.041
8,saeed,0.01
15,act,0.023
16,50,0.039
18,militant,0.011
12,years,0.014
5,announced,0.036
28,tackling,0.026
7,sanctions,0.016
32,act,0.01
10,just,0.014
4,national,0.028
10,based,0.009
27,mohammed,0.012
24,diplomatic,0.013
19,agencies,0.029
36,mohammed,0.025
33,packages,0.008
37,congress,0.01
33,stands,0.026
5,two,0.031
3,border,0.015
36,village,0.017
27,aldolfo,0.014
2,shootout,0.021
33,conduct,0.009
14,level,0.023
7,level,0.018
38,chief,0.029
3,shot,0.082
9,pakistani,0.038
37,officer,0.009
24,tit,0.068
7,parliament,0.014
14,wollongong,0.017
6,saeed,0.012
39,indian,0.047
34,victoria,0.01
2,ago,0.009
12,suspected,0.015
0,india,0.077
9,hours,0.01
4,raid,0.019
32,december,0.02
1,pakistan,0.026
29,accused,0.026
28,extremist,0.017
27,intelligence,0.023
18,predecessor,0.018
18,say,0.027
16,pakistan,0.049
9,act,0.01
16,default,0.029
3,likely,0.01
20,free,0.021
31,escalated,0.024
1,forces,0.013
39,two,0.051
22,tony,0.009
5,angry,0.009
5,hafiz,0.047
26,security,0.029
32,ago,0.01
35,hafiz,0.012
10,organisations,0.038
32,along,0.047
29,christmas,0.02
29,sherbon,0.021
6,70,0.012
8,behest,0.014
34,dozen,0.036
19,took,0.016
4,announced,0.016
24,queensland,0.02
37,military,0.031
8,dora,0.011
18,national,0.012
10,likely,0.015
9,announced,0.04
4,troops,0.019
39,investigation,0.011
29,1971,0.027
7,taiba,0.03
18,daunting,0.01
33,security,0.046
12,pakistani,0.014
28,inappropriate,0.022
13,attack,0.018
7,nation,0.011
21,intelligence,0.03
13,crisis,0.035
29,chief,0.017
23,behest,0.018
33,new,0.018
38,better,0.01
11,encounter,0.01
30,december,0.044
3,december,0.011
19,encounter,0.013
21,mohammed,0.022
5,next,0.008
9,indian,0.04
27,tit,0.014
9,mohammad,0.019
23,shot,0.014
8,pakistan,0.025
17,chief,0.041
26,srinagar,0.026
36,jaish,0.021
16,capital,0.027
27,soared,0.012
6,srinagar,0.023
15,rodregiuez,0.023
29,troops,0.011
12,organisations,0.035
33,police,0.013
22,1971,0.022
24,targetting,0.028
8,say,0.011
33,ago,0.022
22,says,0.013
19,senior,0.009
9,fewer,0.021
11,appoints,0.011
24,economic,0.018
16,sanctions,0.017
15,mohammad,0.045
5,war,0.013
30,dozen,0.013
0,hospital,0.013
29,shootout,0.012
36,capital,0.024
32,senate,0.01
34,roads,0.014
16,promising,0.01
5,mohammad,0.05
25,key,0.011
28,jaish,0.014
32,encounter,0.02
26,involved,0.028
19,summer,0.015
30,eight,0.02
2,illawarra,0.009
18,yesterday,0.015
36,along,0.011
21,scheduled,0.016
34,southern,0.011
33,economic,0.019
29,body,0.012
28,taiba,0.029
20,ll,0.014
0,south,0.018
32,leaving,0.018
18,mohammad,0.01
6,recession,0.021
16,tit,0.062
9,police,0.056
0,kashmir,0.016
16,night,0.016
4,chief,0.067
21,massing,0.026
18,worst,0.011
39,13,0.016
17,three,0.046
33,lawmaker,0.01
19,caretaker,0.034
5,kashmir,0.021
16,will,0.019
0,took,0.017
37,jaish,0.011
16,worst,0.011
32,organisations,0.011
17,militant,0.027
31,new,0.011
21,six,0.01
25,trading,0.011
20,organisations,0.041
19,soared,0.033
24,leader,0.013
13,eight,0.012
16,behest,0.051
33,angry,0.016
20,e,0.018
3,deaths,0.019
22,seen,0.042
36,congress,0.009
37,default,0.014
8,stands,0.025
3,fellow,0.011
39,karachi,0.035
23,night,0.024
16,executive,0.019
17,suspected,0.011
28,ve,0.018
28,areas,0.015
1,congress,0.017
36,yesterday,0.041
25,aldolfo,0.013
35,tat,0.025
13,announced,0.038
2,president,0.014
22,ramon,0.013
7,india,0.015
3,level,0.035
23,karachi,0.029
19,illawarra,0.025
8,night,0.015
35,australia,0.047
3,escalated,0.016
21,took,0.028
29,sides,0.033
39,toll,0.022
34,december,0.012
30,carrying,0.022
6,aldolfo,0.011
22,tit,0.016
31,ramon,0.018
19,resigned,0.013
27,announced,0.019
33,karachi,0.024
8,accused,0.013
6,three,0.011
13,security,0.012
10,kashmiri,0.024
35,angry,0.017
13,christmas,0.036
29,agencies,0.009
1,dora,0.018
31,will,0.016
11,rodregiuez,0.016
17,worst,0.009
24,organisations,0.04
39,soared,0.031
2,toll,0.02
0,militants,0.027
10,staging,0.045
21,s,0.023
16,took,0.032
3,village,0.018
12,karachi,0.014
35,staging,0.032
25,dora,0.036
24,summer,0.019
29,raid,0.064
11,women,0.009
36,saeed,0.02
28,kashmir,0.034
20,50,0.021
25,body,0.009
35,seen,0.016
23,e,0.023
38,whoever,0.009
8,two,0.042
38,eight,0.009
16,lashkar,0.018
1,new,0.023
31,soared,0.018
11,suspected,0.037
9,troops,0.024
31,militants,0.012
24,village,0.016
32,sanctions,0.015
25,sides,0.035
1,quit,0.021
23,tasmania,0.04
2,said,0.012
1,saa,0.014
15,security,0.016
20,night,0.023
7,agencies,0.022
26,year,0.018
24,srinagar,0.024
17,tensions,0.047
22,lawmaker,0.009
12,say,0.02
4,put,0.009
26,e,0.034
10,worst,0.01
6,announcing,0.04
37,fewer,0.018
25,police,0.049
12,srinagar,0.019
2,accused,0.09
29,tit,0.023
19,peronists,0.01
2,since,0.021
30,war,0.038
35,time,0.012
37,soared,0.009
18,taiba,0.02
35,told,0.013
9,jaish,0.011
19,level,0.025
8,nation,0.014
20,hafiz,0.033
19,accused,0.012
38,tensions,0.01
22,midwives,0.01
16,act,0.016
29,kashmir,0.019
3,task,0.021
28,mohammed,0.017
27,1971,0.046
29,tasmania,0.016
36,quit,0.01
37,place,0.034
38,organisations,0.024
5,remain,0.018
27,packages,0.01
30,mohammed,0.023
1,role,0.011
23,worst,0.018
28,people,0.055
21,mohammad,0.01
0,area,0.01
4,lashkar,0.026
0,sanctions,0.019
22,will,0.038
26,national,0.014
10,will,0.027
6,india,0.018
11,escalated,0.016
15,sanctions,0.04
23,massing,0.015
17,tit,0.025
39,massing,0.061
39,shootout,0.012
9,another,0.014
37,caring,0.01
27,night,0.012
13,dozen,0.013
1,tensions,0.034
9,say,0.016
21,raids,0.02
1,raids,0.018
22,roads,0.023
4,likely,0.033
15,million,0.013
7,saeed,0.044
1,groups,0.012
7,tackling,0.019
3,packages,0.01
37,currency,0.011
22,forces,0.033
27,hospital,0.011
22,national,0.02
10,fresh,0.015
34,since,0.034
11,suspending,0.011
37,pakistan,0.014
37,20,0.012
29,fatality,0.037
2,20,0.017
0,pakistani,0.036
1,kilometers,0.01
4,say,0.009
7,launched,0.065
32,sides,0.05
17,kashmiri,0.011
30,based,0.073
37,president,0.01
29,six,0.014
18,deaths,0.024
39,encounter,0.008
29,people,0.008
13,well,0.028
4,soared,0.023
18,shootout,0.06
30,dora,0.046
30,well,0.012
10,night,0.012
15,groups,0.027
12,war,0.032
26,christmas,0.012
2,announced,0.014
33,chief,0.014
34,just,0.026
31,mohammed,0.014
6,troops,0.02
13,yesterday,0.015
0,ve,0.01
23,six,0.011
34,place,0.058
39,groups,0.011
37,arrested,0.013
33,died,0.016
28,s,0.024
7,christmas,0.022
39,extremist,0.015
9,security,0.014
33,mohammad,0.035
7,diplomatic,0.023
4,fatality,0.02
13,kashmiri,0.028
33,indian,0.008
24,default,0.01
27,scheduled,0.022
20,fatality,0.034
27,escalated,0.021
25,scheduled,0.01
1,ve,0.011
7,chief,0.015
11,based,0.023
37,behest,0.036
14,appoints,0.01
25,jaish,0.017
20,staging,0.045
35,roads,0.056
1,hafiz,0.013
18,risk,0.01
24,fresh,0.01
17,fewer,0.026
28,50,0.026
39,forces,0.026
26,foreign,0.024
18,fellow,0.013
17,summer,0.019
37,senior,0.027
13,stands,0.011
20,diplomatic,0.022
37,tackling,0.009
26,kashmiri,0.034
38,mohammad,0.018
26,raids,0.018
11,says,0.012
11,taiba,0.041
5,military,0.02
26,daunting,0.01
27,yesterday,0.012
16,free,0.009
37,escalated,0.038
35,remain,0.01
2,national,0.012
19,attack,0.011
1,behest,0.013
6,tensions,0.059
10,jobs,0.013
28,since,0.015
26,kashmir,0.029
20,new,0.015
31,chief,0.033
29,kilometers,0.034
16,southern,0.046
22,night,0.031
33,december,0.022
14,wales,0.015
1,launched,0.023
37,hafiz,0.018
7,13,0.022
14,mohammad,0.018
36,christmas,0.013
24,tensions,0.011
39,support,0.02
14,road,0.01
28,leader,0.016
17,security,0.061
34,lending,0.01
3,year,0.044
5,targetting,0.045
34,military,0.021
30,militant,0.024
9,based,0.083
10,free,0.01
30,attack,0.02
15,srinagar,0.046
29,interim,0.018
37,western,0.016
18,elections,0.013
17,soared,0.016
18,presidency,0.011
27,wales,0.013
22,troops,0.028
12,fellow,0.011
26,crisis,0.014
0,night,0.013
27,raids,0.013
35,concerned,0.026
4,tasmania,0.024
8,year,0.019
27,launched,0.018
1,four,0.012
19,lashkar,0.012
13,karachi,0.022
0,tony,0.01
10,fatalities,0.01
25,holiday,0.019
10,jaish,0.009
39,repayment,0.02
11,role,0.01
7,night,0.013
4,summer,0.021
33,came,0.036
38,rodregiuez,0.02
38,extremist,0.04
3,mohammad,0.052
21,45,0.014
26,trading,0.009
32,forces,0.023
10,fewer,0.01
10,indian,0.02
39,along,0.024
29,came,0.031
4,time,0.012
30,shootout,0.029
4,just,0.013
37,southern,0.016
21,end,0.014
36,soared,0.021
37,will,0.014
6,ll,0.011
31,say,0.061
9,died,0.018
12,sanctions,0.022
31,accused,0.027
3,caretaker,0.015
29,militants,0.017
2,massing,0.035
18,border,0.051
15,victoria,0.018
30,summer,0.042
39,50,0.013
39,mohammad,0.027
20,karachi,0.035
12,quit,0.014
16,long,0.012
7,government,0.012
19,suspected,0.018
37,political,0.016
24,took,0.036
13,jaish,0.044
15,tony,0.01
31,suspected,0.051
6,militants,0.012
5,plan,0.016
35,national,0.056
24,likely,0.026
28,currency,0.021
20,health,0.009
15,launched,0.028
34,people,0.011
14,along,0.041
2,senior,0.014
2,staging,0.031
26,northern,0.011
12,attack,0.039
25,along,0.028
2,took,0.024
39,tensions,0.014
26,labour,0.011
10,troops,0.014
34,security,0.03
0,involved,0.015
0,announced,0.024
33,militants,0.019
29,last,0.018
1,jaish,0.018
6,economic,0.028
3,roads,0.013
38,four,0.013
6,trading,0.021
30,failed,0.009
6,1971,0.046
0,attack,0.042
20,nation,0.013
14,lashkar,0.053
26,pakistan,0.05
36,new,0.028
6,eight,0.023
39,arrested,0.018
33,dora,0.043
8,militant,0.014
12,indian,0.013
24,came,0.072
30,holiday,0.03
9,days,0.014
23,economic,0.015
20,dead,0.012
25,village,0.01
35,based,0.017
6,13,0.019
27,key,0.012
18,another,0.015
22,economic,0.016
1,remain,0.018
33,health,0.016
14,whoever,0.015
29,senior,0.012
5,groups,0.058
11,tat,0.022
39,organisations,0.013
18,role,0.018
13,s,0.01
6,holiday,0.01
5,intelligence,0.016
31,service,0.015
19,will,0.017
1,years,0.015
0,place,0.01
15,christmas,0.013
0,saeed,0.011
37,parliament,0.039
18,ramon,0.01
2,suspected,0.014
4,place,0.026
2,eight,0.018
28,able,0.011
30,sides,0.012
14,india,0.035
15,likely,0.016
20,chief,0.022
7,following,0.011
35,economic,0.016
12,tensions,0.042
2,raids,0.053
15,e,0.017
6,dora,0.023
5,new,0.014
26,karachi,0.016
38,security,0.009
20,interim,0.008
25,year,0.023
2,task,0.01
12,southern,0.015
3,e,0.026
32,raid,0.036
2,just,0.008
37,sanctions,0.022
14,national,0.012
17,carrying,0.03
13,ago,0.013
13,leaving,0.016
3,s,0.056
22,presidency,0.013
14,taiba,0.02
21,two,0.049
11,sanctions,0.019
17,lending,0.013
10,shootout,0.02
11,sides,0.062
20,behest,0.008
9,peronists,0.022
3,groups,0.018
21,dead,0.046
10,13,0.019
8,political,0.01
13,dead,0.01
20,roads,0.014
12,territory,0.015
35,recession,0.012
21,roads,0.023
22,international,0.017
5,70,0.015
26,following,0.021
26,came,0.014
35,senate,0.015
3,free,0.035
26,caretaker,0.011
18,fatality,0.04
29,australia,0.01
12,came,0.047
34,officer,0.012
37,free,0.015
21,western,0.01
7,support,0.015
23,seen,0.04
33,worst,0.03
6,daunting,0.013
22,free,0.032
9,tasmania,0.01
30,aldolfo,0.008
28,roads,0.029
35,wales,0.024
6,failed,0.013
15,sides,0.017
14,well,0.018
27,groups,0.015
23,period,0.02
37,predecessor,0.015
4,illawarra,0.009
0,militant,0.015
34,predecessor,0.024
29,road,0.013
31,targetting,0.01
4,years,0.012
36,e,0.051
11,two,0.022
21,fewer,0.016
15,fellow,0.02
32,say,0.023
32,march,0.025
25,suspected,0.026
22,war,0.019
8,assume,0.017
8,international,0.019
0,kilometers,0.013
38,border,0.016
34,fatality,0.013
31,srinagar,0.041
24,holiday,0.012
12,senate,0.009
25,security,0.038
12,south,0.03
5,well,0.031
10,military,0.023
23,fatalities,0.015
25,tackling,0.027
25,role,0.011
12,summer,0.01
11,interim,0.015
24,well,0.012
30,free,0.013
4,plan,0.01
11,dozen,0.055
3,tasmania,0.012
7,northern,0.017
21,50,0.02
12,escalated,0.035
5,said,0.008
19,deaths,0.049
26,southern,0.027
14,came,0.021
20,12,0.011
38,hafiz,0.051
9,suspected,0.025
17,year,0.025
20,13,0.014
23,escalated,0.017
16,dead,0.014
8,military,0.051
16,militant,0.033
19,key,0.01
35,better,0.009
14,two,0.013
8,rescue,0.011
24,senior,0.021
20,suspected,0.037
13,carrying,0.021
39,roads,0.011
39,territory,0.012
28,queensland,0.01
29,recession,0.011
19,territory,0.012
8,eight,0.038
10,soared,0.04
0,one,0.011
11,capital,0.027
32,tit,0.017
26,militant,0.01
33,queensland,0.048
3,along,0.014
6,leaving,0.025
1,capital,0.024
3,fatality,0.025
38,forces,0.016
5,consider,0.015
15,health,0.015
22,mohammed,0.022
0,suspended,0.01
32,security,0.027
26,relocated,0.01
34,puerta,0.012
17,came,0.009
22,service,0.009
15,arrested,0.027
16,border,0.072
4,deaths,0.046
24,place,0.015
24,will,0.022
15,yesterday,0.018
13,recorded,0.06
34,troops,0.01
36,service,0.01
1,argentina,0.015
33,sides,0.015
3,senate,0.013
17,died,0.015
1,rodregiuez,0.016
5,soared,0.014
5,will,0.021
1,lashkar,0.011
3,new,0.031
39,default,0.012
29,encounter,0.088
0,series,0.01
30,1971,0.059
14,plan,0.012
22,areas,0.012
7,targetting,0.01
21,years,0.011
25,tat,0.062
0,whoever,0.01
10,massing,0.013
3,time,0.015
0,eight,0.009
0,pakistan,0.054
9,ve,0.01
7,roads,0.025
27,militant,0.035
4,year,0.046
31,dozen,0.038
23,deepened,0.022
8,70,0.015
7,women,0.02
5,pakistan,0.012
20,raid,0.02
1,free,0.014
14,groups,0.038
22,likely,0.017
39,last,0.011
23,tensions,0.029
0,police,0.037
12,unprofessional,0.021
19,roads,0.012
8,scheduled,0.011
33,south,0.042
6,oxide,0.017
5,northern,0.016
18,kashmir,0.034
39,following,0.008
22,interim,0.015
27,dora,0.012
21,extremist,0.02
9,northern,0.022
14,agencies,0.009
37,say,0.034
31,behest,0.041
33,likely,0.009
33,southern,0.023
24,lending,0.014
26,indian,0.014
1,last,0.034
3,say,0.011
30,quit,0.015
34,groups,0.051
7,saa,0.013
30,put,0.009
19,remain,0.012
28,hospital,0.011
9,territory,0.023
12,president,0.035
18,behest,0.013
8,raids,0.031
37,saa,0.008
16,recession,0.011
38,shootout,0.029
2,seen,0.094
16,indian,0.016
15,better,0.009
17,week,0.018
27,remain,0.024
37,kashmiri,0.01
11,50,0.014
12,13,0.035
7,pakistan,0.01
10,mohammed,0.026
18,days,0.01
24,deepened,0.011
32,two,0.014
15,came,0.039
18,13,0.027
18,12,0.028
15,announcing,0.011
37,stands,0.044
25,massing,0.025
26,military,0.01
6,ago,0.009
16,december,0.026
31,capital,0.01
22,four,0.018
10,senior,0.021
4,behest,0.044
0,tensions,0.042
34,kashmir,0.052
6,fewer,0.041
37,tat,0.019
21,chief,0.019
37,national,0.009
10,along,0.042
24,mohammed,0.062
11,said,0.011
37,long,0.02
33,whoever,0.015
28,kilometers,0.107
8,yesterday,0.04
2,tat,0.033
17,last,0.011
13,sides,0.023
38,tasmania,0.025
28,attack,0.016
23,able,0.01
11,fatalities,0.029
9,chief,0.013
28,days,0.011
37,deaths,0.009
34,carrying,0.017
28,whoever,0.01
36,pakistan,0.023
30,tat,0.013
27,diplomatic,0.014
22,fatality,0.026
38,australia,0.016
1,encounter,0.034
17,dead,0.066
27,border,0.017
39,well,0.032
3,series,0.012
12,massive,0.009
18,eight,0.064
23,staging,0.014
22,rodregiuez,0.011
35,attack,0.02
32,extremist,0.013
22,last,0.043
28,say,0.014
5,troops,0.028
11,announcing,0.019
29,annoyed,0.008
34,sides,0.072
1,war,0.06
2,tasmania,0.015
18,december,0.018
36,economic,0.035
39,pakistani,0.012
31,tat,0.01
1,queensland,0.022
23,s,0.009
12,resigned,0.018
6,place,0.011
15,western,0.024
32,following,0.01
28,foreign,0.012
15,encounter,0.011
32,fatalities,0.025
12,capital,0.041
28,saeed,0.029
27,extremist,0.056
38,lashkar,0.035
14,eight,0.015
24,tat,0.013
5,president,0.026
10,deaths,0.014
32,week,0.011
28,came,0.013
13,hafiz,0.017
34,hafiz,0.016
32,pakistan,0.023
2,southern,0.015
34,lashkar,0.057
3,intelligence,0.033
26,fewer,0.017
14,kashmiri,0.017
28,stands,0.021
10,died,0.034
31,fatality,0.05
35,troops,0.026
16,two,0.011
19,capital,0.071
28,eight,0.047
11,dora,0.047
10,forces,0.011
30,taiba,0.011
29,role,0.02
6,lashkar,0.034
0,srinagar,0.01
16,series,0.017
36,rescue,0.008
36,massing,0.033
13,raid,0.029
27,recorded,0.039
20,jaish,0.038
2,years,0.009
5,deaths,0.011
17,recorded,0.02
20,kashmiri,0.022
19,people,0.013
7,border,0.013
21,launched,0.014
31,intelligence,0.026
14,troops,0.011
23,india,0.024
16,20,0.039
36,launched,0.031
16,karachi,0.028
39,resignation,0.01
1,tit,0.03
36,act,0.015
13,pakistani,0.012
6,staging,0.043
36,trading,0.013
27,deaths,0.024
9,saeed,0.012
30,level,0.029
28,village,0.021
6,took,0.013
24,shootout,0.017
0,s,0.022
25,pakistani,0.021
18,resignation,0.011
4,militants,0.048
0,e,0.053
5,tit,0.04
28,level,0.037
11,staging,0.03
23,police,0.016
14,conduct,0.014
25,southern,0.009
6,seen,0.041
17,body,0.011
23,office,0.017
24,six,0.009
14,assumes,0.014
3,eight,0.011
38,new,0.014
35,village,0.05
14,police,0.047
4,senior,0.01
30,military,0.026
5,long,0.015
4,executive,0.011
9,came,0.029
5,stunned,0.012
30,security,0.027
36,came,0.027
3,tit,0.025
39,agencies,0.009
18,seen,0.026
6,last,0.038
29,isolated,0.029
24,recorded,0.024
38,dora,0.014
4,suspected,0.03
19,body,0.011
28,sides,0.038
14,13,0.026
36,task,0.012
25,arrested,0.015
4,took,0.014
33,long,0.025
13,use,0.014
18,northern,0.016
37,pakistani,0.03
10,act,0.029
27,dozen,0.029
0,intelligence,0.013
27,karachi,0.011
15,agencies,0.011
36,risk,0.012
10,extremist,0.01
2,wales,0.014
36,police,0.017
12,lending,0.016
8,indian,0.009
25,people,0.014
10,ramon,0.011
13,six,0.012
35,government,0.01
34,christmas,0.014
15,extremist,0.035
11,well,0.047
10,time,0.011
10,put,0.011
33,two,0.017
29,dozen,0.015
0,service,0.016
1,recession,0.015
35,arrested,0.018
19,labour,0.014
23,three,0.016
37,remain,0.03
7,village,0.025
15,staging,0.021
30,police,0.012
9,launched,0.011
27,based,0.038
27,troops,0.015
2,security,0.034
34,leaving,0.011
1,week,0.011
19,raid,0.057
3,announced,0.042
35,kashmiri,0.014
22,shot,0.062
6,night,0.07
28,interim,0.01
27,new,0.012
4,taiba,0.04
10,australia,0.022
4,20,0.017
0,sydney,0.012
34,wales,0.017
27,fellow,0.009
11,likely,0.026
4,1971,0.022
29,night,0.015
6,came,0.011
21,road,0.04
8,appoints,0.011
