Topic,Term,Value
9,soared,0.02
17,jaish,0.018
19,militant,0.021
5,launched,0.031
17,shootout,0.009
14,organisations,0.036
1,political,0.009
11,organisations,0.039
7,suspected,0.013
4,well,0.043
4,dozen,0.033
19,1971,0.015
8,lending,0.024
4,level,0.024
13,night,0.013
11,kashmir,0.021
2,soared,0.014
7,resigned,0.015
19,end,0.011
10,isolated,0.013
3,pakistani,0.01
11,end,0.019
10,two,0.028
8,people,0.027
18,organisations,0.013
0,aldolfo,0.007
4,announcing,0.008
7,sanctions,0.013
4,national,0.016
8,since,0.036
10,based,0.048
15,argentina,0.018
5,two,0.022
2,shootout,0.031
16,police,0.015
14,level,0.026
7,level,0.019
9,pakistani,0.052
8,sanctions,0.026
3,president,0.01
12,suspected,0.015
0,india,0.087
7,police,0.041
7,massive,0.011
2,able,0.011
14,time,0.011
18,say,0.015
16,pakistan,0.017
14,massive,0.011
18,saa,0.009
16,senior,0.011
0,road,0.016
15,fewer,0.043
1,scheduled,0.01
8,behest,0.032
12,raid,0.016
3,service,0.01
8,dora,0.022
10,likely,0.037
4,since,0.023
6,dead,0.023
7,nation,0.01
4,eight,0.039
15,task,0.014
6,fellow,0.01
15,massing,0.04
3,december,0.017
0,isolated,0.012
19,encounter,0.014
9,indian,0.047
9,mohammad,0.011
7,daunting,0.011
18,isolated,0.011
16,million,0.024
6,srinagar,0.012
16,stands,0.04
15,rodregiuez,0.014
12,organisations,0.05
19,taiba,0.029
8,say,0.025
17,india,0.009
13,military,0.037
16,sanctions,0.014
15,mohammad,0.039
5,war,0.033
5,march,0.016
16,promising,0.01
5,mohammad,0.035
1,plan,0.009
13,trading,0.019
0,arrested,0.049
8,area,0.009
13,war,0.054
11,leader,0.011
3,jaish,0.018
2,time,0.026
0,south,0.009
18,mohammad,0.019
17,illawarra,0.011
16,raids,0.023
8,tensions,0.015
4,chief,0.039
11,remain,0.016
17,srinagar,0.07
15,based,0.046
17,predecessor,0.011
3,capital,0.014
2,roads,0.022
0,took,0.024
16,worst,0.02
17,militant,0.027
19,soared,0.034
3,attack,0.044
16,scheduled,0.011
12,resigned,0.023
15,shootout,0.042
3,deaths,0.021
10,elections,0.013
17,suspected,0.026
16,launched,0.022
14,dozen,0.019
13,announced,0.023
2,president,0.009
6,mohammad,0.019
7,india,0.022
3,level,0.098
13,wollongong,0.009
3,escalated,0.028
12,road,0.026
7,recession,0.018
15,year,0.023
1,security,0.02
11,extremist,0.013
10,kashmiri,0.016
13,christmas,0.018
1,dora,0.025
2,toll,0.014
0,militants,0.042
12,troops,0.021
10,staging,0.019
1,said,0.013
19,trading,0.035
10,police,0.015
1,midwives,0.01
8,two,0.028
10,northern,0.025
15,militant,0.02
1,new,0.04
8,december,0.09
11,indian,0.058
9,troops,0.028
17,since,0.032
15,security,0.014
6,queensland,0.025
1,say,0.018
17,tensions,0.024
12,say,0.024
5,three,0.035
16,level,0.021
15,diplomatic,0.009
12,srinagar,0.014
5,leader,0.024
12,two,0.045
14,encounter,0.016
8,chief,0.012
3,likely,0.021
11,quit,0.012
10,organisations,0.015
1,recession,0.021
14,role,0.013
9,jaish,0.034
8,nation,0.012
19,accused,0.027
9,recorded,0.025
16,lashkar,0.06
9,fewer,0.01
16,tit,0.018
5,remain,0.01
2,say,0.024
13,chief,0.041
14,scheduled,0.014
4,lashkar,0.025
0,sanctions,0.015
10,will,0.01
16,recorded,0.035
5,arrested,0.026
8,police,0.012
16,south,0.011
17,tit,0.013
13,dozen,0.011
17,indian,0.021
7,raid,0.024
1,raids,0.026
16,two,0.012
4,likely,0.039
17,eight,0.031
1,groups,0.012
7,tackling,0.017
14,nation,0.013
18,took,0.04
4,saa,0.021
19,escalated,0.05
10,holiday,0.031
7,will,0.044
9,worst,0.011
0,pakistani,0.027
4,say,0.015
5,ramon,0.011
13,well,0.063
15,groups,0.016
2,announced,0.025
6,time,0.013
15,organisations,0.043
7,christmas,0.023
7,diplomatic,0.029
4,fatality,0.016
7,chief,0.01
10,involved,0.011
1,hafiz,0.017
18,risk,0.013
17,saeed,0.022
10,scheduled,0.019
7,dora,0.073
17,summer,0.02
18,india,0.019
6,fatality,0.028
9,chief,0.049
1,sides,0.04
1,holiday,0.013
5,military,0.028
9,resignation,0.01
19,action,0.011
16,free,0.009
19,attack,0.054
2,srinagar,0.022
6,took,0.036
17,office,0.022
16,southern,0.014
7,international,0.015
0,intelligence,0.022
11,summer,0.012
1,launched,0.009
17,government,0.019
7,13,0.051
18,lawmaker,0.01
11,village,0.033
7,tit,0.012
8,conduct,0.012
17,security,0.01
12,presidency,0.009
5,targetting,0.014
17,soared,0.013
8,plan,0.009
4,tasmania,0.028
19,lashkar,0.023
19,caring,0.015
6,christmas,0.01
7,peronists,0.011
11,health,0.011
10,jaish,0.07
6,wales,0.017
2,midwives,0.018
3,mohammad,0.074
2,three,0.039
11,will,0.018
8,place,0.016
18,likely,0.019
1,crisis,0.021
4,just,0.012
11,worst,0.011
3,march,0.012
16,long,0.051
19,suspected,0.037
13,jaish,0.052
6,militants,0.02
17,international,0.01
13,able,0.008
11,accused,0.014
17,announcing,0.011
14,along,0.011
12,attack,0.048
2,took,0.039
13,tat,0.023
6,another,0.017
1,organisations,0.02
16,stunned,0.011
4,december,0.018
15,along,0.014
8,western,0.041
6,trading,0.039
19,india,0.016
6,1971,0.026
13,deaths,0.017
12,northern,0.013
6,eight,0.018
12,indian,0.076
5,argentina,0.011
9,days,0.01
16,military,0.035
11,45,0.009
11,last,0.028
14,forces,0.011
15,time,0.018
7,srinagar,0.027
13,four,0.031
3,whoever,0.011
1,remain,0.014
18,senior,0.014
11,tat,0.011
11,carrying,0.026
3,night,0.024
5,intelligence,0.017
11,night,0.034
1,years,0.01
0,place,0.011
15,christmas,0.013
13,massing,0.037
9,level,0.022
19,srinagar,0.024
2,eight,0.018
3,20,0.021
15,s,0.012
15,e,0.042
6,dora,0.029
4,india,0.033
6,tony,0.01
7,kashmir,0.026
12,southern,0.05
12,pakistan,0.021
17,carrying,0.027
13,ago,0.009
8,taiba,0.018
1,interim,0.014
14,taiba,0.018
11,sanctions,0.027
10,shootout,0.018
11,sides,0.014
9,peronists,0.009
15,women,0.012
3,groups,0.024
5,promising,0.029
12,territory,0.022
5,risk,0.01
11,along,0.021
13,raids,0.056
17,toll,0.035
9,two,0.018
8,fellow,0.023
13,free,0.026
0,dora,0.021
4,leader,0.014
8,organisations,0.028
9,tasmania,0.011
0,staging,0.014
14,well,0.012
14,northern,0.016
2,inappropriate,0.013
6,toll,0.011
0,militant,0.011
18,whoever,0.011
4,agencies,0.008
2,extremist,0.03
8,international,0.03
12,taiba,0.039
12,repayment,0.008
10,free,0.013
11,midwives,0.018
12,senate,0.008
18,jaish,0.017
18,queensland,0.015
2,says,0.013
5,well,0.021
9,christmas,0.024
10,military,0.033
8,extremist,0.015
11,dozen,0.057
5,suspended,0.009
16,time,0.014
12,escalated,0.04
11,time,0.035
2,new,0.035
8,military,0.029
19,tensions,0.053
13,conduct,0.009
10,consider,0.008
13,carrying,0.028
12,three,0.01
3,chief,0.054
1,summer,0.01
19,territory,0.022
12,risk,0.011
8,eight,0.02
10,soared,0.053
15,border,0.009
11,capital,0.031
15,trading,0.029
0,officer,0.018
3,along,0.032
17,came,0.018
12,puerta,0.013
15,arrested,0.013
16,border,0.042
4,deaths,0.058
10,debt,0.011
2,south,0.014
1,argentina,0.018
7,arrested,0.047
12,work,0.009
5,will,0.031
0,launched,0.009
4,one,0.011
1,lashkar,0.029
1,ago,0.014
10,seen,0.019
0,1971,0.041
4,pakistani,0.03
5,kilometers,0.018
5,raids,0.01
19,shootout,0.016
3,time,0.031
0,pakistan,0.057
4,year,0.046
1,free,0.03
14,groups,0.068
15,raid,0.025
2,raid,0.016
0,police,0.044
0,assume,0.009
9,long,0.033
0,presidency,0.008
5,northern,0.017
18,kashmir,0.065
3,wales,0.018
15,jaish,0.017
3,saa,0.012
9,stunned,0.01
6,sydney,0.009
3,say,0.02
9,december,0.036
2,series,0.01
12,president,0.011
8,raids,0.015
11,economic,0.022
16,indian,0.033
11,50,0.026
6,20,0.013
10,mohammed,0.04
18,days,0.01
6,deepened,0.009
0,crisis,0.008
1,senate,0.016
15,came,0.013
18,12,0.011
15,announcing,0.01
2,rescue,0.013
4,behest,0.035
15,kashmir,0.03
2,deaths,0.012
17,action,0.011
1,people,0.018
10,along,0.03
13,saeed,0.026
14,shootout,0.012
3,50,0.018
14,raids,0.026
17,last,0.013
13,sides,0.024
10,people,0.021
19,ago,0.01
1,encounter,0.033
11,predecessor,0.015
19,lawmaker,0.016
18,eight,0.037
2,free,0.011
17,say,0.014
19,currency,0.017
2,tasmania,0.019
16,eight,0.015
17,ago,0.021
9,toll,0.012
19,know,0.012
15,encounter,0.012
12,capital,0.013
1,45,0.014
10,deaths,0.014
13,hafiz,0.023
2,southern,0.01
1,since,0.01
5,territory,0.025
3,scheduled,0.016
13,angry,0.015
15,fatality,0.009
10,died,0.012
4,kashmir,0.033
11,dora,0.034
10,forces,0.025
9,support,0.013
6,lashkar,0.037
13,raid,0.015
15,remain,0.015
5,deaths,0.018
5,along,0.034
5,women,0.015
16,karachi,0.018
15,just,0.014
13,will,0.012
13,pakistani,0.017
6,staging,0.014
0,kashmiri,0.019
2,victoria,0.033
7,came,0.085
0,s,0.016
18,escalated,0.012
4,militants,0.02
0,e,0.061
12,night,0.044
10,four,0.014
5,groups,0.013
0,saeed,0.018
13,dead,0.011
13,isolated,0.009
5,long,0.035
16,failed,0.013
9,came,0.011
5,stunned,0.018
19,raid,0.018
19,police,0.016
18,seen,0.024
19,key,0.022
19,mohammed,0.011
4,able,0.014
19,road,0.012
13,days,0.012
4,suspected,0.036
3,tackling,0.009
16,troops,0.032
14,13,0.042
3,militants,0.014
17,1971,0.081
15,better,0.011
3,hafiz,0.01
16,leader,0.01
10,extremist,0.023
2,wales,0.015
6,president,0.011
8,indian,0.038
3,daunting,0.013
16,13,0.011
5,repayment,0.013
2,assume,0.012
15,extremist,0.051
2,remain,0.03
0,plan,0.017
10,time,0.008
15,role,0.024
11,year,0.022
7,village,0.015
9,launched,0.034
2,security,0.043
1,week,0.022
4,diplomatic,0.018
3,summer,0.02
14,jaish,0.042
12,action,0.008
6,night,0.042
4,20,0.034
13,task,0.01
2,act,0.014
6,resigned,0.013
10,road,0.019
6,came,0.024
16,caring,0.011
15,worst,0.021
15,raids,0.017
6,dozen,0.01
15,kilometers,0.018
14,trading,0.044
15,escalated,0.018
4,series,0.01
5,shot,0.014
4,christmas,0.012
10,risk,0.014
0,since,0.028
4,sides,0.015
16,chief,0.012
10,roads,0.031
10,lashkar,0.018
13,died,0.033
3,announced,0.018
12,sides,0.012
13,militants,0.05
0,australia,0.008
13,45,0.021
11,soared,0.009
10,pakistan,0.023
9,presidency,0.011
12,saeed,0.032
2,consider,0.011
6,attack,0.051
14,free,0.013
8,based,0.015
6,extremist,0.035
11,announced,0.011
11,recession,0.028
18,groups,0.012
19,queensland,0.01
9,taiba,0.057
6,accused,0.013
7,victoria,0.013
12,will,0.012
19,whoever,0.022
14,indian,0.014
6,tit,0.026
13,took,0.016
19,jaish,0.023
2,hafiz,0.024
0,military,0.06
18,village,0.016
17,days,0.009
5,50,0.015
14,debt,0.009
15,six,0.01
11,mohammad,0.027
2,december,0.01
5,fellow,0.019
19,christmas,0.015
8,repayment,0.014
9,within,0.009
6,fatalities,0.016
11,s,0.025
11,wollongong,0.016
4,holiday,0.013
17,another,0.024
5,lending,0.024
1,s,0.056
17,raid,0.02
9,dozen,0.02
3,dead,0.036
19,45,0.013
1,e,0.027
12,lashkar,0.045
6,war,0.032
1,based,0.015
10,raids,0.029
17,rescue,0.01
6,based,0.028
4,tony,0.012
15,tit,0.013
12,well,0.018
5,kashmiri,0.047
7,20,0.01
4,act,0.035
19,just,0.016
10,failed,0.018
7,isolated,0.013
16,congress,0.037
18,rescue,0.013
10,national,0.022
19,well,0.019
2,fatalities,0.012
12,act,0.014
18,foreign,0.02
2,relocated,0.011
12,use,0.008
18,angry,0.009
0,suspected,0.011
17,along,0.035
10,taiba,0.027
5,indian,0.011
12,roads,0.025
14,tit,0.048
16,people,0.012
14,office,0.034
3,kashmir,0.018
9,military,0.034
6,encounter,0.065
13,shot,0.017
1,attack,0.009
7,people,0.021
7,office,0.009
7,summer,0.028
9,fresh,0.013
12,mohammad,0.014
7,1971,0.013
9,debt,0.009
7,dozen,0.014
14,queensland,0.027
10,tat,0.01
1,militant,0.034
10,militant,0.03
5,seen,0.02
1,christmas,0.014
11,march,0.015
14,diplomatic,0.028
9,economic,0.009
19,december,0.012
11,1971,0.028
4,staging,0.022
19,organisations,0.054
11,role,0.012
15,parliament,0.018
5,attack,0.053
7,jobs,0.016
2,nitrous,0.01
1,december,0.036
4,village,0.014
18,hafiz,0.062
8,launched,0.014
3,came,0.009
18,fatalities,0.014
15,road,0.032
18,new,0.027
1,military,0.012
9,holiday,0.01
16,staging,0.017
4,illawarra,0.011
8,end,0.011
3,christmas,0.015
5,village,0.017
15,will,0.016
1,20,0.015
19,three,0.011
16,task,0.02
7,extremist,0.022
3,victoria,0.025
8,tat,0.04
5,behest,0.009
16,s,0.084
14,based,0.022
1,likely,0.013
3,took,0.035
19,stands,0.024
14,s,0.027
7,well,0.013
3,million,0.011
3,nation,0.012
4,last,0.019
2,use,0.012
13,50,0.056
0,parliament,0.009
3,raid,0.013
9,border,0.012
14,southern,0.034
14,fresh,0.011
18,office,0.019
14,deepened,0.011
18,road,0.025
2,labour,0.009
7,investigation,0.015
19,tat,0.014
10,saeed,0.021
6,senior,0.01
5,india,0.016
17,northern,0.015
5,place,0.013
13,new,0.045
7,remain,0.032
7,south,0.013
10,three,0.012
16,targetting,0.07
16,taiba,0.035
10,20,0.022
4,police,0.023
6,pakistan,0.019
13,tensions,0.009
1,south,0.021
9,know,0.013
1,taiba,0.009
18,well,0.019
11,free,0.01
13,arrested,0.021
18,lashkar,0.036
11,seen,0.053
3,raids,0.018
18,arrested,0.025
4,military,0.029
5,senior,0.018
5,militant,0.058
1,massive,0.014
11,militants,0.047
3,taiba,0.014
1,recorded,0.023
10,hafiz,0.041
11,tensions,0.009
11,police,0.035
9,year,0.009
14,mohammed,0.03
13,since,0.018
18,saeed,0.032
14,soared,0.027
1,chief,0.011
13,eight,0.038
9,village,0.022
0,shootout,0.021
18,roads,0.013
2,police,0.024
2,fewer,0.025
9,20,0.009
16,encounter,0.015
13,extremist,0.013
15,long,0.037
2,dozen,0.018
15,key,0.014
3,parliament,0.009
16,escalated,0.013
18,fewer,0.012
1,southern,0.023
16,western,0.023
13,period,0.063
10,predecessor,0.01
10,christmas,0.06
4,long,0.014
4,stands,0.034
1,pakistani,0.03
4,resigned,0.01
4,following,0.017
18,trading,0.099
11,raid,0.027
4,intelligence,0.02
11,december,0.056
16,executive,0.01
1,militants,0.038
7,shot,0.022
14,days,0.016
3,arrested,0.046
18,announced,0.015
8,carrying,0.012
11,escalated,0.029
1,long,0.029
4,shootout,0.017
14,assumes,0.044
17,time,0.01
6,quit,0.011
1,president,0.012
7,s,0.041
3,area,0.009
7,jaish,0.014
4,daunting,0.013
13,says,0.012
18,next,0.012
15,targetting,0.049
10,argentina,0.009
19,raids,0.02
8,mohammed,0.033
1,13,0.017
16,saeed,0.011
10,war,0.035
6,50,0.013
4,political,0.009
11,kashmiri,0.044
8,encounter,0.027
12,south,0.011
18,security,0.014
17,key,0.009
14,yesterday,0.056
9,fellow,0.017
9,tat,0.014
10,massing,0.02
0,eight,0.008
15,20,0.013
15,currency,0.011
7,tensions,0.019
5,encounter,0.043
19,targetting,0.01
17,intelligence,0.03
15,investigation,0.01
4,saeed,0.02
0,rescue,0.01
4,fatalities,0.008
17,occasions,0.019
1,kashmiri,0.029
14,roads,0.02
5,eight,0.015
6,kashmir,0.014
16,sides,0.013
6,know,0.012
13,daunting,0.014
6,south,0.022
5,south,0.039
14,police,0.02
11,since,0.026
3,tit,0.016
17,pakistani,0.013
8,use,0.01
10,50,0.014
16,raid,0.014
9,million,0.021
2,assumes,0.01
18,dora,0.021
19,southern,0.027
8,recession,0.018
19,pakistani,0.01
16,along,0.013
13,suspected,0.027
15,national,0.02
12,shootout,0.054
2,repayment,0.014
11,western,0.014
6,end,0.03
13,groups,0.017
16,place,0.018
12,chief,0.025
18,territory,0.016
0,shot,0.037
3,resigned,0.01
10,sanctions,0.01
9,staging,0.011
14,fatalities,0.01
0,women,0.007
5,suspected,0.011
2,based,0.052
6,intelligence,0.05
3,based,0.013
2,investigation,0.014
16,announced,0.074
18,agencies,0.012
2,well,0.018
15,following,0.02
16,told,0.011
9,12,0.015
9,13,0.016
18,along,0.056
4,srinagar,0.035
4,tit,0.065
15,tasmania,0.028
0,attack,0.045
8,came,0.012
5,resigned,0.011
10,raid,0.017
1,arrested,0.032
8,queensland,0.013
3,police,0.033
2,women,0.01
15,seen,0.037
13,act,0.009
3,recorded,0.02
8,attack,0.018
19,announced,0.013
10,health,0.011
5,take,0.015
6,military,0.016
0,troops,0.017
14,december,0.054
16,kashmir,0.018
10,kashmir,0.023
12,following,0.021
18,pakistan,0.019
3,inappropriate,0.012
7,fewer,0.01
4,assumes,0.018
7,national,0.014
6,two,0.023
18,forces,0.044
1,year,0.023
8,fatality,0.01
19,fewer,0.012
14,attack,0.015
1,just,0.009
16,predecessor,0.011
4,sanctions,0.036
5,dozen,0.011
7,intelligence,0.031
1,announcing,0.011
5,extremist,0.017
6,13,0.029
18,fresh,0.012
4,13,0.017
11,ago,0.015
16,suspected,0.016
7,behest,0.043
18,another,0.026
12,50,0.015
6,long,0.013
11,13,0.029
19,recorded,0.014
1,debt,0.01
12,announcing,0.02
5,southern,0.04
18,50,0.02
12,six,0.02
8,pakistani,0.047
4,s,0.074
7,organisations,0.034
19,stunned,0.011
14,militant,0.013
2,hospital,0.018
15,dora,0.037
12,fatalities,0.012
4,e,0.03
17,victoria,0.013
15,recorded,0.009
7,ve,0.009
1,india,0.038
4,repayment,0.013
19,dozen,0.059
14,deaths,0.012
4,indian,0.041
7,act,0.011
9,seen,0.058
6,task,0.015
10,within,0.008
18,intelligence,0.014
17,likely,0.023
13,queensland,0.012
9,raid,0.024
6,relocated,0.009
3,kashmiri,0.037
11,srinagar,0.015
9,following,0.012
11,three,0.014
10,since,0.065
8,isolated,0.018
5,dora,0.029
1,intelligence,0.031
8,southern,0.012
12,massing,0.028
1,eight,0.018
1,accused,0.026
0,karachi,0.013
11,hafiz,0.038
15,lashkar,0.037
16,saa,0.017
6,week,0.011
7,assumes,0.01
16,say,0.014
16,arrested,0.032
19,scheduled,0.01
2,pakistan,0.022
14,week,0.01
6,deaths,0.024
10,border,0.041
13,predecessor,0.014
15,peronists,0.009
2,australia,0.015
19,night,0.026
2,two,0.021
3,australia,0.01
5,political,0.011
13,toll,0.012
0,year,0.026
8,victoria,0.016
16,organisations,0.015
14,dead,0.013
6,suspected,0.046
9,shot,0.012
0,queensland,0.008
11,scheduled,0.009
8,border,0.009
5,week,0.009
18,diplomatic,0.013
14,sides,0.013
12,border,0.015
14,announced,0.012
8,congress,0.012
18,sides,0.013
12,currency,0.015
12,victoria,0.014
19,sanctions,0.034
8,christmas,0.012
5,diplomatic,0.015
12,militant,0.019
2,pakistani,0.013
16,dora,0.021
19,kashmiri,0.028
14,karachi,0.023
12,since,0.015
0,foreign,0.008
16,since,0.012
10,another,0.017
2,ve,0.013
8,illawarra,0.018
7,trading,0.054
14,military,0.009
13,summer,0.04
15,likely,0.017
10,ago,0.011
1,appoints,0.017
7,kilometers,0.036
5,deepened,0.009
5,border,0.024
2,queensland,0.013
15,debt,0.011
9,targetting,0.011
6,southern,0.023
12,forces,0.017
11,launched,0.023
0,interim,0.008
0,targetting,0.013
9,deaths,0.01
18,free,0.031
16,international,0.014
11,deaths,0.03
17,dozen,0.059
6,western,0.036
15,dozen,0.015
5,staging,0.018
3,wollongong,0.01
5,victoria,0.013
12,stands,0.013
6,just,0.011
5,role,0.01
6,officer,0.016
9,key,0.013
10,hospital,0.011
7,militants,0.017
11,20,0.037
10,tensions,0.009
19,launched,0.026
7,security,0.013
11,saeed,0.017
19,likely,0.017
12,police,0.019
1,worst,0.012
4,office,0.008
6,capital,0.027
9,capital,0.011
17,extremist,0.018
10,intelligence,0.011
12,karachi,0.01
11,victoria,0.009
16,act,0.02
10,diplomatic,0.02
9,deepened,0.014
1,jobs,0.01
3,since,0.012
14,whoever,0.009
16,summer,0.047
10,troops,0.012
8,government,0.042
4,hafiz,0.043
18,scheduled,0.011
2,jaish,0.03
19,mohammad,0.035
5,resignation,0.013
7,lashkar,0.042
17,launched,0.052
15,executive,0.014
10,president,0.026
1,oxide,0.012
5,came,0.081
1,roads,0.015
13,massive,0.013
1,default,0.012
6,along,0.013
11,nation,0.012
0,security,0.016
7,million,0.01
17,massing,0.04
13,december,0.014
19,national,0.019
3,toll,0.012
15,pakistan,0.049
8,role,0.011
16,based,0.016
5,nation,0.014
12,diplomatic,0.014
2,service,0.019
3,pakistan,0.028
13,lashkar,0.022
15,well,0.009
9,kashmir,0.023
2,people,0.012
18,level,0.012
0,president,0.01
1,kashmir,0.078
13,senior,0.008
9,srinagar,0.009
14,default,0.016
16,shot,0.014
19,came,0.019
13,holiday,0.013
5,srinagar,0.026
10,attack,0.016
6,december,0.028
17,diplomatic,0.009
1,within,0.009
19,massing,0.012
14,three,0.011
14,pakistan,0.012
18,tat,0.011
7,took,0.011
6,year,0.029
7,military,0.017
2,taiba,0.023
11,northern,0.031
12,mohammed,0.013
5,million,0.009
18,capital,0.031
11,karachi,0.027
9,yesterday,0.073
2,trading,0.026
15,deepened,0.01
9,arrested,0.034
19,holiday,0.022
10,carrying,0.013
16,last,0.017
7,dead,0.029
14,year,0.036
15,military,0.024
16,says,0.011
0,international,0.009
9,told,0.016
3,died,0.019
8,13,0.048
2,behaviour,0.009
5,likely,0.01
12,illawarra,0.009
9,1971,0.03
5,summer,0.034
13,militant,0.014
13,political,0.016
15,stands,0.014
14,area,0.009
5,government,0.011
1,pakistan,0.012
4,northern,0.013
15,forces,0.034
3,leader,0.012
8,took,0.013
11,say,0.045
14,kashmir,0.02
18,aldolfo,0.014
16,seen,0.028
7,says,0.012
19,diplomatic,0.013
11,troops,0.014
0,time,0.008
0,recorded,0.012
2,border,0.021
8,s,0.041
18,accused,0.031
6,shootout,0.009
12,hafiz,0.052
6,say,0.009
0,new,0.017
8,e,0.013
4,massing,0.017
6,saa,0.013
15,dead,0.024
0,yesterday,0.025
2,work,0.015
8,parliament,0.023
2,action,0.013
11,eight,0.013
17,new,0.017
11,investigation,0.013
19,based,0.017
4,body,0.016
15,aldolfo,0.011
6,assume,0.019
18,raid,0.016
6,remain,0.013
0,years,0.008
8,ve,0.008
2,kashmiri,0.022
8,trading,0.018
19,sides,0.028
3,two,0.028
3,place,0.024
5,trading,0.012
8,summer,0.076
8,kashmiri,0.013
9,road,0.032
0,southern,0.011
12,carrying,0.013
2,another,0.021
11,groups,0.011
7,southern,0.025
13,diplomatic,0.028
10,encounter,0.019
7,accused,0.024
11,pakistani,0.015
17,president,0.013
11,involved,0.01
16,repayment,0.018
8,hafiz,0.037
11,trading,0.017
17,territory,0.042
1,shootout,0.038
14,government,0.014
9,behest,0.017
17,taiba,0.037
2,45,0.017
17,night,0.054
10,capital,0.024
4,queensland,0.014
7,escalated,0.03
14,hospital,0.012
16,mohammed,0.012
14,behest,0.018
19,13,0.026
8,fewer,0.011
7,president,0.014
9,along,0.012
19,packages,0.013
14,period,0.016
5,capital,0.068
19,border,0.013
6,people,0.028
8,militants,0.043
4,organisations,0.028
5,area,0.013
0,dozen,0.017
2,mohammed,0.04
8,deaths,0.033
1,australia,0.019
4,shot,0.019
17,hafiz,0.01
12,launched,0.02
3,indian,0.015
9,summer,0.063
6,yesterday,0.045
10,last,0.014
16,tasmania,0.012
13,ramon,0.01
12,senior,0.024
17,senate,0.015
7,massing,0.014
14,died,0.016
19,support,0.021
14,repayment,0.018
17,mohammad,0.011
7,new,0.042
17,groups,0.013
15,village,0.044
14,place,0.025
7,hospital,0.015
9,lashkar,0.019
11,border,0.014
2,s,0.026
6,new,0.02
13,last,0.012
12,behest,0.012
18,staging,0.013
11,agencies,0.013
7,two,0.034
