Topic,Term,Value
2,midwives,0.016
3,died,0.028
3,since,0.013
0,dora,0.01
1,road,0.013
9,came,0.027
8,queensland,0.018
0,likely,0.025
9,diplomatic,0.043
6,sanctions,0.032
0,crisis,0.01
8,organisations,0.016
0,dozen,0.009
9,new,0.03
5,nitrous,0.012
1,well,0.021
2,promising,0.01
2,mohammed,0.014
9,raids,0.044
2,likely,0.029
2,inappropriate,0.014
4,shot,0.011
2,eight,0.014
8,action,0.027
7,role,0.056
3,indian,0.025
9,following,0.01
4,india,0.035
6,50,0.048
8,taiba,0.039
0,fatality,0.011
6,yesterday,0.027
9,packages,0.009
7,deepened,0.012
3,free,0.01
2,extremist,0.02
3,mohammed,0.022
0,kilometers,0.022
1,indian,0.023
8,encounter,0.015
7,raids,0.021
1,sanctions,0.015
0,following,0.009
5,assume,0.011
2,new,0.018
9,series,0.017
1,crisis,0.012
7,senate,0.027
2,says,0.016
3,organisations,0.018
9,christmas,0.031
8,re,0.01
8,role,0.014
3,tasmania,0.015
4,dora,0.009
7,default,0.013
0,eight,0.032
9,currency,0.014
2,four,0.011
0,lashkar,0.04
5,tony,0.012
7,new,0.011
4,50,0.018
7,tensions,0.058
6,wollongong,0.018
8,next,0.013
0,raid,0.012
7,capital,0.054
6,sydney,0.01
0,srinagar,0.018
8,military,0.057
2,night,0.015
0,appoints,0.016
5,assumes,0.018
9,three,0.01
8,march,0.012
8,rescue,0.012
2,e,0.036
3,series,0.013
4,ramon,0.011
0,rescue,0.011
1,troops,0.025
9,militant,0.016
2,groups,0.056
3,chief,0.049
1,summer,0.015
8,50,0.011
5,queensland,0.01
2,currency,0.01
6,new,0.017
8,series,0.021
2,launched,0.017
3,predecessor,0.011
6,south,0.012
3,along,0.035
5,south,0.021
9,fellow,0.018
1,capital,0.024
8,economic,0.015
8,use,0.012
8,staging,0.031
6,packages,0.022
0,forces,0.015
0,tasmania,0.017
0,carrying,0.012
8,jaish,0.014
6,promising,0.008
4,days,0.014
2,long,0.028
5,tat,0.044
1,chief,0.017
2,south,0.036
5,better,0.019
7,road,0.018
5,debt,0.011
1,argentina,0.014
3,senate,0.015
3,13,0.013
7,troops,0.011
9,s,0.014
8,put,0.009
5,will,0.017
3,tensions,0.04
0,launched,0.011
9,illawarra,0.015
1,lashkar,0.01
6,tackling,0.009
0,tensions,0.04
1,ago,0.011
0,series,0.008
0,1971,0.014
1,mohammed,0.023
7,sherbon,0.01
4,end,0.012
4,45,0.026
3,time,0.02
5,chief,0.046
5,lashkar,0.04
1,new,0.045
0,pakistan,0.055
3,fatalities,0.021
3,resigned,0.01
2,period,0.018
4,recorded,0.027
6,fewer,0.023
5,pakistan,0.034
5,militants,0.031
3,stands,0.026
1,free,0.011
7,tat,0.009
2,raid,0.02
2,behest,0.021
0,police,0.025
4,targetting,0.059
9,long,0.056
0,act,0.012
2,nitrous,0.01
9,lashkar,0.011
5,suspected,0.033
8,targetting,0.021
2,based,0.099
6,intelligence,0.019
3,based,0.01
8,office,0.009
2,week,0.011
9,escalated,0.014
7,series,0.013
2,well,0.017
5,say,0.011
4,fewer,0.014
7,sides,0.014
1,last,0.014
7,staging,0.03
3,say,0.016
9,territory,0.031
5,saa,0.011
2,action,0.01
8,raids,0.037
4,tit,0.034
6,territory,0.015
3,behest,0.052
9,since,0.033
8,fresh,0.013
4,behaviour,0.009
8,jobs,0.015
6,militant,0.013
8,srinagar,0.016
5,resigned,0.011
5,stands,0.034
1,deaths,0.047
7,ramon,0.012
6,able,0.015
9,executive,0.009
0,tackling,0.011
5,12,0.024
5,people,0.021
3,police,0.034
5,worst,0.026
8,karachi,0.061
1,northern,0.016
7,war,0.016
9,carrying,0.013
6,parliament,0.011
2,women,0.009
7,senior,0.017
2,1971,0.014
3,recorded,0.009
9,plan,0.01
8,attack,0.014
9,national,0.027
0,encounter,0.015
4,behest,0.013
0,president,0.013
5,time,0.012
3,national,0.029
6,raids,0.043
2,deaths,0.028
1,saeed,0.017
6,forces,0.012
6,military,0.012
4,roads,0.02
1,people,0.016
2,oxide,0.01
2,arrested,0.045
1,level,0.024
6,know,0.009
3,50,0.024
8,yesterday,0.014
6,staff,0.014
9,southern,0.03
8,week,0.009
8,following,0.011
3,launched,0.014
9,nation,0.012
6,raid,0.018
5,pakistani,0.021
0,level,0.013
6,caring,0.013
9,soared,0.093
4,trading,0.024
1,trading,0.014
6,police,0.016
6,puerta,0.012
3,yesterday,0.022
7,extremist,0.019
6,tasmania,0.053
4,forces,0.011
7,fewer,0.048
4,mohammed,0.013
7,year,0.013
4,well,0.021
4,dozen,0.041
6,two,0.013
7,saa,0.01
4,level,0.045
2,free,0.018
1,year,0.047
3,southern,0.019
9,wollongong,0.017
7,since,0.016
2,soared,0.027
7,resigned,0.01
8,diplomatic,0.027
7,say,0.057
6,told,0.02
5,launched,0.021
9,toll,0.009
1,targetting,0.014
3,eight,0.026
9,officer,0.013
6,place,0.047
9,massive,0.011
2,indian,0.011
5,sanctions,0.016
4,sanctions,0.011
3,pakistani,0.062
5,dozen,0.03
0,senate,0.014
2,summer,0.029
7,period,0.011
6,will,0.036
8,people,0.02
0,massing,0.012
6,announcing,0.013
7,quit,0.011
9,fatalities,0.033
6,northern,0.012
7,last,0.021
2,southern,0.013
1,role,0.009
1,since,0.011
0,aldolfo,0.012
6,agencies,0.015
7,sanctions,0.015
0,just,0.009
4,13,0.052
8,massing,0.031
4,kashmir,0.05
8,leader,0.012
2,massive,0.013
8,since,0.015
7,behest,0.012
6,time,0.016
6,tat,0.043
9,support,0.021
6,lashkar,0.07
5,two,0.022
3,border,0.021
4,puerta,0.016
4,military,0.01
4,border,0.016
2,came,0.009
9,encounter,0.015
1,night,0.024
8,sanctions,0.063
5,deaths,0.029
7,repayment,0.02
7,parliament,0.058
5,repayment,0.017
6,saeed,0.035
3,year,0.026
2,road,0.014
3,whoever,0.017
0,india,0.069
1,support,0.014
1,pakistan,0.013
0,based,0.012
4,s,0.03
7,organisations,0.014
0,kashmiri,0.037
9,saeed,0.011
2,hospital,0.013
9,act,0.01
9,people,0.042
1,diplomatic,0.028
4,e,0.012
8,puerta,0.022
0,war,0.011
0,e,0.067
1,whoever,0.01
1,forces,0.035
7,ve,0.01
1,india,0.028
6,seen,0.013
6,plan,0.009
2,body,0.013
5,hafiz,0.012
4,arrested,0.038
1,plan,0.011
7,well,0.013
4,senior,0.014
3,forces,0.025
7,militant,0.009
9,seen,0.015
6,carrying,0.045
8,behest,0.029
2,officer,0.01
8,died,0.012
5,massing,0.03
7,illawarra,0.011
6,mohammed,0.049
8,within,0.009
3,western,0.031
1,announced,0.011
4,based,0.044
5,period,0.023
6,last,0.013
9,raid,0.02
9,announced,0.038
7,fatality,0.028
4,appoints,0.019
4,since,0.021
7,leader,0.01
0,told,0.009
6,village,0.031
3,new,0.011
5,20,0.016
6,dead,0.01
3,militants,0.015
2,13,0.027
2,12,0.013
4,congress,0.019
5,dora,0.027
4,eight,0.04
0,week,0.011
1,intelligence,0.016
5,body,0.009
9,place,0.026
8,kilometers,0.026
4,security,0.04
8,years,0.028
2,argentina,0.026
0,isolated,0.008
3,hafiz,0.013
2,western,0.036
1,accused,0.082
2,wales,0.012
0,two,0.028
6,president,0.022
7,encounter,0.04
8,pakistan,0.017
8,indian,0.026
7,holiday,0.013
9,announcing,0.009
1,45,0.012
4,raids,0.048
5,australia,0.013
4,jaish,0.023
6,srinagar,0.033
3,kilometers,0.015
9,recorded,0.012
7,roads,0.012
8,announced,0.02
3,elections,0.01
2,remain,0.014
5,level,0.044
6,rescue,0.014
8,say,0.045
9,debt,0.011
9,fewer,0.025
8,support,0.018
2,pakistan,0.036
6,deaths,0.011
0,congress,0.009
1,senior,0.01
5,war,0.015
5,march,0.013
8,security,0.076
6,war,0.094
1,toll,0.032
9,launched,0.011
0,debt,0.009
2,security,0.016
2,australia,0.015
1,week,0.012
4,diplomatic,0.038
3,announced,0.016
3,australia,0.018
6,organisations,0.036
1,border,0.01
5,parliament,0.026
2,tasmania,0.014
8,victoria,0.011
3,territory,0.042
6,night,0.036
5,december,0.017
2,time,0.011
0,south,0.02
1,promising,0.014
0,queensland,0.012
2,act,0.023
0,argentina,0.012
9,police,0.011
0,kashmir,0.025
8,tensions,0.015
8,last,0.014
9,presidency,0.009
2,suspected,0.019
3,south,0.053
1,days,0.012
9,western,0.014
5,kashmir,0.014
2,roads,0.017
2,tit,0.019
7,stunned,0.026
8,congress,0.011
5,unprofessional,0.01
1,tackling,0.013
4,series,0.017
5,shot,0.02
4,karachi,0.025
4,christmas,0.009
9,consider,0.015
0,task,0.009
2,capital,0.027
6,e,0.027
5,diplomatic,0.026
4,wales,0.02
9,years,0.021
2,christmas,0.019
8,forces,0.041
2,sydney,0.01
6,s,0.013
3,deaths,0.048
4,whoever,0.014
2,pakistani,0.045
3,act,0.027
7,concerned,0.009
9,dora,0.044
5,task,0.015
3,accused,0.027
1,village,0.014
5,shootout,0.026
0,australia,0.013
6,mohammad,0.054
7,india,0.025
3,military,0.037
5,well,0.012
8,night,0.042
2,karachi,0.037
3,45,0.01
3,midwives,0.013
2,fewer,0.016
6,since,0.01
8,area,0.016
5,took,0.032
6,says,0.009
4,tat,0.01
9,leader,0.015
2,consider,0.01
4,risk,0.009
8,based,0.022
5,border,0.011
4,war,0.013
8,accused,0.028
6,whoever,0.016
0,dead,0.038
9,mohammed,0.02
3,seen,0.016
2,mohammad,0.03
6,southern,0.013
7,lawmaker,0.019
1,dora,0.013
9,puerta,0.01
7,fatalities,0.016
9,taiba,0.037
0,interim,0.018
3,support,0.023
0,50,0.012
7,victoria,0.026
0,targetting,0.012
0,militants,0.048
9,deaths,0.027
5,tasmania,0.026
3,village,0.025
3,srinagar,0.013
4,fatalities,0.009
0,military,0.057
7,shootout,0.038
9,well,0.017
3,diplomatic,0.026
5,christmas,0.042
8,two,0.033
2,forces,0.013
8,december,0.027
1,along,0.04
9,troops,0.01
6,western,0.01
4,new,0.009
1,quit,0.013
3,years,0.026
8,troops,0.014
2,december,0.01
3,troops,0.017
6,pakistani,0.014
1,tat,0.027
1,say,0.02
3,dora,0.024
6,re,0.01
6,recession,0.015
9,45,0.046
7,annoyed,0.009
6,elections,0.014
6,fatalities,0.034
6,three,0.023
5,role,0.011
4,militant,0.024
0,since,0.053
9,forces,0.01
4,international,0.009
9,week,0.013
2,accused,0.017
1,rescue,0.011
9,says,0.01
8,chief,0.018
3,likely,0.071
3,queensland,0.015
0,deaths,0.031
5,e,0.077
6,border,0.028
1,s,0.016
7,50,0.052
9,jaish,0.026
8,nation,0.011
9,dozen,0.049
9,ramon,0.013
5,wales,0.013
4,rodregiuez,0.018
8,border,0.029
3,suspected,0.024
7,security,0.014
1,e,0.015
5,s,0.015
4,pakistani,0.025
2,angry,0.011
2,dead,0.018
5,occasions,0.016
6,based,0.039
2,say,0.022
3,deepened,0.01
5,kashmiri,0.02
1,arrested,0.01
7,yesterday,0.03
1,ramon,0.011
5,week,0.011
2,diplomatic,0.014
7,december,0.019
8,road,0.012
6,level,0.023
0,quit,0.009
3,plan,0.017
0,use,0.01
3,ago,0.025
4,million,0.013
6,areas,0.008
1,srinagar,0.01
7,raid,0.035
6,recorded,0.054
1,raids,0.023
3,massing,0.035
4,likely,0.017
5,place,0.036
7,foreign,0.009
2,year,0.041
9,parliament,0.015
1,series,0.011
7,puerta,0.013
3,peronists,0.011
3,capital,0.036
5,economic,0.016
6,dozen,0.047
0,suspected,0.013
0,will,0.015
4,hafiz,0.012
9,sanctions,0.011
5,karachi,0.027
9,organisations,0.018
2,jaish,0.038
3,four,0.016
5,srinagar,0.017
0,risk,0.011
7,karachi,0.012
7,took,0.047
2,20,0.012
0,pakistani,0.042
1,kilometers,0.013
0,fresh,0.01
3,kashmir,0.016
6,encounter,0.016
7,lashkar,0.071
5,mohammed,0.026
7,summer,0.028
2,massing,0.029
6,march,0.012
9,tensions,0.042
7,1971,0.014
0,jaish,0.015
4,soared,0.015
7,dozen,0.06
0,diplomatic,0.011
8,roads,0.032
1,militant,0.031
5,came,0.029
2,announced,0.014
3,two,0.029
8,inappropriate,0.011
1,roads,0.035
8,south,0.012
6,along,0.017
8,groups,0.035
6,troops,0.017
1,three,0.017
1,groups,0.015
1,two,0.01
9,australia,0.039
5,years,0.013
6,office,0.01
8,dead,0.013
3,toll,0.009
4,staging,0.041
9,security,0.013
4,australia,0.053
7,diplomatic,0.018
4,fatality,0.022
0,government,0.011
9,12,0.023
2,encounter,0.087
2,escalated,0.013
9,eight,0.023
9,crisis,0.01
2,service,0.015
7,mohammad,0.034
7,western,0.01
8,sides,0.021
7,chief,0.037
1,december,0.009
4,village,0.044
1,kashmiri,0.01
3,saeed,0.072
8,launched,0.01
1,hafiz,0.017
4,pakistan,0.063
1,carrying,0.03
1,military,0.011
9,kashmiri,0.015
4,dead,0.034
5,sides,0.038
6,pakistan,0.019
7,pakistan,0.03
2,people,0.01
4,default,0.012
8,told,0.01
6,fatality,0.012
4,ago,0.009
9,chief,0.025
1,sides,0.039
1,died,0.038
1,government,0.023
1,kashmir,0.009
9,srinagar,0.015
2,government,0.009
5,military,0.029
5,45,0.011
1,fatalities,0.013
5,conduct,0.011
0,long,0.011
7,seen,0.041
1,behest,0.031
5,died,0.011
6,took,0.013
2,organisations,0.015
3,million,0.013
1,holiday,0.023
7,e,0.029
9,pakistani,0.016
7,international,0.016
7,free,0.016
7,march,0.012
7,indian,0.024
7,13,0.051
4,last,0.025
5,accused,0.013
4,interim,0.009
2,attack,0.015
4,along,0.012
6,year,0.011
7,territory,0.018
2,use,0.016
5,raid,0.015
1,suspected,0.022
8,announcing,0.028
7,tit,0.012
7,plan,0.012
3,raid,0.024
8,fewer,0.019
5,million,0.008
9,border,0.025
5,targetting,0.02
8,village,0.045
5,night,0.025
3,1971,0.015
9,based,0.063
2,labour,0.013
0,12,0.014
9,attack,0.031
9,along,0.019
5,india,0.008
6,hafiz,0.032
8,default,0.013
9,arrested,0.01
2,along,0.017
5,government,0.016
2,dora,0.016
5,taiba,0.027
4,currency,0.009
6,diplomatic,0.035
7,dead,0.023
6,chief,0.015
6,christmas,0.012
2,take,0.01
9,karachi,0.016
6,groups,0.014
9,staff,0.011
7,night,0.024
4,summer,0.027
5,security,0.015
3,trading,0.046
6,shot,0.035
6,stunned,0.012
1,south,0.012
1,presidency,0.01
0,soared,0.008
5,likely,0.038
9,1971,0.021
5,summer,0.07
7,long,0.028
1,1971,0.038
2,recorded,0.011
8,place,0.012
4,just,0.011
1,raid,0.021
4,kashmiri,0.061
4,northern,0.027
6,senate,0.012
