Topic,Term,Value
15,came,0.038
61,kashmir,0.027
24,queensland,0.021
56,indian,0.018
46,lashkar,0.028
4,behest,0.024
10,security,0.049
6,fatality,0.064
35,south,0.025
6,fewer,0.019
54,lashkar,0.04
24,nitrous,0.013
50,saeed,0.03
13,saeed,0.021
60,pakistan,0.028
67,military,0.023
3,50,0.046
14,raids,0.028
13,sides,0.017
53,summer,0.023
4,default,0.017
11,fatalities,0.017
23,new,0.024
30,time,0.03
27,saa,0.031
33,international,0.013
50,appoints,0.015
69,shot,0.033
1,leaving,0.014
47,kashmir,0.058
12,time,0.016
16,resignation,0.023
5,office,0.043
34,sydney,0.016
64,kashmir,0.024
44,fewer,0.015
55,village,0.021
59,likely,0.019
45,dead,0.025
64,raids,0.027
38,say,0.017
9,week,0.016
66,say,0.021
61,50,0.016
56,war,0.03
13,year,0.03
58,tat,0.025
16,packages,0.016
15,western,0.022
53,suspected,0.036
15,encounter,0.031
25,jobs,0.015
4,western,0.021
12,capital,0.014
43,saeed,0.015
14,resignation,0.022
23,e,0.021
14,eight,0.024
10,deaths,0.025
34,hafiz,0.043
34,lashkar,0.022
49,attack,0.023
14,kashmiri,0.014
23,soared,0.018
10,launched,0.045
53,attack,0.025
60,foreign,0.023
31,fatality,0.015
43,shot,0.059
51,organisations,0.015
34,consider,0.014
45,militants,0.033
47,fatality,0.033
30,taiba,0.019
56,encounter,0.017
58,likely,0.057
34,last,0.017
21,died,0.016
45,arrested,0.032
58,india,0.028
20,jaish,0.018
21,launched,0.024
23,time,0.017
31,intelligence,0.029
23,india,0.042
46,puerta,0.014
36,launched,0.024
65,victoria,0.017
9,died,0.017
50,announced,0.02
0,kashmiri,0.019
20,karachi,0.02
53,queensland,0.024
28,told,0.024
18,escalated,0.024
45,police,0.03
0,e,0.053
5,tit,0.065
58,taiba,0.04
11,staging,0.038
23,police,0.016
59,war,0.016
65,dead,0.038
0,saeed,0.014
53,capital,0.015
52,holiday,0.014
0,hafiz,0.013
61,two,0.03
24,six,0.014
69,queensland,0.025
0,along,0.013
46,tasmania,0.016
54,said,0.03
17,queensland,0.034
16,health,0.018
36,came,0.027
63,50,0.023
53,likely,0.016
32,militants,0.028
29,international,0.022
53,unprofessional,0.013
7,four,0.015
38,dora,0.019
7,leader,0.021
4,suspected,0.019
42,concerned,0.018
34,appoints,0.015
14,13,0.023
14,12,0.024
66,behest,0.015
62,deaths,0.051
51,india,0.015
33,long,0.045
20,village,0.026
52,will,0.022
3,last,0.017
17,1971,0.025
13,promising,0.041
60,village,0.03
53,launched,0.047
56,series,0.015
1,took,0.015
2,wales,0.058
29,sanctions,0.015
46,kashmir,0.018
8,indian,0.029
41,saa,0.02
63,village,0.03
30,military,0.061
60,srinagar,0.021
22,southern,0.039
60,took,0.041
7,13,0.024
39,areas,0.013
11,chief,0.021
35,arrested,0.023
50,eight,0.02
68,lashkar,0.062
61,shootout,0.031
9,launched,0.033
4,diplomatic,0.03
29,roads,0.019
26,three,0.022
65,kashmir,0.06
53,forces,0.024
47,kashmiri,0.076
4,taiba,0.024
52,karachi,0.019
61,militant,0.015
28,northern,0.031
1,promising,0.012
45,suspected,0.012
47,intelligence,0.088
67,rescue,0.016
64,seen,0.089
29,toll,0.022
48,sanctions,0.042
20,dozen,0.035
36,roads,0.017
15,raids,0.036
50,remain,0.015
5,indian,0.029
69,e,0.048
48,people,0.036
35,kashmir,0.023
58,national,0.027
52,border,0.022
4,sides,0.036
64,ve,0.029
64,elections,0.016
31,india,0.017
60,illawarra,0.02
69,karachi,0.023
32,based,0.015
24,re,0.017
35,diplomatic,0.037
23,deaths,0.04
23,long,0.043
19,place,0.031
57,parliament,0.025
10,trading,0.02
2,consider,0.015
29,peronists,0.017
43,repayment,0.015
8,based,0.016
64,dozen,0.027
36,targetting,0.025
9,mohammed,0.027
43,pakistani,0.033
43,three,0.03
35,1971,0.029
4,died,0.015
47,suspected,0.024
57,escalated,0.027
12,will,0.039
66,presidency,0.015
37,fatalities,0.015
47,extremist,0.044
46,military,0.025
29,queensland,0.022
34,said,0.023
2,hafiz,0.026
0,military,0.031
18,village,0.011
44,whoever,0.022
5,christmas,0.019
21,lashkar,0.024
38,shot,0.033
39,officer,0.017
50,south,0.064
61,45,0.023
66,december,0.029
67,summer,0.017
63,rodregiuez,0.018
41,task,0.018
28,behest,0.043
37,yesterday,0.046
43,taiba,0.017
54,suspected,0.023
13,shootout,0.033
49,rodregiuez,0.018
23,took,0.026
6,fatalities,0.023
62,march,0.015
55,e,0.027
35,karachi,0.013
8,president,0.014
41,border,0.034
53,india,0.043
20,congress,0.014
7,caretaker,0.017
24,indian,0.041
15,kashmiri,0.015
0,deaths,0.034
68,year,0.031
34,northern,0.022
19,45,0.028
6,came,0.046
50,dead,0.028
32,queensland,0.036
1,e,0.036
17,rodregiuez,0.016
52,road,0.026
13,key,0.018
58,raids,0.025
26,december,0.019
10,raids,0.028
67,staging,0.039
29,parliament,0.024
58,action,0.012
62,southern,0.024
12,well,0.02
28,two,0.036
7,20,0.034
4,act,0.012
30,seen,0.031
45,kashmiri,0.015
18,1971,0.033
41,kashmir,0.015
10,failed,0.019
51,foreign,0.016
66,fatality,0.02
18,summer,0.055
68,recorded,0.045
42,long,0.013
54,encounter,0.023
48,recession,0.018
34,new,0.02
27,victoria,0.044
34,argentina,0.02
29,hafiz,0.024
63,level,0.023
53,areas,0.013
19,forces,0.051
60,20,0.022
12,use,0.014
54,roads,0.015
63,45,0.015
17,along,0.036
9,sanctions,0.046
27,hafiz,0.06
10,taiba,0.037
17,diplomatic,0.024
13,karachi,0.072
33,launched,0.035
22,tit,0.024
58,eight,0.018
15,military,0.022
36,groups,0.038
16,militants,0.032
59,act,0.033
6,march,0.026
62,action,0.014
2,border,0.052
24,extremist,0.03
42,tensions,0.02
7,dozen,0.044
10,militant,0.034
12,people,0.013
19,senate,0.013
20,lending,0.02
22,security,0.089
8,war,0.025
46,oxide,0.014
21,tit,0.038
39,announced,0.034
47,dozen,0.041
11,nitrous,0.013
27,20,0.03
16,fellow,0.018
31,pakistan,0.023
19,december,0.032
4,staging,0.053
19,organisations,0.035
24,behest,0.014
16,new,0.028
52,tasmania,0.02
19,crisis,0.018
25,launched,0.018
63,forces,0.029
44,soared,0.025
23,encounter,0.103
5,attack,0.017
68,tit,0.04
66,fatalities,0.03
65,people,0.02
59,13,0.021
22,groups,0.026
3,came,0.028
52,1971,0.047
5,sides,0.015
29,year,0.039
8,end,0.019
38,groups,0.048
26,political,0.017
25,srinagar,0.02
36,indian,0.019
54,45,0.047
41,south,0.026
29,december,0.036
33,raid,0.027
57,militants,0.015
42,suspected,0.016
54,pakistani,0.048
14,e,0.052
1,likely,0.026
60,trading,0.014
3,took,0.017
37,office,0.018
67,lending,0.028
44,war,0.049
15,accused,0.046
50,recession,0.025
39,military,0.059
63,dora,0.023
12,another,0.013
27,place,0.033
12,illawarra,0.014
3,nation,0.018
5,accused,0.025
62,s,0.016
42,deaths,0.025
34,shot,0.023
45,carrying,0.034
54,tit,0.028
64,predecessor,0.016
52,year,0.024
35,appoints,0.029
26,will,0.026
43,years,0.015
65,20,0.022
24,lending,0.037
55,end,0.021
31,mohammad,0.035
67,recorded,0.017
48,pakistan,0.022
19,tat,0.035
20,tony,0.02
51,days,0.013
50,will,0.022
5,place,0.025
16,lawmaker,0.021
7,remain,0.02
53,holiday,0.026
22,task,0.013
66,took,0.015
34,organisations,0.022
60,free,0.027
46,days,0.018
19,last,0.024
50,years,0.022
4,pakistan,0.015
69,kashmiri,0.037
48,health,0.015
1,south,0.029
58,jaish,0.044
28,massing,0.017
15,behest,0.015
16,office,0.017
1,taiba,0.035
31,eight,0.046
18,well,0.011
30,targetting,0.026
63,shootout,0.038
26,well,0.047
69,border,0.012
33,escalated,0.013
34,time,0.021
38,mohammed,0.017
26,yesterday,0.027
59,worst,0.015
33,better,0.016
11,seen,0.021
61,took,0.028
46,daunting,0.016
9,victoria,0.024
56,two,0.054
59,will,0.022
41,parliament,0.029
12,fresh,0.013
26,rescue,0.015
10,hafiz,0.014
10,long,0.014
63,western,0.033
69,sherbon,0.016
56,assume,0.016
4,kilometers,0.026
53,took,0.013
43,tensions,0.032
22,carrying,0.014
22,saeed,0.04
31,police,0.026
50,hours,0.021
8,remain,0.019
59,wales,0.013
33,organisations,0.02
59,militants,0.038
64,escalated,0.035
27,lending,0.022
7,sides,0.02
43,capital,0.05
61,capital,0.024
56,saeed,0.031
12,long,0.018
26,government,0.015
21,christmas,0.033
53,lashkar,0.025
63,two,0.014
10,took,0.018
60,parliament,0.044
16,escalated,0.021
34,war,0.024
48,three,0.017
54,security,0.025
51,carrying,0.013
13,said,0.016
43,village,0.032
48,police,0.049
32,carrying,0.014
31,shot,0.019
64,say,0.027
22,isolated,0.034
62,likely,0.018
1,pakistani,0.027
31,well,0.066
46,carrying,0.016
52,massing,0.021
31,indian,0.025
34,roads,0.03
35,20,0.017
46,march,0.017
4,nation,0.016
36,re,0.015
37,dora,0.02
42,likely,0.028
0,say,0.013
38,raids,0.021
54,likely,0.042
18,announced,0.059
13,jaish,0.024
41,intelligence,0.015
53,since,0.024
45,taiba,0.037
27,12,0.015
27,diplomatic,0.026
56,died,0.018
22,raids,0.037
64,better,0.014
64,tat,0.026
38,seen,0.029
45,sanctions,0.038
49,inappropriate,0.017
62,foreign,0.019
57,week,0.014
57,night,0.034
35,encounter,0.035
37,toll,0.024
36,50,0.025
22,troops,0.059
62,dozen,0.028
32,rodregiuez,0.015
2,midwives,0.016
55,assume,0.014
48,summer,0.027
6,sanctions,0.053
65,argentina,0.013
22,escalated,0.024
59,accused,0.012
56,shot,0.018
32,will,0.019
36,ago,0.017
31,just,0.028
58,whoever,0.021
6,accused,0.025
25,elections,0.02
66,attack,0.021
41,remain,0.07
32,indian,0.03
57,leader,0.018
17,trading,0.028
39,police,0.032
11,kashmiri,0.028
60,along,0.017
18,queensland,0.023
42,level,0.023
18,security,0.026
35,sides,0.025
63,fellow,0.037
56,troops,0.071
41,based,0.071
45,pakistan,0.027
18,illawarra,0.018
20,raid,0.055
27,massing,0.017
26,13,0.011
60,mohammed,0.025
7,tensions,0.023
10,task,0.014
17,hours,0.026
38,likely,0.028
40,better,0.021
55,militants,0.038
6,tit,0.026
62,kashmir,0.027
22,kashmiri,0.036
46,southern,0.034
26,level,0.037
11,security,0.039
15,senate,0.038
25,better,0.014
42,appoints,0.016
16,sides,0.025
38,massing,0.026
64,quit,0.015
7,take,0.014
33,saeed,0.024
10,50,0.021
16,raid,0.044
11,dead,0.028
46,village,0.033
35,saeed,0.026
38,inappropriate,0.014
62,free,0.021
43,along,0.049
30,came,0.013
48,staging,0.021
8,worst,0.013
26,remain,0.02
66,45,0.014
40,quit,0.019
42,shootout,0.024
30,long,0.022
26,ago,0.012
42,days,0.02
42,government,0.017
16,place,0.026
49,stands,0.029
12,chief,0.023
21,puerta,0.026
61,along,0.018
5,take,0.02
54,massing,0.017
58,south,0.028
27,encounter,0.034
68,staging,0.013
52,indian,0.02
25,currency,0.015
54,capital,0.029
6,intelligence,0.042
57,yesterday,0.021
31,tat,0.026
14,shot,0.033
45,consider,0.024
21,tensions,0.027
16,announced,0.029
23,southern,0.02
47,mohammed,0.028
58,australia,0.02
55,karachi,0.017
20,deaths,0.034
9,13,0.053
18,along,0.021
65,came,0.034
55,holiday,0.013
23,senate,0.033
4,srinagar,0.015
16,encounter,0.028
63,million,0.021
36,appoints,0.017
8,came,0.072
69,dozen,0.05
6,militant,0.045
13,india,0.033
5,resigned,0.025
31,encounter,0.018
43,australia,0.024
6,whoever,0.013
33,predecessor,0.014
47,lashkar,0.023
47,aldolfo,0.015
38,kashmiri,0.025
29,assumes,0.017
15,queensland,0.021
30,wales,0.026
15,seen,0.052
35,put,0.014
39,people,0.033
18,christmas,0.017
59,border,0.026
8,attack,0.022
29,tat,0.041
17,lashkar,0.031
37,fellow,0.019
61,attack,0.065
58,kashmir,0.06
0,troops,0.019
51,since,0.03
50,kilometers,0.021
33,last,0.023
53,raid,0.016
