Topic,Term,Value
30,will,0.031
30,troops,0.03
43,week,0.017
18,default,0.014
32,three,0.034
8,tat,0.02
1,likely,0.033
44,people,0.05
48,50,0.025
23,war,0.033
39,december,0.029
15,accused,0.018
26,south,0.019
25,13,0.023
12,shot,0.021
5,accused,0.016
32,raids,0.019
24,debt,0.016
34,extremist,0.029
40,died,0.022
47,period,0.019
5,hospital,0.013
15,indian,0.033
41,daunting,0.025
36,last,0.016
48,pakistan,0.045
49,recession,0.018
34,another,0.013
7,south,0.051
22,task,0.015
6,died,0.025
2,well,0.015
6,groups,0.028
27,militants,0.023
28,last,0.026
6,pakistan,0.035
42,fatalities,0.018
26,period,0.013
15,behest,0.082
39,attack,0.026
34,attack,0.017
31,eight,0.024
44,diplomatic,0.025
21,summer,0.018
40,military,0.041
13,arrested,0.014
42,tasmania,0.044
44,investigation,0.017
46,daunting,0.016
4,military,0.024
26,diplomatic,0.027
25,southern,0.013
21,million,0.018
1,recorded,0.019
12,remain,0.018
12,announced,0.025
24,capital,0.034
38,territory,0.023
46,along,0.02
36,tat,0.013
7,health,0.022
4,kilometers,0.024
44,escalated,0.037
22,saeed,0.03
14,soared,0.03
19,50,0.034
16,srinagar,0.02
13,eight,0.026
9,village,0.021
30,jobs,0.016
48,launched,0.016
7,sides,0.04
46,christmas,0.082
12,security,0.026
10,took,0.032
45,elections,0.013
41,people,0.023
48,kashmir,0.016
39,launched,0.068
23,troops,0.044
19,agencies,0.018
46,long,0.018
12,staging,0.016
12,assumes,0.021
49,new,0.037
5,leaving,0.022
33,ago,0.016
32,political,0.019
39,queensland,0.016
31,shootout,0.028
11,raid,0.029
27,will,0.046
11,december,0.03
42,say,0.031
41,escalated,0.067
31,will,0.025
0,say,0.015
36,national,0.014
47,sanctions,0.032
13,time,0.03
1,long,0.015
48,tit,0.03
36,summer,0.015
46,stands,0.02
18,dozen,0.044
44,rodregiuez,0.016
6,said,0.028
41,predecessor,0.018
47,massing,0.025
8,20,0.029
38,along,0.023
15,targetting,0.017
31,dead,0.031
38,toll,0.021
28,lawmaker,0.013
9,new,0.028
33,time,0.02
1,13,0.045
35,re,0.014
30,capital,0.022
28,repayment,0.023
9,packages,0.014
7,deepened,0.015
32,diplomatic,0.016
10,december,0.053
21,aldolfo,0.014
32,chief,0.035
12,south,0.045
7,raids,0.029
9,tat,0.019
15,war,0.022
2,holiday,0.022
5,raids,0.015
18,20,0.05
20,raid,0.025
43,targetting,0.039
29,srinagar,0.073
7,tensions,0.028
33,key,0.015
47,came,0.027
38,likely,0.023
35,south,0.016
11,since,0.015
46,southern,0.025
37,kashmir,0.032
42,period,0.019
8,attack,0.046
27,recession,0.02
38,launched,0.017
33,toll,0.014
49,nation,0.019
29,debt,0.015
5,south,0.074
14,police,0.014
30,kashmiri,0.025
39,sydney,0.011
10,50,0.016
16,raid,0.029
7,shootout,0.034
11,dead,0.028
9,million,0.014
31,congress,0.014
30,road,0.027
37,days,0.016
46,lending,0.027
43,along,0.037
2,shot,0.036
8,recession,0.02
19,pakistani,0.037
12,said,0.019
43,chief,0.022
12,shootout,0.023
19,yesterday,0.016
21,sides,0.032
49,rodregiuez,0.02
43,deaths,0.039
24,dead,0.051
13,groups,0.057
10,health,0.015
29,organisations,0.015
5,chief,0.023
3,four,0.015
19,indian,0.03
9,staging,0.029
35,congress,0.017
38,rescue,0.017
5,suspected,0.021
28,raid,0.023
14,shot,0.021
40,s,0.012
43,puerta,0.016
23,southern,0.044
21,pakistan,0.076
3,three,0.013
4,toll,0.019
14,summer,0.016
23,senate,0.015
16,encounter,0.02
15,tasmania,0.021
36,appoints,0.015
11,india,0.014
8,came,0.022
13,india,0.029
34,pakistani,0.021
43,australia,0.034
10,raid,0.058
2,december,0.034
25,staging,0.015
22,20,0.02
8,queensland,0.041
23,interim,0.016
15,seen,0.037
41,lashkar,0.035
48,took,0.028
13,act,0.02
21,repayment,0.027
43,appoints,0.017
39,arrested,0.018
34,accused,0.055
17,lashkar,0.02
24,occasions,0.017
5,last,0.017
12,place,0.019
49,trading,0.015
18,following,0.02
41,capital,0.017
41,international,0.016
12,following,0.022
32,military,0.022
48,hafiz,0.018
41,indian,0.027
4,assumes,0.023
27,rescue,0.018
49,escalated,0.028
9,roads,0.021
2,will,0.023
7,national,0.018
37,act,0.037
45,jaish,0.033
47,stands,0.022
43,lashkar,0.039
45,dora,0.02
27,attack,0.015
38,year,0.026
14,work,0.015
38,tat,0.024
11,behest,0.013
33,quit,0.039
39,government,0.017
20,pakistani,0.016
2,currency,0.016
21,fatalities,0.017
14,capital,0.026
48,wales,0.04
10,mohammad,0.03
6,long,0.018
28,just,0.022
33,1971,0.044
32,national,0.017
44,extremist,0.023
43,organisations,0.057
23,australia,0.047
28,end,0.018
28,dozen,0.037
7,suspected,0.012
28,action,0.017
2,hospital,0.02
15,recorded,0.031
35,raids,0.028
1,india,0.035
26,toll,0.043
30,announcing,0.021
7,likely,0.024
28,pakistani,0.032
16,tat,0.012
7,act,0.013
28,assume,0.015
45,fatalities,0.022
10,leaving,0.015
18,intelligence,0.056
2,put,0.014
4,based,0.025
48,arrested,0.03
44,year,0.015
20,road,0.036
6,village,0.017
36,year,0.022
41,concerned,0.016
15,attack,0.025
25,raids,0.03
22,period,0.018
13,likely,0.031
25,kilometers,0.027
26,encounter,0.032
17,tat,0.085
8,southern,0.025
1,eight,0.037
43,eight,0.042
14,leaving,0.016
21,based,0.032
31,carrying,0.028
11,hafiz,0.03
39,kashmir,0.034
32,new,0.043
33,diplomatic,0.043
30,13,0.031
43,task,0.017
41,december,0.028
16,say,0.024
15,jaish,0.053
32,intelligence,0.037
33,took,0.013
21,international,0.021
46,level,0.037
6,war,0.027
39,holiday,0.021
2,two,0.029
23,announced,0.056
3,australia,0.041
8,victoria,0.014
16,attack,0.018
39,fewer,0.029
21,kashmiri,0.026
34,south,0.033
13,international,0.019
14,sides,0.046
32,capital,0.03
35,e,0.024
25,mohammed,0.035
43,suspending,0.015
38,20,0.039
20,hours,0.021
4,karachi,0.035
20,took,0.031
33,karachi,0.058
28,indian,0.037
35,argentina,0.022
48,1971,0.026
37,northern,0.023
16,dora,0.105
17,peronists,0.05
12,since,0.03
37,dozen,0.018
21,time,0.019
5,key,0.017
5,kashmiri,0.015
29,western,0.078
15,assume,0.016
14,military,0.028
34,two,0.036
10,western,0.034
21,know,0.014
35,mohammad,0.023
29,level,0.03
19,extremist,0.048
1,lawmaker,0.021
41,tit,0.018
21,economic,0.018
41,support,0.017
46,repayment,0.023
6,whoever,0.033
38,daunting,0.02
7,lawmaker,0.033
12,accused,0.038
40,45,0.013
24,70,0.029
31,lawmaker,0.015
18,free,0.014
12,fewer,0.041
23,well,0.026
31,taiba,0.037
11,deaths,0.019
35,yesterday,0.045
2,action,0.017
5,staging,0.065
1,yesterday,0.028
11,long,0.025
22,assumes,0.017
10,fatality,0.015
45,raid,0.045
17,jaish,0.076
38,road,0.018
40,pakistan,0.033
35,police,0.05
10,hospital,0.015
0,seen,0.014
40,arrested,0.024
11,20,0.018
26,lawmaker,0.021
43,attack,0.018
38,security,0.029
7,security,0.022
5,s,0.018
21,will,0.018
11,kilometers,0.016
19,likely,0.064
11,million,0.017
4,office,0.019
42,three,0.028
37,default,0.018
43,southern,0.041
23,karachi,0.032
20,parliament,0.027
12,years,0.017
46,encounter,0.02
41,one,0.015
18,four,0.015
2,since,0.061
47,office,0.017
25,period,0.03
44,announced,0.016
32,soared,0.036
41,militants,0.028
19,died,0.014
41,well,0.045
10,diplomatic,0.019
29,groups,0.025
35,accused,0.025
22,agencies,0.019
49,50,0.016
25,kashmir,0.013
21,raid,0.035
13,resignation,0.018
26,raids,0.018
16,isolated,0.019
0,13,0.021
1,crisis,0.012
25,senate,0.019
17,launched,0.027
36,long,0.02
38,s,0.017
5,western,0.021
29,stands,0.025
47,promising,0.023
42,summer,0.014
43,two,0.014
17,massing,0.045
30,e,0.026
13,december,0.023
4,leader,0.029
25,well,0.019
15,pakistan,0.03
47,years,0.018
36,raid,0.029
4,capital,0.026
49,tat,0.028
45,military,0.015
44,taiba,0.049
19,shot,0.034
2,service,0.016
27,australia,0.023
27,whoever,0.013
29,yesterday,0.021
13,lashkar,0.015
43,night,0.016
15,well,0.023
24,crisis,0.039
13,southern,0.016
9,kashmir,0.039
12,christmas,0.032
7,pakistan,0.023
31,45,0.016
43,diplomatic,0.085
18,level,0.063
8,kashmir,0.021
12,western,0.016
23,attack,0.016
9,srinagar,0.034
47,december,0.033
1,fatalities,0.022
30,recorded,0.014
45,groups,0.034
45,task,0.022
16,shot,0.041
41,western,0.019
38,13,0.023
30,launched,0.029
25,summer,0.057
24,recorded,0.028
37,attack,0.019
37,accused,0.027
21,deaths,0.054
22,christmas,0.034
14,pakistan,0.03
16,work,0.013
18,tat,0.02
14,tit,0.017
6,year,0.018
24,police,0.017
31,assumes,0.031
18,capital,0.024
25,shot,0.022
9,yesterday,0.028
39,better,0.025
1,parliament,0.047
48,intelligence,0.04
19,karachi,0.014
2,trading,0.038
9,arrested,0.022
35,military,0.061
18,will,0.028
36,likely,0.017
28,will,0.021
24,work,0.015
48,labour,0.014
39,will,0.016
35,extremist,0.025
30,yesterday,0.032
39,dozen,0.068
36,kashmiri,0.018
17,ll,0.016
17,risk,0.014
26,shot,0.037
0,soared,0.021
48,roads,0.014
7,announced,0.029
34,parliament,0.056
23,just,0.017
31,since,0.039
37,staging,0.016
49,remain,0.022
38,village,0.025
44,fatality,0.024
26,behest,0.019
15,forces,0.036
21,capital,0.027
14,kashmir,0.093
41,place,0.031
13,launched,0.04
44,militants,0.036
18,caring,0.017
41,mohammad,0.042
44,1971,0.02
8,shot,0.026
19,wollongong,0.014
49,queensland,0.027
38,well,0.039
6,taiba,0.024
18,accused,0.025
12,hafiz,0.057
33,summer,0.026
46,intelligence,0.024
32,remain,0.025
4,massing,0.05
25,quit,0.013
46,last,0.014
11,eight,0.028
46,illawarra,0.015
10,tackling,0.023
29,worst,0.013
49,isolated,0.015
41,territory,0.022
6,assume,0.016
23,since,0.019
18,raid,0.042
36,took,0.028
18,occasions,0.019
45,20,0.032
19,wales,0.017
14,massing,0.016
48,military,0.026
34,border,0.025
41,level,0.081
20,massing,0.06
32,kilometers,0.044
2,militants,0.028
21,suspected,0.029
5,trading,0.017
24,arrested,0.032
33,western,0.062
36,sanctions,0.03
42,since,0.033
28,intelligence,0.016
44,fellow,0.019
7,southern,0.018
13,diplomatic,0.019
11,pakistani,0.061
45,staging,0.016
45,quit,0.013
8,hafiz,0.031
11,trading,0.029
36,chief,0.043
48,toll,0.039
7,appoints,0.013
28,suspected,0.022
40,kashmiri,0.025
28,australia,0.022
17,night,0.032
20,likely,0.025
44,hafiz,0.03
10,capital,0.032
3,quit,0.017
7,escalated,0.029
48,road,0.018
32,role,0.012
14,behest,0.027
31,kashmiri,0.035
49,shootout,0.04
30,tensions,0.021
39,western,0.015
20,since,0.033
19,border,0.039
38,trading,0.023
24,support,0.017
35,well,0.031
36,say,0.022
30,take,0.013
29,dead,0.025
44,fatalities,0.028
13,quit,0.014
29,security,0.028
25,capital,0.049
39,security,0.028
31,50,0.024
1,australia,0.024
22,targetting,0.023
31,came,0.033
3,indian,0.019
49,massive,0.021
25,s,0.063
15,20,0.019
47,died,0.04
25,e,0.015
1,sanctions,0.014
25,attack,0.017
39,jaish,0.035
31,died,0.015
9,currency,0.02
0,lashkar,0.019
47,staging,0.036
7,new,0.031
27,forces,0.013
17,groups,0.019
14,place,0.06
8,northern,0.014
40,road,0.015
27,economic,0.033
28,organisations,0.022
12,behest,0.045
18,staging,0.036
21,came,0.037
8,staging,0.034
24,march,0.021
25,raid,0.018
44,wales,0.015
38,troops,0.028
35,behest,0.017
2,march,0.016
20,four,0.013
10,service,0.015
14,srinagar,0.032
17,forces,0.026
17,45,0.018
46,annoyed,0.015
37,australia,0.054
46,border,0.027
43,level,0.037
27,police,0.092
21,50,0.016
