Topic,Term,Value
7,stunned,0.026
49,e,0.037
49,troops,0.048
32,organisations,0.014
46,mohammed,0.023
43,interim,0.018
17,whoever,0.013
20,organisations,0.038
40,parliament,0.037
20,concerned,0.013
24,forces,0.026
71,militants,0.014
47,long,0.025
3,attack,0.017
14,action,0.02
70,night,0.029
37,shot,0.018
20,e,0.029
52,20,0.021
45,currency,0.015
70,groups,0.029
38,kashmir,0.031
70,say,0.036
64,national,0.02
59,key,0.016
44,say,0.047
77,kashmiri,0.019
1,dozen,0.025
12,sides,0.015
79,december,0.033
36,yesterday,0.028
70,taiba,0.024
71,kashmir,0.026
41,northern,0.013
70,indian,0.019
72,yesterday,0.032
46,role,0.016
3,level,0.026
8,night,0.014
22,militant,0.057
74,fatalities,0.026
58,12,0.015
34,december,0.035
62,act,0.014
39,told,0.017
53,key,0.022
40,village,0.022
67,srinagar,0.014
43,suspected,0.027
59,task,0.019
2,stands,0.017
42,dozen,0.028
10,kashmiri,0.042
49,midwives,0.013
39,soared,0.024
74,tasmania,0.021
0,militants,0.049
46,night,0.023
71,tensions,0.018
16,took,0.028
19,trading,0.034
10,well,0.042
64,india,0.022
23,wales,0.018
24,kashmir,0.016
33,dozen,0.023
8,health,0.014
1,midwives,0.016
10,northern,0.011
16,lashkar,0.023
1,new,0.015
45,able,0.019
17,since,0.033
27,executive,0.013
16,massive,0.013
49,pakistan,0.015
46,kilometers,0.021
58,say,0.031
59,hafiz,0.016
11,illawarra,0.014
44,massive,0.013
69,targetting,0.044
55,massing,0.026
60,1971,0.022
31,economic,0.025
50,forces,0.021
65,military,0.028
70,worst,0.015
26,e,0.058
15,diplomatic,0.036
12,srinagar,0.041
76,border,0.034
76,remain,0.012
29,tit,0.037
73,leaving,0.021
8,chief,0.017
77,e,0.022
74,border,0.032
10,organisations,0.029
26,fatality,0.014
57,december,0.029
64,fatality,0.021
54,territory,0.014
0,following,0.016
34,arrested,0.04
74,following,0.015
9,recorded,0.016
79,economic,0.013
71,security,0.02
27,1971,0.049
71,announcing,0.016
33,victoria,0.016
78,deaths,0.027
44,pakistani,0.044
37,place,0.039
47,sanctions,0.017
42,jaish,0.023
2,say,0.025
41,encounter,0.048
63,chief,0.022
4,lashkar,0.017
55,kashmiri,0.037
26,national,0.036
70,kashmir,0.023
13,nation,0.022
15,sanctions,0.041
49,military,0.025
46,arrested,0.029
75,escalated,0.041
39,shootout,0.034
12,economic,0.018
48,recorded,0.017
21,staging,0.016
24,targetting,0.027
15,week,0.015
61,seen,0.042
6,recorded,0.023
1,raids,0.034
49,indian,0.015
4,likely,0.024
48,13,0.031
51,yesterday,0.057
1,groups,0.014
75,security,0.03
11,puerta,0.014
25,oxide,0.022
14,nation,0.026
35,roads,0.045
56,groups,0.026
63,massing,0.036
28,parliament,0.081
77,december,0.018
30,fatality,0.017
4,say,0.025
35,massing,0.025
52,militants,0.022
59,new,0.028
44,based,0.014
23,died,0.016
70,hafiz,0.018
59,two,0.02
74,tony,0.014
62,tit,0.047
72,india,0.041
44,troops,0.045
24,came,0.053
51,dozen,0.04
26,peronists,0.015
35,three,0.023
4,victoria,0.015
2,announced,0.027
40,since,0.053
50,13,0.028
33,chief,0.042
31,mohammed,0.031
43,s,0.037
6,troops,0.013
32,massive,0.03
39,groups,0.033
59,say,0.034
79,deepened,0.021
28,s,0.036
31,pakistani,0.031
53,health,0.02
67,karachi,0.038
49,scheduled,0.015
35,resignation,0.022
20,fatality,0.034
27,escalated,0.068
13,70,0.019
35,just,0.012
7,chief,0.02
28,military,0.018
58,role,0.024
30,srinagar,0.034
8,scheduled,0.014
79,announcing,0.015
64,following,0.035
61,sides,0.039
55,launched,0.026
74,stands,0.022
23,tasmania,0.026
73,resigned,0.014
55,sherbon,0.02
45,sanctions,0.026
44,involved,0.015
72,fellow,0.015
62,raid,0.03
20,diplomatic,0.025
1,sides,0.048
46,forces,0.04
38,mohammad,0.02
13,organisations,0.027
38,fewer,0.023
62,tackling,0.035
44,capital,0.041
36,period,0.015
32,task,0.021
37,escalated,0.028
52,yesterday,0.044
2,national,0.017
79,isolated,0.021
68,1971,0.031
76,senior,0.015
13,will,0.014
40,capital,0.032
36,kashmir,0.052
5,government,0.014
25,parliament,0.031
73,officer,0.017
49,use,0.017
33,december,0.019
11,summer,0.026
33,two,0.041
79,karachi,0.016
43,military,0.037
74,leader,0.015
15,organisations,0.015
39,leaving,0.015
42,mohammad,0.026
38,appoints,0.017
3,year,0.021
44,chief,0.029
57,roads,0.026
31,agencies,0.032
10,dead,0.012
46,december,0.039
76,raid,0.037
71,launched,0.018
14,involved,0.016
64,end,0.017
13,time,0.018
21,accused,0.024
58,queensland,0.018
7,peronists,0.028
10,jaish,0.037
59,staging,0.038
6,wales,0.017
6,shot,0.032
48,rodregiuez,0.013
3,mohammad,0.054
69,northern,0.023
34,series,0.023
73,died,0.022
59,pakistan,0.039
34,night,0.015
62,50,0.041
4,kashmiri,0.024
18,likely,0.036
1,crisis,0.014
21,south,0.048
40,period,0.024
37,will,0.045
24,appoints,0.02
12,sanctions,0.029
33,20,0.029
32,kashmir,0.03
59,based,0.029
13,northern,0.024
58,trading,0.014
7,government,0.015
55,sanctions,0.041
19,suspected,0.025
50,fellow,0.017
66,dozen,0.021
73,likely,0.023
6,militants,0.027
70,australia,0.019
29,india,0.021
78,foreign,0.02
63,toll,0.025
48,militants,0.053
77,mohammed,0.033
15,launched,0.017
62,soared,0.04
44,came,0.036
14,along,0.023
33,massing,0.092
24,militant,0.041
41,taiba,0.02
39,tensions,0.046
55,mohammed,0.031
29,last,0.013
75,role,0.019
24,militants,0.058
53,days,0.013
45,police,0.028
58,labour,0.012
59,deaths,0.042
45,mohammed,0.02
55,oxide,0.017
6,1971,0.038
0,attack,0.05
77,kashmir,0.019
39,arrested,0.012
63,worst,0.021
27,isolated,0.016
8,militant,0.03
12,indian,0.02
71,level,0.017
36,series,0.03
52,tat,0.019
46,senate,0.014
52,kashmir,0.065
44,13,0.049
65,road,0.021
6,will,0.03
6,13,0.026
7,srinagar,0.035
1,remain,0.03
13,e,0.025
77,support,0.016
47,holiday,0.014
42,escalated,0.016
67,victoria,0.012
41,took,0.018
73,toll,0.023
76,s,0.027
64,shot,0.028
50,12,0.013
11,night,0.02
33,free,0.019
65,hours,0.02
69,three,0.02
20,western,0.03
67,accused,0.031
9,level,0.057
53,office,0.02
2,eight,0.037
36,tony,0.012
44,tackling,0.018
15,likely,0.018
40,staging,0.019
17,holiday,0.034
38,kilometers,0.024
15,s,0.062
44,lending,0.021
46,behest,0.054
3,sydney,0.013
49,yesterday,0.019
38,security,0.053
35,week,0.023
77,50,0.014
74,13,0.097
56,action,0.013
62,mohammad,0.039
55,level,0.028
12,pakistan,0.056
32,raid,0.024
65,jaish,0.02
68,place,0.026
27,jaish,0.015
3,50,0.021
17,health,0.013
11,sides,0.014
75,police,0.024
50,suspected,0.037
10,13,0.075
10,12,0.017
11,jaish,0.022
64,tensions,0.057
43,launched,0.036
47,lawmaker,0.016
58,level,0.024
12,summer,0.037
75,since,0.037
64,december,0.022
55,troops,0.032
9,international,0.036
57,shootout,0.027
29,australia,0.039
72,queensland,0.021
20,based,0.031
13,free,0.023
41,launched,0.026
21,december,0.053
40,year,0.028
8,organisations,0.025
54,people,0.016
2,aldolfo,0.014
76,two,0.03
65,appoints,0.018
66,extremist,0.031
75,arrested,0.026
26,free,0.015
17,road,0.03
7,christmas,0.025
41,kilometers,0.015
34,s,0.028
20,caretaker,0.016
70,presidency,0.021
4,agencies,0.011
12,taiba,0.027
48,national,0.025
59,time,0.017
44,police,0.026
33,period,0.042
18,resigned,0.023
52,officer,0.021
68,ramon,0.019
53,likely,0.017
15,christmas,0.019
20,congress,0.032
53,village,0.012
44,dozen,0.06
20,areas,0.013
5,suspended,0.013
13,long,0.03
61,new,0.016
26,southern,0.026
57,senior,0.014
58,massing,0.039
67,deaths,0.026
74,based,0.046
38,hafiz,0.054
36,office,0.03
0,srinagar,0.019
53,well,0.037
43,dead,0.023
27,pakistan,0.021
14,two,0.048
48,india,0.028
68,kashmir,0.013
49,kashmir,0.021
73,taiba,0.018
78,war,0.055
28,queensland,0.012
42,international,0.015
32,tit,0.027
67,predecessor,0.021
33,queensland,0.027
3,along,0.021
6,leaving,0.018
1,capital,0.022
3,fatality,0.032
56,plan,0.024
79,executive,0.012
57,military,0.021
12,puerta,0.015
40,war,0.035
39,worst,0.013
54,india,0.04
44,eight,0.057
2,south,0.013
23,dozen,0.033
76,kashmir,0.024
1,argentina,0.014
69,march,0.014
47,senior,0.016
42,southern,0.063
17,promising,0.017
7,arrested,0.041
25,assumes,0.014
18,carrying,0.038
68,sides,0.018
59,tensions,0.031
68,northern,0.025
29,encounter,0.022
0,1971,0.021
45,summer,0.023
4,pakistani,0.055
5,kilometers,0.029
21,years,0.022
25,tat,0.039
62,people,0.018
47,ago,0.022
0,pakistan,0.043
4,year,0.025
65,security,0.023
25,told,0.016
50,chief,0.029
8,escalated,0.029
9,long,0.033
56,kashmiri,0.066
22,announcing,0.016
43,isolated,0.016
18,kashmir,0.016
10,victoria,0.011
42,13,0.015
46,tensions,0.014
12,investigation,0.016
57,new,0.04
33,four,0.016
38,police,0.029
33,southern,0.03
60,national,0.021
74,just,0.014
24,fatality,0.017
9,december,0.053
43,parliament,0.036
50,recorded,0.045
75,fresh,0.018
21,kilometers,0.02
15,currency,0.013
14,south,0.072
3,behest,0.039
51,extremist,0.014
2,seen,0.029
64,trading,0.025
37,kashmiri,0.035
15,territory,0.031
68,jaish,0.024
6,20,0.023
41,agencies,0.018
13,currency,0.017
79,recession,0.015
60,staging,0.026
32,midwives,0.025
71,road,0.019
1,senate,0.018
16,inappropriate,0.012
26,military,0.024
16,december,0.03
31,capital,0.043
73,village,0.066
66,organisations,0.123
39,stands,0.032
24,dora,0.025
6,raids,0.027
66,war,0.02
72,rescue,0.019
21,chief,0.021
62,extremist,0.02
37,long,0.058
60,pakistan,0.036
64,christmas,0.03
26,raid,0.039
77,behest,0.027
57,dead,0.036
17,last,0.041
75,illawarra,0.014
38,tasmania,0.018
74,eight,0.041
70,service,0.013
28,attack,0.03
73,military,0.021
23,new,0.019
37,deaths,0.02
34,carrying,0.034
28,whoever,0.013
71,deepened,0.02
75,remain,0.027
46,massive,0.015
50,promising,0.013
68,fatality,0.022
22,sides,0.026
36,isolated,0.019
63,suspected,0.03
56,forces,0.05
27,border,0.016
26,northern,0.02
64,kashmir,0.016
23,staging,0.033
45,government,0.022
17,say,0.027
41,behaviour,0.013
66,people,0.015
5,troops,0.038
53,karachi,0.038
75,said,0.017
34,sides,0.039
27,eight,0.038
10,territory,0.022
38,saa,0.02
59,raid,0.034
39,pakistani,0.014
79,kashmiri,0.024
52,raid,0.037
35,presidency,0.018
58,tat,0.012
6,place,0.029
53,suspected,0.082
37,key,0.012
21,s,0.03
32,police,0.036
40,along,0.045
27,extremist,0.033
38,lashkar,0.031
75,massing,0.017
38,peronists,0.017
51,worst,0.023
11,relocated,0.017
13,hafiz,0.028
32,pakistan,0.024
2,southern,0.026
3,intelligence,0.042
54,military,0.022
51,security,0.013
14,kashmiri,0.018
31,ramon,0.017
53,attack,0.028
55,christmas,0.019
40,mohammed,0.022
60,foreign,0.017
28,soared,0.025
43,packages,0.016
65,yesterday,0.042
30,extremist,0.019
28,eight,0.018
45,militants,0.026
30,taiba,0.029
65,ramon,0.022
54,trading,0.027
56,encounter,0.023
70,whoever,0.018
50,political,0.015
8,lashkar,0.026
59,quit,0.017
41,chief,0.052
45,arrested,0.032
44,military,0.033
20,jaish,0.027
2,years,0.018
5,along,0.033
21,launched,0.021
31,intelligence,0.028
66,escalated,0.039
68,queensland,0.017
75,series,0.016
36,launched,0.022
22,december,0.047
20,role,0.013
1,tit,0.063
50,december,0.068
6,staging,0.023
36,trading,0.029
9,saeed,0.033
48,place,0.026
26,india,0.028
0,s,0.021
67,place,0.022
57,level,0.046
48,chief,0.013
0,e,0.071
5,groups,0.014
45,intelligence,0.022
46,1971,0.025
34,officer,0.015
53,capital,0.021
52,holiday,0.019
61,two,0.045
25,assume,0.02
22,based,0.019
60,srinagar,0.036
54,better,0.013
66,pakistani,0.035
51,appoints,0.013
19,police,0.026
32,militants,0.016
70,13,0.031
6,last,0.025
65,pakistani,0.02
0,toll,0.033
7,leader,0.021
4,suspected,0.046
28,sides,0.025
66,role,0.017
26,wales,0.021
16,pakistani,0.019
10,50,0.054
61,e,0.033
30,four,0.017
63,s,0.025
59,fatality,0.016
79,australia,0.017
65,behaviour,0.013
65,raids,0.024
56,period,0.017
49,lashkar,0.028
43,came,0.041
17,interim,0.017
22,two,0.02
51,raids,0.041
36,police,0.036
47,remain,0.031
50,role,0.02
8,indian,0.026
61,stunned,0.013
41,saa,0.021
69,deaths,0.036
72,tit,0.014
76,tit,0.02
33,debt,0.015
63,village,0.025
71,india,0.02
30,military,0.04
31,holiday,0.043
70,able,0.016
22,southern,0.053
60,took,0.035
51,military,0.013
15,role,0.023
73,war,0.035
27,security,0.032
50,eight,0.034
29,roads,0.03
35,kashmiri,0.025
30,police,0.018
21,fresh,0.019
66,recorded,0.026
27,troops,0.018
2,security,0.03
1,week,0.029
28,carrying,0.025
68,lashkar,0.051
14,jaish,0.023
22,shot,0.037
62,presidency,0.016
4,taiba,0.075
73,troops,0.038
10,australia,0.044
57,within,0.015
52,say,0.051
45,suspected,0.032
40,deepened,0.023
11,likely,0.041
54,launched,0.015
48,sanctions,0.024
4,stunned,0.032
2,carrying,0.016
66,concerned,0.015
69,staging,0.059
79,security,0.035
15,kilometers,0.033
71,shot,0.023
40,long,0.047
14,trading,0.039
74,pakistan,0.028
10,tat,0.029
64,people,0.019
5,shot,0.021
68,pakistan,0.028
67,behest,0.023
1,massing,0.041
78,say,0.036
4,groups,0.041
42,support,0.019
55,three,0.013
35,new,0.024
71,roads,0.021
64,elections,0.016
21,eight,0.049
31,india,0.025
71,leaving,0.016
57,plan,0.021
58,lawmaker,0.016
23,pakistan,0.019
54,seen,0.028
32,based,0.03
65,kashmir,0.018
57,isolated,0.013
23,long,0.018
19,place,0.032
78,forces,0.039
10,pakistan,0.022
64,south,0.016
24,troops,0.042
17,currency,0.014
12,saeed,0.034
38,taiba,0.031
66,senior,0.021
14,free,0.02
76,western,0.015
31,last,0.015
6,extremist,0.048
40,attack,0.032
35,last,0.023
47,key,0.021
36,targetting,0.031
42,extremist,0.027
34,staging,0.027
23,launched,0.017
71,interim,0.018
47,suspected,0.027
12,will,0.024
46,military,0.028
2,hafiz,0.027
0,military,0.049
18,village,0.047
78,wales,0.017
38,shot,0.022
33,kashmiri,0.043
18,two,0.025
11,mohammad,0.021
67,summer,0.019
5,fellow,0.018
68,died,0.027
45,fatality,0.024
39,tat,0.024
55,summer,0.016
35,karachi,0.051
50,20,0.015
79,encounter,0.031
67,last,0.018
50,sanctions,0.018
67,night,0.049
76,arrested,0.029
72,night,0.015
17,another,0.026
17,soared,0.016
68,year,0.014
70,deaths,0.02
17,raid,0.125
50,international,0.014
9,dozen,0.051
0,default,0.013
6,came,0.028
32,queensland,0.036
56,eight,0.017
10,raids,0.02
36,level,0.023
75,50,0.021
47,year,0.026
75,border,0.028
47,groups,0.032
48,along,0.025
48,time,0.021
39,village,0.015
34,following,0.017
32,trading,0.025
10,failed,0.013
60,able,0.017
55,said,0.015
55,scheduled,0.016
18,summer,0.029
10,national,0.026
62,jaish,0.036
68,kilometers,0.024
42,long,0.027
2,fatalities,0.018
58,extremist,0.025
70,trading,0.02
64,southern,0.026
62,tensions,0.022
29,hafiz,0.023
19,seen,0.022
75,srinagar,0.016
37,people,0.023
18,angry,0.014
78,suspected,0.036
38,behest,0.023
17,along,0.046
61,period,0.029
27,hafiz,0.024
53,s,0.027
68,wollongong,0.013
45,national,0.04
12,roads,0.022
7,based,0.026
10,queensland,0.015
41,fatalities,0.031
39,ago,0.045
27,within,0.016
42,saeed,0.016
7,attack,0.025
23,place,0.026
34,holiday,0.024
1,attack,0.04
4,northern,0.029
63,lashkar,0.034
38,body,0.018
7,1971,0.071
61,organisations,0.016
41,shot,0.03
14,year,0.017
74,attack,0.019
3,two,0.04
58,capital,0.023
78,aldolfo,0.018
21,tit,0.022
63,interim,0.016
47,arrested,0.016
28,took,0.039
14,diplomatic,0.037
40,dora,0.039
31,pakistan,0.023
24,level,0.023
34,village,0.022
11,1971,0.021
51,indian,0.027
65,lawmaker,0.018
46,dozen,0.032
49,time,0.013
24,behest,0.06
11,role,0.015
52,tasmania,0.016
36,southern,0.058
29,military,0.048
22,extremist,0.03
68,elections,0.024
11,raids,0.027
31,promising,0.016
59,13,0.041
79,raids,0.048
65,week,0.025
72,13,0.029
30,along,0.032
22,announced,0.043
37,intelligence,0.017
38,service,0.022
71,carrying,0.034
5,village,0.022
15,will,0.014
46,australia,0.028
68,militant,0.026
16,task,0.016
63,three,0.02
3,victoria,0.013
57,says,0.026
79,debt,0.038
49,years,0.017
68,territory,0.016
9,lending,0.034
57,militants,0.015
54,sanctions,0.024
21,militant,0.058
48,dora,0.036
14,e,0.032
46,saeed,0.031
30,dead,0.039
27,fatalities,0.024
69,territory,0.017
19,stands,0.033
78,rescue,0.014
14,s,0.028
47,resigned,0.032
72,dead,0.027
70,arrested,0.057
63,capital,0.014
69,nation,0.023
12,another,0.023
51,kashmir,0.046
76,kashmiri,0.034
60,war,0.033
65,encounter,0.025
60,new,0.035
13,50,0.027
57,yesterday,0.032
0,parliament,0.017
34,extremist,0.014
14,southern,0.025
31,said,0.017
23,jaish,0.049
23,srinagar,0.032
15,suspected,0.071
8,period,0.015
55,will,0.024
34,days,0.017
19,tat,0.027
46,pakistani,0.035
57,ve,0.015
23,told,0.016
51,days,0.014
41,plan,0.015
61,last,0.021
23,just,0.016
77,arrested,0.053
5,place,0.092
57,years,0.023
69,kilometers,0.032
10,three,0.023
47,say,0.024
77,massing,0.029
70,sides,0.02
4,police,0.031
4,pakistan,0.023
58,will,0.016
78,village,0.03
1,south,0.02
26,period,0.022
40,ramon,0.015
12,dead,0.032
37,trading,0.018
13,tackling,0.016
41,eight,0.086
30,targetting,0.037
75,dora,0.03
78,pakistani,0.038
70,leaving,0.021
50,shot,0.028
13,arrested,0.022
33,along,0.013
55,war,0.03
34,time,0.019
46,northern,0.016
39,police,0.021
17,act,0.013
46,series,0.021
7,know,0.014
59,worst,0.016
76,days,0.016
9,wales,0.036
61,took,0.023
58,india,0.026
14,ago,0.015
43,wales,0.019
50,border,0.048
5,senior,0.019
13,national,0.015
16,victoria,0.018
11,militants,0.021
79,kilometers,0.023
37,end,0.014
30,saa,0.014
53,dead,0.033
12,remain,0.028
12,announced,0.017
63,western,0.023
58,karachi,0.016
72,forces,0.023
4,kilometers,0.021
