Topic,Term,Value
73,time,0.013
18,well,0.01
79,foreign,0.012
75,dora,0.02
50,better,0.017
13,arrested,0.024
86,time,0.009
84,indian,0.068
32,international,0.014
26,yesterday,0.032
30,use,0.012
18,lashkar,0.026
9,groups,0.032
72,militants,0.028
5,militant,0.012
34,along,0.061
25,nitrous,0.01
13,45,0.02
10,long,0.017
40,able,0.014
39,based,0.025
73,seen,0.027
7,health,0.01
72,forces,0.01
30,fresh,0.012
80,capital,0.04
41,fresh,0.017
44,escalated,0.03
13,eight,0.032
80,escalated,0.085
0,shootout,0.012
30,jobs,0.023
75,20,0.015
45,saa,0.01
62,carrying,0.013
71,pakistani,0.028
34,resigned,0.023
45,elections,0.009
31,leaving,0.015
23,20,0.023
61,consider,0.011
72,saeed,0.03
4,south,0.014
61,fatalities,0.058
35,oxide,0.011
12,inappropriate,0.012
42,suspended,0.014
46,long,0.032
58,launched,0.061
47,last,0.016
46,dora,0.012
31,indian,0.023
32,told,0.027
48,territory,0.021
44,remain,0.012
15,australia,0.013
51,12,0.022
51,13,0.019
79,quit,0.01
36,area,0.011
42,say,0.063
74,puerta,0.01
77,suspected,0.049
86,organisations,0.035
75,accused,0.034
21,four,0.014
34,encounter,0.024
62,13,0.013
22,since,0.018
12,yesterday,0.03
38,stands,0.012
77,ago,0.01
70,queensland,0.012
36,summer,0.012
84,three,0.017
21,territory,0.02
88,night,0.009
55,fellow,0.014
56,fewer,0.038
71,targetting,0.03
40,srinagar,0.013
32,sherbon,0.012
47,massing,0.03
37,within,0.017
37,told,0.014
51,rodregiuez,0.013
2,midwives,0.019
29,stunned,0.009
88,assumes,0.011
0,likely,0.01
0,wales,0.014
81,night,0.014
72,70,0.014
88,s,0.012
70,shot,0.102
42,said,0.013
48,s,0.016
55,ramon,0.011
35,parliament,0.012
10,war,0.04
88,since,0.033
44,place,0.019
17,debt,0.017
17,trading,0.016
39,police,0.014
58,forces,0.05
16,taiba,0.023
31,srinagar,0.043
62,based,0.027
69,capital,0.032
81,lending,0.01
2,million,0.012
17,year,0.012
66,kilometers,0.021
68,behest,0.015
9,fellow,0.016
39,elections,0.029
2,holiday,0.015
41,based,0.016
18,illawarra,0.009
5,raids,0.024
57,kashmiri,0.01
61,national,0.011
20,raid,0.048
27,massing,0.047
55,chief,0.01
60,senior,0.012
70,well,0.012
38,currency,0.013
72,road,0.013
48,international,0.012
14,seen,0.018
43,security,0.017
59,likely,0.019
62,kashmir,0.012
72,peronists,0.014
55,organisations,0.042
43,saeed,0.027
81,based,0.056
5,jobs,0.016
87,arrested,0.035
5,eight,0.031
38,launched,0.018
16,sides,0.025
54,indian,0.048
20,area,0.011
89,based,0.02
14,failed,0.022
33,saeed,0.037
83,series,0.018
30,groups,0.029
18,northern,0.046
25,security,0.011
29,free,0.044
35,saeed,0.012
87,escalated,0.03
67,soared,0.037
43,along,0.021
64,lashkar,0.047
84,war,0.02
34,tat,0.012
55,12,0.017
20,forces,0.08
33,sydney,0.01
57,foreign,0.011
31,massing,0.01
14,carrying,0.046
21,sides,0.016
88,one,0.014
83,accused,0.018
86,night,0.014
13,groups,0.031
20,senior,0.019
67,raid,0.054
49,stands,0.012
29,organisations,0.014
88,encounter,0.034
61,along,0.073
81,ramon,0.026
54,northern,0.009
19,relocated,0.011
18,long,0.047
85,fresh,0.04
55,congress,0.013
2,based,0.014
16,roads,0.012
31,tat,0.027
14,shot,0.03
58,people,0.012
41,appoints,0.012
13,three,0.027
67,mohammed,0.01
32,kashmiri,0.014
71,extremist,0.01
78,security,0.028
18,along,0.008
64,queensland,0.017
54,lawmaker,0.01
53,new,0.018
88,security,0.016
14,summer,0.038
64,remain,0.011
30,parliament,0.02
13,india,0.026
33,predecessor,0.013
47,lashkar,0.029
60,accused,0.021
38,kashmiri,0.047
83,leaving,0.014
41,ramon,0.011
27,staging,0.013
75,launched,0.029
15,seen,0.019
48,took,0.016
75,repayment,0.01
45,long,0.015
43,taiba,0.01
71,launched,0.022
39,escalated,0.03
86,two,0.023
21,night,0.03
16,said,0.009
61,attack,0.026
58,kashmir,0.02
49,trading,0.021
14,december,0.012
50,kilometers,0.01
54,dora,0.042
27,fatality,0.01
32,military,0.017
83,escalated,0.038
38,escalated,0.019
15,body,0.009
67,troops,0.013
72,stands,0.023
89,kashmiri,0.014
31,key,0.011
35,indian,0.011
29,border,0.012
46,wales,0.016
77,lending,0.011
28,another,0.011
47,stands,0.012
41,said,0.011
23,chief,0.023
45,time,0.044
35,tit,0.016
19,fewer,0.013
61,christmas,0.009
38,diplomatic,0.015
11,office,0.012
24,stands,0.058
27,time,0.012
10,victoria,0.011
27,attack,0.018
54,fewer,0.045
54,victoria,0.036
86,new,0.013
74,capital,0.016
36,hafiz,0.008
22,eight,0.015
84,troops,0.034
62,capital,0.02
29,carrying,0.01
46,crisis,0.025
38,people,0.016
28,police,0.039
79,soared,0.046
17,south,0.029
9,told,0.008
12,50,0.042
56,dora,0.017
6,long,0.026
43,remain,0.013
65,areas,0.009
33,1971,0.055
71,tit,0.015
30,launched,0.019
65,plan,0.012
31,southern,0.042
76,accused,0.012
71,place,0.033
18,50,0.008
49,dora,0.036
8,pakistani,0.044
28,dozen,0.015
28,year,0.016
14,militant,0.03
50,srinagar,0.015
2,hospital,0.013
4,mohammad,0.011
60,say,0.021
59,know,0.012
15,government,0.01
68,recorded,0.012
44,pakistan,0.029
67,task,0.029
24,border,0.025
3,forces,0.035
59,south,0.035
73,take,0.009
55,militant,0.077
63,srinagar,0.012
62,well,0.019
70,daunting,0.026
72,shootout,0.022
48,trading,0.031
81,likely,0.05
88,mohammed,0.03
86,pakistan,0.037
70,soared,0.016
43,end,0.038
82,re,0.01
10,since,0.014
33,e,0.038
61,support,0.009
88,50,0.011
84,pakistan,0.027
33,carrying,0.024
1,eight,0.025
54,two,0.02
87,village,0.018
66,indian,0.017
51,series,0.01
39,kashmir,0.016
48,deaths,0.026
41,police,0.022
21,13,0.018
61,lawmaker,0.014
35,nation,0.02
55,jobs,0.012
10,roads,0.009
64,long,0.03
44,last,0.016
34,march,0.009
10,year,0.021
6,deaths,0.024
21,village,0.018
51,action,0.011
47,e,0.012
49,said,0.017
71,people,0.013
39,holiday,0.032
58,two,0.038
72,troops,0.019
25,investigation,0.019
51,resignation,0.012
28,shot,0.014
65,attack,0.01
67,india,0.017
5,week,0.016
24,long,0.026
1,days,0.01
12,border,0.015
48,tackling,0.019
25,mohammed,0.019
14,puerta,0.01
24,pakistani,0.026
28,indian,0.021
30,night,0.01
48,1971,0.01
29,targetting,0.023
37,dozen,0.015
30,assume,0.009
5,key,0.011
47,year,0.02
83,december,0.016
49,currency,0.011
1,appoints,0.009
55,use,0.012
64,capital,0.03
86,deaths,0.008
9,leader,0.014
88,behaviour,0.009
14,predecessor,0.011
75,war,0.037
5,border,0.051
62,militants,0.015
6,southern,0.033
15,illawarra,0.011
17,dora,0.024
25,militants,0.014
77,recorded,0.012
8,predecessor,0.017
23,trading,0.02
10,whoever,0.014
29,mohammad,0.036
61,crisis,0.009
23,eight,0.027
56,say,0.029
51,shot,0.017
9,recession,0.01
18,dead,0.062
53,saeed,0.013
54,holiday,0.039
55,labour,0.009
75,fatalities,0.032
69,tit,0.033
82,village,0.019
41,srinagar,0.016
20,india,0.039
20,hospital,0.009
7,assumes,0.009
53,kilometers,0.014
24,midwives,0.009
78,northern,0.01
68,new,0.02
47,christmas,0.023
70,resigned,0.019
51,pakistani,0.052
75,tat,0.011
58,dead,0.031
53,organisations,0.037
57,body,0.01
53,escalated,0.03
82,seen,0.036
79,road,0.016
0,seen,0.037
46,police,0.008
25,india,0.023
29,lashkar,0.028
7,security,0.041
50,jaish,0.032
68,intelligence,0.031
82,pakistani,0.011
28,south,0.025
11,saeed,0.015
52,christmas,0.017
73,carrying,0.019
43,raid,0.049
17,deepened,0.026
85,angry,0.011
54,encounter,0.036
