Topic,Term,Value
7,eight,0.029
46,toll,0.012
47,took,0.031
23,hours,0.009
5,packages,0.024
24,since,0.014
33,senate,0.014
14,organisations,0.026
25,victoria,0.026
28,security,0.008
48,diplomatic,0.032
30,dora,0.048
1,four,0.009
11,organisations,0.063
7,suspected,0.049
30,time,0.009
35,series,0.01
7,year,0.022
49,southern,0.013
4,well,0.026
27,year,0.014
35,take,0.01
25,peronists,0.028
25,leader,0.011
8,failed,0.01
37,india,0.013
13,night,0.042
23,tit,0.008
34,one,0.009
11,kashmir,0.03
30,daunting,0.014
9,wollongong,0.01
48,kashmir,0.071
2,soared,0.019
13,fewer,0.014
47,christmas,0.03
45,hospital,0.009
36,india,0.008
7,say,0.02
23,dora,0.052
24,announced,0.015
47,period,0.03
29,shot,0.023
47,repayment,0.01
30,toll,0.008
22,sanctions,0.064
9,tit,0.018
10,daunting,0.01
39,northern,0.018
6,police,0.022
32,suspended,0.01
48,groups,0.034
32,recorded,0.027
2,indian,0.04
33,accused,0.013
43,people,0.015
3,pakistani,0.014
0,raids,0.015
37,work,0.011
37,key,0.012
19,role,0.013
43,kashmir,0.026
8,people,0.036
18,organisations,0.031
27,december,0.025
35,police,0.009
23,stunned,0.019
16,50,0.016
21,dora,0.016
31,concerned,0.011
15,died,0.012
7,another,0.01
5,announced,0.019
17,attack,0.016
1,southern,0.041
7,sanctions,0.018
14,rodregiuez,0.015
48,fatality,0.018
46,government,0.012
7,oxide,0.01
43,fellow,0.009
36,arrested,0.015
27,mohammed,0.032
31,road,0.04
49,massing,0.02
13,annoyed,0.009
36,mohammed,0.028
18,remain,0.021
20,police,0.019
36,executive,0.009
3,pakistan,0.024
40,border,0.03
37,saeed,0.052
36,village,0.053
35,resigned,0.012
16,police,0.016
43,kilometers,0.03
7,level,0.034
31,rodregiuez,0.016
3,shot,0.065
9,pakistani,0.017
8,sanctions,0.034
32,lashkar,0.026
24,tit,0.035
3,president,0.016
46,presidency,0.011
39,indian,0.037
2,ago,0.01
33,tasmania,0.012
0,india,0.081
20,million,0.009
49,mohammed,0.029
35,militant,0.014
15,70,0.02
27,international,0.015
26,say,0.013
45,karachi,0.015
48,died,0.019
14,time,0.013
41,pakistani,0.018
44,militants,0.022
40,likely,0.018
2,caretaker,0.011
28,groups,0.038
16,pakistan,0.031
46,western,0.023
16,christmas,0.018
25,oxide,0.02
38,presidency,0.03
20,free,0.016
10,plan,0.013
2,tensions,0.019
19,march,0.016
45,occasions,0.012
39,two,0.021
41,diplomatic,0.012
5,hafiz,0.023
34,died,0.038
15,fewer,0.014
34,australia,0.013
32,along,0.015
34,summer,0.013
29,christmas,0.015
8,behest,0.024
35,told,0.014
9,mohammed,0.032
40,saeed,0.03
19,took,0.047
29,leaving,0.026
24,queensland,0.013
12,raid,0.029
22,health,0.014
20,scheduled,0.008
41,raid,0.043
39,india,0.043
8,dora,0.017
25,targetting,0.029
8,whoever,0.012
49,soared,0.032
9,announced,0.026
37,13,0.019
28,staging,0.013
41,behest,0.044
49,launched,0.018
6,dead,0.025
33,security,0.016
28,srinagar,0.104
2,50,0.026
24,war,0.027
17,just,0.01
47,srinagar,0.04
4,eight,0.029
21,intelligence,0.043
49,period,0.019
13,crisis,0.012
23,behest,0.03
31,along,0.032
15,massing,0.035
45,45,0.011
18,tit,0.021
30,hafiz,0.014
3,december,0.015
20,launched,0.013
33,rescue,0.009
2,western,0.027
38,failed,0.01
21,just,0.016
43,executive,0.01
9,indian,0.015
10,came,0.009
27,tit,0.013
9,mohammad,0.033
40,say,0.014
23,shot,0.018
6,told,0.012
22,kilometers,0.011
43,dora,0.039
45,trading,0.016
6,aldolfo,0.01
16,capital,0.018
43,free,0.012
27,soared,0.021
6,srinagar,0.014
24,soared,0.033
25,tony,0.013
12,organisations,0.03
33,police,0.069
22,last,0.015
28,three,0.019
22,1971,0.048
19,taiba,0.014
25,just,0.015
25,ramon,0.051
11,default,0.028
9,fewer,0.025
35,years,0.012
29,default,0.016
43,announced,0.033
45,hafiz,0.016
28,night,0.029
27,president,0.009
47,worst,0.012
21,tat,0.041
34,sides,0.013
23,groups,0.024
29,tasmania,0.02
38,end,0.013
44,tit,0.015
36,capital,0.042
32,senate,0.028
34,roads,0.023
27,conduct,0.015
47,place,0.014
46,launched,0.013
19,announcing,0.01
29,nitrous,0.009
28,45,0.018
43,took,0.02
32,encounter,0.035
13,trading,0.021
5,northern,0.011
18,trading,0.038
26,two,0.023
22,long,0.02
18,yesterday,0.051
15,took,0.024
3,just,0.01
5,parliament,0.013
2,tasmania,0.013
34,southern,0.033
11,leader,0.011
3,jaish,0.019
28,taiba,0.039
49,march,0.009
40,last,0.012
37,able,0.012
49,chief,0.033
23,occasions,0.012
47,default,0.01
41,militant,0.04
33,fewer,0.034
7,days,0.017
1,risk,0.017
16,raids,0.043
16,night,0.026
24,act,0.013
21,massing,0.044
49,s,0.017
35,christmas,0.01
39,13,0.036
10,targetting,0.013
17,srinagar,0.017
22,just,0.01
15,based,0.011
40,tasmania,0.012
3,capital,0.018
41,packages,0.02
16,will,0.019
0,took,0.011
49,e,0.017
49,troops,0.043
15,elections,0.027
42,leader,0.011
46,mohammed,0.046
17,government,0.038
23,security,0.02
15,end,0.018
40,parliament,0.017
47,holiday,0.014
24,forces,0.091
45,risk,0.013
28,fresh,0.012
47,long,0.031
3,attack,0.03
37,shot,0.018
15,shootout,0.039
20,e,0.029
22,seen,0.024
33,lashkar,0.012
9,extremist,0.029
39,karachi,0.035
37,year,0.015
23,night,0.012
21,deepened,0.017
40,behaviour,0.009
17,suspected,0.021
40,plan,0.01
10,suspected,0.028
39,yesterday,0.038
1,militants,0.014
13,announced,0.018
28,quit,0.01
5,since,0.048
7,india,0.018
23,karachi,0.021
36,two,0.017
35,australia,0.012
22,militant,0.015
12,road,0.057
6,indian,0.018
46,hours,0.011
0,kashmiri,0.01
37,came,0.016
15,year,0.014
25,fewer,0.015
39,told,0.01
30,carrying,0.028
15,encounter,0.027
19,targetting,0.016
19,resigned,0.014
16,well,0.035
15,use,0.011
20,act,0.012
8,accused,0.014
42,dozen,0.012
43,tackling,0.024
10,kashmiri,0.057
10,series,0.015
26,last,0.039
1,economic,0.011
47,militants,0.039
1,long,0.015
42,likely,0.015
36,targetting,0.038
11,rodregiuez,0.012
45,war,0.018
10,war,0.036
39,soared,0.023
2,toll,0.021
0,militants,0.042
46,worst,0.015
3,village,0.042
19,trading,0.028
10,well,0.015
24,summer,0.031
29,raid,0.016
30,victoria,0.024
25,debt,0.013
28,kashmir,0.012
20,50,0.019
35,seen,0.022
23,ago,0.01
42,fatality,0.009
16,wollongong,0.009
15,militant,0.018
38,encounter,0.019
8,december,0.016
31,soared,0.029
11,suspected,0.013
33,13,0.058
38,ramon,0.012
42,assumes,0.026
31,militants,0.053
24,village,0.02
48,troops,0.016
25,sides,0.085
40,1971,0.057
46,kilometers,0.09
28,put,0.01
35,road,0.016
16,45,0.017
20,night,0.052
11,illawarra,0.009
24,hafiz,0.01
1,say,0.023
15,new,0.016
17,tensions,0.058
28,western,0.009
35,deaths,0.012
12,say,0.018
19,arrested,0.015
6,elections,0.017
4,put,0.014
27,organisations,0.014
6,period,0.011
12,congress,0.013
16,level,0.042
26,e,0.028
42,announcing,0.024
45,resignation,0.017
15,diplomatic,0.052
25,police,0.012
17,tat,0.017
5,leader,0.011
48,encounter,0.026
2,northern,0.02
2,accused,0.017
14,encounter,0.026
25,government,0.023
29,tit,0.015
45,roads,0.015
44,toll,0.018
29,dora,0.009
21,consider,0.009
8,chief,0.018
3,likely,0.054
8,service,0.01
11,quit,0.012
37,soared,0.019
33,victoria,0.013
2,shootout,0.011
32,december,0.01
41,just,0.015
19,level,0.026
20,hafiz,0.015
19,accused,0.067
13,hafiz,0.034
45,india,0.011
47,summer,0.016
26,body,0.009
47,nation,0.017
17,india,0.048
27,1971,0.037
32,free,0.035
44,pakistani,0.022
37,place,0.013
38,organisations,0.013
44,announced,0.014
2,say,0.018
27,packages,0.029
30,mohammed,0.025
10,announcing,0.04
48,consider,0.021
13,chief,0.011
4,debt,0.011
41,encounter,0.016
3,intelligence,0.015
49,senate,0.01
20,border,0.035
49,saeed,0.014
0,sanctions,0.015
22,will,0.014
26,national,0.018
32,lending,0.014
6,india,0.05
5,arrested,0.02
31,chief,0.011
23,massing,0.039
37,territory,0.026
49,military,0.034
28,nation,0.011
47,mohammad,0.012
17,tit,0.04
44,groups,0.027
3,use,0.011
39,shootout,0.018
27,night,0.019
13,dozen,0.039
1,tensions,0.018
9,say,0.037
21,raids,0.03
1,srinagar,0.01
7,raid,0.047
6,recorded,0.032
1,raids,0.023
24,toll,0.019
16,two,0.011
22,well,0.032
29,fatality,0.017
17,eight,0.045
7,foreign,0.012
35,accused,0.013
35,well,0.013
3,midwives,0.022
7,tackling,0.02
11,puerta,0.019
22,elections,0.011
3,packages,0.013
35,resignation,0.011
35,troops,0.016
9,deepened,0.024
19,escalated,0.022
44,hours,0.008
8,leader,0.03
21,office,0.017
13,mohammed,0.028
22,national,0.021
9,organisations,0.073
31,better,0.01
37,pakistan,0.02
37,20,0.012
28,parliament,0.018
4,likely,0.015
2,20,0.034
0,pakistani,0.054
39,leaving,0.022
4,say,0.024
48,13,0.014
7,launched,0.016
32,sides,0.01
44,based,0.031
21,wales,0.019
37,president,0.029
12,new,0.016
6,crisis,0.014
46,two,0.063
39,encounter,0.027
44,came,0.013
21,border,0.016
21,raid,0.031
4,soared,0.017
31,1971,0.027
25,involved,0.012
30,well,0.017
49,sides,0.026
41,s,0.019
38,since,0.013
26,peronists,0.013
43,e,0.025
34,diplomatic,0.076
4,victoria,0.015
47,attack,0.023
33,chief,0.022
6,time,0.029
22,diplomatic,0.018
36,key,0.008
13,office,0.018
40,million,0.012
6,tat,0.037
41,e,0.012
41,13,0.039
32,kashmiri,0.009
46,period,0.021
37,arrested,0.018
37,government,0.019
20,military,0.033
10,international,0.015
28,s,0.032
31,pakistani,0.029
15,organisations,0.039
7,christmas,0.021
41,caretaker,0.014
9,security,0.024
12,staging,0.018
28,e,0.023
14,saeed,0.009
29,government,0.01
13,kashmiri,0.02
39,lending,0.011
36,assume,0.01
5,peronists,0.028
44,appoints,0.015
40,leader,0.012
1,worst,0.011
36,role,0.009
27,escalated,0.018
40,yesterday,0.013
32,whoever,0.021
42,wales,0.013
7,mohammad,0.039
1,ve,0.009
7,chief,0.016
28,military,0.054
48,announcing,0.02
20,staging,0.017
49,targetting,0.044
21,likely,0.016
17,saeed,0.028
27,dora,0.012
26,president,0.014
39,forces,0.051
26,recession,0.008
17,summer,0.012
14,border,0.034
49,eight,0.072
18,india,0.038
24,1971,0.011
44,50,0.009
31,extremist,0.009
29,elections,0.009
46,extremist,0.015
9,chief,0.021
30,oxide,0.009
26,kashmiri,0.02
38,mohammad,0.062
13,organisations,0.021
38,fewer,0.013
24,year,0.013
48,yesterday,0.018
15,say,0.016
11,taiba,0.02
5,military,0.018
22,tackling,0.025
36,period,0.021
27,yesterday,0.019
16,free,0.016
46,inappropriate,0.009
2,national,0.026
38,puerta,0.012
18,re,0.01
34,since,0.049
16,argentina,0.015
19,attack,0.05
1,behest,0.033
6,tensions,0.012
17,leaving,0.029
2,srinagar,0.014
7,came,0.052
48,chief,0.012
22,put,0.013
0,organisations,0.01
37,1971,0.036
20,jaish,0.047
16,southern,0.016
30,three,0.014
0,tat,0.011
32,currency,0.021
33,december,0.016
31,based,0.01
13,saeed,0.019
29,key,0.01
47,dead,0.031
5,deaths,0.02
7,12,0.014
7,13,0.021
33,two,0.011
43,military,0.034
29,staging,0.011
48,road,0.008
24,tensions,0.014
6,seen,0.035
5,along,0.013
36,dora,0.008
49,militant,0.01
40,chief,0.031
7,plan,0.01
25,agencies,0.01
46,senate,0.011
28,remain,0.046
17,security,0.023
45,tasmania,0.02
34,lending,0.01
5,targetting,0.039
34,military,0.01
42,karachi,0.013
31,three,0.045
20,ramon,0.026
44,chief,0.03
10,free,0.013
42,kilometers,0.03
15,srinagar,0.034
46,december,0.01
38,e,0.055
17,place,0.02
20,along,0.038
43,20,0.013
27,agencies,0.027
24,targetting,0.012
45,escalated,0.023
46,three,0.013
47,south,0.021
21,accused,0.01
10,pakistan,0.009
43,december,0.054
15,capital,0.042
13,karachi,0.025
19,political,0.013
37,christmas,0.026
48,puerta,0.011
16,northern,0.013
35,labour,0.014
39,announcing,0.008
9,economic,0.012
34,village,0.014
43,announcing,0.01
40,concerned,0.012
7,night,0.018
21,argentina,0.013
33,came,0.033
6,shot,0.02
45,two,0.024
6,stunned,0.018
3,mohammad,0.033
20,people,0.021
2,three,0.022
43,border,0.011
38,act,0.012
7,key,0.018
32,forces,0.015
42,president,0.013
11,will,0.017
25,predecessor,0.011
39,along,0.019
40,hafiz,0.01
8,place,0.014
49,task,0.01
30,series,0.011
4,kashmiri,0.018
6,australia,0.023
30,shootout,0.018
21,south,0.012
37,southern,0.025
40,period,0.02
36,soared,0.026
37,will,0.041
44,territory,0.014
46,troops,0.027
40,taiba,0.012
49,free,0.022
12,sanctions,0.03
6,staging,0.015
29,militants,0.065
33,20,0.011
18,border,0.076
12,agencies,0.016
15,victoria,0.017
36,tensions,0.035
30,summer,0.049
31,packages,0.013
39,50,0.051
39,mohammad,0.017
38,aldolfo,0.009
27,deaths,0.039
20,india,0.031
2,risk,0.011
45,peronists,0.01
31,congress,0.01
24,took,0.012
8,level,0.037
40,20,0.024
15,massive,0.009
17,time,0.011
36,forces,0.02
43,national,0.022
42,million,0.009
48,place,0.01
43,series,0.009
42,police,0.014
32,will,0.045
12,caretaker,0.014
8,deepened,0.01
48,militants,0.019
28,currency,0.021
36,accused,0.015
15,launched,0.014
47,scheduled,0.012
40,lending,0.011
11,accused,0.034
32,accused,0.023
14,along,0.045
18,taiba,0.008
6,karachi,0.056
47,50,0.013
12,attack,0.012
25,along,0.059
38,series,0.009
34,long,0.019
13,tat,0.04
34,security,0.009
26,kilometers,0.038
33,militants,0.015
29,last,0.013
1,jaish,0.02
12,people,0.009
6,economic,0.015
34,recession,0.014
3,roads,0.013
40,targetting,0.03
15,along,0.024
44,ve,0.013
45,mohammed,0.016
41,summer,0.04
6,1971,0.051
0,attack,0.049
1,13,0.015
21,year,0.018
14,lashkar,0.027
47,deepened,0.009
10,night,0.102
36,new,0.024
45,tat,0.031
36,task,0.013
39,arrested,0.021
22,told,0.025
33,dora,0.028
12,indian,0.016
24,came,0.019
30,holiday,0.034
32,assumes,0.021
16,military,0.013
44,13,0.016
19,task,0.024
28,congress,0.012
14,forces,0.013
35,13,0.046
6,will,0.014
35,based,0.035
6,13,0.013
40,stunned,0.018
22,said,0.01
38,period,0.04
30,raids,0.033
7,srinagar,0.013
27,christmas,0.012
35,three,0.012
20,days,0.013
48,holiday,0.011
1,remain,0.012
18,senior,0.014
6,took,0.01
49,peronists,0.012
13,e,0.029
15,australia,0.01
11,tat,0.01
42,quit,0.017
20,lawmaker,0.016
48,days,0.009
38,dozen,0.04
47,night,0.025
42,escalated,0.022
13,s,0.013
15,leaving,0.029
11,carrying,0.023
17,fresh,0.012
3,night,0.029
43,kashmiri,0.041
43,says,0.013
12,deaths,0.028
12,india,0.01
27,peronists,0.022
20,repayment,0.016
1,years,0.024
0,place,0.034
34,whoever,0.012
20,western,0.03
11,militants,0.012
0,saeed,0.021
7,concerned,0.009
18,ramon,0.01
2,suspected,0.035
4,place,0.026
17,announced,0.057
7,task,0.009
19,srinagar,0.01
15,years,0.014
49,staging,0.012
28,fellow,0.016
30,sides,0.011
14,india,0.035
15,likely,0.026
29,level,0.013
48,period,0.038
49,tit,0.009
39,likely,0.057
22,act,0.014
24,tasmania,0.027
15,s,0.014
22,series,0.01
34,mohammad,0.022
49,three,0.016
36,staging,0.057
15,e,0.039
46,behest,0.014
13,presidency,0.013
30,likely,0.015
29,pakistan,0.014
6,dora,0.049
42,well,0.022
5,carrying,0.014
5,new,0.011
26,karachi,0.062
31,saeed,0.011
49,will,0.021
7,kashmir,0.041
25,year,0.014
43,fresh,0.012
12,southern,0.028
12,pakistan,0.015
32,raid,0.018
37,sanctions,0.015
31,yesterday,0.037
13,ago,0.014
3,s,0.052
27,jaish,0.034
24,srinagar,0.028
14,taiba,0.014
21,two,0.014
7,president,0.015
1,organisations,0.01
17,lending,0.016
10,shootout,0.04
21,india,0.013
20,behest,0.009
42,hafiz,0.012
0,fatalities,0.015
37,massing,0.015
10,13,0.032
3,senior,0.01
8,wollongong,0.009
12,territory,0.017
43,launched,0.037
9,assumes,0.02
13,christmas,0.009
45,rodregiuez,0.01
45,shootout,0.021
12,summer,0.012
49,territory,0.014
9,queensland,0.011
33,capital,0.111
32,president,0.01
40,lawmaker,0.018
9,international,0.011
40,forces,0.01
40,ve,0.009
37,chief,0.018
12,came,0.027
20,based,0.033
13,free,0.008
12,night,0.03
1,road,0.024
17,queensland,0.059
7,support,0.009
40,year,0.014
23,seen,0.019
15,senior,0.022
18,economic,0.01
22,free,0.015
8,organisations,0.053
43,plan,0.022
28,roads,0.04
35,wales,0.032
36,since,0.016
15,sides,0.01
46,karachi,0.021
27,following,0.012
49,assume,0.019
40,tackling,0.017
45,troops,0.025
37,predecessor,0.01
21,leaving,0.036
16,toll,0.022
35,pakistani,0.015
29,road,0.023
36,massive,0.012
31,recession,0.009
47,years,0.011
20,caretaker,0.019
21,fewer,0.014
10,wollongong,0.018
43,crisis,0.012
42,village,0.014
7,resignation,0.012
11,government,0.01
25,suspected,0.049
22,war,0.021
17,sherbon,0.012
36,s,0.015
0,kilometers,0.03
43,midwives,0.011
38,border,0.039
39,fatality,0.017
5,elections,0.013
45,assumes,0.009
32,chief,0.03
33,period,0.014
49,failed,0.034
48,currency,0.011
6,mohammed,0.04
7,diplomatic,0.02
18,queensland,0.013
18,carrying,0.017
42,indian,0.035
10,military,0.01
23,fatalities,0.012
47,promising,0.019
45,kilometers,0.033
8,extremist,0.055
18,security,0.02
2,december,0.013
3,tasmania,0.014
30,s,0.009
45,christmas,0.012
16,time,0.011
13,long,0.05
5,said,0.009
21,inappropriate,0.009
19,deaths,0.047
26,southern,0.015
47,diplomatic,0.019
22,fellow,0.029
27,45,0.031
23,predecessor,0.009
23,escalated,0.013
16,dead,0.04
8,military,0.016
16,militant,0.018
39,summer,0.027
43,dead,0.013
28,lashkar,0.054
14,two,0.016
41,road,0.024
45,pakistani,0.029
14,security,0.041
23,50,0.036
39,territory,0.025
44,says,0.017
19,territory,0.01
42,international,0.011
33,based,0.021
10,soared,0.011
46,resigned,0.019
15,border,0.012
42,caretaker,0.011
40,key,0.011
0,based,0.039
15,trading,0.021
39,hours,0.016
4,action,0.01
3,fatality,0.014
9,crisis,0.011
29,resignation,0.012
44,mohammed,0.014
48,congress,0.012
43,based,0.037
18,massing,0.01
45,likely,0.033
47,eight,0.019
49,suspending,0.009
36,debt,0.007
34,puerta,0.012
17,came,0.029
