Topic,Term,Value
44,kashmir,0.021
37,soared,0.02
20,capital,0.017
6,free,0.012
8,three,0.03
2,use,0.013
30,say,0.028
10,repayment,0.019
27,war,0.018
41,hours,0.011
16,days,0.019
55,since,0.011
41,village,0.016
55,accused,0.016
13,parliament,0.019
34,staff,0.011
25,groups,0.02
57,karachi,0.011
6,20,0.029
12,last,0.013
56,13,0.037
48,indian,0.034
46,shootout,0.033
49,pakistani,0.027
4,road,0.014
40,police,0.027
7,re,0.011
55,worst,0.017
29,militant,0.023
29,consider,0.012
8,tit,0.043
57,well,0.041
5,saeed,0.027
43,trading,0.02
17,place,0.021
28,war,0.043
2,next,0.011
31,two,0.026
54,toll,0.013
29,police,0.047
56,police,0.022
38,jaish,0.014
9,diplomatic,0.023
33,srinagar,0.055
54,kashmir,0.031
1,well,0.067
0,groups,0.038
33,say,0.023
9,raids,0.028
7,along,0.02
52,mohammad,0.023
1,tasmania,0.02
2,eight,0.034
41,soared,0.023
43,pakistan,0.02
4,india,0.019
11,parliament,0.013
43,accused,0.035
41,fatality,0.017
20,daunting,0.012
10,sides,0.068
3,free,0.01
38,southern,0.024
38,pakistan,0.046
47,based,0.048
24,scheduled,0.012
6,announced,0.045
40,well,0.023
29,attack,0.018
17,sanctions,0.032
1,predecessor,0.011
57,1971,0.016
53,level,0.039
46,summer,0.066
17,long,0.036
1,fewer,0.018
16,announcing,0.014
46,recorded,0.022
40,repayment,0.01
6,debt,0.013
28,fewer,0.015
27,sanctions,0.012
4,dora,0.022
52,territory,0.019
8,oxide,0.012
57,raids,0.014
51,toll,0.02
12,australia,0.015
18,just,0.014
6,kilometers,0.017
5,fatality,0.015
38,tit,0.049
16,forces,0.01
53,say,0.019
33,executive,0.01
47,territory,0.016
17,jaish,0.015
23,annoyed,0.013
59,following,0.012
13,since,0.015
39,eight,0.027
9,told,0.018
2,militant,0.019
17,police,0.043
9,militant,0.028
2,groups,0.047
35,20,0.017
31,summer,0.037
10,well,0.039
5,queensland,0.022
23,soared,0.018
0,indian,0.01
40,will,0.016
27,long,0.02
34,jobs,0.014
58,investigation,0.017
44,village,0.012
44,escalated,0.031
51,re,0.014
22,four,0.01
37,new,0.035
45,soared,0.056
17,stands,0.015
17,labour,0.012
44,time,0.016
40,soared,0.055
6,likely,0.04
29,road,0.018
22,two,0.017
40,extremist,0.017
1,staging,0.013
16,fatality,0.054
14,soared,0.019
4,behest,0.016
11,caretaker,0.022
32,occasions,0.012
25,tasmania,0.016
32,shot,0.031
1,encounter,0.027
15,toll,0.031
23,level,0.019
39,e,0.02
8,million,0.01
58,police,0.021
16,daunting,0.015
44,well,0.025
58,behest,0.046
56,suspected,0.014
36,tit,0.031
3,13,0.011
22,national,0.01
45,people,0.023
44,following,0.013
34,remain,0.022
41,since,0.012
55,hafiz,0.057
22,wales,0.013
20,dora,0.053
19,plan,0.013
50,capital,0.035
30,encounter,0.012
31,arrested,0.017
58,s,0.037
27,international,0.021
24,staging,0.025
28,summer,0.013
47,agencies,0.017
32,conduct,0.022
25,shootout,0.036
12,act,0.015
44,new,0.02
31,e,0.016
39,carrying,0.017
31,sydney,0.016
31,s,0.019
0,lashkar,0.029
45,oxide,0.014
10,crisis,0.02
42,australia,0.011
54,tat,0.033
27,stunned,0.014
31,soared,0.047
33,packages,0.03
10,escalated,0.02
36,announced,0.023
48,since,0.039
30,southern,0.032
4,fatality,0.015
45,say,0.017
11,arrested,0.047
23,lending,0.014
38,45,0.043
24,years,0.021
20,recession,0.027
48,agencies,0.027
15,time,0.024
11,use,0.018
19,stands,0.017
56,tit,0.039
23,hafiz,0.04
50,tat,0.019
28,troops,0.053
54,security,0.065
32,dora,0.093
35,dora,0.022
19,last,0.03
59,suspected,0.022
35,raid,0.038
54,staff,0.01
56,came,0.025
40,mohammad,0.027
23,two,0.031
46,organisations,0.032
31,fewer,0.013
53,period,0.017
16,india,0.009
13,place,0.039
53,carrying,0.019
14,militants,0.024
13,capital,0.012
24,put,0.016
10,parliament,0.019
15,dozen,0.025
56,border,0.017
55,lashkar,0.018
35,southern,0.021
16,end,0.013
50,toll,0.035
1,fellow,0.009
32,carrying,0.017
31,investigation,0.01
18,militants,0.016
8,srinagar,0.054
18,tasmania,0.016
56,yesterday,0.026
15,march,0.015
28,sanctions,0.025
6,nation,0.012
17,mohammed,0.046
14,likely,0.015
32,50,0.016
15,soared,0.036
49,western,0.026
1,western,0.017
40,oxide,0.016
11,crisis,0.024
10,india,0.016
45,eight,0.062
28,militant,0.048
48,summer,0.026
40,raid,0.017
35,free,0.015
56,soared,0.02
35,parliament,0.083
47,people,0.016
38,told,0.012
26,end,0.013
13,leader,0.01
54,since,0.032
33,forces,0.046
49,deepened,0.015
2,1971,0.035
54,south,0.036
52,s,0.023
15,troops,0.026
47,involved,0.012
4,default,0.022
1,dozen,0.019
32,body,0.012
6,illawarra,0.017
47,western,0.028
52,e,0.013
22,chief,0.012
34,launched,0.022
46,isolated,0.017
38,south,0.049
35,behest,0.016
5,fatalities,0.025
47,rodregiuez,0.02
37,s,0.032
38,national,0.015
20,pakistan,0.014
3,launched,0.046
24,two,0.025
12,place,0.023
43,victoria,0.016
25,following,0.016
33,tit,0.03
0,level,0.027
40,launched,0.085
50,sherbon,0.01
9,soared,0.049
43,raids,0.011
15,remain,0.018
55,investigation,0.014
59,government,0.023
47,act,0.02
21,sherbon,0.012
52,diplomatic,0.018
24,since,0.044
58,carrying,0.023
36,militants,0.015
58,behaviour,0.018
51,kashmiri,0.035
24,people,0.032
35,series,0.027
7,year,0.043
4,well,0.025
27,year,0.03
4,dozen,0.052
19,1971,0.026
17,office,0.012
59,1971,0.033
8,lending,0.018
6,since,0.015
13,night,0.029
56,australia,0.017
21,assumes,0.01
4,put,0.013
36,troops,0.029
22,queensland,0.011
8,task,0.015
36,india,0.011
47,behest,0.022
23,dora,0.048
51,tat,0.01
22,sherbon,0.01
45,caring,0.012
6,police,0.022
55,saeed,0.026
44,shot,0.027
2,indian,0.017
49,ago,0.014
32,labour,0.011
46,massing,0.023
37,lending,0.017
10,two,0.019
43,kashmir,0.015
16,international,0.019
53,saeed,0.018
54,agencies,0.013
45,three,0.029
48,key,0.011
40,accused,0.024
16,50,0.019
18,militant,0.02
55,eight,0.015
41,kashmiri,0.025
35,road,0.014
19,ago,0.012
52,carrying,0.019
59,leaving,0.015
7,sanctions,0.024
36,tat,0.016
47,raids,0.02
20,role,0.012
52,deaths,0.018
57,jaish,0.019
29,trading,0.011
4,national,0.069
47,taiba,0.02
27,mohammed,0.045
12,two,0.011
49,massing,0.02
13,annoyed,0.022
47,border,0.04
23,carrying,0.025
18,remain,0.012
35,time,0.011
5,two,0.036
43,seen,0.038
37,saeed,0.025
36,village,0.017
53,night,0.011
36,raids,0.012
16,police,0.013
4,border,0.024
38,chief,0.035
3,shot,0.016
9,pakistani,0.082
8,sanctions,0.048
40,currency,0.014
6,saeed,0.031
39,indian,0.024
0,india,0.084
20,executive,0.011
55,jaish,0.038
29,pakistani,0.014
7,debt,0.016
43,likely,0.014
23,president,0.021
28,extremist,0.027
27,intelligence,0.017
18,predecessor,0.022
28,groups,0.016
18,say,0.017
16,pakistan,0.019
14,massive,0.013
1,international,0.01
31,escalated,0.02
54,place,0.018
14,tasmania,0.016
12,seen,0.014
1,forces,0.017
23,fellow,0.01
4,occasions,0.015
51,failed,0.014
51,announced,0.037
34,australia,0.031
32,along,0.015
51,international,0.021
23,staging,0.016
5,e,0.026
50,foreign,0.025
52,dead,0.025
32,targetting,0.017
57,dora,0.01
12,raid,0.048
50,wales,0.034
41,raid,0.022
1,announced,0.032
33,days,0.01
50,western,0.02
36,lashkar,0.046
9,announced,0.021
32,suspected,0.04
12,queensland,0.02
52,45,0.018
27,last,0.012
12,soared,0.029
55,1971,0.036
33,security,0.027
31,lashkar,0.01
12,pakistani,0.047
51,came,0.019
47,srinagar,0.018
4,eight,0.02
21,intelligence,0.016
43,sanctions,0.014
50,launched,0.013
33,new,0.015
6,fellow,0.012
15,massing,0.051
50,dozen,0.026
40,summer,0.014
32,time,0.041
54,whoever,0.021
2,western,0.023
43,executive,0.012
51,hours,0.012
5,1971,0.01
20,isolated,0.01
40,say,0.017
23,shot,0.019
35,million,0.012
0,south,0.008
45,trading,0.027
17,scheduled,0.021
16,million,0.01
1,seen,0.015
24,presidency,0.016
27,soared,0.016
56,wales,0.017
29,troops,0.026
12,organisations,0.018
22,1971,0.016
39,isolated,0.016
59,died,0.03
8,say,0.051
41,sides,0.07
38,remain,0.012
11,default,0.016
28,mohammed,0.02
56,security,0.017
56,body,0.013
26,chief,0.036
30,foreign,0.013
43,announced,0.024
10,pakistani,0.047
16,sanctions,0.019
35,border,0.01
34,sides,0.021
5,war,0.021
44,tit,0.023
31,shootout,0.013
10,occasions,0.014
50,kashmir,0.064
57,police,0.018
32,encounter,0.027
50,attack,0.022
19,summer,0.015
43,said,0.013
36,along,0.021
32,70,0.019
13,war,0.017
55,recorded,0.016
28,taiba,0.03
53,since,0.02
41,forces,0.045
14,war,0.02
6,recession,0.013
54,interim,0.02
56,act,0.019
41,militant,0.039
51,scheduled,0.042
21,queensland,0.012
29,caretaker,0.011
8,tensions,0.059
24,act,0.01
40,encounter,0.067
49,s,0.011
5,body,0.012
45,dozen,0.027
28,territory,0.016
27,holiday,0.016
17,predecessor,0.027
3,capital,0.035
14,western,0.018
26,shootout,0.042
0,took,0.025
1,extremist,0.025
49,e,0.03
56,area,0.011
26,packages,0.009
27,packages,0.016
35,nitrous,0.015
40,parliament,0.031
40,security,0.012
41,two,0.014
24,forces,0.017
48,eight,0.026
52,lending,0.011
47,long,0.063
56,military,0.017
37,shot,0.021
15,shootout,0.011
21,encounter,0.052
45,currency,0.012
22,seen,0.035
33,lashkar,0.023
8,health,0.014
45,based,0.023
3,eight,0.053
44,say,0.058
57,indian,0.069
55,yesterday,0.014
1,congress,0.011
49,interim,0.019
53,kashmiri,0.019
51,parliament,0.029
13,announced,0.059
6,mohammad,0.013
54,nation,0.012
3,level,0.022
40,raids,0.019
36,two,0.057
47,organisations,0.022
22,militant,0.028
3,escalated,0.066
43,one,0.018
29,sides,0.048
48,soared,0.026
39,told,0.016
22,tit,0.042
42,northern,0.014
42,shot,0.014
8,argentina,0.011
27,announced,0.026
53,place,0.023
30,elections,0.011
21,senior,0.016
10,kashmiri,0.013
51,eight,0.024
8,taiba,0.011
48,unprofessional,0.011
20,extremist,0.019
51,shootout,0.025
52,launched,0.038
5,daunting,0.021
24,organisations,0.015
39,soared,0.022
0,militants,0.038
12,troops,0.028
10,staging,0.025
33,fresh,0.011
3,village,0.025
19,trading,0.024
35,staging,0.02
20,sides,0.039
45,presidency,0.011
46,encounter,0.02
29,raid,0.041
36,saeed,0.02
28,kashmir,0.025
41,tasmania,0.037
23,ago,0.014
57,end,0.014
58,suspected,0.013
10,northern,0.016
15,militant,0.025
1,new,0.052
37,well,0.041
50,accused,0.052
17,since,0.016
48,troops,0.02
9,senior,0.014
49,pakistan,0.023
58,say,0.063
1,saa,0.01
59,hafiz,0.012
38,raids,0.019
47,northern,0.016
33,key,0.019
17,tensions,0.042
30,currency,0.013
27,political,0.019
36,recession,0.015
6,period,0.016
16,level,0.039
26,e,0.017
34,jaish,0.012
24,million,0.017
25,police,0.017
12,srinagar,0.055
31,20,0.022
2,northern,0.013
52,nation,0.02
29,tit,0.013
57,targetting,0.043
47,office,0.02
41,diplomatic,0.019
48,sherbon,0.012
33,victoria,0.016
23,december,0.081
45,chief,0.024
9,jaish,0.014
19,level,0.013
28,came,0.016
49,launched,0.017
47,four,0.016
34,arrested,0.024
13,congress,0.026
59,kilometers,0.052
47,summer,0.061
47,nation,0.022
6,mohammed,0.013
17,india,0.017
29,default,0.025
9,whoever,0.015
43,women,0.024
28,resignation,0.028
16,tit,0.027
17,fewer,0.017
5,remain,0.025
49,fatalities,0.023
57,south,0.07
30,mohammed,0.02
55,puerta,0.017
13,chief,0.069
9,conduct,0.011
52,march,0.018
4,lashkar,0.022
29,died,0.019
45,war,0.017
16,recorded,0.015
6,india,0.022
8,police,0.021
21,massing,0.016
59,southern,0.019
58,organisations,0.017
23,massing,0.05
58,military,0.012
17,tit,0.019
26,fatality,0.016
21,tasmania,0.011
7,office,0.012
45,angry,0.011
33,night,0.046
9,say,0.02
54,border,0.016
24,targetting,0.03
15,week,0.016
19,executive,0.011
7,raid,0.02
1,raids,0.016
4,likely,0.026
15,fatality,0.018
4,shootout,0.013
37,escalated,0.021
11,puerta,0.028
22,elections,0.018
4,saa,0.017
22,forces,0.02
19,escalated,0.025
51,organisations,0.013
13,mohammed,0.033
52,stands,0.018
9,organisations,0.03
7,just,0.011
18,consider,0.015
56,groups,0.01
7,will,0.039
37,pakistan,0.014
52,western,0.019
30,one,0.012
39,support,0.017
15,isolated,0.016
0,pakistani,0.043
30,fatality,0.028
56,roads,0.026
4,say,0.056
42,queensland,0.024
23,week,0.021
40,roads,0.03
52,militants,0.048
54,queensland,0.016
28,jaish,0.012
46,security,0.028
13,along,0.04
34,ramon,0.012
17,kashmiri,0.04
52,key,0.011
12,new,0.012
39,encounter,0.02
44,came,0.057
29,people,0.01
0,jaish,0.032
14,oxide,0.013
18,shootout,0.033
3,repayment,0.013
30,well,0.019
10,night,0.02
41,s,0.024
24,came,0.02
59,wales,0.014
53,remain,0.023
43,e,0.024
26,interim,0.014
50,13,0.016
33,chief,0.056
36,predecessor,0.033
39,said,0.018
40,whoever,0.014
50,staging,0.028
42,ve,0.012
30,taiba,0.029
41,e,0.018
47,fresh,0.013
46,period,0.016
37,arrested,0.019
49,militants,0.068
16,summer,0.013
57,resigned,0.015
31,pakistani,0.011
15,organisations,0.015
7,christmas,0.018
39,extremist,0.034
9,security,0.063
56,tony,0.018
7,diplomatic,0.035
37,years,0.01
29,resigned,0.019
42,consider,0.011
27,escalated,0.03
40,yesterday,0.021
7,mohammad,0.011
46,roads,0.015
7,chief,0.029
28,military,0.037
48,announcing,0.027
11,based,0.026
36,involved,0.016
10,caring,0.015
55,queensland,0.028
7,women,0.02
21,likely,0.014
59,soared,0.026
17,saeed,0.015
55,launched,0.014
44,srinagar,0.01
56,s,0.01
28,suspended,0.013
17,summer,0.029
49,eight,0.021
18,india,0.014
59,fewer,0.015
13,stands,0.01
50,long,0.016
1,resignation,0.028
48,yesterday,0.014
57,taiba,0.016
11,taiba,0.032
41,recorded,0.025
26,daunting,0.011
26,agencies,0.012
59,support,0.019
32,tensions,0.016
16,free,0.017
24,support,0.014
2,national,0.012
34,since,0.033
50,tony,0.012
28,presidency,0.011
6,tensions,0.013
2,srinagar,0.09
26,kashmir,0.022
48,chief,0.098
38,intelligence,0.028
36,kashmir,0.033
3,government,0.015
28,fatality,0.013
34,saa,0.012
59,western,0.014
7,e,0.023
57,pakistan,0.02
53,war,0.03
31,based,0.018
0,fresh,0.009
41,days,0.028
1,launched,0.014
47,dead,0.01
43,presidency,0.01
11,well,0.071
37,daunting,0.024
34,say,0.03
43,military,0.013
50,raids,0.024
52,targetting,0.034
8,aldolfo,0.011
22,christmas,0.011
36,dora,0.034
11,village,0.019
7,tit,0.047
43,just,0.024
59,economic,0.013
42,mohammad,0.025
49,dead,0.027
15,holiday,0.025
5,targetting,0.015
34,military,0.068
44,military,0.026
30,militant,0.028
21,announcing,0.01
57,roads,0.019
42,south,0.035
10,dead,0.02
46,december,0.063
12,million,0.015
37,western,0.017
15,kashmiri,0.041
36,yesterday,0.034
27,wales,0.015
51,christmas,0.031
55,taiba,0.039
55,one,0.01
40,india,0.02
37,jobs,0.014
46,three,0.017
47,south,0.087
8,year,0.01
27,launched,0.081
27,lending,0.017
24,remain,0.036
15,capital,0.037
13,karachi,0.032
46,war,0.049
14,remain,0.047
51,rodregiuez,0.026
9,economic,0.014
59,staging,0.047
35,unprofessional,0.013
53,indian,0.021
38,extremist,0.025
45,two,0.024
54,fatality,0.012
21,45,0.022
43,border,0.022
32,forces,0.035
44,based,0.015
10,indian,0.034
38,next,0.012
1,1971,0.014
4,task,0.012
38,india,0.025
4,kashmiri,0.028
6,australia,0.025
18,likely,0.023
21,south,0.026
37,southern,0.054
4,role,0.014
37,will,0.026
44,territory,0.025
31,say,0.037
46,13,0.019
49,free,0.016
37,president,0.015
42,leader,0.015
33,20,0.012
18,border,0.036
59,based,0.034
15,victoria,0.028
36,tensions,0.037
23,says,0.011
30,summer,0.034
42,national,0.028
31,one,0.013
39,mohammad,0.011
56,queensland,0.011
43,elections,0.013
46,pakistani,0.011
57,20,0.025
24,took,0.015
14,sanctions,0.033
37,labour,0.015
40,20,0.018
36,forces,0.022
43,national,0.016
6,militants,0.024
29,india,0.024
12,caretaker,0.013
24,area,0.045
42,will,0.053
19,deaths,0.015
7,told,0.024
0,s,0.012
6,karachi,0.067
51,raid,0.023
45,rodregiuez,0.011
38,series,0.012
0,announced,0.029
55,mohammed,0.027
52,next,0.011
51,presidency,0.011
6,economic,0.013
3,roads,0.015
38,four,0.012
15,along,0.033
59,deaths,0.069
55,extremist,0.014
6,trading,0.031
24,raid,0.019
6,1971,0.03
0,attack,0.04
14,lashkar,0.015
36,new,0.041
45,tat,0.029
50,deepened,0.018
29,behest,0.035
22,told,0.013
8,militant,0.024
39,task,0.016
44,predecessor,0.014
45,recorded,0.012
51,dozen,0.016
52,kashmir,0.014
44,12,0.017
44,13,0.052
19,task,0.027
20,dead,0.018
14,forces,0.025
25,village,0.019
22,encounter,0.031
6,13,0.071
12,20,0.038
5,ll,0.01
7,srinagar,0.023
27,christmas,0.013
17,time,0.013
34,six,0.014
1,remain,0.021
32,level,0.032
6,took,0.011
5,groups,0.017
11,tat,0.037
42,quit,0.017
25,act,0.016
36,peronists,0.026
38,dozen,0.016
54,oxide,0.01
47,night,0.027
15,leaving,0.012
11,carrying,0.035
37,sherbon,0.014
3,night,0.022
43,kashmiri,0.027
19,will,0.016
1,years,0.011
0,place,0.023
39,militants,0.011
16,ll,0.019
17,srinagar,0.021
37,parliament,0.042
2,suspected,0.022
4,place,0.027
17,announced,0.02
20,period,0.017
19,srinagar,0.018
31,victoria,0.025
49,staging,0.021
28,fellow,0.013
44,tackling,0.012
14,india,0.017
3,20,0.038
22,border,0.013
48,period,0.012
24,tasmania,0.014
7,role,0.021
45,died,0.019
54,troops,0.046
23,arrested,0.029
2,raids,0.015
15,e,0.011
57,support,0.024
42,well,0.047
53,congress,0.012
49,yesterday,0.043
31,saeed,0.021
49,will,0.013
3,sanctions,0.023
12,southern,0.018
12,pakistan,0.03
32,raid,0.015
37,sanctions,0.027
22,remain,0.02
38,militants,0.037
14,national,0.015
17,carrying,0.038
18,karachi,0.017
27,jaish,0.022
49,rescue,0.016
14,taiba,0.018
21,two,0.037
11,sanctions,0.026
56,arrested,0.034
10,shootout,0.021
11,sides,0.03
9,peronists,0.013
3,groups,0.03
14,occasions,0.013
11,jaish,0.026
22,based,0.032
25,recession,0.012
57,long,0.018
55,behest,0.023
58,level,0.018
12,summer,0.024
48,support,0.012
48,inappropriate,0.013
55,ago,0.014
1,mohammad,0.037
17,toll,0.031
44,accused,0.061
8,fellow,0.013
12,came,0.04
32,period,0.021
13,free,0.014
21,tit,0.016
43,saa,0.028
21,december,0.017
23,seen,0.018
55,50,0.023
50,massing,0.013
8,organisations,0.029
27,came,0.012
31,behaviour,0.025
33,unprofessional,0.011
54,foreign,0.01
50,national,0.016
35,groups,0.026
36,taiba,0.027
0,militant,0.028
13,escalated,0.02
41,kilometers,0.026
18,whoever,0.012
13,work,0.014
42,village,0.037
25,suspected,0.042
2,extremist,0.038
52,suspected,0.011
59,police,0.011
55,task,0.019
38,border,0.053
39,fatality,0.021
14,people,0.021
12,repayment,0.015
44,police,0.019
33,period,0.014
18,resigned,0.015
15,intelligence,0.022
52,fresh,0.012
25,security,0.03
28,e,0.014
18,jaish,0.037
12,south,0.012
2,says,0.012
24,20,0.021
9,christmas,0.012
10,military,0.034
53,village,0.022
45,kilometers,0.015
15,free,0.012
44,dozen,0.06
11,dozen,0.016
3,congress,0.014
20,areas,0.011
16,time,0.022
44,work,0.016
5,said,0.019
26,quit,0.011
25,nation,0.011
56,sydney,0.011
48,better,0.012
58,massing,0.032
47,diplomatic,0.038
27,ago,0.012
57,encounter,0.021
2,new,0.02
16,dead,0.039
8,military,0.05
16,militant,0.026
39,summer,0.022
25,whoever,0.013
42,western,0.027
48,india,0.032
7,currency,0.013
25,next,0.017
20,suspected,0.04
46,peronists,0.017
49,kashmir,0.023
5,act,0.018
23,50,0.04
49,territory,0.012
19,territory,0.031
53,unprofessional,0.015
57,came,0.021
38,stunned,0.019
41,march,0.016
11,assume,0.025
8,series,0.011
26,militant,0.013
5,caretaker,0.015
49,since,0.019
8,died,0.03
38,forces,0.04
36,nitrous,0.012
44,mohammed,0.024
43,based,0.018
22,mohammed,0.025
4,appoints,0.016
54,india,0.02
4,deaths,0.046
52,eight,0.029
24,will,0.022
2,south,0.061
58,hospital,0.028
46,based,0.018
20,70,0.017
1,argentina,0.031
50,road,0.02
45,organisations,0.012
21,free,0.018
25,assumes,0.012
18,carrying,0.018
4,peronists,0.01
9,illawarra,0.014
21,recorded,0.017
3,new,0.024
1,ago,0.024
16,20,0.023
5,massive,0.011
10,seen,0.024
17,kilometers,0.055
56,launched,0.016
4,pakistani,0.014
21,taiba,0.042
18,illawarra,0.016
38,stands,0.013
25,tat,0.03
43,mohammed,0.012
52,capital,0.038
57,hafiz,0.016
20,peronists,0.01
48,kashmiri,0.014
47,ago,0.019
0,pakistan,0.065
34,kashmiri,0.02
51,along,0.011
36,shootout,0.023
27,militant,0.019
35,daunting,0.023
33,long,0.029
20,raid,0.014
31,troops,0.018
33,india,0.024
14,groups,0.056
15,raid,0.024
8,escalated,0.041
2,raid,0.038
23,tensions,0.021
0,police,0.029
27,karachi,0.036
9,long,0.082
13,kashmir,0.021
5,northern,0.016
18,kashmir,0.016
55,45,0.011
32,northern,0.016
40,tat,0.039
42,13,0.015
46,tensions,0.018
40,jaish,0.037
22,interim,0.02
40,december,0.015
41,long,0.021
36,australia,0.012
7,series,0.025
59,intelligence,0.018
37,say,0.021
12,national,0.017
38,police,0.068
26,indian,0.029
29,victoria,0.024
9,december,0.042
30,quit,0.011
50,recorded,0.017
19,remain,0.037
25,resignation,0.013
46,india,0.077
8,raids,0.024
55,repayment,0.01
3,behest,0.017
38,shootout,0.011
58,came,0.039
16,indian,0.018
56,senate,0.01
49,raid,0.026
48,attack,0.035
48,lashkar,0.013
19,massing,0.029
35,militant,0.011
55,targetting,0.028
10,task,0.013
42,free,0.062
43,ramon,0.013
18,organisations,0.034
43,groups,0.022
50,lashkar,0.019
6,parliament,0.03
8,caring,0.01
15,came,0.034
18,13,0.02
39,resigned,0.011
25,massing,0.021
26,military,0.029
56,indian,0.019
24,congress,0.031
4,raids,0.029
40,conduct,0.01
42,fresh,0.022
29,50,0.03
52,staging,0.033
39,stands,0.017
26,western,0.015
24,plan,0.012
35,south,0.019
51,ve,0.015
1,people,0.018
50,seen,0.012
26,remain,0.01
13,saeed,0.016
37,long,0.017
28,kilometers,0.013
32,agencies,0.012
49,southern,0.066
57,extremist,0.027
54,southern,0.015
17,last,0.016
13,sides,0.045
22,holiday,0.04
47,forces,0.05
35,worst,0.026
54,kashmiri,0.012
20,seen,0.016
35,suspected,0.014
58,srinagar,0.049
37,deaths,0.05
30,time,0.019
27,saa,0.017
18,mohammad,0.075
0,areas,0.01
1,trading,0.02
27,diplomatic,0.018
48,debt,0.014
52,likely,0.043
33,kilometers,0.033
22,sides,0.023
52,intelligence,0.045
42,put,0.01
58,along,0.015
17,dead,0.012
3,rescue,0.033
27,border,0.017
0,hours,0.009
18,capital,0.018
34,died,0.026
58,tensions,0.026
57,deaths,0.028
39,appoints,0.02
32,border,0.02
48,year,0.018
35,attack,0.015
32,extremist,0.016
4,ramon,0.013
2,free,0.016
25,million,0.009
5,troops,0.025
59,along,0.019
17,saa,0.014
23,mohammed,0.03
56,lashkar,0.021
27,eight,0.028
18,december,0.017
59,raid,0.018
39,pakistani,0.015
56,war,0.032
33,senior,0.01
35,years,0.012
21,e,0.076
6,place,0.027
15,western,0.012
53,suspected,0.017
15,encounter,0.037
32,fatalities,0.028
4,western,0.012
50,march,0.016
12,capital,0.018
21,s,0.015
32,police,0.018
57,announced,0.018
38,lashkar,0.015
26,sherbon,0.02
59,summer,0.052
24,tat,0.016
6,foreign,0.052
38,unprofessional,0.015
10,deaths,0.038
52,sanctions,0.015
42,accused,0.028
2,southern,0.052
34,lashkar,0.016
26,fewer,0.027
41,dora,0.05
59,whoever,0.013
14,kashmiri,0.01
53,attack,0.039
55,christmas,0.03
40,mohammed,0.018
29,act,0.016
35,troops,0.013
28,soared,0.018
35,remain,0.029
11,dora,0.018
40,since,0.019
6,time,0.057
53,time,0.022
50,fatalities,0.017
57,quit,0.016
6,lashkar,0.011
8,lashkar,0.023
34,last,0.018
13,raid,0.013
27,recorded,0.021
40,capital,0.017
20,jaish,0.046
20,summer,0.013
52,behest,0.013
42,scheduled,0.025
5,along,0.015
19,people,0.012
7,border,0.027
12,three,0.012
31,northern,0.029
31,intelligence,0.018
14,troops,0.05
45,action,0.015
59,came,0.019
40,dead,0.035
47,hafiz,0.016
16,sides,0.033
13,will,0.012
50,december,0.02
50,announced,0.035
56,announced,0.023
18,president,0.01
48,place,0.042
30,level,0.019
26,india,0.035
16,senior,0.011
2,staging,0.041
18,escalated,0.023
23,45,0.04
51,deepened,0.025
