Topic,Term,Value
24,fewer,0.015
52,shootout,0.016
46,massive,0.009
46,roads,0.016
25,will,0.023
4,hafiz,0.009
13,stands,0.015
7,karachi,0.046
50,deaths,0.023
46,assume,0.021
5,resignation,0.009
38,military,0.012
17,launched,0.012
59,militant,0.028
44,political,0.011
1,roads,0.013
22,border,0.011
22,trading,0.024
40,pakistani,0.049
25,december,0.013
58,chief,0.015
41,war,0.022
2,just,0.023
18,fatality,0.015
24,southern,0.053
56,place,0.027
27,groups,0.01
24,deaths,0.01
20,groups,0.024
37,militants,0.036
44,encounter,0.089
21,say,0.009
57,sanctions,0.012
54,resignation,0.009
15,well,0.038
50,currency,0.011
7,pakistan,0.018
27,aldolfo,0.015
18,level,0.021
55,dozen,0.045
11,week,0.012
20,seen,0.011
45,peronists,0.01
33,support,0.012
47,december,0.024
58,interim,0.026
13,government,0.011
53,sanctions,0.032
16,shot,0.034
41,shootout,0.02
36,free,0.026
52,labour,0.009
10,attack,0.035
6,december,0.03
25,people,0.017
14,three,0.015
32,13,0.015
32,peronists,0.015
35,december,0.023
2,taiba,0.039
36,fellow,0.013
12,mohammed,0.021
21,carrying,0.037
59,ago,0.012
18,capital,0.025
40,series,0.01
5,predecessor,0.009
33,will,0.048
39,chief,0.01
50,shootout,0.023
0,says,0.01
54,shootout,0.019
20,indian,0.036
27,capital,0.011
30,yesterday,0.06
47,s,0.011
15,accused,0.03
54,announced,0.011
49,remain,0.021
45,well,0.043
19,dora,0.057
52,since,0.041
14,kashmir,0.024
34,fresh,0.008
21,days,0.015
28,quit,0.009
31,appoints,0.012
6,security,0.032
16,died,0.034
11,resignation,0.01
13,ve,0.008
6,shootout,0.048
29,srinagar,0.016
29,worst,0.014
49,isolated,0.01
4,body,0.012
13,plan,0.01
42,groups,0.02
6,remain,0.015
48,announced,0.014
2,kashmiri,0.013
40,organisations,0.024
44,border,0.047
35,dozen,0.02
55,fatality,0.013
58,appoints,0.009
32,kilometers,0.016
19,sides,0.014
21,suspected,0.023
39,targetting,0.032
7,political,0.012
42,one,0.012
29,plan,0.012
13,diplomatic,0.012
36,diplomatic,0.017
11,pakistani,0.01
22,suspending,0.013
58,encounter,0.041
26,new,0.061
26,based,0.034
25,task,0.009
40,kashmiri,0.02
28,australia,0.014
9,behest,0.024
43,two,0.01
34,australia,0.026
29,use,0.011
6,yesterday,0.019
4,came,0.016
14,behest,0.012
59,launched,0.024
30,tensions,0.03
22,appoints,0.012
5,capital,0.019
5,likely,0.015
8,militants,0.048
19,caretaker,0.01
33,summer,0.046
3,indian,0.016
16,tasmania,0.009
40,peronists,0.012
25,attack,0.02
50,hospital,0.009
43,militant,0.028
38,announced,0.014
14,recession,0.01
14,place,0.053
30,australia,0.025
57,puerta,0.024
54,promising,0.017
51,quit,0.012
29,six,0.015
24,12,0.01
24,13,0.016
8,jaish,0.009
26,trading,0.028
35,pakistan,0.016
13,south,0.023
50,behaviour,0.009
57,soared,0.014
59,13,0.021
35,elections,0.01
9,sides,0.016
3,dozen,0.015
53,deaths,0.045
4,45,0.013
27,e,0.029
58,toll,0.024
20,south,0.038
27,s,0.031
16,resigned,0.011
32,announced,0.013
7,tat,0.023
33,staging,0.035
9,occasions,0.01
46,came,0.04
36,seen,0.013
24,shot,0.014
46,srinagar,0.05
24,military,0.034
15,eight,0.013
12,groups,0.047
37,victoria,0.012
34,tony,0.016
18,holiday,0.03
55,tensions,0.016
56,1971,0.031
57,arrested,0.011
45,fewer,0.014
7,put,0.009
27,tasmania,0.022
14,worst,0.019
48,forces,0.019
49,accused,0.04
53,pakistani,0.024
38,taiba,0.041
40,scheduled,0.013
1,level,0.016
8,following,0.01
4,announced,0.051
5,pakistani,0.019
45,targetting,0.015
33,act,0.011
7,fatalities,0.04
57,village,0.035
25,srinagar,0.011
44,likely,0.013
30,repayment,0.016
47,tensions,0.011
2,50,0.02
38,packages,0.01
9,likely,0.025
40,support,0.01
45,nation,0.01
42,organisations,0.024
44,senior,0.015
52,announced,0.018
37,summer,0.012
36,said,0.018
15,new,0.014
31,20,0.02
26,debt,0.012
15,two,0.018
17,december,0.012
33,northern,0.025
31,western,0.018
5,mohammed,0.017
28,raids,0.025
22,arrested,0.011
6,tat,0.035
56,women,0.012
4,puerta,0.021
53,occasions,0.021
39,tit,0.022
37,hafiz,0.015
34,women,0.013
19,say,0.052
10,assume,0.01
12,tackling,0.011
19,saa,0.01
29,say,0.013
24,groups,0.014
57,fellow,0.011
56,attack,0.056
31,launched,0.011
17,period,0.024
22,police,0.013
32,militant,0.025
52,leader,0.014
34,seen,0.027
31,remain,0.02
14,interim,0.012
8,another,0.011
34,fatality,0.054
18,pakistani,0.015
20,12,0.01
20,13,0.043
22,three,0.011
33,since,0.053
38,stunned,0.03
20,well,0.039
52,last,0.042
31,jobs,0.013
27,lashkar,0.019
41,officer,0.011
19,appoints,0.009
54,forces,0.032
41,along,0.018
24,encounter,0.024
51,three,0.021
8,capital,0.032
9,place,0.014
24,taiba,0.018
31,fresh,0.01
2,australia,0.027
12,office,0.017
58,attack,0.022
32,series,0.029
47,fatality,0.028
25,pakistan,0.026
8,announced,0.031
18,srinagar,0.045
32,government,0.01
10,accused,0.048
31,role,0.01
13,1971,0.029
16,dozen,0.019
27,accused,0.018
31,oxide,0.01
52,wales,0.014
16,kashmiri,0.015
56,four,0.017
26,capital,0.01
17,will,0.054
44,president,0.014
59,failed,0.026
16,crisis,0.015
17,free,0.01
36,plan,0.017
46,australia,0.027
15,45,0.01
52,srinagar,0.014
8,road,0.034
3,act,0.013
25,southern,0.049
27,currency,0.023
30,argentina,0.009
10,recorded,0.043
13,extremist,0.083
58,dora,0.034
5,based,0.021
23,scheduled,0.014
32,mohammad,0.036
59,support,0.016
13,fatalities,0.027
48,behaviour,0.012
23,accused,0.042
15,investigation,0.009
7,forces,0.025
49,security,0.013
19,tit,0.054
13,intelligence,0.013
22,yesterday,0.01
39,died,0.016
8,troops,0.026
49,chief,0.03
4,mohammed,0.048
23,raid,0.039
41,national,0.018
27,debt,0.016
13,came,0.012
22,dozen,0.049
25,based,0.024
6,carrying,0.04
6,border,0.024
7,50,0.02
23,forces,0.014
27,trading,0.026
6,chief,0.04
3,suspected,0.02
5,crisis,0.009
5,toll,0.023
46,says,0.01
53,massing,0.012
14,parliament,0.079
26,role,0.009
12,december,0.062
49,took,0.018
13,road,0.017
38,srinagar,0.022
40,victoria,0.016
41,deaths,0.014
10,level,0.032
0,will,0.01
16,will,0.04
25,dead,0.025
16,village,0.014
10,carrying,0.013
49,organisations,0.028
10,behest,0.028
9,tensions,0.03
52,troops,0.027
29,week,0.009
53,diplomatic,0.028
22,organisations,0.022
48,raid,0.014
1,three,0.017
56,kashmir,0.019
38,targetting,0.014
54,australia,0.023
3,interim,0.01
17,sides,0.023
13,body,0.016
51,pakistan,0.014
11,intelligence,0.045
5,use,0.014
56,fatality,0.01
9,kashmiri,0.028
47,work,0.009
21,saeed,0.06
55,likely,0.009
45,lashkar,0.019
46,diplomatic,0.035
24,trading,0.01
48,interim,0.013
31,kilometers,0.015
29,remain,0.013
42,rescue,0.01
55,act,0.034
6,targetting,0.011
27,puerta,0.022
53,parliament,0.035
21,sanctions,0.071
3,lashkar,0.017
15,deaths,0.019
53,stands,0.012
45,assume,0.013
59,massing,0.012
23,yesterday,0.041
24,road,0.011
26,targetting,0.02
13,border,0.018
57,year,0.012
49,extremist,0.031
42,diplomatic,0.019
44,say,0.013
4,new,0.035
36,security,0.009
42,attack,0.032
47,well,0.022
2,place,0.021
20,another,0.011
51,tackling,0.01
37,repayment,0.014
21,targetting,0.04
2,take,0.009
36,well,0.032
11,free,0.012
3,last,0.032
21,office,0.009
27,south,0.014
18,congress,0.009
44,staging,0.009
55,december,0.012
17,encounter,0.011
43,hafiz,0.041
18,since,0.017
41,dead,0.008
34,mohammed,0.02
13,senate,0.009
9,trading,0.035
19,kilometers,0.015
58,western,0.009
18,chief,0.036
13,wales,0.013
50,last,0.016
59,level,0.014
16,came,0.01
11,parliament,0.012
48,task,0.011
29,series,0.011
38,50,0.012
34,daunting,0.013
14,ll,0.01
13,territory,0.011
45,will,0.026
34,dora,0.014
2,saeed,0.029
8,likely,0.024
4,two,0.024
58,southern,0.038
37,india,0.02
50,tensions,0.017
3,period,0.009
35,massing,0.04
26,escalated,0.028
31,kashmir,0.012
23,shootout,0.011
43,investigation,0.01
54,debt,0.011
41,since,0.013
24,resigned,0.012
58,staging,0.019
13,security,0.012
27,seen,0.033
25,behest,0.022
54,night,0.018
44,kashmir,0.01
22,mohammad,0.049
14,saa,0.011
27,war,0.046
7,encounter,0.009
16,days,0.037
37,just,0.01
48,kilometers,0.022
44,sides,0.018
8,failed,0.016
57,shot,0.043
49,year,0.012
8,tit,0.065
42,hours,0.01
3,carrying,0.043
33,srinagar,0.028
1,well,0.031
7,scheduled,0.027
31,executive,0.024
57,will,0.038
30,kashmir,0.013
6,jaish,0.036
41,soared,0.016
36,taiba,0.041
14,able,0.02
4,massive,0.012
57,1971,0.014
55,agencies,0.01
2,new,0.036
1,fewer,0.017
2,following,0.01
19,roads,0.036
44,wollongong,0.009
5,fatality,0.014
