Topic,Term,Value
2,eight,0.039
6,accused,0.019
8,taiba,0.039
9,summer,0.02
7,deepened,0.013
9,massing,0.052
8,assume,0.017
3,recession,0.016
4,australia,0.018
0,border,0.015
7,raids,0.017
2,new,0.024
6,taiba,0.016
1,crisis,0.01
0,predecessor,0.01
3,soared,0.016
9,fellow,0.012
2,holiday,0.031
6,health,0.018
8,extremist,0.04
4,dora,0.02
5,raids,0.017
0,lashkar,0.041
7,village,0.024
0,raid,0.014
0,srinagar,0.012
8,military,0.044
8,daunting,0.013
1,said,0.009
8,following,0.026
8,northern,0.013
2,e,0.041
6,better,0.014
2,militant,0.022
2,deepened,0.011
2,groups,0.039
2,s,0.016
5,eight,0.019
4,night,0.028
7,political,0.021
3,along,0.014
6,leaving,0.021
8,died,0.011
3,tit,0.028
5,consider,0.013
0,forces,0.01
1,staging,0.027
8,jaish,0.017
6,promising,0.022
5,attack,0.052
5,tat,0.036
5,taiba,0.012
2,south,0.035
6,six,0.011
2,nitrous,0.012
5,debt,0.011
1,argentina,0.03
3,lawmaker,0.016
7,troops,0.031
8,put,0.018
0,launched,0.018
0,tensions,0.017
4,tensions,0.018
9,e,0.032
7,conduct,0.014
1,mohammed,0.029
5,kilometers,0.015
1,50,0.009
3,dozen,0.016
8,intelligence,0.013
5,chief,0.015
0,pakistan,0.079
5,last,0.014
6,economic,0.018
4,recorded,0.016
1,free,0.022
0,troops,0.012
9,staging,0.029
2,raid,0.035
2,behest,0.019
0,police,0.049
4,targetting,0.025
9,long,0.034
5,northern,0.043
5,suspected,0.024
3,well,0.018
8,office,0.015
8,will,0.044
9,escalated,0.02
9,northern,0.012
3,wales,0.012
3,week,0.011
3,saa,0.012
0,mohammad,0.016
7,sides,0.022
9,13,0.02
1,agencies,0.014
5,saa,0.014
8,raids,0.02
4,srinagar,0.015
4,tit,0.037
2,seen,0.041
4,behaviour,0.011
7,kashmiri,0.018
6,militant,0.039
1,deaths,0.029
7,ramon,0.017
5,free,0.023
8,end,0.01
1,police,0.033
6,deepened,0.016
2,rodregiuez,0.018
7,put,0.014
8,karachi,0.025
7,war,0.065
2,women,0.016
3,road,0.031
6,behest,0.017
1,relocated,0.009
4,worst,0.013
9,national,0.015
7,assume,0.012
1,dozen,0.018
2,deaths,0.023
6,forces,0.046
0,mohammed,0.012
6,military,0.047
4,roads,0.023
4,escalated,0.03
1,people,0.015
6,lending,0.012
1,level,0.032
8,wales,0.019
1,fatality,0.028
9,southern,0.027
8,suspected,0.021
4,announced,0.021
4,will,0.035
1,soared,0.012
0,level,0.018
3,will,0.061
1,act,0.015
3,security,0.023
9,soared,0.011
7,eight,0.021
5,launched,0.02
3,rescue,0.045
7,ago,0.013
8,agencies,0.021
7,suspected,0.04
6,summer,0.021
0,hours,0.013
9,mohammad,0.018
4,dozen,0.023
6,executive,0.011
6,since,0.053
9,time,0.011
1,year,0.029
0,45,0.021
2,soared,0.028
9,likely,0.034
0,fatalities,0.013
7,argentina,0.016
1,plan,0.012
8,task,0.016
2,tasmania,0.018
9,tit,0.047
9,toll,0.016
3,eight,0.032
9,officer,0.014
5,four,0.031
5,took,0.03
9,roads,0.013
1,daunting,0.013
2,summer,0.029
2,stunned,0.011
5,interim,0.02
7,intelligence,0.022
8,saeed,0.063
5,extremist,0.017
5,president,0.012
6,plan,0.011
2,southern,0.053
1,role,0.016
3,intelligence,0.018
6,agencies,0.012
4,announcing,0.012
5,national,0.046
1,series,0.014
8,massing,0.035
3,aldolfo,0.013
8,labour,0.011
5,peronists,0.023
8,since,0.05
9,support,0.018
0,december,0.012
5,two,0.03
8,lashkar,0.101
8,stunned,0.012
2,shootout,0.023
7,level,0.022
8,dead,0.035
6,saeed,0.038
3,year,0.015
2,road,0.018
0,stunned,0.01
0,india,0.094
8,pakistani,0.02
6,staging,0.045
8,along,0.031
2,hospital,0.02
4,mohammad,0.037
9,accused,0.05
4,militants,0.013
0,e,0.075
5,groups,0.023
8,summer,0.023
6,seen,0.047
2,body,0.011
5,hafiz,0.015
7,likely,0.013
1,scheduled,0.018
9,war,0.023
3,forces,0.015
9,chief,0.04
7,national,0.022
1,capital,0.011
5,massing,0.021
3,fatality,0.016
1,announced,0.031
8,dora,0.011
4,troops,0.037
4,suspected,0.058
2,kashmir,0.026
9,kilometers,0.027
6,village,0.037
3,new,0.015
5,20,0.026
6,dead,0.03
2,13,0.058
4,level,0.013
5,dora,0.034
7,series,0.014
1,intelligence,0.048
9,place,0.017
8,southern,0.016
3,government,0.02
2,suspected,0.018
3,december,0.018
1,eight,0.022
2,wales,0.018
0,two,0.036
8,pakistan,0.046
7,holiday,0.011
9,announcing,0.01
4,raids,0.012
1,since,0.023
4,jaish,0.052
4,50,0.018
3,kilometers,0.019
7,security,0.018
7,roads,0.014
4,assume,0.014
8,announced,0.019
1,peronists,0.012
6,support,0.016
1,wales,0.015
8,security,0.014
2,security,0.018
2,australia,0.014
4,groups,0.046
4,government,0.013
3,announced,0.045
3,australia,0.06
5,political,0.014
6,organisations,0.035
1,border,0.024
0,chief,0.009
6,night,0.02
5,december,0.029
3,encounter,0.014
9,shot,0.039
7,concerned,0.013
9,police,0.024
8,tensions,0.021
4,chief,0.013
5,says,0.013
5,year,0.024
5,week,0.013
3,south,0.036
8,appoints,0.033
3,india,0.064
7,targetting,0.066
9,western,0.019
2,kilometers,0.067
5,indian,0.011
6,resignation,0.014
5,shot,0.011
4,karachi,0.043
9,free,0.014
8,christmas,0.015
0,parliament,0.014
0,since,0.04
9,years,0.013
3,attack,0.025
8,forces,0.012
3,raid,0.022
3,took,0.017
7,since,0.013
8,stands,0.019
9,dora,0.053
3,following,0.013
8,resigned,0.018
3,accused,0.016
2,president,0.026
5,since,0.036
3,military,0.046
8,night,0.019
6,indian,0.043
3,45,0.011
7,people,0.016
2,fewer,0.01
2,concerned,0.01
7,resigned,0.03
4,tat,0.037
9,leader,0.01
6,attack,0.012
1,security,0.024
6,extremist,0.012
9,south,0.021
6,whoever,0.016
0,dead,0.013
9,mohammed,0.022
8,free,0.016
9,one,0.01
0,50,0.016
0,militants,0.028
2,leader,0.014
3,village,0.021
6,tit,0.026
9,saa,0.013
0,military,0.082
7,shootout,0.024
5,christmas,0.014
5,50,0.014
1,new,0.054
7,hafiz,0.036
5,militants,0.016
5,predecessor,0.012
8,four,0.019
2,december,0.02
6,pakistani,0.029
5,yesterday,0.012
6,queensland,0.021
1,say,0.024
3,dora,0.041
9,will,0.012
8,massive,0.012
1,ago,0.03
9,political,0.011
6,period,0.021
6,just,0.012
5,role,0.016
4,militant,0.04
1,extremist,0.01
1,rescue,0.023
8,tasmania,0.014
9,daunting,0.014
7,militants,0.063
8,chief,0.011
5,key,0.012
6,carrying,0.023
6,border,0.031
1,s,0.011
9,dozen,0.017
3,body,0.013
3,dead,0.04
3,suspected,0.046
2,days,0.011
1,e,0.033
9,fewer,0.011
2,angry,0.012
7,angry,0.013
2,dead,0.017
9,sides,0.025
0,key,0.012
6,based,0.018
2,international,0.014
7,yesterday,0.031
4,act,0.013
5,arrested,0.017
4,inappropriate,0.012
3,scheduled,0.011
7,encounter,0.016
1,elections,0.015
2,since,0.019
4,tasmania,0.014
9,say,0.017
7,raid,0.011
8,raid,0.065
2,officer,0.012
7,foreign,0.012
2,year,0.017
4,accused,0.016
9,parliament,0.039
3,capital,0.016
6,dozen,0.016
8,sides,0.026
0,will,0.011
4,hafiz,0.068
4,currency,0.027
5,karachi,0.018
5,srinagar,0.015
7,will,0.031
3,border,0.047
7,karachi,0.017
7,took,0.041
0,pakistani,0.043
1,kilometers,0.028
7,militant,0.026
6,angry,0.011
9,task,0.014
9,military,0.026
6,encounter,0.024
7,lashkar,0.029
3,announcing,0.014
7,queensland,0.011
4,resignation,0.021
9,tensions,0.024
3,since,0.011
4,soared,0.026
7,dozen,0.049
5,sherbon,0.013
4,victoria,0.02
5,western,0.027
3,two,0.025
0,currency,0.012
6,along,0.018
9,rescue,0.011
6,troops,0.025
0,security,0.009
3,remain,0.01
4,leader,0.013
8,role,0.01
9,security,0.024
4,capital,0.055
7,capital,0.015
6,series,0.015
8,50,0.037
0,indian,0.013
6,quit,0.015
2,service,0.013
7,mohammad,0.019
7,chief,0.026
4,village,0.014
9,shootout,0.022
4,four,0.013
8,launched,0.051
7,women,0.024
4,pakistan,0.025
9,kashmiri,0.013
4,dead,0.02
9,kashmir,0.031
4,attack,0.011
7,pakistan,0.023
3,christmas,0.028
8,told,0.012
5,village,0.018
8,kashmir,0.024
4,came,0.023
1,20,0.026
2,christmas,0.016
1,kashmir,0.011
9,lawmaker,0.012
5,military,0.019
4,border,0.013
9,lending,0.011
2,national,0.013
2,srinagar,0.022
6,took,0.016
6,predecessor,0.021
7,well,0.017
3,million,0.011
1,failed,0.011
9,last,0.026
6,rescue,0.014
7,key,0.015
1,march,0.015
6,year,0.019
7,territory,0.042
2,taiba,0.04
5,raid,0.054
5,unprofessional,0.012
4,carrying,0.016
5,roads,0.035
4,aldolfo,0.016
8,conduct,0.01
5,million,0.02
9,border,0.02
5,targetting,0.02
1,national,0.015
7,lending,0.013
9,based,0.033
4,new,0.016
1,1971,0.017
6,massing,0.03
5,india,0.044
6,hafiz,0.027
7,stands,0.017
2,place,0.029
9,arrested,0.031
2,along,0.029
0,night,0.014
8,plan,0.021
2,dora,0.026
5,place,0.022
7,remain,0.011
7,south,0.035
6,diplomatic,0.018
7,dead,0.017
6,died,0.017
9,two,0.012
9,karachi,0.026
2,ll,0.01
4,summer,0.01
5,security,0.037
2,caring,0.012
6,pakistan,0.024
3,debt,0.017
3,mohammad,0.032
1,south,0.019
1,presidency,0.023
5,likely,0.024
1,taiba,0.028
5,summer,0.022
7,long,0.012
9,attack,0.051
4,kashmiri,0.022
1,escalated,0.035
6,senate,0.013
