Topic,Term,Value
35,national,0.012
34,people,0.024
39,tensions,0.069
34,security,0.025
0,announced,0.018
59,deaths,0.065
13,deaths,0.018
6,crisis,0.022
6,eight,0.044
22,peronists,0.02
53,failed,0.012
64,based,0.016
74,militants,0.047
12,indian,0.046
52,president,0.028
11,45,0.027
74,groups,0.011
15,time,0.022
36,20,0.015
9,behaviour,0.018
54,village,0.035
11,tat,0.016
25,act,0.022
38,dozen,0.016
44,quit,0.01
64,shot,0.029
1,years,0.016
13,massing,0.011
67,accused,0.044
4,place,0.019
30,sides,0.017
49,tit,0.041
22,series,0.013
68,december,0.024
15,e,0.031
25,december,0.046
38,security,0.044
68,fewer,0.021
22,remain,0.018
38,capital,0.021
11,action,0.014
17,lending,0.021
21,india,0.017
42,hafiz,0.029
74,december,0.042
0,fatalities,0.016
53,will,0.023
12,summer,0.021
13,raids,0.032
37,chief,0.022
13,free,0.033
0,dora,0.011
19,inappropriate,0.011
55,50,0.018
65,appoints,0.016
50,likely,0.017
69,caring,0.014
60,hafiz,0.033
78,territory,0.035
16,based,0.028
41,four,0.019
73,say,0.011
44,period,0.022
18,resigned,0.012
21,toll,0.035
45,kilometers,0.057
24,well,0.024
44,dozen,0.038
3,tasmania,0.011
54,role,0.013
26,southern,0.015
9,suspected,0.013
23,escalated,0.023
9,predecessor,0.011
69,night,0.028
28,queensland,0.017
5,caretaker,0.013
56,plan,0.021
16,border,0.017
4,deaths,0.05
24,place,0.038
44,consider,0.011
13,recorded,0.013
1,argentina,0.029
69,march,0.015
66,government,0.024
37,organisations,0.013
25,midwives,0.013
11,days,0.031
40,behest,0.019
57,hafiz,0.034
29,yesterday,0.07
58,wales,0.017
28,night,0.026
75,period,0.017
56,kashmiri,0.019
79,just,0.016
33,oxide,0.01
13,next,0.012
54,queensland,0.017
53,next,0.01
53,saa,0.012
71,say,0.019
46,india,0.047
77,hafiz,0.049
51,extremist,0.038
48,attack,0.027
12,13,0.012
12,12,0.009
60,told,0.013
15,came,0.043
18,13,0.017
75,likely,0.017
26,military,0.019
70,ramon,0.01
52,staging,0.046
39,stands,0.011
2,deaths,0.019
54,lashkar,0.021
55,resignation,0.013
60,pakistan,0.017
77,behest,0.026
57,fatalities,0.039
13,sides,0.015
38,tasmania,0.036
69,20,0.019
30,years,0.012
32,village,0.02
77,tit,0.018
71,deepened,0.018
75,remain,0.022
33,international,0.011
58,tensions,0.013
22,rodregiuez,0.011
36,economic,0.018
56,war,0.023
21,e,0.01
2,areas,0.012
12,capital,0.016
64,militants,0.036
13,hafiz,0.025
34,hafiz,0.013
71,mohammad,0.034
63,chief,0.053
68,week,0.018
53,attack,0.012
15,fatality,0.039
31,fatality,0.019
72,roads,0.027
30,new,0.02
44,srinagar,0.01
45,arrested,0.019
19,security,0.016
38,wales,0.017
36,launched,0.046
67,likely,0.021
48,shootout,0.018
28,toll,0.031
50,fellow,0.014
2,staging,0.061
76,year,0.012
35,ramon,0.014
45,police,0.046
62,economic,0.011
0,saeed,0.01
53,capital,0.019
76,national,0.01
17,queensland,0.013
71,international,0.015
72,place,0.042
70,13,0.02
34,appoints,0.032
14,13,0.014
33,long,0.011
33,recorded,0.011
79,australia,0.019
61,s,0.021
74,fresh,0.013
26,lending,0.013
72,pakistani,0.013
36,police,0.041
41,saa,0.014
21,along,0.052
31,holiday,0.019
41,say,0.016
73,will,0.031
29,roads,0.026
40,deepened,0.012
64,extremist,0.029
21,eight,0.012
65,kashmir,0.01
2,act,0.012
44,western,0.016
36,roads,0.015
66,soared,0.054
9,caretaker,0.013
4,christmas,0.021
24,level,0.067
50,wollongong,0.01
60,shootout,0.047
28,carrying,0.025
59,ago,0.019
37,50,0.031
76,next,0.011
74,default,0.014
61,parliament,0.024
11,recession,0.013
42,extremist,0.098
43,pakistani,0.026
32,lashkar,0.013
57,escalated,0.027
30,raid,0.022
29,queensland,0.056
18,village,0.019
15,place,0.009
21,lashkar,0.024
18,two,0.036
11,mohammad,0.02
28,sydney,0.012
72,arrested,0.035
55,summer,0.058
57,currency,0.011
71,troops,0.04
79,recorded,0.014
51,assumes,0.016
70,deaths,0.03
4,1971,0.034
3,dead,0.041
17,nitrous,0.015
41,last,0.019
27,area,0.01
10,raids,0.019
55,soared,0.051
6,based,0.023
15,tit,0.023
44,area,0.01
4,president,0.019
45,kashmiri,0.017
18,recession,0.028
27,predecessor,0.02
46,20,0.023
70,end,0.013
7,isolated,0.015
67,eight,0.021
10,tensions,0.019
10,national,0.021
54,shootout,0.029
62,fellow,0.01
40,predecessor,0.025
67,international,0.01
19,tasmania,0.028
24,massing,0.046
79,police,0.02
22,worst,0.014
61,period,0.024
53,christmas,0.01
53,s,0.016
78,militants,0.039
7,based,0.027
41,fatalities,0.018
53,e,0.012
23,place,0.034
35,capital,0.037
13,shot,0.022
16,militants,0.043
50,next,0.014
4,jobs,0.015
54,sherbon,0.013
12,mohammad,0.024
10,tat,0.03
14,massing,0.04
74,attack,0.048
2,caretaker,0.017
22,security,0.042
38,territory,0.012
9,argentina,0.022
28,tat,0.02
47,arrested,0.015
79,agencies,0.012
16,fellow,0.02
78,shot,0.02
67,dozen,0.015
46,militant,0.022
63,task,0.03
4,village,0.017
41,pakistani,0.035
3,came,0.052
12,appoints,0.027
68,suspected,0.04
9,hafiz,0.021
5,sides,0.014
38,groups,0.043
34,deaths,0.02
44,saeed,0.026
6,45,0.019
54,sanctions,0.013
16,s,0.027
68,road,0.022
22,e,0.026
55,well,0.052
16,e,0.014
34,saeed,0.034
29,long,0.013
2,attack,0.018
7,territory,0.022
9,border,0.021
47,period,0.013
37,agencies,0.019
76,occasions,0.012
50,will,0.038
43,area,0.015
6,died,0.027
61,escalated,0.027
34,organisations,0.022
47,say,0.045
24,key,0.022
6,groups,0.016
27,militants,0.055
4,pakistan,0.033
12,jaish,0.034
6,pakistan,0.034
61,likely,0.043
42,fatalities,0.015
46,four,0.012
73,time,0.02
44,diplomatic,0.034
18,well,0.015
75,dora,0.029
36,deepened,0.009
13,arrested,0.019
33,along,0.033
29,time,0.015
26,yesterday,0.019
56,two,0.042
4,military,0.036
5,militant,0.05
34,along,0.015
10,long,0.013
39,based,0.066
72,forces,0.015
79,leader,0.024
44,escalated,0.022
63,groups,0.045
60,involved,0.011
21,ago,0.012
13,eight,0.022
45,say,0.017
75,20,0.058
46,holiday,0.045
15,long,0.016
23,20,0.02
51,last,0.031
25,western,0.022
35,oxide,0.015
23,troops,0.011
77,dozen,0.039
48,police,0.046
3,northern,0.028
58,launched,0.024
64,say,0.012
10,predecessor,0.01
62,accused,0.018
57,remain,0.014
31,indian,0.01
4,following,0.016
44,remain,0.029
32,toll,0.013
51,13,0.015
77,suspected,0.033
75,accused,0.013
79,senate,0.013
34,encounter,0.017
67,involved,0.01
60,march,0.011
22,massive,0.012
38,office,0.014
76,elections,0.022
67,end,0.01
24,50,0.043
21,territory,0.012
75,militant,0.016
56,fewer,0.012
40,srinagar,0.027
64,tat,0.017
47,massing,0.025
73,encounter,0.051
78,dora,0.016
22,troops,0.018
2,midwives,0.017
3,political,0.038
51,forces,0.017
5,action,0.011
27,key,0.014
66,western,0.033
39,national,0.014
33,stunned,0.021
17,trading,0.038
39,police,0.017
58,forces,0.02
41,hafiz,0.03
69,capital,0.041
34,chief,0.017
17,year,0.039
66,kilometers,0.035
41,based,0.054
57,kashmiri,0.029
20,last,0.014
15,currency,0.012
33,packages,0.033
48,international,0.018
14,seen,0.023
62,kashmir,0.018
72,peronists,0.027
1,kashmiri,0.024
5,eight,0.042
38,launched,0.013
37,caring,0.013
41,likely,0.034
3,tit,0.026
46,pakistan,0.022
31,war,0.018
67,soared,0.013
36,recorded,0.012
74,predecessor,0.013
63,militants,0.028
3,tensions,0.032
10,stands,0.024
67,raid,0.017
78,lashkar,0.038
67,northern,0.013
57,people,0.016
54,capital,0.018
5,suspected,0.011
2,based,0.023
14,shot,0.023
64,repayment,0.015
78,arrested,0.036
13,three,0.014
20,year,0.021
71,extremist,0.012
7,end,0.012
14,summer,0.016
73,stands,0.028
30,parliament,0.02
41,staging,0.018
13,india,0.045
47,lashkar,0.031
25,forces,0.036
59,accused,0.013
41,ramon,0.011
27,staging,0.086
75,launched,0.015
47,three,0.043
15,seen,0.021
35,put,0.01
48,took,0.017
45,long,0.035
79,trading,0.031
16,said,0.014
18,territory,0.011
54,dora,0.021
18,christmas,0.017
32,military,0.015
26,currency,0.015
53,two,0.023
23,took,0.023
24,seen,0.014
20,kilometers,0.013
47,fewer,0.032
23,fatality,0.017
53,years,0.01
23,chief,0.051
35,tit,0.017
2,health,0.014
61,christmas,0.03
38,diplomatic,0.017
24,stands,0.012
4,sanctions,0.012
27,attack,0.017
79,christmas,0.011
54,victoria,0.036
41,died,0.015
68,stunned,0.018
34,period,0.028
36,hafiz,0.023
22,eight,0.026
9,remain,0.01
29,carrying,0.033
47,peronists,0.01
49,karachi,0.039
28,police,0.038
17,south,0.038
16,suspected,0.014
53,hospital,0.011
6,long,0.012
62,assumes,0.011
44,extremist,0.016
24,lashkar,0.018
23,australia,0.033
76,accused,0.038
2,road,0.012
71,place,0.032
18,50,0.044
49,dora,0.049
35,failed,0.015
28,dozen,0.028
28,year,0.029
14,militant,0.015
60,saa,0.018
2,hospital,0.015
4,mohammad,0.071
12,fatalities,0.013
24,border,0.043
59,south,0.023
55,militant,0.044
63,srinagar,0.012
38,government,0.018
9,currency,0.024
72,shootout,0.016
70,long,0.028
70,level,0.048
5,20,0.03
70,soared,0.016
11,nation,0.01
10,since,0.042
61,support,0.015
33,s,0.045
71,mohammed,0.023
73,recorded,0.017
25,argentina,0.015
20,seen,0.047
27,likely,0.023
33,diplomatic,0.013
64,long,0.034
21,village,0.022
38,raid,0.038
47,e,0.035
18,period,0.015
71,people,0.026
44,free,0.02
47,police,0.013
58,two,0.021
75,support,0.014
40,free,0.017
78,organisations,0.015
28,shot,0.022
24,time,0.021
67,india,0.019
9,fatality,0.018
66,act,0.018
30,government,0.021
24,pakistani,0.068
37,dozen,0.044
36,time,0.047
21,failed,0.02
7,trading,0.018
78,women,0.011
69,leaving,0.015
49,militants,0.024
19,extremist,0.054
5,border,0.016
6,southern,0.023
66,queensland,0.015
25,militants,0.015
29,mohammad,0.02
23,eight,0.035
56,say,0.016
51,shot,0.016
27,targetting,0.05
48,seen,0.023
56,mohammad,0.021
54,holiday,0.011
15,dozen,0.021
69,tit,0.026
40,annoyed,0.012
5,victoria,0.014
20,lashkar,0.015
47,christmas,0.022
75,tat,0.018
53,organisations,0.025
67,indian,0.016
66,elections,0.015
59,seen,0.019
11,20,0.026
25,india,0.03
29,lashkar,0.049
61,forces,0.017
20,shootout,0.013
28,south,0.048
52,christmas,0.016
54,eight,0.017
47,roads,0.017
42,long,0.025
37,default,0.015
23,karachi,0.028
7,yesterday,0.035
46,encounter,0.02
22,attack,0.047
65,sides,0.029
19,died,0.011
41,well,0.054
79,tat,0.028
10,diplomatic,0.017
42,taiba,0.04
56,senior,0.015
46,massive,0.013
70,kilometers,0.023
59,debt,0.02
25,will,0.026
4,hafiz,0.022
13,stands,0.01
22,suspected,0.036
7,karachi,0.043
45,encounter,0.031
46,assume,0.016
38,military,0.048
25,yesterday,0.052
17,dora,0.027
15,free,0.021
35,scheduled,0.023
2,just,0.012
18,fatality,0.014
24,southern,0.017
43,sides,0.012
56,place,0.019
27,groups,0.021
66,yesterday,0.026
70,seen,0.035
29,next,0.012
70,following,0.02
73,saa,0.017
24,deaths,0.025
54,resignation,0.019
13,kashmir,0.025
72,jobs,0.015
70,carrying,0.043
7,pakistan,0.038
62,three,0.011
60,jobs,0.015
16,three,0.01
35,attack,0.012
47,december,0.017
58,interim,0.012
36,senate,0.019
79,act,0.011
62,christmas,0.029
38,13,0.019
38,12,0.013
4,rescue,0.012
28,staff,0.011
60,deaths,0.048
23,task,0.011
32,12,0.018
32,peronists,0.011
12,mohammed,0.025
29,fresh,0.014
28,crisis,0.017
39,chief,0.013
27,crisis,0.027
26,south,0.024
27,capital,0.025
9,1971,0.056
58,said,0.01
13,political,0.017
49,remain,0.014
55,staging,0.043
30,take,0.013
52,since,0.025
64,million,0.013
62,forces,0.017
25,massive,0.021
14,kashmir,0.04
72,kashmir,0.014
28,quit,0.011
38,role,0.014
23,support,0.012
50,northern,0.042
6,shootout,0.043
46,intelligence,0.016
60,eight,0.018
24,extremist,0.037
11,hospital,0.01
10,dora,0.036
16,key,0.025
24,announcing,0.011
21,suspended,0.01
76,announced,0.016
42,groups,0.012
48,announced,0.018
32,india,0.02
77,deaths,0.01
40,organisations,0.053
62,1971,0.042
58,appoints,0.014
19,sides,0.011
71,assume,0.018
61,worst,0.019
21,suspected,0.022
51,targetting,0.016
14,last,0.012
13,diplomatic,0.038
53,shot,0.018
61,pakistani,0.012
39,crisis,0.02
41,another,0.015
26,based,0.042
43,two,0.034
46,fresh,0.017
51,consider,0.015
31,senior,0.014
5,capital,0.026
37,argentina,0.012
5,likely,0.03
35,well,0.039
36,say,0.045
33,summer,0.028
40,hours,0.01
59,days,0.017
74,security,0.017
17,hafiz,0.044
19,deepened,0.02
65,pakistan,0.023
65,lashkar,0.012
1,sanctions,0.017
25,attack,0.017
47,economic,0.012
79,staging,0.017
43,india,0.022
49,year,0.012
78,village,0.023
70,village,0.013
77,trading,0.027
63,march,0.012
51,50,0.04
68,economic,0.018
60,stands,0.013
38,christmas,0.023
57,puerta,0.016
65,lending,0.013
73,karachi,0.017
13,puerta,0.024
72,indian,0.019
65,yesterday,0.019
8,jaish,0.018
26,trading,0.028
37,foreign,0.02
13,south,0.014
46,ramon,0.023
57,soared,0.037
24,sides,0.019
58,toll,0.03
12,week,0.014
67,fresh,0.019
32,announced,0.042
77,karachi,0.015
57,saeed,0.015
25,know,0.012
63,remain,0.015
45,nitrous,0.01
4,predecessor,0.024
66,tasmania,0.026
12,groups,0.011
11,tit,0.021
34,tony,0.012
70,e,0.013
76,parliament,0.03
65,seen,0.015
70,s,0.011
47,likely,0.033
75,victoria,0.018
35,foreign,0.025
14,say,0.019
33,new,0.033
34,jaish,0.02
56,1971,0.013
59,default,0.015
79,attack,0.044
72,groups,0.026
10,south,0.013
77,act,0.016
63,fatality,0.013
42,repayment,0.018
76,congress,0.013
53,pakistani,0.031
40,scheduled,0.013
75,india,0.02
1,level,0.054
59,arrested,0.026
4,announced,0.024
72,will,0.054
5,pakistani,0.013
45,targetting,0.019
21,caring,0.009
7,fatalities,0.013
72,attack,0.018
36,pakistani,0.019
36,eight,0.011
7,hospital,0.016
8,agencies,0.015
14,extremist,0.04
42,militant,0.025
2,50,0.025
40,support,0.019
67,wales,0.028
1,following,0.014
0,task,0.013
52,announced,0.012
79,long,0.038
74,launched,0.018
74,support,0.025
70,pakistan,0.042
74,tit,0.017
36,said,0.013
15,new,0.014
26,debt,0.022
6,northern,0.021
57,organisations,0.019
15,two,0.02
75,troops,0.035
67,mohammad,0.013
33,northern,0.014
23,queensland,0.011
5,mohammed,0.038
28,raids,0.022
22,arrested,0.038
18,based,0.048
39,tit,0.032
37,hafiz,0.019
57,s,0.01
19,saa,0.011
33,know,0.013
76,dozen,0.016
17,parliament,0.019
64,launched,0.02
77,attack,0.06
2,sides,0.011
3,targetting,0.015
57,fellow,0.012
22,police,0.045
32,militant,0.044
16,economic,0.012
27,tensions,0.011
34,seen,0.04
42,capital,0.013
47,one,0.019
15,people,0.013
34,fatality,0.025
18,pakistani,0.016
3,troops,0.019
22,three,0.014
29,suspending,0.013
41,along,0.049
62,pakistani,0.01
66,mohammad,0.058
8,capital,0.016
56,series,0.014
9,place,0.027
65,dora,0.02
58,50,0.047
21,karachi,0.01
12,office,0.009
58,attack,0.048
75,christmas,0.047
71,six,0.012
47,fatality,0.012
51,s,0.018
25,pakistan,0.02
72,appoints,0.02
46,people,0.016
18,srinagar,0.032
62,quit,0.028
32,government,0.017
10,accused,0.026
31,role,0.014
73,srinagar,0.035
61,political,0.016
31,plan,0.014
63,senate,0.013
64,kashmiri,0.033
41,trading,0.028
67,attack,0.01
10,trading,0.014
5,december,0.021
65,militant,0.042
65,forces,0.024
49,20,0.031
13,police,0.036
17,free,0.016
11,repayment,0.019
30,isolated,0.022
16,quit,0.016
59,yesterday,0.014
8,road,0.037
3,act,0.012
63,taiba,0.035
3,resignation,0.019
59,work,0.018
2,fewer,0.017
58,dora,0.056
5,based,0.017
23,scheduled,0.015
74,yesterday,0.016
32,mohammad,0.018
23,accused,0.01
46,will,0.018
10,1971,0.01
76,resigned,0.01
7,forces,0.025
19,tit,0.034
52,rodregiuez,0.012
22,yesterday,0.038
22,office,0.011
18,three,0.02
42,re,0.01
8,troops,0.039
68,night,0.043
20,12,0.02
70,fewer,0.023
4,mohammed,0.04
65,took,0.024
27,debt,0.014
68,task,0.016
75,shootout,0.035
25,based,0.027
6,carrying,0.039
6,border,0.03
7,50,0.02
31,people,0.017
23,forces,0.012
27,trading,0.066
76,war,0.028
21,trading,0.019
41,will,0.025
46,says,0.01
8,resigned,0.016
39,intelligence,0.028
57,kashmir,0.012
72,escalated,0.024
35,fatality,0.012
12,december,0.012
19,carrying,0.026
49,took,0.017
44,likely,0.039
38,srinagar,0.037
7,remain,0.016
40,victoria,0.024
77,rodregiuez,0.023
69,victoria,0.031
73,dead,0.022
25,dead,0.033
20,sherbon,0.011
16,village,0.016
23,kilometers,0.022
50,peronists,0.01
9,tensions,0.021
22,organisations,0.023
8,roads,0.023
68,india,0.047
8,groups,0.027
12,stunned,0.011
78,staging,0.024
20,economic,0.014
43,currency,0.017
44,karachi,0.016
38,ago,0.027
26,packages,0.012
21,oxide,0.021
2,escalated,0.022
26,troops,0.041
47,carrying,0.021
17,sides,0.02
9,shootout,0.025
24,forces,0.031
51,pakistan,0.016
9,kashmiri,0.024
33,staging,0.011
79,say,0.036
32,tackling,0.019
55,likely,0.058
72,two,0.036
24,trading,0.028
66,launched,0.014
12,free,0.016
77,capital,0.023
65,say,0.013
6,targetting,0.019
53,parliament,0.041
15,deaths,0.017
12,dead,0.02
25,eight,0.042
45,assume,0.014
23,yesterday,0.014
77,queensland,0.03
13,border,0.011
49,extremist,0.016
40,office,0.013
23,night,0.031
36,security,0.044
43,year,0.033
50,level,0.037
2,place,0.019
51,tackling,0.025
21,targetting,0.041
2,take,0.012
10,massive,0.018
36,well,0.017
3,last,0.017
27,south,0.031
55,december,0.03
17,encounter,0.015
61,staging,0.021
25,series,0.011
72,said,0.014
41,dead,0.044
66,karachi,0.044
4,escalated,0.021
18,chief,0.053
76,tat,0.026
13,wales,0.012
57,agencies,0.013
78,deepened,0.011
69,christmas,0.021
62,whoever,0.014
53,troops,0.023
42,soared,0.021
16,yesterday,0.029
14,just,0.01
38,50,0.017
7,occasions,0.013
68,chief,0.024
69,kashmir,0.017
20,relocated,0.015
27,arrested,0.011
34,dora,0.016
32,50,0.029
69,diplomatic,0.04
8,likely,0.015
45,capital,0.018
44,two,0.024
8,dozen,0.018
75,unprofessional,0.012
58,southern,0.016
37,india,0.016
58,deepened,0.011
70,border,0.033
9,dead,0.02
3,period,0.034
77,security,0.02
16,area,0.011
35,massing,0.022
5,road,0.01
26,escalated,0.02
76,taiba,0.053
38,queensland,0.019
5,stands,0.016
13,million,0.011
25,behest,0.021
42,trading,0.019
8,accused,0.013
44,kashmir,0.02
6,free,0.03
70,summer,0.044
7,encounter,0.055
48,kilometers,0.036
44,isolated,0.043
44,sides,0.017
8,failed,0.012
57,shot,0.022
17,christmas,0.017
61,kashmiri,0.012
21,war,0.023
73,assumes,0.01
18,dozen,0.024
33,labour,0.017
3,carrying,0.018
34,stunned,0.021
12,remain,0.014
1,well,0.032
45,role,0.017
6,jaish,0.034
41,soared,0.018
41,fatality,0.032
76,time,0.016
66,jaish,0.019
6,announced,0.024
53,level,0.022
17,long,0.017
71,action,0.015
46,recorded,0.02
2,following,0.014
38,fresh,0.038
34,unprofessional,0.019
74,india,0.012
50,lashkar,0.021
47,territory,0.019
51,level,0.03
4,launched,0.01
58,four,0.015
62,organisations,0.013
77,night,0.024
69,tasmania,0.029
13,pakistani,0.012
17,labour,0.011
47,war,0.016
65,extremist,0.017
3,militant,0.012
36,deaths,0.017
60,announced,0.012
31,announced,0.017
65,45,0.011
15,toll,0.023
23,level,0.016
47,security,0.011
33,christmas,0.017
23,four,0.011
56,foreign,0.013
15,announced,0.013
42,behest,0.031
16,hafiz,0.054
58,s,0.037
46,trading,0.029
78,soared,0.019
10,role,0.01
71,summer,0.02
78,task,0.016
72,parliament,0.047
72,diplomatic,0.031
68,carrying,0.07
47,shot,0.027
45,health,0.021
61,12,0.015
73,staging,0.06
17,act,0.032
46,organisations,0.016
51,angry,0.014
48,behest,0.015
52,soared,0.027
56,border,0.062
35,announced,0.041
13,caretaker,0.012
63,13,0.034
29,promising,0.015
66,capital,0.019
2,said,0.011
60,year,0.013
14,likely,0.017
15,soared,0.022
33,raids,0.02
20,massive,0.012
34,labour,0.019
40,raid,0.055
52,kashmiri,0.021
14,million,0.01
27,dead,0.021
