Number,Tweet
846,"*@Tom_Celt I've told you, Tom. I'll stick a £50 wager on with anyone for the SNP beating Greens/UKIP to 6th seat. Nobody has accepted it yet."""
845,"*I want to ask UKIP what is British? A mongrel Celt with roman, Viking, angle Saxon, Norman all thrown in!"""
849,*@ocicat_bengals @Tom_Celt I agree with much of the Green agenda but a Green vote this time risks allowing UKIP slithering in under back door
848,*Let's have a UKIP #twittersilence from now until forever! Their racist policies getting too much exposure! We need to focus on #yes #indyref
519,*UKIP presence in Scotland is like the ghost of Christmas Future. Time for antiindepence folk to wake up #YesIndy
518,"*@AnasSarwar So whats your ideas? We are listening ......support UKIP, Orange Order, Tory party because they are anti Independence?"""
511,*@SteveSteveblog @YesScotland @NicolaSturgeon #UKIP technically ineligible (not registered with EC). Orange Order good to go #Dilemma
510,*@meljomur  Cllr Stephen West from Basingstoke (UKIP) a Cybernat?  ;-)  Thanks for the list by the way.
513,"*@rogerlwhite @mcguireonfire Actually, I apologise for my #UKIP comment. They have not actually registered with EC http://www.electoralcommission.org.uk/find-information-by-subject/elections-and-referendums/upcoming-elections-and-referendums/scottish-referendum/register-of-campaigners-at-the-scottish-independence-referendum …"""
512,*Must apologise for earlier tweet. It seems #UKIP arent registered with EC. So Orange Order should have been playing 
515,*@Tom_Celt I couldn't give a toss about UKIP but I do like this http://blogs.spectator.co.uk/coffeehouse/2014/06/listen-george-galloway-makes-the-case-against-scottish-independence/ … . Listen to his quote from Churchill @mcguireonfire
514,*@Tom_Celt You posted a cartoon. I said UKIP were not part of BT. Prove to me that they are. @mcguireonfire
517,"*@Haitch7 @soralochiel  Quite correct, but the only certainty u achieve with UKIP/Con/union is Scotland's ultimate demise."""
516,*@Tom_Celt Brilliant…they obviously realise what is at stake then…the fact they're getting Tories/Labour or Tories/UKIP next year. So sad.
854,"*@Historywoman @YesScotland  Jill, do you believe a coalition of UKIP and Conservatives will be of advantage to Scotland then?"""
855,*.@Nigel_Farage #UKIP These 'indigenous white candidate' people you have. Celt? Pict? UK has been continuously invaded. Who are indigenous?
856,*@Channel4News Cringeworthy programme tonight. 20 mins of UKIP PR followed by a #bettertogether advert. Back to my MSM switch off
857,*@seti2342 The British people are disenfanchised by the political system. Hence the rise of UKIP and SNP.
850,*@moh_kohn @TrevorChaplin @TheRealMcGowan @scotgp Greens will beat UKIP. Check out their policies if not decided yet.
851,*@TrevorChaplin @Tom_Celt @TheRealMcGowan @scotgp basically - for SNP 3rd seat their vote is divided by 3. Will 1/3 SNP votes beat UKIP?
852,*@Tom_Celt  they make UKIP appear communist by comparison.
853,*@trapezer @Tom_Celt u just need to look at the calibre of the no camp. OO/BNP/SDL/UKIP/Tories/NewLabour. Sums their worldview up succinctly.
858,"*@Tom_Celt As i\ said, the British people are against such wars,and parties like UKIP, like them or not,have been against ALL the recent wars"""
859,"*@HarryLime1982 @BonnieGreer To be English is to be a mix of Norman, Viking, Roman, Huguenot, Celt, African..UKIP missed History at school"""
2,*@ukschizophrenic @UKIPWales @james_gethin @Newyddion9 
508,*UKIP visit. MEP David Coburn described as the ‘wishy-washy’ attitude of Better Together. #indyref http://preview.tinyurl.com/khdbp4g 
6,*Fantastic result for Wales tonight. Would normally be celebrating it with you  but .... just cant in context of UKIP rise and #Leave :(
506,*@dunleavy138 Get those Romans back .....oh wait ..#UKIP
507,"*Many #yes supporters, including myself, are mixed Celt-Anglo. #UKIP's pathetic attempts to make it some anti-English plot are cringe worthy."""
504,"*If I become a homophobic, racist, women hating anti-Celt & full time idiot with low self worth... can I join #UKIP?"""
505,"*@ChriswMP @oatsy8 @Tom_Celt @LabourEoin @TheGreenParty So where does BNP,UKIP & TORY PARTY fit into that UTOPIA? #indyref"""
502,*@BBCBreakfast 
503,"*@Tom_Celt @ChrisDarroch2 Oddly, that's one I blocked a fortnight ago. Am now wary of animal cruelty posts -  a thing BNP/Ukip do as bait."""
501,*@RhonaMiddler @Tom_Celt Good news? What is this news of which you speak? #Ebola #ISIS #Fracking #UKIP
509,*@faisalislam @UKIP  May not be noblest but It certainly is the scariest proposition for UK. #indyref
99,*@Tom_Celt @Jane_Samuels You may not like that but doesn't add up to voting Labour and getting UKIP which was the comment I took issue with
98,*@Tom_Celt @Jane_Samuels If your view is simply that Labour's marketing is being overly influenced by UKIP that's a perfectly fair position
91,*Categorically the best six seconds of politics ever #leadersdebate #nigelfarage #UKIP #SNP #GE2015 https://vine.co/v/OlAaMDiltqe 
90,*Want to vote for UKIP? They should be called ENGIP. You're not welcome if your a Celt 
93,*@PhilRodgers @Tom_Celt I suspect these are going to NW of England & Yorkshire where Lab leaking to UKIP not Tories but lost to Lab anyway.
92,*@Tom_Celt @SaorAlba folk daft enough to consider Ukip don't know this http://www.telegraph.co.uk/news/politics/ukip/10595087/Hand-guns-should-be-legalised-and-licensed-Nigel-Farage-has-said.html … Don't let ignorance repent in haste #SNPGlobal
95,"*.@Tom_Celt @Prof_Phillipson I knew your tweet was sensationalist, yet this positions Labour closer to UKip than Tory """
94,*.@Tom_Celt @Prof_Phillipson I suspect an underlying motivation is to attract voters who might or intend to vote Ukip which I find offensive.
97,"*@Prof_Phillipson @Jane_Samuels Yes, thats my point. But not just marketing. They have moved their policies towards Torys and now UKIP"""
96,"*""""@SwanseaBhoy1: “@Tom_Celt: Vote Labour get UKIP #LabourMug ”"
11,"*@Tom_Celt @BBCNews @UKIP @Nigel_Farage not in England however, where the absolute power was taken from the King and given to the parliament."""
10,"*@thomaswjones86 @jongaunt @Telegraph support England from Spain, defending it against the likes of you celt Nancy boys"""
13,*@_The_Celt @Nigel_Farage @LavieJanRoos No speak for the 90% as UKIP are on abt 10% in polls
12,*@Aibagawa @RuthDavidsonMSP Edinburgh's 74% Remain suggests she has a new job lined up among her Tory/UKIP heartlands
15,*dinesydd #cymru #celt #ewrop #ybyd ddim yn brydeinwr o ddewis na chwaith yn gefnogwr gwleidyddiaeth yr asgedd dde a #ukip 
17,"*@BMouthPR @katpuff76 @UK_Tennant @BritainFirst @UKIP @EnglishDemocrat @Indians4Britain me too 1/4 anglo-saxon, 1/4 norse, 1/2 celt.. ish"""
16,*@StarSparkle_UK @ChrisCox69 You calling me a deafitit?? You forgotten Im in Scotland? We have a plan. All I see in England and Wales is UKIP
19,*Ashamed to see UKIP elected in Wales Ignorance knows no borders
18,*@BBCWalesNews @BBCNews as a Celt I'm ashamed of our proud nation? UKIP? the far right lie filled with failed & disgraced Tory's
863,*UKIP and the ideal of 'media neutrality' - Comment - The Ecologist http://www.theecologist.org/blogs_and_comments/commentators/2329013/ukip_and_the_ideal_of_media_neutrality.html …
862,*@Ross_Greer @RFCSwitcheroo @MaggieEdinburgh She will be getting my vote! How anyone in Scotland could vote for #UKIP negatvity is beyond me
1,"*It is true my fellow Celt, we must all defend Celts and English (who happen to also be minorities) from the #UKIP. """
5,"*I'm English: I have Dane, Saxon, Norman, Roman, Celt & a bit of Neanderthal in my veins! No wonder I ain't for #BREXIT Too late for #UKIP"""
9,*@Tom_Celt @Nigel_Farage ukip was started by the English Establishment to carry out racist views without people turning on establishment
