Number,Tweet
25285,"*UKIP's Godfrey Bloom under fire over 'demeaning' joke http://bbc.in/1evmEch  - """"UKIP, taking you back to the dark ages"""" .. #Embarassing"""
25282,"*UKIP would bring this country back to the dark ages. Conservatives have cut immigration by 1/3, work hard, don't drain the UK of resources"""
25283,*In dark ages the village idiots were locked up for fear of infecting the populace. So why now do we let #ukip speak out loud? #bbcqt
25280,*Via @RGuerrina UKIP creatures from the dark ages? http://www.theguardian.com/politics/2013/nov/28/ukip-politician-women-babies-ambition-mep-stuart-Agnew …
25281,*. @richardhowitt @Action_2014 Why we need to select our MEPs wisely -UKIP in dark ages on equality  @LabourWomen   ”
2549,*@Jack0Byte @loosewomen @theSNP @NicolaSturgeon @itvplayer something prprogressive unlike dark ages of ukip
2548,*#DavidCameron give the #SNP what they want Full fiscal control Send them back to the dark ages #englishbacklash #UKIP 
12090,"*@sweden @MIkef45 From the land of UKIP, BNP and """"Britain First"""", I feel your pain. We seem to be marching backwards towards the Dark Ages."""
8738,"*@WomenDefyUKIP @TheMockneyRebel Well said! #UKIP=politics of dark ages=#Farage cult (xenophobic, misogynist, #climatechange denying, etc)"""
8739,"*@DearMeNo @ScotTories you realise we're in the EU now, right? UKIP haven't dragged us into the dark ages just yet."""
8736,"*@pgmhilferink bloody hell.....what with bird flu, Ebola, ISIS, UKIP and this we truly are being plunged back into the dark ages....."""
8737,*@JamesOldham Tory/Ukip coalition is a scary prospect. Together they could send us back to the dark ages.
8734,*Or we might just as well go back to the dark ages 
8735,*UK's time in the EU will become known as the new 'dark ages' the 'lost decades'. Let in the light - Vote #UKIP
8732,*@jon_swindon @BigTkahuna UKIP taking you back to the Dark Ages with contributions from the Black Death and UnHoly Crusades - #CameronMustGo
8733,*@UberFacts this goes some way to explaining why UKIP are still living in the dark ages.
8730,"*""""@jon_swindon: So who is it UKIP want to deny a vote? #Takingourcountryback from the 'darkies' into the Dark Ages https://twitter.com/jon_swindon/status/539418264406093824/photo/1pic.twitter.com/LeDYtymGs3 """""""
8731,*#UKIP's policy towards people living with HIV belongs in the dark ages. Intolerance & prejudice. #WorldAidsDay. http://www.theguardian.com/politics/2014/oct/10/nigel-farage-keep-hiv-positive-migrants-out-britain …
20158,*@TonyKeen46 @aptshadow I think UKIP are in the Dark Ages not the 50's ;)
23693,*@rog_ukip U Kip are an irrelevance just want to pull us back into the dark ages
23692,*Excellent @carbonbrief picked holes in UKIP evidence-lite energy policy before. Dark Ages as a climatic period?! http://bit.ly/1dq66zX 
5674,*UKIP and DUP alliance in parliament.....back to the dark ages!!!
5675,*Not sure why there isn't an outcry over this. Straight-up discriminatory policy from the dark ages. #Farage #UKIP 
5676,*@HumzaYousaf @DavidCoburnUKip @UKIP absolutely appalling and disgusting from anyone not least an elected official. UKIP lives in dark ages
5677,*UKIP taking us back to dark ages with a discrimination bonanza.Tories want the state back to the 30's.What a rosy future the right paint!
5678,*@YahooNewsUK Definitely a shot in the foot for UKIP. This is a proposal to get back to the dark ages. An appeal to UK racists elements.
5679,"*@Nationalist_UK One ukip policy which is crystal clear, drive the uk back to the dark ages"""
3261,*@UKIP Is someone ready to give a history lesson on the Dark Ages?
3260,*@UKIP @Trumpton_UKIP bloody hell. @Nigel_Farage wants to take us back to the dark ages or 1960's with his #Christian clap trap
3263,"*Yes, go UKIP! "
641,*@darmz7 I'm genuinely worried mate. Leaving and a Boris/UKIP government is absolutely horrific. Gone back to dark ages.
640,*@BMouthPR @Mudjokivis @LeeJasper @Nigel_Farage fair? Letting those UKIP clowns 'fuck it up' will drag our country back to the dark ages.
643,"*So, UKIP has won. Back to the dark ages."""
642,"*@iMALLEYtom against ukip, Britain first, Farage and Katie Hopkins. We'll be back in the dark ages in the long run"""
645,*. @simon_lindsell That got sent afore I wanted. But @Nigel_Farage & @UKIP 's fascism wins. @Harryslaststand #EUref Back to the dark ages.
644,"*Looool kick back, we're out here tryna save England. You leave man are tryna send us back to the Dark ages with Ukip https://twitter.com/frozenribena/status/746175611044044800 …"""
647,*The UKIP man wants to bring back the death penalty - they want to bring us back to the fucking dark ages
646,"*""""@UKIP: We Want Our Country Back 'To Dark Ages ' ? Leader @Nigel_Farage tonight live from 7.30pm  http://ukip.org/back_brexit """""""
649,"*Well said Chris @ChrisCr711 @mikecoulson48 @annafbeswick @Coastguard_SOS @pears_eve Tories & Ukip want to take us out, back to the Dark Ages"""
648,"*Slav means 'Slave'. In the dark ages, Poles and their ilk were found to be good for brainless manual labour. #lbc @lbc #ukip #voteleave #bnp"""
13221,*BBC News - A Point of View: Taking England back to the Dark Ages http://bbc.in/1lc6Zks  #UKIP #EU
3252,*@NicholasTyrone @UKIP I'm relaxed lol you hear some of what they say and what they want sounds like they are taking us back to the dark ages
12088,"*ukip are gonna get voted in and this """"United Kingdom"""" will fall so far back into the dark ages because they are pretty much neo nazis"""
3264,*@dwinder72 @UKIPWarren @JohnBickleyUKIP @KathyShaw1 @Mickster_1 
3253,"*@MalcolmD68 Completely agree Malcolm, we need to come OUT of the dark ages, not go further in."
339,*@BBCNews Tories and UKIP are obsessed with the past. They won't be happy until they take us back to the dark ages
1935,*Well done to the nurse in the #BBCQT audience - she didn't allow the ill informed @UKIP person to reverse nursing back to dark ages.
335,*Douglas Carswell's repainted the bus. 
334,"*@NetizenUK UKIP = parallel universe where the sun orbits the UK, our very own version of the flat earthers taking us back to dark ages """
337,"*Is it just me or does UKIP's """"Support 4 the Family"""" flyer read more like a rejection of gay rights?"
1934,*@Archangelolill @UKIP You call before John Major the dark ages? She's right. The conversion of 1st rate technical colleges to 2nd rate unis
331,*@rog_ukip we need to end this regression. Back to the dark ages #QuoteLeave
20153,*A vote for UKIP is a vote to take us back to the dark ages.
332,*@transitionlouth @rosalynemf @paulmasonnews @TheGreenParty there more likely tae vote Ukip you know it there back in the dark ages stuck way
20152,*@cutleree To stop the over supply of Labour (via immigration) driving wages back into the dark ages! #UKIP
13220,*@FawkeEU @UKIP which is kind of ironic for a party that wants to take this country back to the dark ages
3856,*@boverred you claim you want your country back? Back to the dark ages with the ridiculously closed minded polices ukip keeps trotting out
345,*well done #UKIP you've now undone all the good work and put yourselves back in the dark ages. All voters will leave like a sinking ship
3854,*I've considered main Election parties. Now it's time to come out of closet 2 say I'm voting UKIP. I don't want 2 risk a return to dark ages.
28663,"*@JakeeChandler you should see the comments of Julia Gasper, a senior UKIP member. Stuck in the dark ages."""
20159,*@PhilipWalters9: #UKIP are taking the UK back to where it belongs -  the fucking dark ages #ffs don't vote #UKIP 
7559,"*Mum's work bloody hard, I know cos I had one. So why would a mum vote #UKIP and be sent back to the dark ages? Mum's tell Nigel to get f...."""
7558,*#Ukip. Taking our country back. (To the dark ages) 
28667,*Winston McKenzie's view on gay #adoption sickens me. Are we living in the dark ages? A loving home is a loving home regardless #Ukip
28666,*UKIP candidate's gay adoption row > Good to know the Dark Ages still extort in the 21st Century. Not.  http://www.bbc.co.uk/news/uk-england-london-20516756 …
28665,*UKIP is against same sex marriage. UKIP is against immigration. UKIP wants to leave the EU. UKIP will take UK back to dark ages. #noUKIP
6,*#stokebyelection I so hope yet another step back into the dark ages doesn't occur today…please don't vote @UKIP
7553,"*I've just been on UKIP's website and read their policies, UKIP would bring this country to the dark ages  http://www.ukip.org/policies_for_people …"""
3852,*Alex Wood #UKIP what a disgrace. Get back to the dark ages
7551,*@Tom_Fowdy @DavidJo52951945 @LizzyVaid @ImGregCook @UKIP our country would regress to the dark ages in 15 years with that open door policy!!
7550,*@_MiddleAgedGay_ @UKIP is this for real??Talk about 2 steps forward...10 steps back to the dark ages!!
7557,*@MohammedFa15al @FlamingoAlan @UKIP @bnp let's hope so tinpot middle aged pricks who belong in the fucking dark ages
7556,*@jotnarjager @Anti__UKIP @Tom_Fowdy I'm not racist or xenophobic whereas you're clearly living in the dark ages.
7555,"*@glasterlaw1 @charlotteahenry Roger Helmer UKIP MEP said being gay was """"very much a minority pursuit"""". PURSUIT !! He is a relic of Dark Ages"""
7554,*@Warburydude @woodlandsandrew @UKIP Out of the dark ages?? Last time I tried I seemed to be able to travel most of the country by rail ok!!
3850,"*UKIP either don't live in the 21st century or clearly don't have a fucking clue. Take their energy policies for example, from the dark ages."""
3851,"*I'd kindly like @Nigel_Farage and the rest of @UKIP to take their out dated, racist and backwards ideas back to the dark ages."""
22128,*@MarstAgainstHS2 @ExpressandStar Well he would a vote for UKIP is a vote to return to the dark ages
22129,*@OZzSue @Juliet777777 @DavidJo52951945 @pugwash1000 @UKIP_Daily @UKIPTaz @UKIP @pjnet   dark ages .no new thoughts in their collective heads
13222,*I thought they were referring to UKIP being in control! BBC News -Point of View: Taking England back to the Dark Ages http://www.bbc.com/news/magazine-27731725 …
14815,*WELL looks like Britain will be submerged back into the dark ages the way it's going with UKIP
14814,"*@colly_wolly Colin, UKIP are a party that would throw this country back into the dark ages. We've seen what happens before when fear (cont)"""
14813,"*Pack yo bags homies, UKIP are going to send Britain back into the European dark ages. #Vote2014"""
14812,"*A vote for racism,  misogyny and homophobia. Welcome to the dark ages Britain #UKIP"""
14811,"*@UKIP Fuck you all, you bigoted, fascist cunts! You are dragging Britain onto the dark ages."""
14810,*@DrEoinCl The Dark Ages Have Returned To #Europe
1518,*@KatrinaAtherton agree Katie MIF/UKIP want to take Mansfield back to the dark ages...
1,"*But it wasn't acidic before. It was alkaline. """"More acidic"""" implies acidic to start with. Misuse of the term acidic is pure propaganda. https://twitter.com/scovers123/status/819076985213374465 …"""
142,*#UKIP is doing well isn't it? - showing those unruly Continentals how they are taking the country back - to the Dark Ages #ukipfight
140,*If Star Trek is the future we're going 4 (united & in peace) then #brexit @realDonaldTrump @Ukip @Conservatives r taking us back 2 dark ages
141,"*Tories taking us back to the dark ages, Labour to the 60's and Ukip beating the crap out of each other... What a time to be alive."""
25279,"*ZZZzzz's Sleep well my fellow tweeters except for Torys LibDems, UKIP, BNP & EDL. Cameron: The unelected PM who took UK back 2 the dark ages"""
25278,*@Baggins1971 @UKIP @Nigel_Farage Whilst Europeans were running around in the dark ages as hairy barbarian tribes.
13233,*@UKIP_Derbyshire @Ironwand @LogicalLorena it's extremely dangerous now. Religion is very primitive politics from dark ages
13230,*@telbo5000 @Sh4rd @WomenDefyUKIP @UKIP I thought we lived in more enlightened times not regressing to the dark ages
13231,*Just read up on UKIP you should to very enlightening taking Britain back into the dark ages it not just about Europe please read up
948,*@mike_guillaume @PeteNorth303 What do #UKIP intend to do? Get rid of the Minister for Equality and send us back to the dark ages
949,"*@WomenDefyUKIP @StewartLewis2 Well, according to you they are the same - """"stuck in dark ages"""" etc, etc. One man's UKIP, another man's Islam!"""
946,*@SLATUKIP #ukip is probably against this. They want to send us to the dark ages 
947,*@stardust193 @fuck_off_UKIP They also lost credibility and their grass roots support. Now in the wilderness and Corbyn is in the dark ages
944,*WUWT:The Kevin Trenberth Effect: Pulling Science Back to the Dark Ages. Part two – The Big Snow Job #UKIP #Labour
945,*US Elephants:The Dark Ages Weren’t Really Dark! #UKIP #r4today #tory #BBCqt #Labour #SNP https://americanelephant.wordpress.com/2016/02/24/the-dark-ages-werent-really-dark/ …
942,*WUWT:Not so Friday Funny – Science is turning back to the dark ages #SNP #r4today #BBCqt #tory #Labour #UKIP 
943,"*@MrHarryCole UKIP are stuck in the dark ages. I mean, who gets their porn on DVD these days?"""
940,*Basically imagine if UKIP won here... It'd have sent us back to the Neolithic days. Dark Ages II.
941,*The UK's very own Ignorance Party refused to sign Wales' Climate Change Pledge - dark ages of shame. http://www.thecccw.org.uk/ukip-rejects-climate-change-pledge/ … @theCCCW #UKIP
13234,*According to the news Europe turns to anti Europe. Looks like everyone has their own  UKIP. Back to dark ages then...
13235,*Why should Wales suffer if England votes UKIP?
20171,*Ukip need a youth revolution to take it out of the dark ages and on to bigger and better things
20170,*@sadmaninagame @boston_rabbit @simonwierny @slatukip I don't want to see UKIp mentality drag us back to the dark ages.
133,"*Sack the High Court judges who ruled against Theresa May, says Ukip leadership hopeful http://ind.pn/2fyeicq """
132,"*Yes, we don't want independent advice do we. That would stop us returning to the dark ages after all. #ukip #joke #brexit #fiasco"""
131,"*@therealtommitch @CllrBSilvester Erm, you are talking about UKIP who start in the Dark Ages and work downwards...."""
130,*@KatyTurNBC @UKIP Anglo-American RELATIONS!? Are heading back to the dark ages?
137,"*After the fall of the Roman Empire, the technology to make concrete was lost for 100 years."""
136,"*When #EU and #islam win, we WILL be in the 2nd dark ages."
135,*@lbc @iancollinsuk I'm sick to death of these populist fruitcakes from #UKIP. They're dragging this country back to the dark ages.
134,*@RaheemKassam @UKIP_Union_Jack outlaw this dark ages system for controlling the weak minded
139,"*UKIP policies are of the Dark Ages, eh? Suggest the paranoids research the Dark Ages and not use it as a throwaway comparison. #UKIP."""
138,"*@NIAbbot I'm of a similar age to you Nick, how many miles to the litre? I can't work it out either. This country is still in the dark ages.."""
28659,"*""""The sooner we pull out of the Roman Empire the sooner we can get on with the Dark Ages"""" #UKIPThroughTheAges #UKIP"""
20,*Don't buy them then and keep away from technology if it offends you go back to the dark ages with that silly religion https://twitter.com/JihadistJon/status/832128995613302784 …
21,"*@UKIP and coal fired power stations...steam trains, tanneries by the river. Anything else you can think of to take us back to the dark ages?"""
22,*@UKIP are you worried about £ losing 30% of its value? Ukip polices are sending us back to the dark ages
23,*@tariqukip all I can say is I hope the people of Stoke use their democratic vote and kick UKIP back where they belong to the dark ages.
9689,*@bbcquestiontime this is just another example of how ukip could take us back to the dark ages
9688,"*#ukip new policy is """"taking britain back to the dark ages""""  @DCarswellUKIP @UKIP @Nigel_Farage. "
939,*@luisbaram @rog_ukip @GrumpyDenier So were the Dark Ages.
938,"*@sarahdukip @UKIP I'm not living in the dark ages, just pointing out that you are voting against your own interests for a racist new BNP!"""
3262,*To link the SNP to UKIP and the DUP is foolish. The SNP are relevantly progressive where as UKIP and the DUP belong in the Dark Ages.
933,*@dmck52 @Ms__W @MSmithsonPB #TORIE #ukip #bnp #britfirst wtf is wrong way England you haven't moved from the DARK ages lol you wonder why we
9680,*Perhaps I missed the memo that we were reverting back to the dark ages... #ukip 
9683,*@PaulbernalUK @Tazzaman72 we will be back in the dark ages by the time the main parties have finished pandering to UKIP
9682,*@RafaelStepanian @UKIPPER4ever @Leesax10 That's where people like ukip want to go. Back to those dark ages.
9685,"*“@Mr_Brit: no not really,they would just like to turn back time to when Britain actually governed Britain #UKIP” <back to the dark ages then"""
9684,*Dark days are here. Though Ukip seem like they want to ensure we're sent back to the dark ages. Gah.
935,"*@JASEMARKRUTTER @ConservativesIN  This is UKIP's take on @iMinds Conference. If #Brexit, UK will be in Dark Ages. https://twitter.com/JASEMARKRUTTER/status/725714785598341120 …"""
934,*@JohnBickleyUKIP @BenjaminLives @JimfromOldham UKIP the party stick in the dark ages. The world has moved on the ignorant haven't
3265,*Vote @UKIP so we can take our country back to the dark ages
6718,*@ukindependence1 a vote for ukip is a vote for the dark ages
6719,"*@DavidJo52951945 We have to vote UKIP. if Shariah law gets a foothold & it has up north, God help us. The dark ages, flogging, decapitation."""
6716,"*UKIP - the politics of dark ages. xenophobia, homophobia, misogynism and climate-change denying! strong words but #reality"""
6717,*@PurpleArmy2 @Binky_2301 a damn sight better than religion or UKIP. Say hello to the dark ages for me
6714,*@andrewspoooner @TeaJunkie1 UKIP our direct link to the Dark Ages
6715,*I find it rather disappointing that #UKIP have opened a branch in Mansfield. Their polices would take the UK back to the dark ages!
6712,"*@jimjamieson @SimonGosden @JamesEdmonds90 @SherrinThePain in a world of progressive politics/globalism, UKIP are a step into the dark ages."""
6713,*@SLATUKIP a UKIP member showed me a video of non stunned slaughter. I can see #halal is abhorrent and should be consigned to the dark ages.
6710,*Nigel Farage called Northern Ireland peace process 'utterly loathsome' back to the dark ages with Ukip http://gu.com/p/45ztg 
6711,"*UKIP's flyers allow you to travel back in time! I glanced at their views on renewable energy and there I was, back in the Dark Ages!"""
23688,"*@UKIP should get back to the dark ages where they obviously belong, because there should be no place for it in 21st century politics!"""
23689,"*And now, from the dark ages: “@guardian: UK storms are divine retribution for gay marriage laws, says Ukip:  http://gu.com/p/3mxyp/tf ”"""
23684,*UKIP Councillor blames gay marriage for Britains storms and floods. Send this joker back to the dark ages 
23685,*@couriersne Unbelievable comment from the idiot councillor. Back in the Dark Ages with a few other people #UKIP
23686,*'Gay marriage to blame' for floods  http://bbc.in/1azPYfj  > Are UKIP actually barking mad and/or living in the dark ages?
23687,"*So what's that UKIP Prick got to say about the dark ages, Europe's most god fearing pious age when plague killed over half the population?"""
23680,*Another time-traveller from The Dark Ages!... BBC News - #UKIP councillor blames floods on gay marriage http://bbc.in/1i9BAPm 
23681,*Ukip is so named because their members have been asleep for centuries. Hence the dark ages views. #fact
23682,*UKIP bringing the dark ages back to modern day Britain .
23683,"*@annygos no, only #ukip in dark ages."""
5692,*Ukip will never win a general election in a million years. This isn't the dark ages.
5693,*Don't let the tories & #ukip take us back to the dark ages #keeptheban
5690,"*@leewslaughter @davidbritain7 @KhanUKIP UK is plunging into the dark ages & govt wants it,only glimmer of hope is UKIP ,EU is BAD."""
5691,*@LucasVDBartlett #UKIP are living in the dark ages!
3849,*@Independent @WomenDefyUKIP Endeans comments remind me of the 1964 Tory Smethwick election poster. Ukip taking us back to the dark ages.
4729,"*it is a very frightening prospect tories and ukip coalition, britain would return to the dark ages!"""
4728,*The #leadersdebate proved 1 thing: Labour or Tory they're all the same…
4725,"*@Busty1956 I would never back ukip, it would be like going back to the dark ages"""
4724,*i don't understand the logic behind all those ppl who vote ukip. have we gone back to the dark ages now?
4727,"*@UKIP https://twitter.com/UKIP/status/584043375520788481 … <Vote Farage,get racist, homophobic, populist bullshit politics and a return to the dark ages! #leadersdebate"""
4726,*RealScience:20th Century Engineers Vs 21st Century Adherents To The Dark Ages #climate #UKIP #Labour #tory #libdems
4723,"*Let's be clear, a Tory/UKIP coalition, however remote that possibility, would send this country back to the Dark Ages. #CameronMustGo"""
4722,*@paulmasonnews new play THE BATTLE FOR THANALOT in #Thanet South highlights #UKIP 's dirty tricks in Dark Ages https://thanetwatch.wordpress.com/2015/04/03/king-arthur-lived-in-thanet/ …
16064,"*Seriously though, if you are voting for UKIP have a word with yourself. Have you seen their policies? Back to the dark ages and shit street"""
16065,*@Nigel_Farage @UKIP The only way to to take our nation into the dark ages. Don't vote UKIP today. #UKIPSymbolicRacism #DontVoteUKIP
16060,*#WhyImVotingUkip I don't have enough time on my hands to build a time travelling machine so I want UKIP to send us all to the dark ages.
16061,"*After all that, no polling card & no online registration means i couldn't vote. Bugger. Ukip needs to die or else its back to the dark ages."""
7,*@prwhittle None whatsoever .. it's not the dark ages. 
16063,*Ukip - a party desperate to plunge the nation back into the dark ages.
30440,"*Please dear god don't let UKIP or the BNP take any seats tonight. Come on people of Britain, its 2009, not the dark ages! #eu09"""
26956,*Had UKIP propaganda through the door. Talk about being stuck in the dark ages with all this protecting British crops shite.
26954,"*@LouEnglefield It's the 21century,but some people still live in the dark ages.It's worrying though how popular ukip is becoming"""
8729,*@YvetteCooperMP @ipasho how far back into the dark ages do UKIP want to take us
8728,*@FaruqIqbal86 @DailyMirror UKIP would drag Britain back to the Dark Ages
18744,*@DaveLedger0 Like how #UKIP is driving us back to the dark ages via its sexist and homophopic policies?
18743,"*...heavens above, C4's running an interview with a major UKIP donor who's pretty much The Dark Ages with a mouth. What a vile fuck."""
18742,"*After finally admitting UKIP want to take the country back to the dark ages, Farage is running in the Sultan Of Brunei by-election."""
18741,*@P_Rava @GrahamRBates @ThomasPride #Ukip wants to take UK to the dark ages of fear and ignorance. W/ support of tabloids & citizens apathy
18740,*To support UKIP is to send this country back to the dark ages. 
8725,*OMG He did. A vote for the Farage personality cult (@UKIP) really is a vote to return to the dark ages.  http://www.theguardian.com/politics/2014/dec/05/nigel-farage-ukip-claridges-breastfeeding-mothers …
8724,*@ThomasEvansUKIP @UKIP @WalesPolitics UKIP dragging people back to the dark ages?
8727,*@TheMockneyRebel  The left are far nastier and devious than UKIP could ever be.Wolfie Smith's like you would take us back into the dark ages
8726,*@UndercoverMutha #UKIP should get their heads out of the dark ages #CameronMustGo and so does Farage n #UKIP
11018,"*So ye've got a choice, ukip who will bring us back to the dark ages or the Tories who will sell your waines souls to big corporations"""
11019,*Vote UKIP for a return to the dark ages.  They have nothing to offer this country.
11016,"*@paulorossi1010 @rog_ukip Many EU farmers still in dark ages. Nice shiny tractors but dilapidated infrastructure, mountains red tape & tax"""
11017,*Why is UKIP getting so much air time? It's almost like the mainstream media want them to get in? They will take the UK back to the dark ages
654,*Wait. Hang on. UKIP are still a thing??? Fuck off back to the dark ages already...
2,*Green policies threaten to send us back to the Dark Ages - Roger Helmer UKIP MEP https://youtu.be/qVtQrSjZMxQ  via @YouTube
652,"*@UKIP @Nigel_Farage Dont let their 'new' politics fool you, it's the politics of dark ages. xenophobic, homophobic, misogynist, climate ."""
