Number,Tweet
12014,"*Now that's what I call winning!!! Well done Team GB & all our Commonwealth friends, now for the Trade Agreements.... """
12017,*.@GOVUK is in bitter division over #Brexit delays http://sptnkne.ws/bYgP  
12011,*Post-Brexit Britain should copy the Roman empireâ€™s border policy 
12010,*England free of Roman Empire #brexit 
12013,*I think the Roman Empire did pretty well too.
12012,*@HeatherWheeler Does the Roman Empire get to include GB medals? After #Brexit will GB equal Erasmus sport fund? Where from 350m due to NHS
9528,"*Now that's what I call winning!!! Well done Team GB & all our Commonwealth friends, now for the Trade Agreements.... """
9529,*Does anyone know how many medals the Roman Empire won at the Olympics? #Rio2016 #Brexit
9258,*Supporting the EU so people can move between countries easily is like supporting the Roman Empire for unifying Europe. #Brexit #Libertarian
9259,*@pwnallthethings NYT started one of their #brexit articles with The Rise & Fall of the Roman Empire this am. Fitting.
9524,*England free of Roman Empire #brexit 
9257,*Is the European Union the revived Roman Empire? How does the #Brexit impact Bible prophecy?... 
9254,"*European Union fast tracking a superstate because of #Brexit.  In other words, a paper mache Roman Empire managed from Brussels."""
9255,"*Brexit, Bible Prophecy & The Revived Roman Empire """
9252,*@mercedesschlapp I followed the Brexit I believe when the nxt country leaves the EU will go the way of the late Roman Empire
9253,"*Brexit, Bible Prophecy & The Revived Roman Empire"
9250,*Wither the Last Days Revived Roman Empire After Brexit? 
9251,*@Floppy @fantasticlife @JeniT looks like they're currently debating if Brexit is the revival of the Roman Empire. 
10619,*@Floppy @fantasticlife @JeniT looks like they're currently debating if Brexit is the revival of the Roman Empire. 
10618,*Wither the Last Days Revived Roman Empire After Brexit? 
2142,"*The way things are going, I'm beginning to think the Roman Empire collapsed because they had a Brexit style referendum."""
3519,*Renzi's risky referendum http://econ.st/2gps7sF 
3518,*check out Gibbons - fall of the roman empire. Brexit just a symptom. Europe is FKD 
3513,"*The way things are going, I'm beginning to think the Roman Empire collapsed because they had a Brexit style referendum."""
3511,"*""""The Roman Empire"""" fell 'cause a biased ref awarded a penalty in extra time."
3510,*This leading Brexit campaigner mansplained the fall of the Roman Empire to classicist Mary Beard http://huff.to/2gJTD44 
3517,"*@RemaininEU @48PercentPlus #Brexit is very like the province of Britannia being  abandoned by the Roman Empire, and entering the Dark Ages."""
3516,*Brexit is the unraveling portended by Daniel 2's prophetic dream of revived Roman empire consisting of parts that would not adhere well. https://twitter.com/trend_auditor/status/804211565650149376 â€_
3515,*@tillywrites @MartinBelam let's not forget how successful our #Brexit from the Roman Empire was! #darkages
3514,*@wmarybeard @NickStevenson63 @Arron_banks @Mr__XYZ 
2688,"*We did it before... â€œBritain, uniquely among the provinces of the Roman Empire, seems to have chosen exitâ€ù #Brexit  http://buff.ly/29HdKtR """
2689,*Three Uncomfortable Truths for Those Teaching a Revived Roman Empire #BREXIT (
2685,*I want the Roman Empire back #eu #brexit 
2686,"*#Brexit, Bible Prophecy Revived #Roman Empire."""
2687,"*4th of July isn't the original Brexit, you donkeys. pretty sure the original Brexit was when the Roman Empire left in 410. know your history"""
2680,"*Brexit, Bible Prophecy & The Revived Roman Empire   http://www.rapturewatch.net/apps/forums/topics/show/13363442-brexit-bible-prophecy-the-revived-roman-empire?page=last â€_"""
2681,*#Brexit is reminiscent of the period just before the collapse of the Roman Empire. In simple terms; debt and taxes were at their highest.
2682,*3rd century Brexit from Roman Empire and 21st century Brexit from intended â€˜Roman Empireâ€™
13440,"*On BRExit: no army has crossed Rhine river in more than 70 yrs, and  this is the longest period of peace on the Rhine since Roman Empire"""
99,*A modern society cannot function without a social division of labor. No one is an expert on everything. http://ow.ly/UZ1J309BHTw 
98,*There are many in Pakistan who are experts on everything from Fall of Roman Empire to Brexit. You would be amazed at the amount of talent 
11362,*#brexit will usher in the revived Roman Empire due to global chaos. You just watch! And there's no such thing as status quo anymore! #change
91,*@SebastianEPayne @Arron_banks  seriously - comparing the Roman Empire which used slaves with brexit LOL
90,"*This article's got it all: #Brexit Twitter feuds, Roman Empire, and what happens in the gents. """
93,"*A new absurd low from @SkyNews - seriously starting a piece comparing Brexit to the """"chaos"""" that followed our exit from the Roman Empire."""
92,"*UKIP say we must #Brexit bcoz """"Roman Empire crucified Jesus"""" ... "
95,"*#Brexit will be a mild version to the middle ages of late 1400's during medieval times when Roman Empire fell, and EU was an Italian idea?!."""
94,"*Classics DOS Dr Toner explains how the 'First Brexit', when Britain left the Roman Empire, can guide us now. 2Mar https://www.hughes.cam.ac.uk/news/the-first-brexit-when-britain-left-the-roman-empire-2nd-march/ â€_"""
97,*@BieberDmorison Merely making a point about historical comparisons. Better than going back to Roman Empire/HRE as a model...
96,*@Feminina @jonsnowC4 Resilient as the Roman Empire Nina.
13058,"*Michael Gove, writing on #Brexit, rather wonderfully namechecks the late Roman Empire, Pitt the Younger & Westeros: https://d3n8a8pro7vhmx.cloudfront.net/voteleave/pages/271/attachments/original/1461057270/MGspeech194VERSION2.pdf?1461057270 â€_"""
13059,"*Gove says EU a failure like the Roman Empire, although after Rome fell we all went backwards and had the Dark Ages.... #MichaelGove #Brexit"""
13052,"*3/4 In Cymbeline, the king is tricked into pursuing #Brexit from the Roman Empire by wicked queen & dopey son @The_Globe @TheRSC"""
13050,*Facts about #StGeorgesDay - St George was actually from Turkey http://bit.ly/1No4RXt  
13051,"*On BRExit: no army has crossed Rhine river in more than 70 yrs, and  this is the longest period of peace on the Rhine since Roman Empire"""
13056,"*Islamist extremists aim to break up the European Union, which they see as a successor to the Roman Empire. #Brexit http://time.com/4293818/aimen-dean-isis-brexit/ â€_"""
13057,*#Gove claims the #EU is like the late Roman Empire. Exit Brittania - #Brexit and the Fall of Rome. http://goo.gl/UJGzgp  #Remain #UKIP
12643,*@BBCRadio4 The Roots of Identity. Fascinating programme. Wonder how Britons felt about collapse of Roman Empire? 2016? #LeaveEU #Brexit
1177,*What isn't #Brexit responsible for? except the fall of the Roman Empire 
1176,*Food for thought on 1-nation Europe?
1175,*.@GOVUK is in bitter division over #Brexit delays http://sptnkne.ws/bYgP  
1173,*Does anyone know how many medals the Roman Empire won at the Olympics? #Rio2016 #Brexit
1172,"*Now that's what I call winning!!! Well done Team GB & all our Commonwealth friends, now for the Trade Agreements.... """
1171,*I think the Roman Empire did pretty well too.
1170,*@HeatherWheeler Does the Roman Empire get to include GB medals? After #Brexit will GB equal Erasmus sport fund? Where from 350m due to NHS
1179,*@madefromROME @Archaeology_UoS thank goodness we #Brexit Brits just left Roman empire: now we will safely avoid collapse of civilisation.
1178,"*Good, it's been exploited and abused by incompatible immigrants "
10580,"*Welcome to the New World Order>>>Brexit, Bible Prophecy & The Revived Roman Empire http://po.st/1LV7wv  via @po_st"""
11771,*Britain exits the Revived Roman Empire and reclaims it's future! #Brexit 
7188,*It is time for Britain to leave the Revived Roman empire. #Brexit https://twitter.com/janimine/status/746024042361196544 â€_
7189,*@MichelleDewbs Just look at what happened to the Roman empire. EU remarkably similar. Demise beckons even if we remained in. #Brexit
877,"*A new absurd low from @SkyNews - seriously starting a piece comparing Brexit to the """"chaos"""" that followed our exit from the Roman Empire."""
7180,"*Apparently the last time this happened, it was during the late stages of the Roman Empire. All the British leaders died. #Brexit"""
7181,*Revived Roman Empire crumbling? #Brexit - http://laodiceanreport.com/revived-roman-empire-crumbling-brexit/ â€_
7183,"*Last time the Brits left a """"union"""" was the Roman Empire in the 200s--only lasted 10 years before Rome came and took it back lol #Brexit"""
3432,*Supporting the EU so people can move between countries easily is like supporting the Roman Empire for unifying Europe. #Brexit #Libertarian
7186,"*Key #Brexit vote today will decide the fate of the #EU, which is basically the old Roman Empire reconstituted. I believe #NovaRoma is vital"""
7187,*Britain is stronger in the Roman Empire! #iVoted #EUref #Bremain #Brexit #Romans
1227,"*No, the Roman empire was not destroyed by immigration: why history is a useful discipline https://www.indy100.com/article/brexiter-tries-to-correct-actual-historian-about-ancient-rome-because-he-studied-it-at-school-7458281 â€_ #Brexit @ExeterCIGH"""
875,*@madefromROME @Archaeology_UoS thank goodness we #Brexit Brits just left Roman empire: now we will safely avoid collapse of civilisation.
1225,"*Today's #BrexitEnemies List: 1) The Roman Empire (day 2 on charts),2) Welsh Govt, 3) People who ask what Red, White&Blue Brexit means"""
873,*What isn't #Brexit responsible for? except the fall of the Roman Empire 
12832,*3rd century Brexit from Roman Empire and 21st century Brexit from intended â€˜Roman Empireâ€™
12831,*#Brexit is reminiscent of the period just before the collapse of the Roman Empire. In simple terms; debt and taxes were at their highest.
620,*#brexit means a full exit from the Single Market of the Roman Empire - Romani ite domum! 
8549,*Does anyone know how many medals the Roman Empire won at the Olympics? #Rio2016 #Brexit
8548,"*Now that's what I call winning!!! Well done Team GB & all our Commonwealth friends, now for the Trade Agreements.... """
8019,*Reaction to the Brexit Vote: Some have described the Roman Empire as the first true European Union. Its moder... http://bit.ly/291E3gG 
8018,"*Brexit, Bible Prophecy & The Revived Roman Empire #Prophecy #Bible #Christians #"""
8017,*Nicola Sturgeon says Holyrood could try to block Brexit http://bit.ly/291cEx3  
627,"*This article's got it all: #Brexit Twitter feuds, Roman Empire, and what happens in the gents. """
8015,*It's funny how immigrants of the Roman Empire are telling other Immigrants to go back home. So sad. #Brexit
8014,"*The end is clear. The path is developing. Good read: Brexit, Bible Prophecy & The Revived Roman Empire http://po.st/tTJ2Tu  via @po_st"""
8013,*@Independent Jeremy likes Remain but it seems for him personnaly Brexit. It looks like the Roman empire. Heads fall fast.
8012,"*Brexit, Bible Prophecy & The Revived Roman Empire"
8011,"*#Brexit, #Bible #Prophecy & The Revived Roman Empire http://po.st/RJSpzi  via @po_st #EU #10"""
8010,"*Brexit, Bible Prophecy & The Revived Roman Empire"
7456,"*Having written end times novels, I never really thought the EU was going to be the new Roman Empire of Tribulation. Good job England #Brexit"""
4592,"*Today's #BrexitEnemies List: 1) The Roman Empire (day 2 on charts),2) Welsh Govt, 3) People who ask what Red, White&Blue Brexit means"""
7454,*Hey #brexit - remember what happened after the Roman Empire left the British Isles? Exactly.
7455,"*UK votes out of the Roman Empire.. 2016.. I mean EU  #HIST100B1 Brexit vote wreaks financial, political havoc @CNN"""
7452,*DID THE REVIVED ROMAN EMPIRE JUST DIE YESTERDAY? THE IMPLICATIONS OF BREXIT A Glimmer of Hope? The people are... 
625,"*@TeasingWhiskers +historic continent of Europe. From the Roman Empire to World War I, from World War II to Brexit, shit has and will always go down in this+"""
7450,"*""""Brexit Wit."""" by jollyjack http://jollyjack.deviantart.com/art/Brexit-Wit-617421714 â€_"
2036,*England free of Roman Empire #brexit 
624,*@wmarybeard Are there instances in later classical Roman texts of a yearning to return to the glory days of the Roman empire? #Brexit
2035,"*Brexit, Bible Prophecy & The Revived Roman Empire http://ln.is/com/Xxok2  via @po_st"""
7458,*CONGRATULATIONS UK!
7459,"*#Brexit  prophecy students, in the last days, antichrist will rule over a revised  Roman Empire. The empire never included England. #Bible"""
4591,*#UKIP Donor @Arron_Banks Mansplains Fall of Roman Empire to Classicist Mary Beard - @HuffPostUKPol
2745,*@wmarybeard Are there instances in later classical Roman texts of a yearning to return to the glory days of the Roman empire? #Brexit
4849,"*Second World War victory proves civil service can deliver Brexit, says top ex-mandarin http://www.telegraph.co.uk/news/2016/11/19/second-world-war-victory-proves-civil-service-can-deliver-brexit/?utm_source=dlvr.it&utm_medium=twitter â€_"""
2031,"*.@timfarron seems to think that opposition means opposing the people, as well as the government"
13602,*Brexit forming new Roman Empire :: http://buff.ly/299yDjV 
2746,"*@TeasingWhiskers +historic continent of Europe. From the Roman Empire to World War I, from World War II to Brexit, shit has and will always go down in this+"""
13601,*@Toovey55 yes its a crazy period in our political history. Maybe the Roman Empire had Brexit before it collapsed :(. Take care
10884,"*Second World War victory proves civil service can deliver Brexit, says top ex-mandarin http://www.telegraph.co.uk/news/2016/11/19/second-world-war-victory-proves-civil-service-can-deliver-brexit/?utm_source=dlvr.it&utm_medium=twitter â€_"""
2749,*@SebastianEPayne @Arron_banks  seriously - comparing the Roman Empire which used slaves with brexit LOL
10886,*Brexit mean Natural and Spiritual freedom from
10887,*It's the Fall of the Roman Empire all over again - now for the Dark Ages (First Brexit) 
10880,*check out Gibbons - fall of the roman empire. Brexit just a symptom. Europe is FKD 
10881,*Renzi's risky referendum http://econ.st/2gps7sF 
10882,"*Sixteen hundred years before the European Union, #Brexit meant leaving the Roman Empire by @holland_tom http://nyti.ms/1WpT7ab  @wmarybeard"""
4845,*check out Gibbons - fall of the roman empire. Brexit just a symptom. Europe is FKD 
13607,"*End of Roman Empire and growth of Arab Empire, due to low solar activity, the same as today. #brexit #globalwarming?"""
10888,"*First Brexit, now Trump. The """"world is crumbling before our eyes,"""" says French ambassador. http://usat.ly/2eKPBqq """
10889,"*I remember on a trip I took to Rome years ago, seeing bronze plaques depicting the rise and fall of the Roman Empire. First Brexit..."""
12877,*She's like Nero in the last days of the Roman Empire. She's gone power crazy.
13606,*Brexit opens up bank fault line from Milan to Lisbon EURO is shit like roman empire and pope
8291,*@swancom74 
4599,*This leading Brexit campaigner mansplained the fall of the Roman Empire to classicist Mary Beard http://huff.to/2gJTD44 
4734,*Reaction to the Brexit Vote: Some have described the Roman Empire as the first true European Union. Its moder... http://bit.ly/291E3gG 
13604,"*ALERT: #Globalists making move to rebuild old Roman Empire, now called #EU"
2039,*I think the Roman Empire did pretty well too.
8295,*@mercedesschlapp I followed the Brexit I believe when the nxt country leaves the EU will go the way of the late Roman Empire
4843,*Brexit is the unraveling portended by Daniel 2's prophetic dream of revived Roman empire consisting of parts that would not adhere well. https://twitter.com/trend_auditor/status/804211565650149376 â€_
4738,"*Ironically, the Roman Empire fell because folks forgot to Google """"What is being sacked? Sounds sexy."""" #brexit """
8294,*@Floppy @fantasticlife @JeniT looks like they're currently debating if Brexit is the revival of the Roman Empire. 
4739,*Britons are Googling â€œWhat is the EU?â€ù after voting to leave it #Brexit http://buff.ly/28S00eU 
8296,"*Brexit, Bible Prophecy & The Revived Roman Empire"
392,*Theresa May to lay out Brexit plans in Brussels http://on.wsj.com/2etw8rF  
391,"*The UK's assertion of Britishness, known as Brexit, seems to reflect the disunity of a revived Roman empire that was prophesied in Daniel 2. """
390,"*After the Roman Empire fell, Italy descended into a hotch potch of different political territories. Britain is going the same way. #Brexit"""
397,"*Two things the people anxiously desire, bread and circuses. Things haven't  changed that much since the Roman Empire. False promises #Brexit"""
396,*A prominent US premillenialist believes #Brexit reinforces End Time belief as it destabilises the EU 'the new Roman Empire' #trsresearch
395,*@_jeffguo if he's going to reminisce past glories: the rise of the far right in Europe & Brexit compared to multicultural Roman Empire works
394,"*The Roman Empire lasted for 503 years, the Ottoman Empire last for 623 years, I doubt the EU will even last my life time... #Brexit #Time2Go"""
399,"*UKIP say we must #Brexit bcoz """"Roman Empire crucified Jesus"""" ... "
398,*Asian migrants in Britain taking jobs. #Brexit the Roman Empire. #Boudica for PM.
2308,"*Tracing the decline of the Roman Empire one notes periods when the decline seems to plateau out, followed by sudden downward lurches"
4729,"*The end is clear. The path is developing. Good read: Brexit, Bible Prophecy & The Revived Roman Empire http://po.st/tTJ2Tu  via @po_st"""
4728,*@Independent Jeremy likes Remain but it seems for him personnaly Brexit. It looks like the Roman empire. Heads fall fast.
2301,"*First Brexit, now Trump. The """"world is crumbling before our eyes,"""" says French ambassador. http://usat.ly/2eKPBqq """
2300,*It's the Fall of the Roman Empire all over again - now for the Dark Ages (First Brexit) 
2303,*I suppose it felt a bit like this when the Roman Empire started to fall. #brexit #chocolate
2302,"*I remember on a trip I took to Rome years ago, seeing bronze plaques depicting the rise and fall of the Roman Empire. First Brexit..."""
2305,*Province of Britannia mysteriously disappears from map of Roman Empire. A 2nd Century proto-#Brexit? 
2304,"*... and here is Toblerone confirming it was """"higher costs for numerous ingredients"""" forcing the change only """"in the UK"""": """
2307,"*@SANDRAKELLYGIRL Definitely brexit is best for UK.  EU = revised Roman Empire, & they R4 1 world system. For info """
2306,*Roman Empire GDP Per Capita Map http://brilliantmaps.com/roman-empire-gdp/ â€_ 
5847,*#UKIP Donor @Arron_Banks Mansplains Fall of Roman Empire to Classicist Mary Beard - @HuffPostUKPol
5846,*@JWils60 This is post #Brexit reasoning Immigrants are to blame for everything including fall of Roman empire
5845,*@englishseaside1 @PhilMConstruct ... You accuse @wmarybeard because you want fall of Roman Empire as allegory to justify Brexit.
5844,*Billionaire pro-#Brexit donor #mansplains Roman Empire hist to Cambridge historian Mary Beard. http://metro.co.uk/2016/12/06/ukip-donor-mansplains-roman-history-to-professor-mary-beard-6303665/ â€_ #fancyacademic
5843,*@PDPGB Probably gets her pic taken in a gold lift. And what does she know about the fall of the Roman Empire? #brexit 
5842,*@SebastianEPayne @Arron_banks  seriously - comparing the Roman Empire which used slaves with brexit LOL
5841,"*This article's got it all: #Brexit Twitter feuds, Roman Empire, and what happens in the gents. """
11281,*Post-Brexit Britain should copy the Roman empireâ€™s border policy 
11280,*England free of Roman Empire #brexit 
11283,*I think the Roman Empire did pretty well too.
11282,*@HeatherWheeler Does the Roman Empire get to include GB medals? After #Brexit will GB equal Erasmus sport fund? Where from 350m due to NHS
11285,*Does anyone know how many medals the Roman Empire won at the Olympics? #Rio2016 #Brexit
11284,"*Now that's what I call winning!!! Well done Team GB & all our Commonwealth friends, now for the Trade Agreements.... """
5849,"*@garybrannan It beggars belief. She is THE authority on the Roman Empire but hey, Brexit man knows better!!"""
5848,"*Today's #BrexitEnemies List: 1) The Roman Empire (day 2 on charts),2) Welsh Govt, 3) People who ask what Red, White&Blue Brexit means"""
3749,"*Brexit, Bible Prophecy & The Revived Roman Empire http://ln.is/com/Xxok2  via @po_st"""
3746,*@Telegraph @TelegraphNews Brexit 
3745,"*.@timfarron seems to think that opposition means opposing the people, as well as the government"
3742,*The stupidity of Leave voters believing that Brexit will reduce immigration is like Italians believing they can rebuild the Roman Empire.
3743,"*@Rolo_Tamasi @TelegraphNews   """"The rise and fall of Rome and the Roman empire"""" (sorry the British)    "
3740,*Asian migrants in Britain taking jobs. #Brexit the Roman Empire. #Boudica for PM.
3741,*@BrexitDeceit @AndrewBridgenMPI It's over. Can't you see that? You might as well be tweeting about re-joining the Roman Empire #Brexit
4620,*Roman Empire GDP Per Capita Map http://brilliantmaps.com/roman-empire-gdp/ â€_ 
4621,"*@SANDRAKELLYGIRL Definitely brexit is best for UK.  EU = revised Roman Empire, & they R4 1 world system. For info """
4622,"*Tracing the decline of the Roman Empire one notes periods when the decline seems to plateau out, followed by sudden downward lurches"
13532,*Renzi's risky referendum http://econ.st/2gps7sF 
4624,"*After the Roman Empire fell, Italy descended into a hotch potch of different political territories. Britain is going the same way. #Brexit"""
4625,"*The UK's assertion of Britishness, known as Brexit, seems to reflect the disunity of a revived Roman empire that was prophesied in Daniel 2. """
4626,*Theresa May to lay out Brexit plans in Brussels http://on.wsj.com/2etw8rF  
13536,*Following #brexit and #Trump2016 I finally understand why the Roman Empire fell.
4628,"*The Roman Empire lasted for 503 years, the Ottoman Empire last for 623 years, I doubt the EU will even last my life time... #Brexit #Time2Go"""
4629,*@_jeffguo if he's going to reminisce past glories: the rise of the far right in Europe & Brexit compared to multicultural Roman Empire works
12778,*Asian migrants in Britain taking jobs. #Brexit the Roman Empire. #Boudica for PM.
11757,*can this be a new fall of teh Roman Empire? #Brexit
11756,"*Assuming EU as a revival of the Roman Empire, I wonder why the people north of the Hadrian's Wall prefer more not to #Brexit than the south?"""
11755,"*Brexit is  end for once biggest world power. UK breaks apart, England will be alone. Next, all vikings leave and roman empire will be back."""
11754,*Remain in the Roman Empire--cue Monty Python sketch #Brexit
11753,"*more of 2500 years of history since the Roman Empire, only 43 years in the EU and #Brexit should end the world? seriously"""
11752,*@EU_Brexit RT THIS the #EU is already failing to its knees its rotten to the core its falling faster than the roman empire #EURefResults
10467,"*The #EU, in the form of a revived Roman Empire, is a vital #KEY in the construction of a New World Order. #Brexit """
10695,"*8/ After the Roman Empire broke up, London was an anonymous backwater for a thousand years... (not to be melodramatic or anything ;) #brexit"""
11759,"*History repeats. We were among the first out during the fall of the Roman Empire. Bye bye EU, hello diverse nations. #brexit"""
11758,*'@TheWerelizard @geemo88 Very Roman Empire. And very fitting with the way #Brexit went.
10465,"*Egyptian empire died, Greek empire died, Roman empire died, British empire died, now the European empire dying. #Brexit  for a strong UK."""
12872,"*#Brexit, #Bible #Prophecy & The Revived Roman Empire http://po.st/RJSpzi  via @po_st #EU #10"""
12242,*@David_Cameron One Nation this. One Nation that. Sounds quite fascist. #brexit to escape the new Roman Empire.
10461,"*@rodadams46 EU is attempt to recreate Roman empire. But like Romans, Napoleon and Hitler, history tells us EU will fail. #brexit"""
13462,*@nolahoubear @ohboywhatashot The EU-REGIME is like the oppressing despotic fascistic Roman Empire
12871,"*Brexit, Bible Prophecy & The Revived Roman Empire"
179,"*This article's got it all: #Brexit Twitter feuds, Roman Empire, and what happens in the gents. """
11990,"*Tracing the decline of the Roman Empire one notes periods when the decline seems to plateau out, followed by sudden downward lurches"
177,"*@TeasingWhiskers +historic continent of Europe. From the Roman Empire to World War I, from World War II to Brexit, shit has and will always go down in this+"""
176,*@wmarybeard Are there instances in later classical Roman texts of a yearning to return to the glory days of the Roman empire? #Brexit
175,*#Brexit - this must be what it was like to witness the fall of the Roman Empire in Britain.
13284,*@EU_Brexit RT THIS the #EU is already failing to its knees its rotten to the core its falling faster than the roman empire #EURefResults
173,*Isotope evidence for poss movement between South Wales & Byzantine N. Africa in the 5th-7thC http://www.sciencedirect.com/science/article/pii/S030544031300023X â€_ 
172,*#brexit means a full exit from the Single Market of the Roman Empire - Romani ite domum! 
171,"*""""For now our history descends from a Kingdom of gold to one of iron and rust."""""
170,*This 3rd Century quote about the #Roman Empire is also scarily appropriate to describe 21st Century #Brexit Britain! 
12243,*@StrongerIn If the EU is not an attempt to recreate the Roman Empire why was EEC founded with the Treaty of Rome? Hitler wanted same #brexit
12870,*#brexit will usher in the revived Roman Empire due to global chaos. You just watch! And there's no such thing as status quo anymore! #change
10513,*Brexit is the unraveling portended by Daniel 2's prophetic dream of revived Roman empire consisting of parts that would not adhere well. https://twitter.com/trend_auditor/status/804211565650149376 â€_
10469,"*Bloody Turks, coming over 'ere, slaying our dragons... Probably got a Visa for the Roman Empire too... #Brexit """
10390,*#BREXIT #German takeover of #EU compared to ROMAN EMPIRE as another Schulz ally bags key role #FascistEU #VoteLEAVE
10392,*#Brexit - The move toward leaving is like watching the fragmentation and collapse of the Roman Empire in real time
10393,*Was Boris right? European Unionâ€™s New Roman Empire: http://www.christianvoice.org.uk/index.php/european-unions-new-roman-empire/ â€_ #Brexit #VoteLeave
10395,*@EuroGuido @eucopresident The last time there was a #Brexit the Roman Empire collapsed.
10396,*@AlanBryn1 @theordinaryman2 
10397,*Why the Roman empire worked â€“ and the EU empire may not
10399,*@uglyhonest @nightingalern Brexit?? Don't know. There will be 3 who fall AWAY from EU or Revived Roman Empire. Getting interesting
7218,*Was Boris right? European Unionâ€™s New Roman Empire: http://www.christianvoice.org.uk/index.php/european-unions-new-roman-empire/ â€_ #Brexit #VoteLeave
13544,*Roman Empire GDP Per Capita Map http://brilliantmaps.com/roman-empire-gdp/ â€_ 
13545,"*@SANDRAKELLYGIRL Definitely brexit is best for UK.  EU = revised Roman Empire, & they R4 1 world system. For info """
