Number,Tweet
523,*UK in 2016. UKIP supporter tries to tell leading expert on Roman Empire why it fell. Another expert explains patiently why it's nonsense. https://twitter.com/kevinmfeeney/status/805881485400174593 ‰Û_
524,*Watching some ukip spanner explain the fall of the Roman Empire to @wmarybeard is unfortunately what twitter was invented for
583,*Heard the one where the Ukip lot lecture Mary Beard on the Roman Empire? 
584,*@Mr__XYZ @Arron_banks sorry but you may have strong views but you guys don't know Roman history.
585,*@sanglesey @TheNewEuropean The moron doesnt realise that the Roman Empire was multi national. #ArronBanks #Ukip
587,*@SuzanneEvans1 @vote_leave @UKIP The Last days of the Roman Empire?
588,*Once the Roman Empire was destroyed it allowed the independent nations to prosper again. @UKIP #UKIP 
589,*@remain_eu @DavidHadley1973 We also spent some time as part of the Roman Empire. They also had a single currency. 
590,*@DavidHadley1973 @UKIP I'm not sure you know enough about the Roman Empire to really comment
591,"*.@DavidHadley1973 """"Britain existed long before Roman Empire"""""
592,"*@Charlton_UKIP @Nigel_Farage ..agreed EU will go the same way as Roman Empire, The Third Reich ,USSR.....and Thursday will be the trigger."""
594,*@UKIP @MikeHookemMEP 
595,*#Gove claims the #EU is like the late Roman Empire. Exit Brittania - #Brexit and the Fall of Rome. http://goo.gl/UJGzgp  #Remain #UKIP
597,*@englandpaddy It is the language of the Roman Empire - the precursor of the EU - of which we were a part - whence our Christianity ! B4 UKIP
1566,*The Holy #RomanEmpire by #PeterHWilson review ‰ÛÒ #Europe from Charlemagne to Ukip #EuropeanUnion http://ukip.trendolizer.com/2016/04/the-holy-roman-empire-by-peter-h-wilson-review-europe-from-charlemagne-to-ukip.html ‰Û_
1647,"*@LBC #Brexit First the Roman Empire now the European Union Empire what is it with the need to """"control"""" UK @UKIP @bbc @rustyrockets"""
1649,*Some say UK has no influence with EU.. Does any member state? EU is a law unto itself and its sole purpose is to eradicate nation states ...
1651,"*@SLATUKIP UKIP is no Roman empire. Maybe a PR empire, but that's as far as it goes ;)"""
1652,"*#EU must stem migrant flow or risk the same fate as Roman Empire"""" http://dailym.ai/1XkrEYw   #pegida #UKIP #Auspol #pmlive #pjnet #tcot"""
1653,*@anonjudge1 @rog_ukip It's called 'Bread & Circuses'. It's been around since the Roman empire.
1654,*@rog_ukip @JASEMARKRUTTER History tells us that Empires collapse. Wheres the Roman Empire today? Why dont we take heed?!
1655,*ScottishSceptic:The Roman empire ‰ÛÒ the first ‰ÛÏSceptic state‰Ûù #climate #UKIP #Labour #tory #libdems #SNP #BBC http://scottishsceptic.co.uk/2015/09/15/the-roman-empire-the-first-sceptic-state/ ‰Û_
1656,*@CarlaChamorros @UKIP I cannot believe I am watching the destruction of the Roman Empire all over again!! How did it come to this? OMG
1657,*@AkesterGeorge @DavidHadley1973 @UKIP A civilisation which will not defend itself will perish-happened before.Think Roman Empire 5th century
1658,*@RichH1337 @Roman___Empire @Alichat66 @RichardWS Look how well UKIP did in the Euroelections. That was PR too.
1659,"*@Roman___Empire @TheMockneyRebel i dont care about them, the numbers that didnt vote and voted ukip are the ones! """
1660,*@allriffnoraff @Roman___Empire @RichH1337 @Mancman10 a ukip labour coalition ?
1661,"*@Roman___Empire Labour is not a right-wing party, that is the job of the Tories and UKIP"""
1662,"*@Roman___Empire Difficult to say at this stage, current Tory policies and UKIP decline are boosting Corbyn's chances"""
1663,*Warren Meyer:My Five Causes of the Decline and Fall of the Roman Empire #climate #UKIP #Labour #tory #libdems #SNP http://feedproxy.google.com/~r/CoyoteBlog/~3/Z_-ZAwWnlzk/my-five-causes-of-the-decline-and-fall-of-the-roman-empire.html ‰Û_
1664,*@DouglasCarswell @UKIP wasn't this how roman empire worked & now look at state of Italy. Seriously get us out of here. PM GET SPINE & MAN-UP
1665,"*@Roman___Empire who knows? People would vote differently with PR. But if results lead to a ukip gov, so be it. The people will have spoken."""
1666,"*@DouglasCarswell #Leadership#UKIP should keep problems out of the press, #RomanEmpire was destroyed from within!"""
1667,*@cole_davesc66 @UKIP are running down you face...
2068,*Why UKIP is better for immigrants than Labour or the Tories: One of the oldest well known r... http://bit.ly/1zEbXkh  #SPQR #RomanEmpire
2070,*@MrUnclevanya @Steven_Woolfe @UKIP look at at history this is the fourth attempt at the Roman Empire .Hitler was the third .EUbyStealth.
2071,*The Roman empire failed. The British empire failed. The European empire is failing. Learn from history and vote UKIP for Brexit
2072,* This Sunday Our Easter hamper & having UKIP candidate in DragonVale. Come true master than Roman Empire. #NoMoreGOPWar #UniteBlue #tcot
2073,*@holland_tom @ArchaeologyKent the Roman Empire did not have a UKIP equivalent. Resisting empire is not the same as resisting federation
2074,*The 1st portrayal of #London: a medallion celebrating the defeat of the Roman Empire's equivalent of UKIP in AD 296 
2075,"*@IroniesToo @johnmknox if ever I needed reminding #ukip stuck in the past, you did it with that quote comparing EU and Roman@Empire #brexit"""
2076,*ill bet it was #labour party type people who allowed the #Huns to settle in the #roman empire...which led to the fall of the RE!!! #UKIP
2077,*#RomanEmpire fell 2 #barbarians in the end. As will the #EuropeanUNION because we afraid 2 stand up 
2078,*@ThomasEvansUKIP @ukip_sththanet @MopCrop ... or your complete ignorance of the history of the Roman Empire!
2079,*@Avitusparta the guy/you Avatar photo was one migrant and mercenary...very common at Roman empire! #Cameron #UKIP
2080,"*@FrenchR1ck @rog_ukip Nah, we're the good guys. Brussels and the EU are the old Roman empire aka 4th Reich."""
2081,"*@arsreductus @telsah1 @Proudbrit1Em @UKIP_2015 George stood up to The Roman Empire, and UKIP the EU."""
2082,*UKIP had to face all the same criticisms in the days of the Roman Empire as they do now with EU occupation of our democracy. Turned out OK.
2083,"*@rog_ukip @telsah1 Bit like Roman Empire but with bumpy crooked roads, savages north & south of Hadrian's Wall & coliseums that kick instead"""
2085,"*@rog_ukip @jlj060453 It's like last days of Roman Empire, delusion amd megalomania.;"""
2086,*Will Federal Europe be the Roman Empire ruled from Brussels... or the Third Reich? #EU #Tories #Labour #UKIP #Guardian #BBC #DailyMail
2087,"*""""@BarnabyEdwards: The å£ sign derives from ... the Roman Empire. UKIP's logo is therefore an EU immigrant."""" ROMANES EUNT DOMUS!"""
2568,"*The å£ sign derives from """"L"""", representing libra, the basic unit of weight in the Roman Empire. UKIP's logo is therefore an EU immigrant."""
2570,"*Ukip and Nigel Farage: How far they've come‰Û_: ... Monty Python's Life of Brian, in which a ... http://bit.ly/1jPDOnd  #SPQR #RomanEmpire"""
2571,"*@19Averil hello, I retweeted you on UKIP and THEN realised who you are - loved  Later Roman Empire during my degree! Good to see you on here"""
2572,"*Saw Severus trending, thought it was the Emperor. Curious that he was born in Libya died in York when Britain was part of Roman Empire #UKIP"""
2573,*@terikehkeloonga @jaimehta @rog_ukip @QueenLareefer1 
2574,*@NemesisUK @KrustyAllslopp @leftferret Apparently UKIP say that the elderly don't like gays.  Don't they remember the Roman empire?
2576,*@DavidJo52951945 Bordicea stood up to the Roman Empire. UKIP the EU..
2577,"*Did #Nigel Ferage and #UKIP celebrate St George's day? A Greek, born in Palestine & worked for the Roman Empire! (a proper European Union)"""
2578,"*Born in Palestine, If St. George was to seek asylum here today from persecution in the roman empire, I imagine @UKIP would have none of it."""
2579,"*@LeeJasper @reshmaaaab @UKIP He was actually a Greek, whose Greek parents were living in Roman Palestine as Citizens of the Roman Empire."""
2582,*America‰Ûªs Fall: The Modern-Day Roman Empire http://www.westernjournalism.com/americas-fall-modern-day-roman-empire/ ‰Û_ #Independents #Centrist #Democrats #UKIP #Republican #GOP #Conservative
2583,*@hermannkelly @Weltpolitik @ukipster Wow @Nigel_Farage as #Jesus and #UKIP as a #Christian cult & the #EU as the #Roman Empire! #fruitcakes
2585,"*""""We would be crazy to reject Turkey which is the former heartland of the Roman empire"""" Boris Johnson On EU membership """""
3008,"*""""The sooner we pull out of the Roman Empire the sooner we can get on with the Dark Ages"""" #UKIPThroughTheAges #UKIP"""
3009,*Let's all vote to be part of the Roman Empire. That'll REALLY fuck UKIP off. #referendum
3010,*#skynews Even Nigel Farage #UKIP KnowsIn Roman Empire with Common Currency Wages & Prices were Set by Regional Governors #skynews Free Bread
3011,*@demsoc What puzzles me is why you choose that name when you seem to support the most undemocratic institution since the Roman Empire? @ukip
3012,*@UKIP - addicted to power expenses & corruption like the last days of communism and the roman empire
3013,*@LukeBozier Progress obviously support UKIP and the Roman Empire. #purplebook
3014,"*UKIP exposes the great lie of #EU union, #euro is a #NWO lie, toy of the #vatican #jesuits #zionists just a re-established roman empire"""
3015,"*What is it with purple? First the Roman Empire, varicose veins and UKIP, now #purpleplotters, #YestoAV and the #PurpleBook."""
3016,"*Paul Remfry, UKIP, South Herefordshire: More War for New Roman Empire (EU) http://weavervaleukipremfry.blogspot.com/2011/04/more-war-for-new-roman-empire-eu.html?spref=tw ‰Û_"""
3017,"*The Evil Roman Empire """"Ein Volk, ein Reich, ein Fuehrer"""" - one people, one empire, one leader <- Good on Godfrey Bloom @UKIP"""
