Number,Tweet
12590,*I think Leadsom and others who vote against LGBT rights shouldn't be allowed in parliament.  HELLO DARK AGES. #Brexit #ToryLeadership
12591,*@IanDunt And Brexit continues its push to drive us all back to the Dark Ages.
9258,"*#Brexit. We are EU's biggest chunk of the single market. We made it successful so if they want to go back to the dark ages, carry on chaps!"""
9259,*@proremain Been at two.. stop brexit dragging us back to the dark ages..
12598,"*Brexit : it's time to stop blame game , and focus on stamping out racism ...this is not the dark ages !!"""
12599,"*Brexit is sending Britain back to the dark ages, so I spent the day as a medieval peasant http://bit.ly/29fV9J1 """
641,*But will be back to the dark ages after Brexit #brexit #brexitbill #EU
45119,"*@JASEMARKRUTTER @ConservativesIN  This is UKIP's take on @iMinds Conference. If #Brexit, UK will be in Dark Ages. https://twitter.com/JASEMARKRUTTER/status/725714785598341120 …"""
643,*The new Thatcher won. Brexit is happening. Trump is the new Hitler. The Modern Dark Ages are here. Goodbye Freedom. Goodbye Hope.
642,*Healthy workplaces are good for everyone. Can you make your workplace healthier?  https://cards.twitter.com/cards/18ce53vs5v9/38uf4 …
645,*Brexit Britain heading back to the dark ages as it confirms it will leave European atomic energy community https://www.ft.com/content/fe3b50a4-e3e1-11e6-8405-9e5580d6e5fb … via @FT
644,"*First Trump, now Erdoğan. @theresa_may making dangerous friends as #brexit takes UK out of Enlightenment and into Dark Ages @foreignoffice"""
647,*#Brexit: Because who needs collaboration in science and energy when we are going back to the dark ages? 
646,*That's it then. 2017 ushers in the Dark Ages. The EU is our last beacon of hope. #brexit #EUcitizen #EU... http://fb.me/1QAdPSUWG 
31070,"*+500% spike in searches for """"buy gold"""" in the past four hours"
31071,*I'm refreshing Brexit results maybe every 5 seconds. England may be heading back to the Dark Ages.
31072,*Greece on standby to bail us out if Britain decides to Brexit back to the economic dark-ages.
45113,*.@Giskarduk @Alichat66 Those laws would likely have been passed as UK law regardless. Not like we'll go back to dark ages after #Brexit !
45114,"*#Brexit is not taking us back, it's taking us forward, staying in #EU is taking us back, to the dark ages! #EUref #BetterOffOut #VoteLeave"""
45115,"*So David_Cameron to cut a long story short, leave the EU we'll go back to the dark ages or crawl in a corner and die  #ProjectFear #Brexit"""
45116,*Europe heading to the new dark ages
45117,*Migrant Brutally Murders Woman on Vienna Street http://bit.ly/1Tp5JYz  
3857,"*Sha remember Brexit G, madness is the new norm. It's now a battle for who leads them (by extension us) back to the dark ages. """
28889,*Woke up to the sound of crows and news of a Brexit. Welcome to the start of the dark ages.
6,*Just wow. Why don’t we just throw all of the progress out with Brexit and turn UK into a full Dark Ages experience theme park. Tourism! Oh. 
28887,"*On the bright side, we never would have had Robin Hood, King Arthur, or the Lord of the Rings if not for the Dark Ages. #Brexit"""
28886,"*Wow, speechless! What the hell is wrong with the people and these nationalistic ideas?!? Back to the dark ages or what?!? Very sad  #brexit"""
28885,*Into the dark ages we go then... #Brexit #EUref
28884,*Congratulations Brexiters you have taken our country back. Back to the dark ages. The pound has dropped 10% 
28883,*Oh well back into the dark ages of recession we go hi ho hi ho !! #brexit
28882,*Well I hope #Brexit doesn't do much harm. Otherwise welcome to a new era!
25277,"*Judging by all my social media feeds, no one that voted for #Brexit uses the internet. Welcome to the new dark ages. #BrexitApocalypse"""
28880,*Welcome to the dark ages again. #brexit #EURefResults
2275,*The cabinet’s Brexit planning meetings are going well then. http://www.thetimes.co.uk/edition/news/brexit-committee-puts-all-policy-decisions-on-hold-until-next-year-8sr36df9k … 
5406,"*After the fall of the Roman Empire, the technology to make concrete was lost for 100 years."""
5405,"*When #EU and #islam win, we WILL be in the 2nd dark ages."
5404,*@Peter_Mun @guardian Brexit has been used as an opportunity for racists. Dark ages continue
5403,*The Banks can't be allowed to override the Brexit vote. The uk won't fall into the dark ages if they relocate!
5401,"*those dont support #Heathrow third runway are living in the dark ages, UK need it for key investment in a post #brexit age"""
5400,"*Many say Brexit will take our country back to the Dark Ages. As a Dark Ages scholar I will be fine, but still appreciate risks for others."""
22862,*Xenophobia. Racism. Emotion over logic. Feelings over facts. Hatred. Under education. 
20998,*@JANUSZCZAK I think a post Brexit contemporary art series is called for... The New Dark Ages.
1,*Tory Brexit Britain is the Dark Ages
1754,"*Assassinations, Genocide in #Aleppo, Fascism in America, Brexit. It appears we are at the gates of a 2nd Dark Ages. """
1753,*Tfw Brexit will send Britain back until the dark ages and cause mass economic failure @ubermenschian
1752,"*@Alanlsg Brexit is the result of a failure of the ruling class, taking their nation back to the dark ages. All backward."""
1751,*6 months on and people are still expert bashing over #Brexit eurgh we are 100% going back to the dark ages.
1750,"*UK in 2030: older, more unequal and blighted by Brexit, report predicts https://www.theguardian.com/business/2016/dec/29/uk-in-2030-older-more-unequal-and-blighted-by-brexit-report-predicts?CMP=share_btn_tw …"
146,*UK nuclear power stations 'could be forced to close' after Brexit https://www.theguardian.com/business/2017/feb/28/british-nuclear-power-stations-could-be-forced-to-close-after-brexit?CMP=share_btn_tw …
147,*Accountability: Post-Brexit Britain takes a step back into the dark ages - 
144,"*BRITAIN’S crime-fighting expertise will plunge back into the “dark ages” after Brexit, a top terror expert has w... """
145,"*Brexit will push Britain's crime-fighting skills back into ‘DARK AGES’, terror expert says http://ln.is/www.express.co.uk/ne/zlDjn …"""
15911,*Welcome to the Dark Ages...#brexit#englishfootball
15910,*@milliemagpie92 @sheila8007 @postWeg @TheWordOfErynn @lynn2wine @paivipy @griffinslodge dark ages for you ... #Brexit and #ExitEuro2016 
15913,*#BREXIT time to evoke V can't let these idiots turn us back to the dark ages 
15912,"*Building walls or demolishing them, a life-long argument between those living in the Dark Ages and the Enlightenment #Brexit #trump"""
15919,*I used to wonder how the Dark Ages happened after all that advancement but after Donald Trump and Brexit I think I get the picture
15918,"*The #Brexit from the Roman Empire was the beginning of what people called """"The Dark Ages"""" so there's that."""
148,*The absolute priority on achieving Brexit must be a British Standard for light bulb fitting and light bulbs - end the dark ages @LiamFoxMP
149,*@UKIPNFKN @MSNNews It will be interesting to see how Britain copes with the return to the Dark Ages post #Brexit. A #Leaver accomplishment.
41864,*#Brexit could plunge UK's thriving cafe society back to the dark ages of PG tips and watery Nescafes. 
41860,*The argument that EU membership only benefits the rich is so far from the truth. ERDF funding pulled Ireland out of the dark ages. #Brexit
41861,*Support for Brexit is a vote for a return to the dark ages scientifically & politically. Nearly all technology needed international efforts.
4468,"*Turnbull, Brexit, Trump... Welcome to the Dark Ages."""
4469,"*@DanielZeichner let me paraphrase: scientists are against our brexit vision, so we will get rid of them."
4466,*@igobymanynames I cannot and yet I can believe it. Same with Brexit. The world is on the cusp of a return to the dark ages.
4467,*@calbo With this and Brexit I'm coming to understand how the dark ages started.
14409,"*Brexit is sending Britain back to the dark ages, so I spent the day as a peasant http://bit.ly/29fV9J1 """
36273,*It's close to crunch time & looking like folk are in favour of sending us back to the dark ages... #brexit #dontdoit
36272,"*Of course in the modern dark ages (thanks to Gove, Brexit), experts are not to be trusted. Still, for scientists: """
36271,"*@DavidJo52951945 Yes, according to Cameron, Britain will return to the Dark Ages after Brexit, the skies will darken, there will be plagues"""
36270,*@EveningChron Take us back to the dark ages #brexit #voteleave? #notinmyname
36275,*BRITS HAVE wisened up. Much better to have freedom than slavery go wicked EU ministers. Like Dark Ages. BREXIT! Live free.
36274,"*#Newspaper headlines: Fresh Brexit claims and football clashes #jobs #jobsearch #: #""""Back in the dark ages?"""" ... http://bit.ly/1YiR6w3 """
627,*and are now headed into the long #brexit Dark Ages. 
626,*So we have brexit 100% and labors leader has stepped down.. So my country is basically now hitting the dark ages. 
20,*@RachaelTandon @Jimmyavenger he's adorable. Hope to bring him next time if brexit doesn't plunge us into the dark ages.
21,*I am so embarrassed to be British right now. What on earth were his civil servants thinking?? #Brexit seems to mean Dark Ages. 
22,"*Liam Fox's department calling plans for trade deals with African countries """"Empire 2.0"""". Maybe rethink that name http://www.independent.co.uk/news/uk/home-news/uk-government-africa-free-trade-zone-post-brexit-empire-2-liam-fox-international-commonwealth-a7613526.html …"""
23,"*@peterbrownbarra @AngusMacNeilSNP this isn't progression, it's sliding back to the dark ages on the back of a Brexit boat"""
45121,*@steven_winstone @ply4hyre @SkyNew the corupt ponce cameron and tories taking this country  back to the dark ages #brexit # dodgy dave
45120,*Just because if we leave the EU and therefor the ECHR why do people think we will suddenly go back to the dark ages! #patrickstewart #brexit
45123,"*@Independent Haven't heard one good reason for leaving EU from #Brexit , Boris moving back into dark ages with his views #votein"""
45122,*So despite what #Brexit supporters will tell you UK will be at the back of the trade agreement queue with the US.Dark ages await the No vote
45125,*Brexit shit all over the place! 
45124,"*Gove says EU a failure like the Roman Empire, although after Rome fell we all went backwards and had the Dark Ages.... #MichaelGove #Brexit"""
45127,*“@2tweetaboutit: Germany: Female-only carriages introduced by train company https://youtu.be/G-ReXifVMws  via @YouTube”Back to Dark Ages!#Brexit
45126,"*@CrazyGman2013 @WantEnglandBack Yes! Vote #Brexit #Nexit, end #Banksters rule, #StopIslam and #TTIP. We must end these dark ages"""
45129,"*@joeogun1 Life is cooperation and compromise. Brexit is return to dark ages, every fiefdom for itself. Soon you'll be nothing but serfs."""
45128,*@Manwithaview1 @LiberalIsland I'll leave you two to the dark ages where u are clearly happiest #brexit
8059,*@50shadesabuse But the next FSOG installment will perfectly compliment Trump's presidency & the ensuing dark ages of Brexit
8058,*@SophieMcKeand Oh we are in the dark ages because of Brexit. And Lucy Inglis' twitter are an example of attitudes coming out of the woodwork
3838,*Brexit takes Britain back to the Dark Ages. Trump takes the US back to the Stone Age. Who needs terrorists when we can fuck it up ourselves? pic.twitter.com/JmLe9uAipN
3839,*Looks like politics has entered the dark ages again. Not looking forward to what's to come #USElection2016 #Brexit
22849,*@mjhucknall #brexit Back to the dark ages! What have they done? The people who voted for this will not be around to see the mess they caused
22848,"*#Brexit + Donald Trump = A new Dark Ages for the global """"west."""" We cannot let @realDonaldTrump anywhere near the White House."""
22845,"*Ramon Vega: Brexit will plunge PLl into the dark ages with the likes of Kante, Henry and Payet no longer welcomed """
22844,*Can't help but wonder if this is what the first day of the dark ages felt like? #Brexit
22847,*Ah the Dark Ages. How wonderful they were. Damn the Enlightenment. Let's retreat to our miserable hovels and abandon reason. #Brexit
22846,*Some IDIOTS tweeting #Brexit will take Britain back to the DARK AGES when there were jobs and cultural pride...OH NO!!
22843,*#BREXIT & #TRUMP: Supporters want dark ages.
3841,*Actually lost for words. The world is going back to the dark ages #Brexit #Trump #Segregation #Racism #Prejudice #Selfishness
3840,*2016 the year the racists voted us back till the dark ages. #wankers #brexit #ElectionNight
3843,*Looks like 2016 has caused our whole world to take one giant leap back into the Dark Ages. #USElection2016 #FirstRealityTVPresident #Brexit
3842,"*Άρα Τραμπ, ΟΧΙ στο δημοψήφισμα, Brexit = dark ages? Καλά καταλαβα; @nikosalepis @annzabel @papachatzis"""
3845,*Brexit and Trump won the election  in the same year... dark ages?
3844,*It's official:2016-worst year ever. #brexit #trump #bowie #Prince  last one out turn off light on dark ages.Leave 'em to it. 
3847,*It's the Fall of the Roman Empire all over again - now for the Dark Ages (First Brexit) 
3846,*Brexit and trump? Welcome back to the dark ages lads
3849,"*Scottish independence, Brexit and now this. Welcome, officially, to the dark ages part 2."""
3848,"*First Brexit, now Trump. The """"world is crumbling before our eyes,"""" says French ambassador. http://usat.ly/2eKPBqq """
20997,*.@Ramon_Vega71 exclusive: #Brexit will plunge English football into the dark ages - http://bit.ly/28S8iY4 
20996,*#Brexit! Because the Dark Ages were fun!
4488,"*Don't forget to put your clocks back an hour tonight, unless you voted for Brexit...in which case turn them back to the Dark Ages"""
4489,*#Brexit & @realDonaldTrump supporters are the signs of regression in behaviour back towards the direction of the Dark Ages. #PeopleMatter
20993,* UK…welcome back to the dark ages #brexit #flymeaway #dystopia #thefinaldeathofdisco... https://tmblr.co/ZkmFzv28NG5Im 
20992,*Welcome to 90p land where nobody is welcome...welcome back to dark ages ! #despair #whathavetheydone #brexit 
19209,*on an article about how #Brexit could mean new passports 
15915,*They destroyed the whole economy and every market in the world and unleashed the dark ages upon us full of uncertainty! #brexit
15914,"*#Brexit has pounded the pound, and Iceland just pounded England soccer back to the dark ages #ENGvsICE #EngVsIceland"""
19205,*Apparently Brexit is a huge blow towards science. I never thought this referendum would be able to bring back the UK to the dark ages.
15917,*Anyone feeling confused by all the upheaval in our country? Kind of feels apocolyptic like it's heading into the dark ages #brexit #EUref
19207,*What Happens Now? @umairh on #Brexit: “What do we call times where last week is the norm? Dark Ages” 
19206,"*On a positive note, #Brexit strengthens argument to husband that we're never leaving london because the rest of England is in dark ages"""
15916,"*To all the folk regretting the Brexit, it could be worse. I mean it's not like the dark ages when you were being overrun by vikings...oh."""
25273,"*It's really happening. Populism and ignorance are winning. We've had the dark ages, are we now in the mob age? #Brexit"""
25272,"*While #brexit may suck, people saying we are going back to the dark ages should think about how we have running water, plenty of food, etc."""
6668,*@WodgeFTW Brexiteers make me angry. We could all descend to the dark ages and they would refuse to admit Brexit had a hand in it.
6669,*Thank you to all migrants who help Britain be the generous & prosperous society it is. We do not want to return to the dark ages! #Brexit 
25271,*Way to go England! Back to the dark ages we go then  #Brexit
25270,*Back to the Dark Ages! #Brexit Nationalstaaten haben noch nie etwas besser gemacht!
45130,"*I assume when #Brexit """"take our country back"""" to the dark ages , we can send tax avoiders to the tower for treason."""
33317,*The ultimate irony is that the god of Brexit ie St George was from Palestine and they don't even know.  Sorry kids the dark ages beckon
10878,*Has this much political blood been spilled in the #uk since the dark ages? #brexit  #TheresaMayPM #politics #GottaSackEmAll
45131,*return of the dark ages? #Brexit
7,"*Tories fume as Brexit Act printed on paper not vellum: """"In 1000yrs people will ask-what did they do in March 2017?"""" http://www.dailymail.co.uk/news/article-4331544/Brexit-Act-WON-T-printed-posterity-vellum.html … """
10871,*@brexit_230616 this week has shown how thin our social fabric is. A few events can turn our societies back to the dark ages.
10870,*Steve Bruce interviewed over England job but Sam Allardyce still favourite https://www.theguardian.com/football/2016/jul/19/steve-bruce-interviewed-england-job-manager-hull-city?CMP=share_btn_tw … 
10873,*There's silver lining in Brexit for the EU's climate and energy plans http://www.euractiv.com/section/energy/opinion/theres-silver-lining-in-brexit-for-the-eus-climate-and-energy-plans/ … 
10872,"*Brexit is hope & freedom from the quicksand of EU, not a vote to return to the Dark Ages! #Brexit #freedom #breathe"""
10875,*@RichardAngell Yer Brexit caused Turkey right?? Brexit also cause the plague the fall of Rome and the dark ages...Damn u Brexit
10874,*Thank goodness brexit won in #UK
10877,*Got today a copy of #Britain in the Dark Ages. Just to find back #England after it being a part of the #EU ?#Brexit pic.twitter.com/NGL15QUWHs
10876,*#Brexit  What a great E.U partner #turkey  would have been. Still in the dark ages where an attempted Coup is a fact of life. #Backward
2288,*#bbcqt Brexit = Dark ages 2.0
2289,*@LBC well spoken James. I'm with you all the way. This horrible Brexit is a massive step back to the dark ages.
15524,"*#Brexit may herald """"dark ages"""" but China is a likely winner, says Templeton's Mark Mobius http://bloom.bg/292Lrog """
15526,*No electricity at home and it's pissing down it Rhyl ... this #Brexit has sent us back to the dark ages it seems
10856,"*@ScottJonesy @davessidekick with Isis, Brexit and Trump, I think it is the new Dark ages"""
2280,"*@DVATW @Brexit_News I thought all those dark ages,savage cult """"cultural activities"""" were already illegal in the U.K?"""
2281,*@timfarron Brexit was democratic but a smooth transition is imperative for good trading terms. Otherwise the Dark ages will return to the UK
2282,*Hard brexit would send us back to the economic dark ages.  #bbcqt
2283,*The parallels between 'the dark ages' and UK's uncertaintly over 'Brexit' were not hidden on tonight's #D4B5. Interesting blog @howardmrw
2284,"*Should we use """"Dark Age"""" - I'm happy with the term. An interesting blog on this here, by Howard Williams: https://howardwilliamsblog.wordpress.com/2016/06/26/the-dark-ages-at-tintagel/ …"""
2285,"*I'm backing a safe, secure, welcoming and tolerant Britain not this right wing #brexit madness which will take us to the dark ages """
2286,"*Downing Street says if you are not backing its Brexit plan, you are not backing Britain http://ind.pn/2h9WbJE """
2287,"*@campbellclaret since when was UK civilised? #Brexit back 2 dark ages #CityofLondon okay, sheeple paying 2 keep them in EU #BankruptBritain"""
25279,"*#Brexit 2 wars for European unity. 60 years of boom. Now we will have possibly Boris, Trump and Putin to send us back to dark ages. #scary"""
25278,*Bad Religion - New Dark Ages
249,*@Europarl_EN Thìs is the European story we will tell: #BREXIT #NEXIT #FREXIT and dismantle the #EU. 
248,*Break down the #EU before it ends us all.
5407,*Back to the Dark Ages in Brexit limbo Britain  
2274,*O.....M.....G..... these clowns are going to take us back to the Dark Ages. #Brexit 
2277,*EDITOR of @TheEconomist: last time Britain was cut off from Europe was in 410AD and it took 600 years for living standards to recover.
2276,*Confirmed: #Brexit will literally plunge Britain back into the Dark Ages. #ProjectFear alive and well.
2271,*Is the government going to push #brexit to the point of driving the country to an economy not seen since the dark ages?
5402,*Thinking of mixing Dominion Dark Ages and Prosperity into a set called Dominion: Brexit @meepsanon
2273,*#BBCNews BREXIT:  BACK TO THE DARK AGES!!!!!! HA HA HA HHA
2272,*#bbcdp  The UK WILL continue post Brexit. Good Grief. Do people really believe this country will plunge back to the dark ages. I don't.
2279,"*Perhaps, as Alok Jha & Bhism Chakrabarti think, post brexit UK plans to destroy scientific research in the UK & plunge us back to dark ages."""
2278,*VIDEO: Green policies threaten to send us back to the Dark Ages @UKIP MEP @RogerHelmerMEP http://www.ukipmeps.org/articles_2135_Green-policies-threaten-to-send-us-back-to-the-Dark-Ages---Roger-Helmer-MEP.html#.WE-7aO6P2bY.twitter … #Brexit #UKIP
5409,*@velvetsilk @Change_Britain   I know what organic means. Pesticides are an EU instance. And no; Brexit isn't a step into the dark ages!
5408,"*Looking forward 2 going back 2 £, shillings & pence de-decimalisation &the dark ages 2come #Brexit #toryomnishambles #bbcqt #we'vebeenukiped"""
47819,"*Let's end these dark ages of #EU, #Banksters & #Merkel. Better future for all the peoples of Europe #Brexit #Nexit"""
47818,*Sex segregation: German train operator to introduce ‘women only’ carriages https://www.rt.com/news/337480-gender-segregation-germany/#.VvqcQjjUJc4.twitter … Hitler has returned wearing a skirt.
47817,*@RT_com https://twitter.com/ray231950/status/714833701406904322 …
47816,*@notasheepagoat @JackBPR Emily @Pankhurst would turn in her grave knowing women are being forced back to the dark ages #Brexit fgs
623,"*Welcome to the new dark ages, where only the wealthy can retire - the guardian #brexit  """
622,*Accountability: Post-Brexit Britain takes a step back into the dark ages http://www.thelondoneconomic.com/news/accountability-post-brexit-britain-takes-step-back-dark-ages/15/02/ … #Whistleblower
41856,*@PiersMorganLive Brexit won't mean going back to the dark ages. We've moved on since then we can think for ourselves and have voices.
8057,"*Migrants, the Danube, populism, and the Fall of Rome. This Hungarian referendum and Brexit has got me looking forward to a new Dark Ages"""
8056,*@Sir_Creaky We will look down upon the 20st century as the 2nd Dark Ages. 
625,*Number one academic #petpeeve: 'The Dark Ages' grrrrr. You want a dark age? Look around you. The wealth of history's knowledge ignored.
624,"*Brexit, Trump and potentially le Pen - certainly seems like the Dark Ages to me. """
629,*#Europeanparliament #brexit #frexit #FranceFirst #AmericaFirst 
628,*...from foreigners. Did you really think a racist Thatcherite elite would care about you any more than a globalising Thatcherite elite?
1737,"*In 100 years, historians will look back on this time of #Brexit & #Trump & will call it """"The Dark Ages 2"""". Yes it's the shittest sequel ever"""
17535,*#Brexit #EURefResults #BorisJohnson #NigelFarage hope you're all proud well done for plunging UK back into dark ages 
17534,"*""""With a single vote, England just screwed us all"""" http://buff.ly/290TplA  European Dark Ages scenario post #Brexit"""
10858,"*Viking Tiger? Go back to the Dark Ages. Oh wait, Brexit has done that for you.And what do the French thwart? Idiocy? """
