Number,Tweet
313,*It mystified me that the Welsh fell for the #BREXIT lies & voted in favour. 
312,"*@afneil @GHmltn it should read """"you're blocked"""". Hope all well in your Brexit head. Us Celts (I'm former NI unionist) will leave you to it!"""
311,*@Labour_Celts @StillYesScot @Daily_Record What details are there for brexit? Other than Brexit means Brexit?
310,*@Labour_Celts @StillYesScot No questions asked of brexit though eh
3084,"*Angles, Saxons - go home! Stop sponging off our land & telling us what to do. Britain for Ancient Britons. Long live the Celts! #brexit"""
314,"*""""What we in Wales want to export is exactly the same thing as New Zealand want to export to Wales."""" "
115,"*@Labour_Celts WE now the result of Brexit, it's going to be hard Brexit with Labour doing nothing to stop it."""
114,*@Labour_Celts brexit or not. Tories gonna ruin Scotland and labour are gubbed for a generation at least
117,"*@Labour_Celts don't agree with #Brexit - but at the same time we don't agree with rash, self-interested 'I want a statue of me' politicking"""
116,*@Labour_Celts @JimSpenceSport @BBCNews how are you defining the result of brexit?
111,*@Labour_Celts FFS are you Unionist fuckwits for real? The impact of Brexit will resonate for decades. You honestly think we can wait 40 yrs?
110,"*@LibidoDominandi Not so sure. The Celts just don't have too many yet, and the English are already revolting. Brexit was all English voters."""
113,*@Labour_Celts @verlaine101 brexit can be nothing but a disaster. Progressives should be looking to protect poor people not endanger them
112,"*@Labour_Celts Brexit is happening with the full support of the Labour party, there is resistance has been invisible"""
2364,*So Andy Murray's gone from 'that miserable Scottish cunt' to 'British tennis player' overnight. Funny that.
119,*Meanwhile back in the K (aka UK) looks like the Celts are going to make a fist of Brexit.
118,*Peugeot 2 step up UK presence after Brexit. A boost 4 UK jobs always good news #brexit
796,*@julianhopes @MichaelRosenYes Celts and Norman Aristocracy is as close to indigenous I could find for Bradford. Wode wearers for Brexit.
795,*Oh... SNP are drawing divisions between celts and other races... Makes a change for them to be honest about their racism. #brexit
794,*Well... The Celts have started to use #Brexit as a tool to strengthen devolution. 
793,*Don't panic. Don't panic. #Brexit 
792,"*@kazbaa @mrmarkmillar Just as the EU is somewhat peeved with the UK post-Brexit, so might rUK be quite justifiably peeved with Scotland. 1/2"""
791,*@NoToNecromancy @CrillyBobc For the same reason that the EU might stop trading or impose harsh tariffs with the UK post-Brexit...
790,*Scotland’s trade with the rest of the UK is worth 4 times more than its trade with the EU. #Brexit 
6082,"*""""The Brexit Referendum: Provincial England Versus London And The Celts"""" by Peter Kellner """
3087,"*Its hilarious that even the Irish gov had more of a Brexit plan than the British gov, I thought we were the irrational, disorganised Celts!?"""
3086,"*Celts, Romans, Danes, French - just some of the people who immigrated to and ran the UK before #Brexit."""
6083,*Very interesting analysis by @YouGov: #EUreferendum: Provincial England versus London and the Celts #EUref #Brexit 
524,*@CeltS_Gaming get here before brexit actually happens!
2380,*@tofotu @hyodo_masatoshi アイルランド、スコットランド、ウェールズはケルト民族の土地なので本来はケルト語の地域です。フランスのブルターニュも同様です。#Brexit #ireland #Wales #England #Britain #Celts
3,"*Leave one union, lose another: Brexit is an argument for Scotland to remain in Britain, not to leave it  """
2382,"*Will UK descend from #BrExit to """"British Isle for Celts: Jutes, Angles, Saxons, and Danes must be repatriated"""". How far will racists go."""
520,"*@Labour_Celts according to you, borders won't help, yet you support brexit. Different currencies won't help, so who will rUK deal with? """
521,*@HLSpaghetti @Hibs2152016 eh? Scotland and England have same currency ! We are part of the UK! Yes Brexit will of course bring a hard border
522,"*@Labour_Celts @Hibs2152016 the rUK's putting up borders with Brexit. Having a separate currency to EU hasn't posed a problem so far, has it?"""
523,"*@Johnbud78 @Labour_Celts It would have been different in 2014 on a yes victory, but it was a no. We remain in UK. That's it &UK voted Brexit"""
1901,*@Labour_Celts There is a recruitment problem in the NHS. And it's middle management that are in charge of the budget!
308,*@Labour_Celts @HotelCaliforn20 Labour working more with tories during independance and brexit. Labour have lost Scotland as they let us down
309,*@UK_PPN @EddieReader you don't see the way Brexit is going! English have usually put the Celts in the front line!
1236,*@ernieharding59 Celts went to 4 nation Brexit meet that excluded reps of 83% of population then moan they only got a phone number.Tough shit
1230,*How the UK voted with #Brexit. There is an argument our version of democracy is broken . 
1231,"*""""Celtic nations of the UK have tried to forge ahead of the Brexit talks."""" There are no Celtic nations. WE ARE NOT CELTS. """
1232,*Ulster FM Arlene Foster appeals for statesmanship from Sturgeon over Brexit.Doubt if she'll pay heed but have to try
1233,*The lesson from tiny Wallonia – there is a way to prevent hard Brexit
300,*@rwcfc2000 I voted yes Rory but there was a left argument for no just as there was a left argument for Brexit.  This 1/2  @Labour_Celts
301,*@Labour_Celts Somwhat interested. What is your plan for Brexit? Why align Celtic to your political view as opposed to say Sinn Fein?
302,*@Labour_Celts Says Labour that didn't table a single amendment to the Tory hard Brexit bill..#labourtheabstainer
303,*@Rod_Paradise @Labour_Celts Yeh so much better to stay in the chaotic Tory mess that is post brexit UK. And this is just the beginning.
304,*@Labour_Celts @jegteg Aye? Like supporting the Tories on Brexit?
305,"*@Labour_Celts 3 line whip on brexit, but not trident or austerity?"""
306,*It would happen if there was no #Brexit
307,"*For #ValentinesDay, @ScotParl changes the law so @humanistsociety has a permanent right to conduct legal marriages https://humanism.org.uk/2017/02/14/humanists-in-england-and-wales-call-for-legal-humanist-weddings-as-scottish-parliament-officially-recognises-humanist-ceremonies-for-marriage-provision-in-law/ …"""
784,*@TheEveningTimes @Labour_Celts These 2 lads represent Britain and the stadium is the EU post brexit
785,"*@Bart1nMa1n @Labour_Celts Brexit is Tory doing, and Tories running it. When Brexit bites, Tories have to answer for what they've done."""
786,*@Labour_Celts .Most illogical statements : Brexit means Brexit and Independence in Europe.
787,"*The harder the Brexit, the worse it is for Ireland. """
780,*@thevoiceuk Tom Jones we are celts lol! Obviously good singer bad singer! #poorjudging anything to do with #Brexit
781,*The latest The Sussex  Boy Political Daily! http://paper.li/SamSussex/1324126122?edition_id=3ad04210-df30-11e6-a2dd-0cc47a0d164b … Thanks to @MsRoseHypnol @Labour_Celts @mephistofish #brexit
782,"*Arrogant,Piers Morgan etc dismissing the #Brexit concerns of #Scots and http://N.Irish ! The Celts will no doubt leave the U.K ! """
783,*@gordonwasok @Labour_Celts she's doing her day job sorting out brexit while 3 yoon stooges stay mum
2376,*@SubtleExplosion You mean the Anglo-Saxons who came to England from Germany driving out the Picts & Celts? #Brexit
5081,*The Brexit Referendum: Provincial England Versus London And The Celts https://www.socialeurope.eu/2016/03/eu-referendum-provincial-england-versus-london-celts/?utm_source=twitter&utm_medium=social&utm_campaign=SocialWarfare … via @socialeurope
5080,*Brexit campaigners accused of trying to exploit steel crisis  Europe sucks up to the Celts with subsidies
788,*@Labour_Celts You should also look at the state of UK in general. Imposed austerity cuts don't work. Neither will Brexit
789,"*@Labour_Celts 2/2 WM lack of priorities. Hs2, Trident, Nuclear Energy, Buckingham Palace/WM refurb, Brexit vs Social housing, NHS, Police, renewables ect"""
519,*@HLSpaghetti Who said we support Brexit ? Would Scotland trade as much with U.K. if 1 in EU / 1 out EU? Who knows . No doubt diff currency
518,*@Labour_Celts so you are against brexit? Then you should do everything to support Scottish govt attempts to protect our interests. Q
3090,*@DSORennie @Bonn1eGreer @FraserNelson hilarious #britnat take on situation blaming #celts who care  4 their countries for #brexit fall out
3091,*@NicolaSturgeon   Veto Brexit Brilliant idea Nicola   us Celts need to stick together :)
2378,"*About time we sent those Anglo-Saxons,Jutes, Celts, Danes, and Romans back to where they came from! #Brexit"""
2379,"*#BREXIT: Dublin will replace London and 3 Celtics will unite: Irish, Scots, Welsh -- rise of the Celts!!! """
3094,"*I never realised the degree to which Wales is Middle England's bitch, unlike the other celts who have spines. #Brexit #EUreferendum"""
3095,"*Apparently Scots are """"Brits"""" to UK when it suits, Celts when it doesn't. #brexit come on brothers - devolve!"""
511,"*This is excellent from @BrianWilson1967. If anything, #Brexit has made Scots less likely to vote 4 SNP separation."
510,*Support for #IndyRef2 to be held while Brexit talks are on-going with Brussels has fallen from 43% to 27% . http://www.scotsman.com/news/politics/poll-support-for-indyref2-slips-amid-brexit-wrangling-1-4359018 …
513,*Nick Clegg launches passionate attack on former Coalition partners & their relationship with press during the Brexit debate in Parliament. 
512,*Not a Labour Party man but respect to Nick Clegg for getting stuck in to the Tories over #Brexit and #Trump.
515,"*@AlanKerrMcGrane @Labour_Celts Nae rush,plenty time for Brexit shambles tae kick in."""
514,*@DghSpanishWelsh @JaneCaseyAuthor Celts can be just as racist as the English. To think otherwise is to believe in a rose-tinted Utopia 
517,"*@elainesmithmsp @Labour_Celts After rising racist attacks on EU immigrants post brexit, its important to remember 6 million Polish victims, half Jews and half christians."""
516,"*Quizzed SNP diehards on currency position in a indyScot post Brexit. None have a clue. All waiting on a scripted, rehearsed answer from HQ."""
1227,*Is this the start of the end of belief in democracy?
1226,"*Brexit + Trump is the start of the Perfect Storm. Force 10 forecast for England; Celts North, EU South, Russia East & the US of A West! """
1225,*The latest The Angy Daily! http://ln.is/paper.li/angusde/mSSUT … Thanks to @Labour_Celts @stvharry @GeorgeFoulkes #brexit #eu
1224,*#brexit Blow to UK PM; Supreme Court rules Scotland and Wales can intervene in Article 50 triggering http://www.independent.co.uk/news/uk/politics/brexit-fresh-blow-for-theresa-may-as-supreme-court-rules-scotland-and-wales-can-intervene-in-article-a7424796.html … Come on u Celts
1223,*@Record_Politics @theSNP @Daily_Record and so the Tory party is about to press the self destruct button if Brexit scuppered by Celts
1222,*Wales and Scotland come together as celts to fuck up brexit: the motion picture
1221,*well now we have Brexit lets have Engxit & leave the Celts to fend for themselves within their precious EU.  #Engxit
1220,"*@Labour_Celts Sorry, EU single market 20 Labour MSPs abstained on.  CTA etc still.available with Eire in hard Brexit. @DrScottThinks"""
1229,"*PM """"bulldozing ahead"""" after High Court ruling """"foolish indeed"""" - Brexit Minister Mike Russell tells @Sun_Pol_Scot   """
1228,*Only Tory might makes right!  How dare the Celts (@ScotParl & @WelshGovernment) assert they have governance opinions regarding Brexit. 
1877,"*Brexit = do as you're told annoying Celts, Westminster is sovereign but May wants to ignore it as well, equal contempt for ALL parliaments! """
1900,*Straight out @theSNP rulebook
3703,"*Celts, Romans, Angles, Saxons, Vikings, Normans, Huguenots, Dutch princes and  Battenbergs. Britain has always been European #brexit"""
3098,*Viva #Polski #Poland #Euro2016 and viva #Brexit celebration by #Cymru and #NorthernIrland Celts!
2375,*@RTEsoccer Wales are Celts? They were very brave in their Brexit vote alright. Come on Portugal. #WALPOR
1878,"*Theresa May plans to lay down the law on Brexit to Scotland, Wales and Northern Ireland without consultation  https://lnkd.in/dEi8mHf """
1879,*@AbsurdinessBakd @PennyMidasRollo @AlbionAwakes Along with her Govt she's excluding England from Brexit negotiations yet panders to celts.
3698,*Watching all my fellow Scotsmen's tears with glee. 
3699,*I can understand why provincial England voted #brexit but Wales/Cymru how could you swallow those xenophobic lies you have let us Celts down
3701,*@martynewilliams 
3702,"*This utterly European people, composed of Celts, Britons, Pics, Romans, Frisians, Angles, Baltics, Normans, Saxons, French. #Brexit"""
3706,"*""""Now we can look after our own""""Who are they?Celts?Saxons?Vikings?"
3696,*It's Celts/Britons plus Londinium vs. Angles & Saxons in modern UK #Brexit #Remainia #Leavia #historyrepeatingitself
3697,*Brexit vote an Indy opportunity for all Celts 
2,"*#Brexit fund for West celts unravels. Cornish voted for Stogs fairies to look after them, but sadly it looks like Doom"
3089,*Suppose everybody should just get back on their longboats and leave Britain to the Celts and the Picts. #Brexit
3088,*@DPMcBride lab could do well in election in Autumn and in coalition with Celts kick A 50 to touch. No Brexit
508,*Getting a bit sick of assorted Celts in effect demanding more input into Brexit when we English are given no such privilege.
509,*Brexit border deal in Ireland ‘not legally possible'. 
506,*@Labour_Celts like brexit is going to cause?
507,*#Labour abstain on UK wide approach to #brexit!
504,*@bigDonnachie @Labour_Celts I'm disappointed in the Labour party not calling Wm govt to account on lack of plan before head 1st into Brexit
505,*@Labour_Celts @jeremycorbyn He is full of shit. Brexit will create more austerity and put us back to early 1900's. #Redtorylies
2363,*Metropolitan Anglo affection for Celts is purely context dependent. Don't vote Brexit or shop in Iceland & yer right 
2362,*@Labour_Celts Need to catch up! Since Brexit all surviving Labour MPs who came to the Scottish Parliament in 1999 are now pro-independence.
2361,*Brexit prompts linguistic changes? https://illinois.edu/blog/view/25/396167 …
1213,"*The canny Scotsman waits to see how BREXIT pans out... (btw, 50 is more than 37 - Nats have trouble with numbers)  https://twitter.com/yougov/status/803898212755144704 …"""
1216,*How's that train monitoring going @NicolaSturgeon ? This is a complete joke. Forget Brexit sort our railways for a start. #SNPFail
1217,"*For the record, @scotrail, a """"minor disruption"""" is the train being late. Not skipping 7 of 25 stops."""
1214,*Beware the Celts. #Brexit 
1215,"*@Labour_Celts Another thing, as well as EEA, EFTA, and CTA, @theSNP are the only party to applying to derail Brexit """
1218,*Bravo. Scotland & Ireland come out against #Brexit & #Trump. Pity Wales let us down or the Celts cld claim the moral highground 
6,*@SJ_Powell No room for Celts in your Brexit?
2367,"*Common roots, the English are Angles,Saxons, Jutes, Normans, Teurons, Celts, all from Europe #Brexit #EUref"""
4592,"*Brexit, Identity, and the Rise of the Euro-Celts: EU law not only protect fundamental rights and freedoms, bu... http://bit.ly/28PhDOn """
2366,*A great article by @johnmcternan. Everyone should read. Scots have not shifted to Yes over Brexit. 
2365,*Why brexit when we have shared European culture and trade going back as far as the celts though.
11,*Now I can understand the #Brexit ...
10,*Morons. I've got morons on my team.
13,*@HLSpaghetti We don't support #Brexit - but we do respect democracy. How about you?
12,"*@HLSpaghetti If Brexit risks 250k jobs, independence risks 1 million jobs . The UK Market 4 times bigger than the EU! """
15,"*@HLSpaghetti Many on the left supported Brexit. Skinner , Galloway & Smith from Coatbridge ."""
14,*@Labour_Celts so what? Your continued support for Brexit targets & directly threatens 250000 Scots jobs. Polls show what Scots think of Lab
17,*@1989andallthat jesus.forgot that was even happening. Need a boost so hope so.brexit goes bad as possible us Celts gotta unite
16,*So @Labour_Celts - any chance you can explain your ongoing ultra-unionist support for Brexit & leaving EU? 
19,"*Celts at the gates of Downing St, form an orderly queue, who can blame you now?https://www.bitebackpublishing.com/books/a-united-ireland …"""
18,*@PHardy091 @_PaulMonaghan 
6094,*@Samuel_Sheff @Labour_Celts @labourleave no.
3083,*@fotoole speaks the truth no one in England cared about here & certainly will not fund here post #Brexit need a Union of Celts #Spotlight
3704,"*Can't blame them.#Brexit is suicide pact that #Scotland never agreed to.Go for it, you great & well educated Celts! """
4588,"*Celts are European migrants-symbolising strong multicultural, adaptive identity-not #Brexit #Cornwall @SWStrongerIn"""
6084,*Interesting insight into country and UK voter preferences on #Brexit @YouGov
6087,*Does this mean all the celts will be voting Brexit ?
1898,"*@OpenBritain @DanielJHannan yes, although I really dont want anymore Ireland. Brexit is an opportunity to ditch the 'celts'"""
1899,*The latest The Sussex  Boy Political Daily! http://paper.li/SamSussex/1324126122?edition_id=a4dd9820-6e00-11e6-9aea-0cc47a0d164b … Thanks to @AlastairMorgan @nufcno1fan @Labour_Celts #brexit #amreading
1894,"*A country with no economy - that's a new one Nicola Sturgeon: Independence 'transcends' Brexit, oil and the economy http://www.heraldscotland.com/news/14749853.Nicola_Sturgeon__Independence__transcends__Brexit__oil_and_the_economy/?ref=twtrec …"""
1895,*@MarkBarry67 @Labour_Celts @tiger4me @theSNP the FMs sure she's involved! And has appointed a Brexit minister too.. 
1896,"*@MarkBarry67 @Labour_Celts @tiger4me @theSNP or, let's think, actually contributing to the UK Brexit plan like FM said she would. That stuff"""
1897,*Interesting point - UK trade with rest of world (no trade agreement) is 'greater' than trade with EU (single market).
1890,"*OK as someone whose family are NOT AngloSaxon or Viking latecomers, does #Brexit mean we Celts can have our Country back and you go home? :D"""
1891,*The latest The Angy Daily! http://ln.is/paper.li/angusde/EwJgj … Thanks to @Labour_Celts @mcnalu @JEyal_RUSI #cpc16 #brexit
1892,*Nice to see The Dark Lord Mandelson rise up from his camped up gothic crypt to tell us mere Celts to save England in #Brexit divorce?
1893,*@guardian @Labour_Celts Bullshit ! Immigration is no1 topic & will be even bigger if brexit doesnt stop the overspill as what we voted for !
6085,*#Brexit EU referendum: Provincial England versus London and the Celts http://bit.ly/1UK0N67  #VoteToLeave
3092,"*""""Nicola Sturgeon says MSPs at Holyrood could veto Brexit"""" "
3093,"*Still waiting for an analysis of #brexit vote in terms of Saxon, Celts, Dane, and Norman populations."""
3104,"*Jeremy Corbyn: """"I believe migration has enriched our country, culture and communities"""" """
3100,"*@RobCochran1874 good question, my children's Celts or my grandparents' Celts? In other words, Brexit Celts or Euro-Celts?"""
3101,*Why Of Why! thought the #celts would have stayed together! #Wales #Brexit 
3102,"*Before football takes over, few thoughts on EU referendum from me-Changing political landscape of Wales #Brexit  http://www.bbc.co.uk/news/uk-wales-36627613 …"""
3103,*#Brexit bigots to be consistent must ask Roman Anglo Saxon Viking Normans go back to #EU. Bring the Celts back. lol 
1,*Wouldn't it be 'common sense' to wait and see the results of #brexit ? Or is this yet more #SNP crystal ball gazing?
4593,*Brexit Vote: It's 'Provincial England vs London and Celts': http://sputniknews.com/politics/20160620/1041626828/brexit-uk-poll-divide.html … via @SputnikInt
4590,"*#Brexit, Identity, and the Rise of the Euro-Celts http://verfassungsblog.de/brexit-identity-euro-celts/ … #EasterRising"""
4591,*@TheLitCritGuy Good speech & too bad people in #UK forgot to be melting pot of #celts #britons #latins #saxons #danish #goth etc #Brexit
5,*@UKIPNFKN no-one has yet been able to tell me what the benefits of #Brexit are. I don't think anyone knows! Lol
4597,*“England seems to be stumbling towards a national independence it has scarcely even discussed” http://gu.com/p/4yj65/stw 
4594,"*#Brexit.eers argue Britain should remain an ethnically pure mishmash of Celts, Romans, Vikings, Anglo-Saxons and Normans "
4595,"*I blame the Celts for taking jobs and housing from the Brythons - what with their blue paint & moustaches. What are you voting for, #Brexit?"""
9,"*Interesting piece, #Brexit could bring large numbers of elderly back to U.K. Because they won't have access to medical care. Celts pop up to """
3096,*Another fantastic England win #worldchampions wiping the floor with the celts ... #Brexit #u20rugbyworldcup
3707,*Rude awakening! #Brexit's going down!
4599,"*@WantEnglandBack @labour @Z_Beeb the celts got here first, then the Romans &the Normans.Don't get me started on those bloody Vikings #brexit"""
3097,*Celts vs Anglosaxons #Brexit 
777,"*https://www.youtube.com/watch?v=l1YmS_VDvMY&sns=tw … via @youtube Tim, the celts and even god want our politicians to #getonwithit #brexit #Article50"""
1219,"*Ireland's opposition leader: Irish “are not going to join the English in their desire to repeal the 20th century,” http://www.irishtimes.com/news/ireland/irish-news/miche%C3%A1l-martin-criticises-british-for-backward-looking-nationalism-1.2875829 …"""
4596,*The national media doesn't realise England will end up breaking away from rest of UK on BREXIT - as we Celts remain  
779,"*#zeeJLF Day 3/4: Civil War, Magna Carta, Brexit, Sykes-Picot, Jack Ripper, Girl Child, Celts, & Hist. Fiction. So many notes! #JLF2017"""
778,"*Right #Brexit decision from SC, but I wonder what the Celts will think about lack of consultation."""
2374,*I don't get why the Welsh voted for Brexit. Why cut off their relationship w fellow Celts in Ireland & France in favor of Saxon domination?
3099,*In 2 minds about tonight's football. My son's Wales v my dad's NI. Euro-Celts V Brexit-Celts.
3709,"*@bardsblond I hope that brexit leaves the EU stronger, and better governed, and the celts happily jump in"""
6086,"*@kevinfraser69 @Celtic_Vines @scottishlabour we fought to protect people's jobs , services. U know like Labour/Tory/SNP all against Brexit"""
1889,*Today is the 950th anniversary of my family’s arrival in England as illegal immigrants and I still don’t feel welcome. #Brexit
1888,*I'd send you back @jamesblunt you and the Anglo-Saxons and the Jutes and the Danes and the Celts. England for the Beaker People! #Brexit 
1887,*No Dogs
1886,"*We have so many idiots we have to contend with in British politics but this woman is going for the gold, hurry up and vote and lose again. """
3700,*@IainDale This referendum is less about the EU and more about Britain. The Celts and Gibraltar did not vote Brexit. Wars need borders.
1884,"*@Labour_Celts So by your logic, your Brexit UK will have NO EU trade? Explain, please."""
1883,"*Possibly the most surprising outcome of #Brexit, is that all the Celts can smell blood. Some are slower than others but reacting nonetheless"""
1882,"*Brexit means Brexit,the United Kingdom is the United Kingdom.Celts will dae whit they're telt! What a winning formula."""
1881,*Fintan O'Toole in superb form on Ireland's response to England's #Brexit identity crisis. 
1880,*Celts Unite! The chronic and pathetic reaction to Brexit shows our English friends at their worst; and they don't even know it!! 
6099,*@Yorkshire_Hero #Brexit
2377,*Wales. All the yes... Come join the Isles of Awesome with the rest of the Celts! #WALBEL #EURO2016 #Brexit
6098,*@SkyNews @joncraig #Brexit
2370,"*#Brexit good, good, good... Celts could yet save UK from pointless self-immolation. """
2371,"*Scotland, Wales and N Ireland could demand vote on Brexit terms http://ebx.sh/2alZfQr """
4589,*#Brexit backers in #Cornwall show that money can’t buy #EU love https://cards.twitter.com/cards/18ce54asokj/1vftq …
2372,*@BarryAnderson_ 
3705,*Scottish #indyref2 dominates online conversation as UK reacts to #Brexit
4585,*More surprising?  Celts taking Jaylen Brown at 3 or @lindsaylohan debating #brexit #NBADraft
4584,*Can't believe Brexit has fallen this far. Celts gotta scoop him up at 16
4587,*The Cornish can't be trusted to defend UK. 1000-years on & the feuding Cornish Celts still haven't assimilated with Anglo-Saxons! - #Brexit
2373,*My speech last week on the economic consequences of Brexit is now up on You Tube: http://ln.is/gR3RW  via @Labour_Celts
