Number,Tweet
83718,*@meinSimon Gute Idee. Und die Walisier mit. Celts hv no probs with EU
88442,"*@cobalto De tanto ouvir eu sei, até hoje, a ordem das músicas em """"Shepherd Moons"""" e """"The Celts"""". :)"""
83719,"*Celts, Romans, Countrymen, lend me your EUers! Angland can eat its #EUspeech, keep social democratic Celtopia in EU: http://wp.me/s2YVZe-celtopia """
81839,*Croeso nôl i'r Fêl i @gerwynreu a Gethin Fôn Williams - diolch i Talysarn Celts a @CPDLlanberis am eu cydweithrediad #cmonyFêl
81838,*Cernunnos comes to us from the Celtic culture. He was worshipped by the iron age Celts all across Eu http://pinterest.com/pin/412712753323580434/ …
81833,*@RNN_Yorks @bisgovuk More money for Scotland then. England could have done with that £700m of EU cash diverted to Celts last year.
81832,*@Lonesome_Dave No Tory MP complained about Cameron diverting £700m of EU cash away from England to the Celts last year.
81831,*@Warnaiz_ ADD NO SKYPE celts.pvp eu fiz uma skin pra vc(NAO VOU FLODA)
81830,*#scottishpremierleag 'Flattered' Lennon is focused on job at Celts (The Daily Mail): Share Wi... http://bit.ly/1h84DPq  #football #sport
81837,"*@pperrin Most Scots are Anglo Saxons like us, few celts left, colonised later by Irish Catholics; next by the EU!"""
81836,"*@OldOswestryFort fascinated by talk tonight at OBHAG, who were/are the Celts, united EU culture or on the atlantic edges? Relevant to UKIP?"""
81835,*@hoddles10 £700m of EU cash intended for England was siphoned off to Celts in 2013. Same old story. @Conservatives @UKIP
81834,*01 coisa é fato: não vai ser com os Celts tankando desse jeito que eu vou começar a curtir basquete.
3024,*@Labour_Celts NO!  Labour ABSTAINED on EU SM access vote at Holyrood. SLAB DID NOT support this SNP motion.
3023,"*@RobAllan4 No there was an amendment to have access to both markets U.K. (Biggest), EU (3rd Biggest). SNP refused amendment! #FACT"""
3022,*The latest The Angy Daily! http://ln.is/paper.li/angusde/X41MP … Thanks to @Labour_Celts @RichesOliver @Ned_Donovan #eu
3021,*The makers of Ferrero Rocher have paid no UK corporation tax since 2008
3020,*Bloody outrageous. The international community & EU should have countered this sort of tax abuse about a decade ago. 
27305,"*@bardsblond i think even the celts, with all their prideful intentions, will wait to see what happens to the EU before jumping off."""
27304,"*@bardsblond I hope that brexit leaves the EU stronger, and better governed, and the celts happily jump in"""
526,*@Labour_Celts @HotelCaliforn20 But leaving EU is great? You've still not answered my 1 simple question
27306,*@stubbornella have the Celts remain in the EU :D
27301,"*Independence: It's already started, Celts on the march after EU result """
26259,*@GordBolton It looks like those R1A Slavic folks have been in Ukraine for at least 8000 years. B4 Celts came to EU 
522,"*@HLSpaghetti @Hibs2152016 putting up a border certainly won't help . Neither will a separate currency , rUK out EU etc"""
27302,*Sinn Fein calls for referendum on a united Ireland after Brexit: http://bit.ly/28Pz9kL  
83714,"*buybuy.eu Shorthanded Celts fall, 97-91, for 8th loss in 11 games - Comcast SportsNet New Engla... http://bit.ly/12scDYp  Online Auction"""
83715,"*@CelticsDaDepre @luizrogerio @Mathyavelli Eu acho que ambos se aposentam, pq o Pierce não quer participar de uma nova reconstrução no Celts"""
83716,"*Photo: Ainda não vi o preço dessas #gracinhas, mas eu gostei delas! #Druids #AngloSaxobAge #Celts... http://tmblr.co/Zw0KEydc2ors """
83717,"*@Elin_A_Roberts EU : Celts in, AngloSaxons & multinational English out? #Indy"""
27309,*EU referendum: Provincial England versus London and the Celts 
27308,"*@latikambourke the bloody Celts will keep us in EU. Then Eng will demand an Eng parliament, so Eng can have its own a ref to leave the UK!"""
83712,*@vitorianervo Eu queria o The Celts. Não tinha ele na loja. E ainda vi o Eden e o A Winter Symphony da Sarah. Fiz piadas da cara dela.
83713,"*@mateusmenegatti eu aposto no Celts em 7 jogos, e ganhamos ou o segundo ou o quinto da serie"""
88438,"*Como previsto por mim, Celts levaram a série e os Cavs tb devem levar. Só falta os Spurs para eu ter 100% de aproveitamento na noite"""
88439,"*@danconstantini Cara, por incrível q pareça eu sempre usei um livro de AD&D chamado """"Celts Campaing Sourcebook"""" :-P"""
72264,*Thats paradox of SNP - they love EU & up 2 40% Scotland's laws created in EU. So why u pro EU? Cause oor Nic said so https://twitter.com/greenbhoy1967/status/726189626923294720 …
72265,"*@GreenBhoy1967 @Labour_Celts @hamiltontim88 funny how SNP are campaigning with the Tories to stay Better Together with the EU, funny that!"""
72266,"*@BartinMa1n @Labour_Celts Out of interest, do you think we should be independent from the EU @BartinMa1n ?"""
72267,"*E eu nem vi, mas meus Celts empataram a série? Do jeito que a Eastern Conference tá fraca, duvido nada que eles joguem as Finals contra GSW."""
72260,*@LisaMuggeridge @wildwalkerwoman the penny may drop amongst the English soon enuff #Celts much more #prescient albeit EU flagsuckers
72261,*Good stuff. Keep at it. SNP law is a disgrace & one of the most illiberal laws in EU. #AxeTheAct
72262,"*@Labour_Celts don't be shocked. I've written to my MSP & NS telling them how poor OBA is, and I've stated it on here many times. But in..."""
73761,*YouGov poll shows EU referendum as Provincial England versus London and the Celts as per stereotyping 
108,*@astro_trader @Amanita_virosa1
109,"*Many EU states are looking 4 ways 2 get the hell out of the failed Eurozone currency, but some in SNP are wanting Scotland to join.  """
102,*@LibidoDominandi the Celts love the EU bcz they get all the gibs and few migrants. That will change.
103,"*@palhacodanfl Mas aí fica difícil... não torcer pro pats eu até entendo, mas o Celts ??"""
100,"*Go Scotland. Wouldn't it be wonderful to see our fellow celts independent of the Brits, and a fellow member of the EU """
101,"*On an independent Scotland my taxes will no longer pay for illegal Wars, nuclear weapons, subsidies for the 'wealthy', corporations, HS2 etc"""
106,*Well the U.K. Is breaking and NI & Scotland will stay in EU! Let's start a union of celts with free trade between and show how it's done!
107,*http://news.sky.com/story/sinn-fein-cuts-dup-advantage-to-a-single-seat-in-stormont-elections-10789255 …
104,"*@georgegalloway @Labour_Celts Here come the SNP sovereignists. Been quiet since early 80s. Not in EU, own currency, tweed etc."""
105,*tem um som no começo de the celts q eu penso q vai começar LA FESTA APPENA COMINCIATA È GIÁ FINITA na versão do roberto carlos
73760,*So much for a No vote being the only way to secure our EU citizenship eh Jim? @GlasgowMurphy  https://twitter.com/Labour_Celts/status/713700674920443908 …
80119,"*@A_Liberty_Rebel What I gather from your tweets is that it's ok for Brits to hate the EU but not for Celts to """"vicerally hate"""" the UK..."""
80118,*@Close2N54 @OhSabrinaTran @The_Avitus @poopi @OnSightsp @PickCincy @PanthersAnon the celts been dying since Roman times
10387,*@Labour_Celts @iainmacwhirter @NicolaSturgeon we had a referendum to stay in the Uk. EU ref was a Uk vote. No need for anyone to back SNP.
10386,*@Labour_Celts @iainmacwhirter @NicolaSturgeon Would love to know when Scot became such lovers of EU. Must have slept through that one. 
10385,*Is this the start of the end of belief in democracy?
10384,"*Brexit + Trump is the start of the Perfect Storm. Force 10 forecast for England; Celts North, EU South, Russia East & the US of A West! """
10383,"*Watch out @PaulWheelhouse @scotgov, the Celts won't be backing down - ever! #BanFrackingNow cc/@mac_rhona @Broad_Alliance @Notofracking"""
10382,*The latest The Angy Daily! http://ln.is/paper.li/angusde/mSSUT … Thanks to @Labour_Celts @stvharry @GeorgeFoulkes #brexit #eu
10381,*well now we have Brexit lets have Engxit & leave the Celts to fend for themselves within their precious EU.  #Engxit
10380,*@DrScottThinks @Labour_Celts 
88441,"*@lilianstos Tou gostando mais de VC agora que falou que torce pros Celts.  Eu tb, desde 1987...rs, beijos"""
88440,"*Os jogadores que eu mais odeio/odiava.....1. Tedd Gin Jr. 2.Roger, ex-corinthians, 3. Tony Allen, Celts 4. Jack Clark ex-Red Sox..."""
10389,"*@Labour_Celts So by your logic, your Brexit UK will have NO EU trade? Explain, please."""
10388,*@Cafc_addick96 The Ancient Celts said they want all you Saxon/Norman Cunts to fuck off back to mainland EU where you came from.
6,*Eu <3 The Celts de Enya http://www.deezer.com/album/383269  @DeezerBrasil
77018,*@Labour_Celts How about EU let Portugal sort this out first? An intervention at this stage would be worse than not.
77019,*This is astonishing stuff from #Portugal. Democracy has just been axed & the majority ignored. All in the heart of EU.   #PortugalCoup
77016,*@aethelflaedfan @AlcuinsLibrary @holland_tom Celts drawn into battle followed by Marxists & EU for mysterious reasons #stirringhotcoals
77017,*@JamesMcLeary @Cruithintuait  @LabourOutOfScot #Bettertogether didn't fail thankfully. #oilprice #currency #eu #blackhole #solidarity
81479,"*UKIP disagree with an EU, created by UK universal suffrage? Yet agrees with the British union, created by... "
81478,*@krzyszto7wrobel @Europarl_EN @EU_Commission The Picts & the Celts ! The Romans never came further North than Hadrian's Wall.
81473,*had a rant about the germans on f-book yesterday their history of domination from the celts Saxons Kaiser hitler now EU wiped free speech NO
81472,*@blog_supplement u hd mentioned this re G/celts;wonder why eu has clear IE archaelogical indicatns whreas bhrt is poor despt high popltn
81477,*Ever since the Black Death the Celts have had little say in this country. Where did it come from? #EU @AndrewJStilton @oldfirehazard
81476,"*#WhyImVotingUkip because these EU cheesemonkey Romans, Saxons, Normans and Celts are took all the good jobs away from true Brits!"""
81475,*[EU/FR] La team Celts: http://www.twitch.tv/teamcelts#314 
81474,*Eu sei que o Melo no Celts seria baita mas não gosto dele então não vem não
87524,*eu quero baixar o CD The Celts da Enya mas eu não sei procurar isso não! só a @nanmafra que sabe
82577,*Quinto jogo dasérie e nenhuma TV pra eu ver o Celts. Que fase.
82576,"*If the Celts voted to stay in #EU & England voted to exit, would it be fair for a large state to force its will on smaller ones, Dave? #PMQ"""
82575,"*Eu amava o cd Caribbean Blue e Celts da Enya, ouvia pra caramba quando pequena. Relembrando aqui ~ http://www.youtube.com/watch?v=DZyRCeADOHE …"""
82574,*Eu só queria saber uma coisa: Quem tocou as harpas do The Celts? A Moya que não foi.
82573,*Eu e a minha péssima mania de escrever Celts ao invés de Celta.
82572,*Acho que eu sou a única nessa cidade que conhece Orthodox Celts.
82571,*@DHgovuk How can the #NHS better focus on..managing long-term ..? < By not diverting £700m of EU cash from England to Celts. @Conservatives
82570,"*@IamAustinHealey Austin, the sooner England leaves the EU the better. We can leave the celts with bankrupt Brussels"""
1,*So #NIreland could take a shortcut back into the #EU by joining a #UnitedIreland! 
75897,*@IanScottFraser @Labour_Celts my only warmth to EU is that it protects us from worst excesses of torys
86188,"*Ouvindo Orthodox Celts e relembrando, nostalgicamente, a Irlanda que eu nunca visitei... (Veia poética mode - ON)"""
86189,"*@BallesCourbes Ouais je l'ai vu, pas eu le choix de verser une larme... Les Celts auraient gagné au moins 3 autres championnats avec lui"""
86187,*@Snedrico come on the celts! It's on forum.wiziwig.eu
75898,*@marktracey1975 @Labour_Celts the EU is moving to ever closer union with more central control and the SNP are enthusiasts. Hypocrites!
75899,*@marktracey1975 @Labour_Celts strange how a so called nationalist party wants to cede even more power to the EU and that is not limiting!!!
75140,*@dailypolitics SCOTLAN & WALES to form NEW UNION within EU BLOCK with IRELANS to form UNITED CELTS. ENGLAND out .CIVIL WAR in ENG with YOUNG
75141,"*@victorludgero se eu fosse ele ficava no celts pra jogar, pq no barca so jogaria se alguem do msn se machcasse"""
75142,*Eu <3 Enya / The Celts http://www.deezer.com/track/65728157  @DeezerBrasil
26265,*@DerSchwarzBaron Majority voted Remain. So remain in the EU. I'm tired of the bigotry and intolerance of the Celts to be blunt.
26264,*@kyojitsurekishi 連合王国 #EU離脱、#スコットランド は #EU 残留か- Y!ブログ http://blogs.yahoo.co.jp/itouk_monogatari_rekishi/40059549.html … 
26267,*If only the biggest recipients of EU cash had the nous to vote remain. Cymru and Kernow. I always thought Celts were smart....
75143,*@marktracey1975 @Labour_Celts so you don't believe in Independence at all. By the way last time I looked the EU  is dominated by the Right.
26261,*Fellow Celts ~ next stop Manx? (oops! Not EU member) and Cornwall? (oops! 56.5% leave)  https://twitter.com/biggfaethebigg/status/749174544498298880 …
26260,"*I love #isl - my dream #uefa2016 final would be Vikings v Celts, but that's not v likely now. All #EU (for now) teams in semi-finals."""
26263,*@AidanAodhan Surely EU feels like a relief compared to Westminster for some/many Celts. England thinks it is the UK. Clearly not the case.
26262,*@riddleben @georgegalloway Polls are you joking? 
26269,*Tiocfaidh Ár Lá!
26268,*Cernunnos comes to us from the Celtic culture. He was worshipped by the iron age Celts all across Eu http://pinterest.com/pin/316026098835525850/ …
72255,*@BrahinSeer @stevesayers1 @WoolfordEuan @Glesga75 @Labour_Celts  Why do U assume I want to be part of the EU and EU don't dump nukes on me.
72254,"*#Brexit Remember that Celts, Romans, Angles, Jutes, Saxons, Vikings & Normans were all EU migrants were all pesky immigrants from Europe."""
72257,"*grd respect pr croyance(liée à la Nature)d ns ancêtres avt guerr romaine+inquisit relig(EU=Celts,chrét,juif protest) """
72256,*The Rise of the Celts and Britain’s Doom http://katehon.com/article/rise-celts-and-britains-doom …
72250,"*began 500BC Celtic Eu -reached Ireland.Celts in #Ireland divide into 150 kingdoms pic preserved victim """"Crogham man"""""""
72253,"*""""We are Celts. No one tells us what to do""""!! Cornwall’s Brexit backers show that money cannot buy EU love: http://on.ft.com/1Oz7xlO  via @FT"""
72252,*Der Keltenfürst vom Glauberg #Kelten - The Celtic Duke of Glauberg #Celts #Archaeology #History #Hessen #Germany #EU 
72259,*@NMcCrae the irony being of course that most of the anti EU people are either Germanic or Celts by decent. Forza Europa 
72258,"*Pour @pierremoscovici; """"l'Europe n'est pas chrétienne, je ne crois pas aux racines chrétiennes de l'Europe, l'Europe est diverse"""" #SadiqKhan"""
89851,*To escutando notoriuos big album read to dye!!...das antiga.....daqui a poco eu vo da um role la no THE CELTS!!
89850,*to indo pro THE CELTS !! MAIS TARDE EU VOLTO! TCHAL GALERA!!
74434,*when USA open the door 4 Turkey in Nato and seduced EU to open its gates 4 Turkey the leted in the devil wolverine but brave celts resists
74433,"*anyway- when JULIUS (not augustus you sillies!) invented """"JESUS"""" was to remind 'now mixed w/ gypsy-hindu EU that 'jews' were 'celts'(WHITE!)"""
74432,*In @spectator. Worse thing we can do is adopt cruel blame game 4 refugees. But EU/UK must focus on integrating them. 
74431,*@OAmidzic @Dzejmison dobri ogi. Imam  rodjak a tvog  I men jaka u  #busovaca. Srbi  su  #celts #ortodoxCelts #belfast #BeverllyHills #usa eu
74430,*Peter Kellner: the EU referendum is provincial England versus London and the Celts – http://y-g.co/1Pt6ZYc 
77025,"*@johnpmcdermott 100% And here is some evidence. Both SNP campaigners creating """"fake"""" accounts so England says No 2 EU """
77024,*@MichaelsBetter @Labour_Celts voted snp once. Still waiting on Corbyn factor hitting scot lab. Grown up debate on EU and devo a start.
77027,"*We need a people’s railway - publicly owned for better & more efficient services, proper integration & fairer fares """
77026,*States all over EU control railways & put people before profits.That's what @jeremycorbyn will do #Jeremy4PM #Labour
77021,"*@iom_soc_protect If the majority vote is for leaving the EU then the whole of the UK will leave, not just England. #skypapers"""
77020,*Celts are going to vote for England to leave the EU - the finest democratic achievement since US independence! 
77023,*@Labour_Celts @blairmcdougall Do these twats not remember being told that Indy Scotland wouldn't get automatic entry to the EU.
77022,*Institute of Directors urges Jeremy Corbyn to back EU reform - http://FT.com  http://on.ft.com/1LWkzCi  via @FT
77029,*Tim o dan 12 #Celts wedi curo 3-0 yn erbyn Llanrug heddiw yn eu gem 1af un yn cynrychioli'r clwb! #Ymlaen #CeltsBach
77028,*@MichaelsBetter does @NicolaSturgeon actually want Eng 2 vote No 4 EU?Despicable SNP members R creating fake accounts 
7,*Roughly translates as when the celts do what the English want.  https://www.theguardian.com/politics/blog/live/2017/mar/27/eus-chief-brexit-negotiator-warns-of-distinct-possibility-uk-will-leave-with-no-deal-politics-live?CMP=Share_iOSApp_Other …
3018,*@StFilansDream @bobjlawrie @AngusMacFergus @nickeardleybbc @BBCScotlandNews The Summit was a big story across the EU. Celts all absorbed.
3019,*Eu <3 The Celts de Enya http://www.deezer.com/album/94974  @DeezerBrasil
3012,*#SNP aren't good at numbers - but even they can't deny that £48.5 bn (trade with UK) beats £11.6 bn (trade with EU) http://blogs.spectator.co.uk/2016/12/scotland-nothing-gain-staying-single-market/ …
3013,"*@Australiaunwra6 I'm sure the Celts of Britannia expressed similar concerns, trying to keep all the EU Saxons, Vikings, Normans out :)"""
3010,"*@kazbaa @mrmarkmillar Just as the EU is somewhat peeved with the UK post-Brexit, so might rUK be quite justifiably peeved with Scotland. 1/2"""
3011,*@mrmarkmillar @Labour_Celts does the UK aim to stop trading with the EU? Cause that would be pretty fucking mental
3016,"*@LairdFubu42 We are celts, pict's, viking's, eu citizens, Indians, Pakistanis, etc  Civic Nationals no less."""
3017,*@whitty0702 
3014,*@LeanneWood Thriving EU countries have a native language. A country without its own language is one without its own soul. Arise the Celts
3015,*@lornarichardson Book out next year has chapter on nationalism and ET origins. Iron Age v rich in later pol imaginings- paper on celts/Eu
27316,"*@jimsrob Yes the celts are sensible when it comes to the EU, Looking like the English blaming many of their problems WRONGLY on the EU Jim"""
27317,*@Paul1Singh @Smithy0364 maybe London could have a referendum to leave England? & it and the Celts can join the EU?
27314,*@MsMottram @scotsdiaspora Little Britan would become little England as all the Celts would vote to drop out and rejoin EU.
27315,*@dmsj7272 National identities are fluid. What are the British? Mix of French German Scandanavian Celts Angles etc. They are already the EU 
27312,*@RaynorLewis @BBCNews Oh it will...each Nation in UK will be free. Celts can survive Westminster BUT CANNOT SURVIVE EU!
27313,"*Brexit, Identity, and the Rise of the Euro-Celts: EU law not only protect fundamental rights and freedoms, bu... """
27310,*@DefenceGirl wait til England votes to leave the UK after you Celts force us to stay in EU
27311,"*@mePadraigReidy oh yes, someone on my mate's FB was saying that the invasion of the Celts didn't work out so neither will the EU"""
27318,"*British democracy in action. Anglo Saxons, Celts, nerds & others fight with water cannons on the Thames #UK #EU """
27319,*Nigel Farage and Sir Bob Geldof are on boats on opposing sides as EU referendum campaign takes to the River Thames: http://www.bbc.co.uk/news/uk-politics-eu-referendum-36537180 …
73759,*With Scotland having a deficit over 9% - the EU would tell us to get lost. They don't need another Greece! 
73758,*UK EU split of London and Celts v the Provincials bit like US split of Big Business and Liberals v. Grass Roots? 
73753,"*qdo eu tinha 4 anos, a única coisa que me fazia dormir era colocar the celts da enya inteiro 3 vezes pra eu me acalmar e pegar no sono"""
73752,"*@johnsmclean @Labour_Celts To be fair, places for Scots/EU are ring-fenced by Scottish govt, so can't be used for rUK/int students."""
89852,*@cali3d Yeh I heard EU politics are making their way to the Euro. Sry Ireland congrats Denmark. Damn I gave the Celts bad luck :(
73757,*@Ulf_Fenisc @EnglishGoose maybe they just know England doesnt want to be a slave to the EU. Unlike the weak-willed celts!
73756,"*@gibblegbble @Labour_Celts @georgegalloway hence why my preference is inUK and in EU, Kezia asking what options if UK out of EU"""
73755,*@gibblegbble @MartinTheJag @georgegalloway Scotland's position in UK so much more vital than EU. Trade is 1 example 
73754,*Comrades weighing up what's more beneficial 4 Scotland. 
81826,*[EU/FR] La team Celts: http://www.twitch.tv/teamcelts#5563 
81827,*@ad5red @SatCom_Ready   When serial liar Fony Bliar became PM. he set about the destruction of England to pacify the Celts and the EU.
81828,"*@littlesam9845 @UKIP @Nigel_Farage are descended from jutes, angles & Saxons, Celts etc. Most of us have had enough of the EU."""
81829,"*Se um dia eu casar, no meu casamento eu só entro ao som de The Celts, como no casamento da minha prima."""
84928,*@deililly Is that some EU deal you crafty celts have finagled?
10390,*@austingaughan90 @kelbard Yip Sturgeon standing side by side with Tory Amber Rudd in the EU debate. 
10391,*Leaving UK for EU will hurt all our pockets. Leaving UK export market worth £43.5 billions per year 2 join another worth only £11.6 billion? 
10392,*@champs5IAR @PolhomeEditor @Labour_Celts Quite. But the EU only takes 15% of Scotland's exports; the UK takes 64%
84929,"*@fascistCOW It's not """"mother England"""" the English are Saxon invaders the Celts hate us rightly so and want to leave. they want to stay in EU"""
10394,"*We have so many idiots we have to contend with in British politics but this woman is going for the gold, hurry up and vote and lose again. """
10395,*Cafodd Tryfan ddiwrnod wrth eu boddau yn dysgu am fywyd y Celtiaid tra yn ymweld a Melin Llynnon.Tryfan class loved learning about the Celts 
10396,*@BennyFitzscroun @stevesayers1 @arennie44 @Cyril_Matvech @bill_macbeth Celts traded EU & world 4 1000s years.Be damned if WM will stop that
10397,"*@classicmasher @georgegalloway @Labour_Celts it's a different ball game, many voted no to independence because of the #EU #Independence"""
11,*So @Labour_Celts - any chance you can explain your ongoing ultra-unionist support for Brexit & leaving EU? 
10,"*@HLSpaghetti If Brexit risks 250k jobs, independence risks 1 million jobs . The UK Market 4 times bigger than the EU! """
13,*@ThorfinnJohnst2 SNP didn't win a majority . No mandate. Over 2million voted to remain part of UK. The UK voted to leave EU. #democracy
12,"*@royrodel1 @spotthedog67 @GOVUK @Labour_Celts @kezdugdale @scottishlabour @OfficeGSBrown I want a Fully Indy Scotland , Out of UK. EU & NATO"""
15,"*@Labour_Celts Other issues remain that mean some people want Scottish independence. The EU isn't the only issue, it is an additional one."""
14,*@ThorfinnJohnst2 Nonsense. A third of SNP voters voted leave ! Plus Sturgeon now not committing to joining EU! Go figure !
17,*@DekyGHWF @Labour_Celts @LiveEUDebate if you had vote leave in 2014 you would be out the Eu now. & more ppl vote to stay in UK than the eu
16,*@stoptalkingBS89 @Labour_Celts @LiveEUDebate in your opinion. Things change. Had two elections and EU ref since 2014. Time to ask again.
19,*@stoptalkingBS89 @Labour_Celts @LiveEUDebate seems reasonable. If UK govt get deal with EU this will apply to indy Scotland in EU too then?
18,*@stoptalkingBS89 @Labour_Celts @LiveEUDebate how so? Mandate is to keep Scotland in EU.
83725,*@HyCy85 we dont have a celts branded 1 up. But we sort of have one up. Search eu 404 and youll see @domuk99 @404Games  server up.
83724,"*@rattlecans if they go back far enough its Africa - Celts central eu, and the best the Angles and Saxon - Germany - i love the irony there"""
84931,*[SPL News] Kayal sure Celts can compete at home and on continent: Beram KAYAL has no  concerns about Celtic’s Eu... http://bit.ly/vDhmAr 
84930,*The Celts: A History: The Celts were one of the most important population groups to spread across the ancient Eu... http://amzn.to/uJLp0c 
84933,*a preguiça de mecher no celts e tanta que eu to batendo no coitado  kk
84932,*@sandalo Enya é bom né? Amarantine e The Celts são os álbuns que eu mais gosto.
84935,"*@pacotourvel @JoacoIvancich @tobipejkovich EU, YO SOY DE CELTS BOBO"""
83727,"*Agrāk cieņā un godā celts, bet šodien pelts ... Spānijas bankas ... The EU Smiled While Spain’s Banks Cooked the Books http://bloom.bg/LIvHX5 """
322,*@Labour_Celts So the trade arguments that UK Gvt use in relation to ongoing trade with EU won't apply to Scot trade to rUK?
323,*@Labour_Celts Y do u unionists have 2 make everything a choice? Why not continue trading with rUK while remaining in EU? Best of both worlds
320,*If Russia implemented a sickening Muslim ban like USA's Trump did - UK & EU would be pushing 4 economic sanctions
321,"*@elainesmithmsp @Labour_Celts After rising racist attacks on EU immigrants post brexit, its important to remember 6 million Polish victims, half Jews and half christians."""
324,*@HLSpaghetti What's the most important market ? UK market or EU one ?
83721,*@smufaro firstrowsports.eu is good. I live in California and can always get my Celts/Pats games on there
83720,*BOS 38 x 34 RT: @JP539: @celtics_brasil Os Celtics empataram?? WOW!!! \o/ Eu saí de casa tava 17-9  para Houston. Let's Go Celts! #NBAnaESPN
83723,"*Ditch, the Celts and the EU to improve the English Bottom Line... http://fb.me/1PuVKFwTl """
83722,"*The wretched EU is destroying the British race and culture ( despite them also being Saxons, and some of them Celts )"""
26266,"*Son if Scotland, Northern Ireland and Ireland join together to remain in EU, can we call it the the United Nations of Celts?"""
75136,*@Epiknezz748 @CeltS_Gaming @jmschroder EU bruh
82560,*[ENG] [EU] [CAM] | Celts COOP Server | Fancypants | http://Fancyclan.com   | HQ 60 FPS | #375 I: http://www.twitch.tv/jayhadley1#2395 
82561,*Celts yacking on #newsnight that UK must stay in EU. The English don't want to be dictated to by Celts who deliberately ruined England.
82562,*Care home costs are free in Scotland because @Conservatives @LibDems diverted £700m of EU cash from England to Celts @BBCNews @WNSNews
82563,*[ENG] [EU] [CAM]  | Celts Server of AWESOMENESS | Playing with viewers | HQ 60 FPS | #367 I: 
82564,"*@kriten The Norse, Goths, Greeks, and Celts? My EU history gets a little fuzzy that far back."""
82565,*Eu acordava com The Celts.
82566,*Neglecting the North will lose Dave the Election http://dailym.ai/162YcFW  via @MailOnline £700m of EU cash was diverted from England to Celts.
82567,*Ail dim yn colli eu gem cyntaf yn yr ail gynghrair Caernarfon a district yn erbyn Talysarn Celts o 6 gol i 2! Y ddwy gol gan Bryn Humphreys!
82568,"*@uponacloud time were almost exclusively German. Of which you were apparently a part. Celts survived in 6 regions, none in the south of EU"""
82569,"*@Vowlenhart Mas eu gosto muito, principalmente as que tem a voz mesmo dela, tipo Trains and Winter Rains. Tem umas tipo The Celts que seila."""
87519,*Acreditem eu tinha(tenho ainda) aquelas fitas de música que eu ficava indo e voltando só pra ouvir The Celts. 
83728,*Ilemi.eu RT @tyla_mitrano: Does the celts game stream live online?
87512,*The Healing Power of Celtic Plants Healing Herbs of the Ancient Celts and Their Druid… http://goo.gl/fb/7csSu
87513,*@Wyrdtimes Knock the Celts off one by one...support a unified Ireland & let 'em end up subservient to the EU..so much for their independence
524,*@Labour_Celts @IsThisAB0t Those figures don't include how much/many Scottish goods are exported from English ports to EU and rest of world
525,"*@ShabbierChic @Labour_Celts Why? Why is that it? Not leaving EU was a big part of BT campaign! Ah lying politicians, that's acceptable??"""
27307,"*How to lose the Celts, a guide in one tweet:"
