Number,Tweet
8835,"*The votes are different by 999,999. This is only adding to the historic value of this vote. #brexit https://www.instagram.com/p/BHBfXZIhiQo/ """
8834,*Brexit sounds like the name of a Celtic warlord that Caesar crucified during the conquest of gaul in 54 BC
8837,*@Caesar_ViaosNus     #Brexit
8836,*Happy #IndependenceDay UK.  #Brexit
8831,*Will Caesar chicken raps still be part of your meal deal for £3? @Tesco #brexit
8830,*Lijkt wel alsof de pers verdrietig is over de uitslag van referendum #wtf #Brexit
8833,"*@LoneVaultWander Will we still have to vote whether to side with the NCR, Enclave and Caesar's Legion in this MMO? #brexit"""
8832,"*O judgment, thou art fled to brutish beasts, and men have lost their reason! - Julius Caesar #Brexit """
14499,*FX Market Chaos Signals Brexit Risk Surge Post-Belgium: The markets' various indicators of 'B... http://bit.ly/1ZonyMx  #finance #market
14498,*Bearish British Pound Bets Hit Record High As Poll Shows Brexit Most Probable: The campaign f... http://bit.ly/1VElpMw  #finance #market
14493,*Guess Which Major Bank Loses The Most From Brexit?: Banks have been lobbying intensively agai... http://bit.ly/1V4J4a7  #finance #market
14492,*#Obama Tells UK 'Reject Pessimism and Cynicism' http://ow.ly/3zFt3b 
14491,"*Dear Caesar, #Brexit is a move to do just that. Optimism that will find better way to make their own way in world """
14490,"*Linking #Shakespeare400 to #Brexit, a spookily pertinent line from Julius Caesar:"
152,*The latest Carper Ape #Falklands! http://paper.li/caesar_ape_city/1399855406?edition_id=b9151be0-d333-11e6-9152-0cc47a0d1609 … #indyref #brexit
14496,"*so... I've got to stay in EU coz it's """"good for business"""""
14495,*@Melonhead999 Pay Caesar the coin with his face on it. Jesus wanted Galilee out of Roman control. Vote Leave #Brexit
14494,*... Looking at you Boris #brexit #panamapapers #Caesar
1199,*Japanese Stocks Tumble As USDJPY Plunges To Post-Brexit Lows: Following last night's disappo... http://bit.ly/2aPI4GH  #finance #market
1198,*I scored 29 out of 30 on From Caesar to Brexit: The English History Quiz 
14497,"*@TheMockneyRebel @guardian Wow, Erdogan is demanding Caesar Worship from EU members. Time for Britain to leave the EU. #Brexit #frexit"""
1193,"*EU Banks Prepare For """"Economic Nuclear Winter"""" As Brexit Blowback Looms: While some European... http://bit.ly/2c4ouDY  #finance #market"""
1195,"*In """"Victory For Eurosceptics"""" British PM Will Begin Brexit Negotiations Without Parliamentar... http://bit.ly/2boXoWG  #finance #market"""
1194,*Theresa May to trigger ARTICLE 50 without a parliamentary vote… It’s about time! #Brexit #UK #tcot http://scl.io/qlag57Eu 
1197,*E.U. Chief Says ‘Borders Are the Worst Invention Ever’ #Brexit #tcot http://www.lifezette.com/polizette/eu-chief-says-borders-worst-invention-ever/ … via @LifeZette
1196,"*EpiPen-demonium Drags Stocks To Worst Drop Since Brexit: Janet """"Stallone"""" Yellen better not ... http://bit.ly/2blSBd0  #finance #market"""
1,*Europe is no longer safe. #Brexit #UK #Parliament #LondonAttack
155,*From Caesar to Brexit: The English History Quiz http://history.howstuffworks.com/historical-events/english-history-quiz.htm?mkcpgn=005c74b07d67ebcc1653db3d3b6172192a#.WFqeN5_gYqM.twitter …
147,"*""""This Caesar will reflect our current world of western politics, from Brexit and Trump to the crisis in Aleppo.... """
148,*Brexit means caesar
149,"*Caesar salad, Waldorf salad, May non salad #BeetsMe #Brexit #BerlinHasLettuce"""
7829,*Brexit: (Mögliche) Steuerfolgen im Worst-Case-Szenario: Die Mehrheit der Wähler hat am 23. J... http://bit.ly/28WcFQx  #BeitenBurkhardt
7828,"*It's cool, everyone. I've got this. #Brexit"""
7827,*The Real Story Behind Brexit: Gold investors are vindicated.
7826,"*Who Are The Biggest Losers From Brexit?: Yesterday, we warned """"EU is nothing without Britain... http://bit.ly/28WfpzI  #finance #market"""
498,*Trying to apply Spengler to Brexit & wondering if when the £ collapses May becomes Caesar.
499,"*Re: Brexit call in March: as one wise Roman told Caesar: """"beware of the ides of March."""""""
494,"*@s_greenblatt If R3 explains the 2016 US election, which Shakespeare play explains Brexit?  Perhaps Julius Caesar?  """
495,*Yes @matthewcobb 
496,"*Lessons from Rome, The Caesar Trap, #Brexit, Nationalism. Good article by @HowShouldWeVote:"
497,"*@AndresRublev @g_iul_caesar @Uvejeje Y bueno, no es muy fiable, pero en el contexto del Brexit, lo veo más interesado en alejarse de Londres"""
490,*It's apropos that he compared his campaign to Brexit. But perhaps not in the manner he expected. 
491,"*.@realDonaldTrump: """"I don't believe the polls anymore."""" """
492,*From Caesar to Brexit: The English History Quiz http://trib.al/SbHUlT9 
493,"*Asking if I want hummus with my Caesar salad is the POST-BREXIT HELL WE'RE LIVING IN, PEOPLE """
20,"*Four ways to 'render unto Caesar' in the Trump-Brexit Era, by David Baker"
7836,*My terribly provincial and American thoughts on #Brexit. https://goo.gl/7x9Ez8 
12659,*Julius Caesar with Brutus Johnson and Cassius Gove @BorisJohnson #Brexit
12658,"*Brits """"Appalled, Disgusted"""" At Brexit Postal Ballot 'Fraud': """"I am appalled by it. It should... http://bit.ly/1U8dse9  #finance #market"""
1717,"*US Consumer """"Hope"""" Tumbles To 2 Year Lows, 'Rich' Shocked By Brexit: Despite the rip-roaring... http://bit.ly/2afJNS6  #finance #market"""
1716,*@InnerDonald @Tanya_USA @JohnKerry Ha!! The Brits closed their climate change offices. They REALLY can't stand the POTUS.  #Brexit and now..
12653,"*we desperately need to separate church and state.""""render unto Caesar what is Caesar's #Brexit nonsense """
12652,"*Farage Threatens To """"Destroy The Old EU"""" As Marc Faber Says Brexit """"Best Thing In British Hi... http://bit.ly/1YhIKVg  #finance #market"""
12651,*Violence by brits chanting that we're leaving the EU mixed with the news that these fuckers might actually get their way. #brexit
12650,"*@JonathanGunson @BorisJohnson You lie about Brexit then can't even quote Shakespear right. And Cameron is not Caesar, nor Boris, Brutus."""
12657,"*Stocks, Cable Slide On Brexit Poll Surprise: Confirming the trend in bookies' bets, the late... http://bit.ly/1PfVudy  #finance #market"""
12656,*.@Nigel_Farage 
12655,"*Brexit Bounce, Crude Crumble, & Dismal Data Slam Stocks, Bid Bonds & Bullion: Spending rose ... http://bit.ly/281gMBZ  #finance #market"""
12654,*AXA/#Bilderberg de Castries on #Brexit: Better not to face Caesar 1 x 1 like Gauls. 
7,*Petition: 
2594,"*Julius Caesar, op zijn manier een groot voorstander van Europese eenheid, sprak de gevleugelde woorden """"ook gij, Boris"""". #Brexit"""
2595,*Now that the UK voted to Brexit do I have to give up English Cucumbers in my Caesar salad? Or will they lettuce romaine?
2596,*Render unto Caesar what is Caesar's... #Brexit  
2597,*A warning to Gove and Johnson - we won’t forget what you did | Jonathan Freedland http://trib.al/XqVX1h0 
2590,*#Brexit feels like watching the Roman Republic descend into political chaos after the death of Caesar.
2591,"*Post-Brexit Panic Sends Gold, Silver Positioning To Record Highs: Following silver's best we... http://bit.ly/29G11Ib  #finance #market"""
2592,*#Brexit: Ein gepflegter Ausraster britischer Schnösel? 
2593,*#Brexit + #fintech: What happens now?:  The British public recently voted to leave the European Unio... http://bit.ly/29izu16  #FinTech
2598,"*Brutus (Gove) die, nadat hij Caesar had vermoord, uitlegt dat hij dit niet wilde maar echt niet anders kon #brexit """
2599,*The only person benefitting from  this Brexit debacle is #Shakespeare.Foreign press delight in drawing Macbeth/Caesar parallels.Et tu Gove?
2,*We have a political culture committed to chucking the Good Friday Agreement out the window in pursuit of a kamikaze Brexit. What a state.
11,"*Saki predicted Brexit in a story called 'Cousin Teresa': 'Cousin Teresa takes out Caesar / Fido, Jock and the big borzoi.'"""
10,"*Yesterday was the 74th day of the year (74 is important to America) ; Donald Trump, Brexit, & Julius Caesar"""
13,"*Ides of March history lesson, March 15, 2017 +Donald Trump, Brexit & Julius Caesar http://ift.tt/2n0uSUk """
12,*The latest LegalityBandProject! http://paper.li/LegalityBand/1364915319?edition_id=b649ad80-09b2-11e7-bc3c-0cc47a0d164b … #brexit #bigpharma
15,*@mikesteeluk @jimmurphySF @hrw @KirstenPowers they're yours Caesar own them.  just like your European cousins with Brexit take them home
14,*@DanielJHannan That Caesar sounds like the sort of chap who would hail Brexit a huge success before the negotiations had even begun.
17,"*Ash Sarkar on Sky News, Theresa May's Brexit strategy & Article 50 with Tom Slater: http://youtu.be/sTPfdSs_HPg?a  via @YouTube"""
16,"*Catch up with me & @Tom_Slater_ debating Brexit, democratic process & decolonial banter here: """
19,*Kein #Brexit nächste Woche wegen Julius Cäsar? http://arlesheimreloaded.ch/kein-brexit-naechste-woche-wegen-julius-caesar/ …
18,*#indyref2 is in no way similar to #brexit; Brexit forces Scotland out of the #EU against its will. IndyRef2 allows Scotland back into the EU
3979,"*In the aftermath of the assassination of Julius Caesar, the killers fell out and Rome devoured itself."
3978,*@bbcdp The Gove/Boris replay of Brutus&Caesar only fuels public cynicism about politicians post their Brexit Double Act. Regrexit mood grows
14484,*Cable Spikes To 3-Week Highs On Latest BREXIT Poll: With still more than a month to go until... http://bit.ly/1OHFAYV  #finance #market
14485,*Brexit: Microsoft spricht sich für Verbleib Großbritanniens in der EU aus: Der Microsoft-Chef für Großb... http://bit.ly/204T9m3  #tech
14486,"*Margaret Thatcher's 1988 """"Bruges Speech"""" Explains Why Brits Should Brexit: As establishment ... http://bit.ly/1ZXHwxf  #finance #market"""
14487,*BREXIT - The Movie: With establishment scaremongery reaching 11 on the Spinal Tap amplifier ... http://bit.ly/1OqTqio  #finance #market
14480,"*As for Brexit, well, listen to Caesar. He called everyone to their own homes, trusting none."""
14481,*Next week: 300 historians sign a letter condemning Vercingetorix and praising Caesar's crushing of the uprising. #Brexit
14482,*#Brexit The Roman Empire at the death of Julius Caesar in 44 BC and the Roman Empire in 550 AD.
14483,*It's really quite simple: 
14488,"*Establishment Scaremongery Escalates Amid """"The Fog Of Brexit"""": Following PM David Cameron's ... http://bit.ly/1rWyIMR  #finance #market"""
14489,"*@JohnRentoul Do I hear echoes of """"I come not to praise Caesar but to bury him!"""" May makes a great case for Brexit in guise of Remain."""
16471,*#EU #Brexit “And I want a relationship between Britain and the EU that keeps us in it” Cameron https://www.gov.uk/government/speeches/eu-speech-at-bloomberg … >>Caesar’s Legions...
16470,*@britinfluence @timfarron 
14479,*EU referendum: Gove and Johnson challenge PM on immigration http://bbc.in/1X4w3yp 
14478,"*Caesar (the PM) is stabbed by 2 """"Et Tu #Brexit"""" senators. Wounded but not mortally. #shakespeare smiles. #strongerIn"""
4901,"*#Brexit conspirators killed Caesar (Cameron) before his blood dries up suckers are on each others throats: daggers out, madness lingers on!"""
4900,*Os recuerdo que el miércoles el Brexit iba a perder el referéndum.
4903,"*@Pontifex caesar, please don't start a war to be financed by the vatican bank"
4902,*Brexit team to rewrite 'Julius Caesar' In this version Brutus+co just stab him a little bit because they really don't want him to die
4905,*I think I'll be having my very own intestinal  Brexit after moving this mother fucker. Caesar… https://www.instagram.com/p/BHGvhkLhwn6/ 
4904,*Reminds you of someone?  Name starts with a 'B'. @BorisJohnson #brexit  Damian Lewis as Antony in Julius Caesar 
4906,*Render Unto Caesar: Brexit https://smallwordsbiggod.wordpress.com/2016/06/25/render-unto-caesar-brexit …
8,"*No functioning opposition, no accountability, no meaningful consequences for buying an election & no one curr as long as Brexit means Brexit"""
4888,*My salad artist can't tell the difference between caesar and thousand island. 
4889,"*never seen so much backstabbing in parliement since the demise of Caesar, infamy, infamy they've all got it infamy. #Brexit #JeremyCorbyn"""
4887,"*These """"Brexit"""" Market Moves Were Bigger Than Anything Seen In 2008... And What Comes Next: W... http://bit.ly/29hhceD  #finance #market"""
11205,*@364690 all hail Caesar Et tu Brexit #EUref
11207,*I #VoteIn for the #Brexit #EURef vote with @Brndstr & unlocked my own Flag Profile pic! What will you vote? #ivoted
11206,*Brexit sounds like a rave DJ who should be spinning records in a shady nightclub in Caesar's Palace
11209,"*'Traders' Panic-Buy Illiquid Markets Into Brexit Vote Close: Judging by markets, it's not a ... http://bit.ly/28TTbwc  #finance #market"""
11208,"*Brexit market chaos begins GBP spreads widen, price gaps: Rolling into the NY rollover we're... http://bit.ly/290KZYS  #finance #market"""
3,*4 Ways To 'Render Unto Caesar' In The Trump-Brexit Era | Christian News on Christian Today http://buff.ly/2m7Tgmx 
12644,*RENDER UNTO CAESAR...‘Brexit’ could send shock waves across U.S. and global economy 
12645,*@BastowPatrick @Englishpapist @David_Cameron The Pope is Argentinian so his views are irrelevant. Render unto Caesar and all that. #Brexit
12646,*Brexit and the Myth of Taking Back Control: Shakespeare wrote in Julius Caesar:
12647,*#Brexit I have an expensive Caesar Guerini Apex on order. Already have three in cabinet. Will still vote 'leave' even if can't have it!
12640,*„Alea iacta est.“
12641,"*Why A UK Billionaire Believes Brexit Would Be """"Good For The UK"""": The City of London and the ... http://bit.ly/28La7Xo  #finance #market"""
12642,"*When Brexit Has Come And Gone, The Real Problems Will Remain: A Reminder From Socgen: In a f... http://bit.ly/28O94Do  #finance #market"""
12643,"*The Big Guns Are Out: Soros, Rothschild Warn Of Brexit Doom; Osborne Threatens With """"Suspend... http://bit.ly/28KIXPs  #finance #market"""
12648,"*Stocks, Bond Yields, & Cable Tumble After ICM 'Brexit' Poll Swings Dramatically To """"Leave"""": ... http://bit.ly/1XSiy5m  #finance #market"""
12649,"*Markets In Turmoil As Brexit Fears Mount And Japan, China Data Tumbles: FX, equity, and bond... http://bit.ly/1UMqfmv  #finance #market"""
1728,"*S&P Futures Reach Pre-Brexit Highs: While cash indices erased the Brexit losses earlier, S&P... http://bit.ly/29V4x1k  #finance #market"""
1729,"*Yes, post-#ChilcotReport another war should reverse our #Brexit fortunes. Best not buy our bullets in euros #sigh..."""
1726,"*Finanzprofi zum #Brexit: Um meine Firma bin ich besorgt, um die Börse nicht http://buff.ly/29pU8sp """
1727,"*Immobilienmarkt nach #Brexit: """"Wer jetzt verkauft, kommt zu spät"""" """
1724,*@davidmaphillips @YouTube there is similarity between Brexit and caesar's take over of Rome. 
1725,"*Jetzt, da Cäsar Obama den Brexit befürwortet, sind die antiBrexithetzer Stegner und Kons recht kleinlaut geworden,nicht wahr? David Cameron"""
1722,"*Loonie Surges As BOC Keeps Rate Unchanged, Cuts 2016, 2017 GDP, Blames Brexit, Wildfires, We... http://bit.ly/29Px0d1  #finance #market"""
1723,*Stocks Rally - Is Brexit Systemic Risks Contained?: Equity markets globally have rebounded t... http://bit.ly/2a8P6CX  #finance #market
1720,"*Recordad que tal día como hoy también nació también Cneo Julio Agrícola, que si hubiera hecho bien su trabajo, ahora no habría Brexit."""
1721,"*@CurzonCinemas Notes On Blindness, Hail Caesar and the upcoming Francofonia (most Europhile film of 2016, should've been out before Brexit!)"""
8817,"*""""David Cameron ... a great prime minister""""- Michael Gove. """"My heart is in the coffin there with Caesar"""" - Marcus Antonius #Brexit"""
8819,"*I have come here to praise Caesar, not to bury him. #Brexit """
8818,"*Brexit: All The Latest News, What Happens Next And How To Trade It: Sterling drops, banking ... http://bit.ly/293er0h  #finance #market"""
151,*All this mob-pleasing populism is nothing new and it tends not to end well. #history #Caesar #wisdomofcrowds #referendum #brexit #trump
150,*Kenneth Clarke must feel like Julius Caesar. Those Tory conspirators behind him are all ready to plunge the knife in. #brexit debate
6497,"*.@CNN's Epic Liberal Freak Out: Brexit means 'Xenophobia,' 'White Identity' Win #Butthurt #Racist #CNN #tcot"""
258,*The latest Carper Ape #Falklands! http://paper.li/caesar_ape_city/1399855406?edition_id=6913c190-bba1-11e6-9f3a-0cc47a0d1609 … #indyref #brexit
259,*Lyssna!
3168,*You too Brutus? @BorisJohnson Caesar moment at the hands of @Michael_Gove @conservatives #brexit
3169,*Feck me Boris #Brexit - a sly cunning fox or another Caesar? Either way whose going to clean the sh#t you've left behind?
3166,*The New Narrative For Earnings: Blame Brexit: Every quarter there is always a fallback narra... http://bit.ly/29hxlER  #finance #market
3167,"*BoJo's father quotes Caesar after Gove's preemptive run. I hope someone, somewhere, is writing 'Brexit: The Opera'. """
3164,*Michael Gove made an odd assassin – but then Boris was a strange Caesar http://gu.com/p/4nam3/stw  #Tories #Brexit > this is a great column
3165,*Michael #Gove made an odd assassin – but then #BorisJohnson was a strange #Caesar http://gu.com/p/4nam3/stw  #Tory #Brexit
154,"*@RCorbettMEP @LBC Message from Caesar Maximus. """"It is the duty of a good shepherd to shear his sheep, not to skin them. #TheresaMay #brexit"""
157,*@grahnort 's like Caesar Flickerman in Hunger Games: Capital V Districts
156,*@jonworth 
1204,"*Gold Slides Off Brexit-Spike Highs, Oil Tumbles As Dollar Jumps: Having rallied back up to B... http://bit.ly/2axzeMa  #finance #market"""
500,*@JohnCleese Now you know what Brexit really means. She's rendering unto Caesar the things that are Caesar's.
1200,*@NickCohen4 @Robert___Harris
7848,*The downfall of David Cameron reads like a Shakespearian tragedy. A mixture of Julius Caesar & A Midsummer Nights Worst Nightmare! #Brexit
7845,*@TheBartinMain Like the assassination of Caesar again. 
7844,*@Pontifex caesar where are you?
7847,*#Brexit About today:
7846,*Your tweet is late today @Pontifex caesar
7841,"*Alea iacta est """"The die is cast"""" by Suetonius to Julius Caesar on 49 BC as he led his army across the Rubicon river in #Italy #Brexit #Leave"""
7840,*Brexit is the most significant political risk the world has experienced since the Cuban Missile Crisis.
7843,*So what happens to Premier League now post Brexit -work permits for all? Including Wenger? #Arsenal #AFC Back to the days of Gus Caesar
7842,"*@CAESAR_HIT let's put some context to it using #Brexit. Would that apply here? Because everyone was aware leaving wouldn't help d """"kids"""""""
16459,"*Brexit? No contest, it's all about Gove's pillowtalk agonies over putting the knife in Caesar"""
7839,*Brexit= most significant political risk the continent has experienced since Caesar crossed the Rubicon #AleaIactaEst
7830,*Events like the US Presidential Election and Brexit are why Julius Caesar said f#&$ it to democracy and decided he should just be in charge.
7831,"*Et tu, #Brexit ? (Negative) #leadership lessons from Julius Caesar """
7832,"*History in 5 #FridayReads: @BarryStrauss, Why Murder Caesar? http://historyauthor.com/2015/12/h5f-barry-strauss-why-murder-caesar/ … @SimonBooks """
7833,*This is literally the guy who turned UK upside down. Look similar to anyone you know?  via @caesar_stockard #Brexit
7834,*BREXIT! Mirabile dictu! Eamus! Cannot help but think of Caesar's words on the Britons:...quanta facultas in perpetuum sui liberandi daretur.
7835,*Rendering unto Caesar the things that are Caesar's: sharp analysis of potential impact of #Brexit on US vote in Nov. 
3180,"*/ Caesar Boris falls / Knifed in back: """"Et tu, Brutus?"""" / """"Err... No, it's me, Gove."""" // #haiku #poetry #Brexit"""
3181,*#Brexit Tory #Gove #Boris suicide pact makes the stabbing in back killing of Caesar looks bloodless by comparison. 
3182,*So that's it. Boris destroyed Cameron and shoved the UK off the cliff for nothing.
9,"*Imagine if The Queen outlives the whole fucking lot of us, just out of spite. After Brexit, anything is possible yakno."""
17514,"*#Brexit #EU Cameron's Caesar's Legions speech winning the day in Europe, it is said here """
3988,*Praytel @Pontifex caesar
3989,"*E.U. leaders converge on Brussels for Brexit crisis talks http://a.msn.com/01/en-us/AAhIipO?ocid=st … Angela,,She thinks she is a female Caesar"""
3984,*@Bodisha @ChrisCuomo @ATPacy @caesar_ramirez I had cnn on Sirius the day after Brexit and they must've said the word Trump 30 times in 5mins
3985,"*From Brexit Wounds To Buying Panic (In Bonds & Stocks): Record low bond yields, Brexit uncer... http://bit.ly/298DgKk  #finance #market"""
3986,*How the #FT drove digital subscriptions #sales by 600 percent over #Brexit weekend - Digiday 
3987,"*As with Julius Caesar, you can play the Brexit blame game with the Ring Cycle. I've at least two candidates for Loge, but who's Brunnhilde?"""
3980,*It's playing out like Julius Caesar for inbred poshboy halfwits. #gove #Boris #Brexit #cameron
3981,"*@BBCBreaking As in J Caesar, the conspirators turn upon each other Ides of June. Pls someone tank Brexit and give us our country back."""
3982,*Watching Gladiator and the stunned look on everyone's faces when Caesar dies was pretty similar to mine on the day of Brexit
3983,"*""""You Want To Own Gold"""" Marc Faber Warns """"Brexit Is The Excuse For QE4"""": “If Brexit is used a... http://bit.ly/293CFab  #finance #market"""
4,"*May sees Brexit conclusion March 2019. """"Beware the ides of March"""", writes Shakespeare, Julius Caesar. U know what happened to him! Knifed."""
16460,"*#Finance: Steen Jakobsen Explains What Brexit Really Means: """"No Good Outcomes To This"""": Authore... http://bit.ly/1QVmB87  via @zerohedge"""
16461,*#Finance: Cable Crashes To 7 Year Lows As Brexit Battle Begins: With the UK's referendum on EU ... http://bit.ly/1Q5mLtM  via @zerohedge
16462,"*I don't feel sorry for .@David_Cameron one bit, but at least Caesar was knifed in the back!"
16463,*Praise from Caesar.
16464,*Leave Campaigns v vocal on what they don’t like about EU. But ask them what ‘out’ looks like and…silence #StrongerIn 
16465,*This new #Brexit group is so Old School. Retro. Strange #theology where Christians topple one Caesar for another. 
16466,*And follow us @Xtians4Britain. Because democracy is not a luxury we should take for granted.
16467,"*#Brexit either the EU Council deal is amazing or a joke >> Caesar's Legions,remember.."""
16468,*@rog_ukip @CllrBSilvester 2000 years back to the Holy Roman Empire. Caesar is in Brussels not Rome though. #brexit
16469,"*Alea iacta est. Er is zelfs al een @VanGaalOutMU twitter account. Ave Caesar, il morituri te salutant. Van Gaal #Brexit?"""
263,"*Face the hard facts, Brexiteers. Without the 27 to back us up, Britain is going to get Shanghaied all the way to Shanghai on trade deals"""
262,*We threw out facts when we slung out experts. We have nothing to fear but #Brexit itself. We can manage - we did before Caesar invaded. 
261,*I scored 28 out of 30 on From Caesar to Brexit: The English History Quiz http://fb.me/5NqKkbCky 
260,"*@MLundeen10 we just gave up being a republic with our election of Caesar Trump Brexit, Trump, Nationalists in Europe...storm is brewing"""
267,*Brexit should be a matter for public debate. Parliament is designed for just... http://ln.is/R5VuP  by #Caesar_Viaosnus via @c0nvey
266,*Brexit. Trump. Hail Caesar!’s 3-star IMDB rating.
265,*Carry On Up The Brexit
264,"*Very impressed with @campbellclaret tonight (although not my leanings). Articulate, honest (#brexit #trump) and funny (#Caesar #Piers). """
269,*@ComfortablySmug Knesset/UK Parliament/'14 midterms/Brexit/this week...polling/pollsters as dead as Julius Caesar
268,"*@Lionesskeeper Brexit, Trump and the Republican party taking over the Senate means America and Europe want back to the way we were."""
4899,*FinTech Podcast #058 – Brexit und FinTech: Kurz nach der 57 Ausgabe schon die 58te. Der Brexit besch... http://bit.ly/290oVj9  #FinTech
4898,*3rd day post Brexit
4893,*Ernst: The day after the Brexit before. “Alea iacta est” – ‘The die has been cast’
4892,*What does the Brexit referendum mean for EU and UK competition law: The United Kingdom Brexi... http://bit.ly/290gCEM  #BeitenBurkhardt
4891,"*@RandallGrahm I think of Brexit as more Shakespearean tragedy. Boris is Cassius, Gove is Brutus, Cameron is Julius Caesar."""
4890,*Well @Pontifex caesar open the vatican gates & let Jesus in!
4897,"*Why The Brits Really Voted """"Leave"""" (In 3 Simple Cartoons): So who knows better?"
4896,"*Boris Johnson Emerges, Explains What """"The Only Change"""" As A Result Of Brexit Will Be: With b... http://bit.ly/29dA666  #finance #market"""
4895,*Final check before vatican bank financed war @Pontifex caesar?
4894,"*Brexit Drives Gold Frenzy, Report 26 June, 2016: The big news this week was that the British... http://bit.ly/29eJTJ1  #finance #market"""
6510,"*UK didn't invent warfare or conquering. Read Sun Tsu, Caesar's Gallic Commentaries, or history of S. Africa #Brexit """
6511,"*""""A country that once colonized half of the world is complaining about immigration."""" #BrexitVote"""
2604,"*The Boris/Caesar Gove/Brutus analogy is flawed. #BorisJohnson is banking on next PM taking flack for Brexit so he can swoop in & """"save"""" us."""
