Number,Tweet
1424,"*@arsreductus @telsah1 @Proudbrit1Em @UKIP_2015 George stood up to The Roman Empire, and UKIP the EU."""
1425,*UKIP had to face all the same criticisms in the days of the Roman Empire as they do now with EU occupation of our democracy. Turned out OK.
1426,"*@rog_ukip @telsah1 Bit like Roman Empire but with bumpy crooked roads, savages north & south of Hadrian's Wall & coliseums that kick instead"""
1428,"*@rog_ukip @jlj060453 It's like last days of Roman Empire, delusion amd megalomania.;"""
1429,*Will Federal Europe be the Roman Empire ruled from Brussels... or the Third Reich? #EU #Tories #Labour #UKIP #Guardian #BBC #DailyMail
1430,"*""""@BarnabyEdwards: The Â£ sign derives from ... the Roman Empire. UKIP's logo is therefore an EU immigrant."""" ROMANES EUNT DOMUS!"""
1911,"*The Â£ sign derives from """"L"""", representing libra, the basic unit of weight in the Roman Empire. UKIP's logo is therefore an EU immigrant."""
1913,"*Ukip and Nigel Farage: How far they've comeâ€_: ... Monty Python's Life of Brian, in which a ... http://bit.ly/1jPDOnd  #SPQR #RomanEmpire"""
1914,"*@19Averil hello, I retweeted you on UKIP and THEN realised who you are - loved  Later Roman Empire during my degree! Good to see you on here"""
1915,"*Saw Severus trending, thought it was the Emperor. Curious that he was born in Libya died in York when Britain was part of Roman Empire #UKIP"""
1916,*@terikehkeloonga @jaimehta @rog_ukip @QueenLareefer1 
1917,*@NemesisUK @KrustyAllslopp @leftferret Apparently UKIP say that the elderly don't like gays.  Don't they remember the Roman empire?
1919,*@DavidJo52951945 Bordicea stood up to the Roman Empire. UKIP the EU..
1920,"*Did #Nigel Ferage and #UKIP celebrate St George's day? A Greek, born in Palestine & worked for the Roman Empire! (a proper European Union)"""
1921,"*Born in Palestine, If St. George was to seek asylum here today from persecution in the roman empire, I imagine @UKIP would have none of it."""
1922,"*@LeeJasper @reshmaaaab @UKIP He was actually a Greek, whose Greek parents were living in Roman Palestine as Citizens of the Roman Empire."""
1925,*Americaâ€™s Fall: The Modern-Day Roman Empire http://www.westernjournalism.com/americas-fall-modern-day-roman-empire/ â€_ #Independents #Centrist #Democrats #UKIP #Republican #GOP #Conservative
1926,*@hermannkelly @Weltpolitik @ukipster Wow @Nigel_Farage as #Jesus and #UKIP as a #Christian cult & the #EU as the #Roman Empire! #fruitcakes
1928,"*""""We would be crazy to reject Turkey which is the former heartland of the Roman empire"""" Boris Johnson On EU membership """""
2351,"*""""The sooner we pull out of the Roman Empire the sooner we can get on with the Dark Ages"""" #UKIPThroughTheAges #UKIP"""
2352,*Let's all vote to be part of the Roman Empire. That'll REALLY fuck UKIP off. #referendum
2353,*#skynews Even Nigel Farage #UKIP KnowsIn Roman Empire with Common Currency Wages & Prices were Set by Regional Governors #skynews Free Bread
2354,*@demsoc What puzzles me is why you choose that name when you seem to support the most undemocratic institution since the Roman Empire? @ukip
2355,*@UKIP - addicted to power expenses & corruption like the last days of communism and the roman empire
2356,*@LukeBozier Progress obviously support UKIP and the Roman Empire. #purplebook
2357,"*UKIP exposes the great lie of #EU union, #euro is a #NWO lie, toy of the #vatican #jesuits #zionists just a re-established roman empire"""
2358,"*What is it with purple? First the Roman Empire, varicose veins and UKIP, now #purpleplotters, #YestoAV and the #PurpleBook."""
2359,"*Paul Remfry, UKIP, South Herefordshire: More War for New Roman Empire (EU) http://weavervaleukipremfry.blogspot.com/2011/04/more-war-for-new-roman-empire-eu.html?spref=tw â€_"""
2360,"*The Evil Roman Empire """"Ein Volk, ein Reich, ein Fuehrer"""" - one people, one empire, one leader <- Good on Godfrey Bloom @UKIP"""
