Number,Tweet
13769,"*Hah , zvana nepazīstams nr."
11533,"*@tristan2021 Agreed, it won't be a walk in the park. But with so many Scots currently having EU passports it seems sense to accept in."""
13765,"*@poxabiele chama no menseger pq meu célt. A carregando,e. Eu to deitadaa"""
11531,*@GlaikitGeezer @2014_Scotland Yes please and at same time dispell the idea of not joining EU.
13767,"*@pfvmah mas eu sou fi, primeiro comando celt, CU1D4D0"""
11537,"*@believenjr meu celt a carregando, jaja eu entro la iahsiahsja"""
11536,*@tristan2021 Both of your questions on currency use and EU entry have been answered in the press. None had any basis to be considered true.
11535,*@Kanata_Celt The info I've seen suggest no £ 4 indepen Scotland If they're not part of Britain then no longer a part of the EU no brainer...
11534,"*@tristan2021 I think the argument of Scotland not able to join EU post Indy, has long been lost."""
4611,*@gottu_celt そうなんですよね。ワーキングホリデービザとかは簡単に取れるんですけど長期滞在ビザは難しいらしいです。EU圏内の人なら楽みたいですけど。
4610,*Great to see Tyrone win today. The first team to take The Anglo Celt outside the EU since 1973.
4613,"*@Breaking911 Ireland has stated may want to leave the EU,   OK look BLM is now in the land of the Celt's...has to be a coincidence..."""
4612,*vou p celt dps da aula de skate eu achoo
4614,"*@A_LordDarling @Tom_Celt @DerekBateman2 or can look at it a 3rd way, U fucked the Union(Eu vote 2nd indy vote)& U saved the BANKERS!!"""
1,"*My crystal ball: Out of EU with no deal. Brit establishment in full colonial mode. Use resulting NI """"troubles"""" to derail Scottish Indy."""
133,*@Aye_iTsShady yeah but props to eu everybody underestimated them
132,*EUでアリーナ回して8-3
131,*@abermans @TRobinsonNewEra @MLP_officiel  #MarineLePen #Marine2017 #France #EU 
130,*Trudeau accepts Merkel's warm welcome. #Trudeau #Merkel #cdnpoli #EU #CETA
136,"*@robfordmancs EU issue divides Lab, Tory, metro vs prov, Celt vs AS, HE educ vs sch educ, etc, more bitterly & deeply than anything I recall"""
135,*@GrayInGlasgow most of my EU pals were No. Now all Yes
134,"*GG eu, i have faith in optic still tho"""
20,"*Your constituents, eg ME, voted overwhelmingly to stay in EU. You are a chancer mate. You are finished in politics #Indy2 or not."""
21,*Independence would be disaster for Scotland and my constituents. Supporting another Indy ref goes against wishes of Scots. Wrong then & now.
22,*@belgae_celt @yarnaddictoz There would have been moral high ground Probably no lost war 4 Germany.No idiotic overextension 2 Russia.No EU
23,*@belgae_celt I told you what I meant with Original EU - u somehow think I thought Romania was EU in 1939 - before the Warsaw Pact era? What?
9560,"*@Kanata_Celt @NicolaSturgeon I'm not arguing that with you, I'm asking if you'd have a vote in EU ref (I don't know what status is)?"""
4987,*Denmark's support for the EU has surged since the Brexit result 
4989,*#Welcomehere http://www.theguardian.com/politics/2016/jul/05/nicola-sturgeon-acts-to-reassure-eu-nationals-scotland?CMP=twt_b-gdnnews …
4988,*@NicolaSturgeon is the only leader right now on the British Isles.She's a Celt but welcomes EU and Anglo Saxon alike 
14840,"*@celt_dream Sim! se deus quiaser eu vou passar na E.T.C,ai tudo melhora,kkkkk"""
14841,*@celt_dream O.o Uou...eu também vou
14842,"*Lutando contra os meus pensamentos sobre oq fazer se eu for no Celt amanhã, q merda"""
14831,"*mano, eu fui na celt e aquilo tava muito daora"""
5612,*@be_celt j'y étais. On a eu droit à cette petite démonstration à l'issue du cyclocross. Et effectivement c'était plutôt pas mal :-)
14830,"*Tava com ciumes so pq eu tinha ligado pra ela ontem e ela disse que ia ficar comigo , mais ela nem foi na celt e.e '-'"""
7,*EU need to prove it can get useful things done & rebuild citizens' trust - a good starting place: youth unemployment 
1249,"*@healthuever That's always been the UNHCR rules, why was the EU ignoring it all this time is the real question."""
7148,"*@polemitis @Celt_Englishman the #EU proved something past months, paris probably holding the key"""
7149,"*@Celt_Englishman @calisthene EU has an inevitable demographic (aging) problem, will need/want younger markets"""
7144,*@FESTIVALLORIENT hier soir avec dymo #chienguide on a eu la celt'attitude devant zachary Richard
7145,*@Celt_Englishman The macro policy is not terrible for Germany. This is exactly the EU's problem. What Greece needs ≠ what Germany needs.
7146,*Mounting concern about prices is an EU wide issue for farmers - MEP http://www.newsnow.co.uk/A/786298844?-2810:3781:0 … [Anglo Celt]
7147,"*Eu, kāds atbraucat pie manis un izvelkat no mājas, man tik tiešām ir liels slinkums celt savu pakaļu no gultas."""
7141,"*A Rafa é porca dms.  Ela posta que tá afim de arrotar kkkkkkk Deus,  salva!  Por isso que na celt ela tava mandando eu arrotar então"""
7142,*Kuchy za Berga w eu.puch:
7143,*De boa mesmo que eu não vou na celt não
12775,"*Ontem eu nem fui no encontro n celt , fui pra festinha e.e"""
1248,*1:00 da manha a gnt brincando de eu nunca na celt 
8291,*@Alabama_Celt Totally agree. Not only are they screwing #Ukraine they've been overcharging all EU incl Eire for gas during austerity post CT
8293,*Minha prima chamo eu pra ir lá na celt
8292,"*Ah é, minha mãe disse que não quer que eu vá para a celt mais, mesmo que não frequento lá."""
8295,*@Mexx_EU says the one who lives like a celt in a village.. 
8294,*French-born SNP MSP: it's a democratic disgrace that I can't vote in EU referendum | http://www.heraldscotland.com/politics/scottish-politics/french-born-snp-msp-its-a-democratic-disgrace-that-i-cant-vote-in-eu-refe.1432560308 … via @heraldscotland
8297,*Les décors du Connemara!! La bagarre a eu lieu et ce n'est pas fini !! http://fb.me/3LEM2YX2G 
8296,"*Fiz merda dms ontem so lembro da celt,dps jabu mais eu tava no europa kkkk bugou a memoria aqui kkk"""
8299,*@Celt_Englishman @hamandcheese @DrewGuy86 Defining political units is important too. The EU is a decent meta structure
8298,"*@Celt_Englishman @MarkLutter @DrewGuy86 Not minor for the politics of the UK, but minor in scale compared to the EU or various trading pacts"""
656,"*No mano, encontrei a Pereirao na celt hj tb , mo cara que não via ela, desde que eu parei pra jogar"""
657,*@BeeHambone The half Celt of me is screaming 'what have you done' in Welsh. My English half is... FUCK the elite & their EU excuses.
654,*@ukschizophrenic just wait wait till Brexit cuts all EU welsh culture -language funds..then youl be a proud celt won't u.
2,*RCN say govt tactics backfiring & now threatening sustainability of health service
652,*#Energiahatékonyság: nem érünk célt? #energia #energiafogyasztás #EU #kötelezettségszegés #MagyarNemzet 
653,"*Prometo que assim que eu pegar o primeiro salário, vou em um engenho da vida, botequim, hangar, the  celt, beber litrao ate morrer"""
650,*sexta eu vou lá na célt
651,*Eu <3 Anatomic de Afro Celt Sound System http://www.deezer.com/album/10161504  @DeezerBrasil
14833,*@AFK_10 @RFCSwitcheroo @BBCNews Agreed Alan but see my avatar. Russia/UK/EU/.... ALL corporate fascist states. Diff sides of same coin
658,"*@ChumelTorres Aún se tiene la esperanza, de que con el paso de los meses y al ver que EU no es una empresa, Trump renuncie."""
14832,*sobre estar c duas crias aqui pq se elas nao viesse eu não ia na celt
14835,*Le Celta Vigo n'a pas eu à rougir face au Barça - Be celt http://fb.me/2radvYPYr 
14834,"*@celt_dream Parabéns meu querido irmã,do peito,de coração,meu dengo.Meu amore,meu irmão. Eu te amo para sempre em meu coração """
17056,"*@celt_dream rsrsrsrsrs ainda não,eu não consigo fazer poesias....ficam sem sentido"""
17057,"*@celt_dream rsrsrsrs Gracias! eu nao gosto de chuva :/ só pra dormir...gosto do sol,do ceu azul onde posso viajar nos meus pensamentos.."""
17054,"*eu hace parva que no te veo pasar por CELT segis yendo? — no no voy mas, quien sos? http://ask.fm/a/5k8ki519 """
17055,"*@celt_dream o ensaio está demais! e eu dou muito risada,kkkk,porque sou bem lerdinha,,,eu taquei minha flecha na lampada,kkk"""
17052,"*Hj nem fui no celt , tava com preguiça . Amanha eu to la u.u"""
14837,"*Karen disse que vai no celt , mais eu acho que não vai não :c"""
17050,*@celt_dream <3..Não :c Eu adoraria
17051,"*@celt_dream kkkkkkk até eu,kkkkkkkk...eu era muito doidona"""
14836,"*Eu, kas tas par sviestu? http://ow.ly/qitaV  @latvenergo galīgi sajukuši prātā? Tas būs pamatojums celt administratīvās izmakasas?"""
17058,*@celt_dream kkkkk qanto tempo eu aki neh? kkk como esta?
11,*Liam Fox warns EU against ‘seductive’ protectionism that’s like a class A drug which makes ‘you feel good at first… https://www.thesun.co.uk/news/3116538/liam-fox-warns-eu-against-seductive-protectionism-thats-like-a-class-a-drug-which-makes-you-feel-good-at-first-but-is-disastrous-over-tim/ …
10,"*Jaysus the EU is the least protectionist organisation in the world! But if you leave without an agreement, EU countries have no choice ! """
13,*Ireland cries foul over competition for Brexit moves http://bit.ly/2nrU9oe  
12,*Irish regulatory strictness harming #brexit moves. Banks are being allowed  not to have capital to back up new EU bases in Lux. & elsewhere 
15,*Thus also not trading with the EU #muppet 
14,*@JakubKrupa Peace in Ireland was the greatest achievement of the EU for this Anglo-Celt. I'm mystified why anyone wants to change that.
17,"*Here's the thing about """" #calexit """" and brexit. UK has an army, EU doesn't.  US has an army, California doesn't. See the math here?"""
16,"*Hothersall now saying that England would refuse to trade with Scotland once we are indy. Jesus, are all the big supermarkets going home?"""
19,*@15183_roxyneuro If that happens US/EU would be forced to impose sanctions upon them.
18,"*@charlieh088 The EU is done for, just leave. There is nothing they can do."""
11524,*caralho eu amo o grupo do Ovelhas Voadoras ~çelt~çrelg~d~p´rly~çlth~çgj
11525,*eu já fiquei com uma das minhas professoras ano passado kkkkkkkkkkkkkjjjjjjjjjjjjjjjjjjjjj~]ç~]ç~t]çt~]t~]~çelt
11526,*UK 2015 Election and UK EU Membership Referendum far greater risk to businesses than #IndyRef Poll by Deloitte.
11527,*Amanha eu vou pro celt jogar bola porque eu sou um homenzinho
11523,*@SallyVeraCoburn @Kanata_Celt controlled by the treasury run by WM. Very independent. You are told a CU is in your best interest. That EU is
11528,*Thinktank backs Independent Scotland's EU membership.  http://tinyurl.com/pvz7cwl  #indyref
11529,"*[EU/FR] Team Celt, Cs:go IN LIVE , Propose des jeux : """
322,*@_ShakeNBaker_ @BadIdeasVs The UK & EU lefties blame them for Brexit too.
320,"*@Noody69Noody My only NO voter friends are all ex UK , EU nationals...they are onside now :)"""
321,*@SwampTroll1 Don't tell them about Odin's goats Tanngrisnir & Tanngnjóstr or you'll get every migrant in EU heading there to open Kebab shop
17838,"*@viniciusviilela minha presença sempre arraza né, eu sei kkkkkkk mas vou ver, pq celt é lonjasso ;//"""
17839,"*@viniciusviilela eu me auto-chamando kkkkkkkkkkkkk tava querendo mesmo, mas vcs vão na celt? pq lá é ruim pra mim ;s"""
655,"*@_Saraaao kkkkkkkkkkkk mas é pq eu moro meio longe da celt ne amour, sou de câncer"""
17832,*@celt_dream De nada! Oba!!!!!!!!!!1 Obrigadinha <3..eu só sei fazer pokemons '-'
17833,*@celt_dream rsrsrs Tadinha da Val pow!...eu nao sei bem oque é isso '-'
17834,"*@celt_dream Buaaaaaaaa,eu queria ver vc :3 seria um prazer"""
17835,*@celt_dream Eu também nao......eu que dou estes nos outros
17836,"*@celt_dream kkkkkkkkkk eu acho fofinha >.,<"""
17837,*@celt_dream eu te chamava era muito assim lembra? Haha
12769,*Translator jobs in the EU http://fb.me/6S14LAumE 
12768,"*Hoje cheguei 10 min atrasada na escola ai a porra da Cidinha não deixou entrar kkkk, eu a Ana, a Diany, Milena e a Julia fomos pra celt u.u"""
6130,*@celt_pique oi meu amor to sem celular não se preocupa já estou melhor e eu vou sim pra cidade como a gente vai se encontrar ?
12767,*ontem eu fui na celt e vi o Paulinho
17053,*je wilt hustler spelen toch ?! je vangt 3 eu voor blokje hasj dat je celt ..
1263,*Cara tava lembrando aqui tem uma menina que eu todo evento vejo ela no carna cores eu esqueci da onde ela era mas no Happy holi lembreicelt
1262,"*Eu acho totalmente inválida a paralisação, só pra deixar claro. "
1261,*GOAL (M@th!eu) Celt@ Vig0 3 - 0 B@rcel0n@ 
1260,*Somebody forgot it's haram. EU Madness: Stop young turning to terror..with classical concerts! http://dailym.ai/2da1gxX  #TWIS #RegressiveNews
1266,"*ontem dois caras pararam de moto na celt e foram assaltar eu e minhas primas, mas eles devolveu nosso celular"""
1265,*Quando eu n tenho merda nenhuma p fazer sexta/sábado meus amigos n chama nem p ir na celt
1264,*Se eu tivesse uma granada eu ia lá na celt agr 
17849,"*@jackson_136 Eu fui mano peguei gol desci cheguei la não tinha ninguem , james nem nando atendia cel fui na celt e voltei pra casa kkkkkkkk"""
17848,*eu n quero ir no celt hj
17845,"*@MSvikulis Eu ja tev vajg ko palīdzēt tu droši zvani, rīt celt māju domāju ka nebraukšu !"""
17844,*eu te amo lu becker lw~çelt~çlwert
17847,"*Tētis ienesās istabā un iebļaujas : """"Eu, kas notiek?! Nejūtās,ka te ir tusiņš! """" un aizskrien tālāk celt visus kājās. MĒS NEVARAM, TĒTI"""
17846,"*Deixa eu pegar meu camaro ali , pra humilhar seu celt... — demroo kk pode ta de camaro oque for  nen ligo pra is... http://ask.fm/a/4h6ocdk3 """
17841,*@Lucasgomesmelo_ é 988897033 mas eu nao vou entrar hj pq meu celt á sem bateria c:
17840,*@_carollsillva Eu acho q tá bem dms kk Na celt tem como andar?
17843,"*@fernandadoro talvez amanha, eu vou na celt, daí dpsss eu vou ai"""
17842,"*@DLukrecija eu, es nevaru celt, jo vēl esmu Igaunijā. Krch atzvanīšu pēc 10 - 15 min!"""
8,"*Enda Kenny: """"Brexit is a British policy. It is not a trigger for Ireland. Nor is it the beginning of the end of EU."""" """
10359,"*@Kanata_Celt @NicolaSturgeon Sorry, would you have a vote in EU ref? (I assumed not)"""
120,*@Tom_Celt This and EU or Northern Countries.
121,*Aí eu vejo as meninas perguntando tem alguém pra sair cmg o menino pergunta onde ela diz celt  mds só pala
122,*@Tom_Celt yesterday was caused by it. In abscene of a firm position toward Indy Scotland from EU she's pushing a bluff that'll harm us all.
123,*@celticissimo @irish_news @Invest_LCCC NE TEMERE ? ROI is bigoted facist friendly enslaved to EU statelet.nice pic Ulster celt is he a scot?
124,"*@Tom_Celt they'll stay, no doubt. EU using this as part of the negotiations as well. Could already b sorted but that's not in EU interest."""
125,*@Tom_Celt Scotland could indeed become an important symbolic issue 4 EU negotiations but only if we've voted for Indy. If UK remains as is>
126,"*@Noody69Noody Yes, that would ease things considerably. Also much stress among my EU pals. Some been here >20 years"""
127,*@Noody69Noody OK. There is a danger of Scotland becoming a bargaining chip but strategically Scotland being in is important for EU
128,*@Tom_Celt interestingly if there's a concession in Brexit over retention of eu citizenship 4 those who want it it may well be easier for us.
129,*@Noody69Noody My constituency was 78% remain. Add to that the large number of EU nationals and 16/17yr denied vote old it must be 85% pro EU
12774,"*Vērtēju studentu reklāmas kampaņas AdWords konkursā ar mērķi celt EU jauniešu nodarbinātības līmeni. Gan rūpīgs darbs, gan lieli brīnumi."""
5593,*@IainMcGill Whats your core argument for leaving EU ?
5595,*sdds quando eu ia na Celt tentar comer o cachorro quente do Toninho e dava merda e eu nunca conseguia kkkkkkkkj
5594,*eu só queria que a amiga mel de castro atendesse o celt
5597,*Αναδημοσίευση στο site xenesglosses.eu :-) 
5596,"*Giro, la bagarre a bien eu lieu. Les movistar grand perdants.. http://fb.me/APycfN38 """
5599,"*Cara não importa quantas vezes eu veja filmes gregos, músicas de celt não importa eu vou mergulhar sim"""
5598,*@eddieizzard I am a Welsh Celt and proud of it (even if I may have a genetic link). I do not support this EU political domination #Brexit
5610,*Eu <3 Release Remixes de Afro Celt Sound System feat. Masters at Work http://www.deezer.com/album/10161414  @DeezerBrasil
5611,*Eu <3 Volume 3 : Further in Time de Afro Celt Sound System http://www.deezer.com/album/10163232  @DeezerBrasil
6127,*@celt_pique Pois tenha medo n. Talvez amanhã eu já esteja com meu cell
12777,"*lembro de eu e do negao willian subindo na antena, cada um c seu celt , escutando essa musica no msm tempo no fone, subindo e cantando"""
12770,*Dai o menino q ta direto na celt mais eu nunca cv com ele me chama no face pergunta se eu vou na celt hj e....
6116,"*Se eu jogar hoje, igual joguei ontem na celt ta otimooo"""
12771,*Ele disse se eu colasse com ele no Motocando q eu não ia pagar nada kkkkkk
14839,"*@celt_dream Esta bem! Boa noite meu dengo <3 tenha bons sonhos,deus te ama e eu também! bjs"""
14838,*Eu no Instītuta meils atnāca -- rīt barikādes jāiet celt pie Saeimas....:)
319,*Sturgeon and Sadiq Khan's plot to keep unlimited EU immigration TORN APART by experts  http://shr.gs/MaQmHDf  #TWIS #RegressiveNews
318,*@_WeAreScotland_ @RuthDavidsonMSP Good time to remind Ms Davidson she was elected by constituents who are overwhelmingly in favour of EU
12772,"*Ta tendo encontro na celt todo sabado, mais esse sabado eu nem vou e.e"
313,*すごいお母さん、EUの大統領に会う 
312,*It is a reckless nationalist gamble to put access to the UK single market at risk. 
311,*Explain how its at risk. EU Market 8 times size of rUK market 
310,*@weegingerdug Ah Paul I'm  an Anglo Celt and a KIPPER.Just cannot see how survival is possible if you broke away.We R the model the EU want
317,*eu molhei toda kkkkkkkkkkk vim da celt até em casa tomando chuva aiai
316,*@V_of_Europe End of EU? 
315,*Devolved Parliaments threatened to block Brexit if they were given the chance http://www.independent.co.uk/news/uk/politics/brexit-northern-irish-politicians-prepare-to-block-eu-withdrawal-if-supreme-court-rules-stormont-a7542276.html …
314,*Time to cut Northern Ireland loose...It's UK or EU - make a choice. (I say that as part Celt) 
12778,*Vou ter que falar com a guria que vai vim me ver domingo que eu não vou poder ir na celt pq vou encontrar outra guria u.u
12779,*Perguntou se eu ia no encontro que vai ter na celt e perguntou que horas que vai ser <3 <3
3,"*Scotland in close union with Iceland, Norway, a United Ireland, and rUK plus EU ...now there is a vision !"""
17039,"*Eu, es protams negribu celt paniku, bet vai kāds nav rajončikā redzējis manu brāli?"""
7159,"*@IsraeliteCanaan @TheRabbitHabbit @BDSSupporter @alteedag @amerikagulag coat of many colors; metaphor. My genetic, EU;p,i,s&?f=celt Rel=g/e"""
7158,"*@celt_otago on Spetses, Greece, in the midst of the Greek EU crisis (and wedding planning) and wondering what CELT could add to HE?"""
7157,"*The United Nations message AGAINST IMF and EU, and approves of referendum and considers it a country's... http://fb.me/2DvUkAOge """
7156,*This is what we are voting for in case you were confused - the question is this: should the EU (i.e. Germany) be... 
7155,*Anglo Celt - Greek ‘Bravery’ must be followed by EU action - MEP https://shar.es/1qDE1f  via @sharethis
7154,*Anglo Celt - EU leaders’ Greek comments 'bordering on shameful’ - senator https://shar.es/1qUMoZ  via @sharethis
7153,*Eu acabei de destronar @thiago_greedo como prefeito de Posto Celt no @Swarmapp!
7152,"*@Unaa2 Eu, nu es jau šito neiesāku bet prieks Tevi celt tajās debesīs ar labiem mīļvārdiņiem."""
7151,*@gorkavigo eu tamen son do celta e socio e non me gusta o madrid pa min equipo do gobierno eu antes de morrer quero ver gañar 1 liga do celt
7150,*@Celt_Englishman @polemitis actually a nightmare. He's suggesting extending EU to North Africa & NA migration.
638,"*esse açaí dá celt foi o pior q eu já tomei, no"""
639,"*o que eu vou fazer nas celt as 8 da manha de uma segunda? isso mesmo, treinar"""
6521,*@theSNP @Tom_Celt @NicolaSturgeon Interesting Cam changes EU indyref question to skew towards staying in. Yes/No becomes remain/leave.
6520,"*@celt_beg pa da ogroman deo reformi nije valjao i usaglašen sa EU - promenilo bi za ove 3,5 god, ali nisu, a ni greške popravljene @I_Cosic"""
6522,"*Don't know if I am. May be French, Scandinavian, Celt or Anglo Saxon. What I am certainly NOT is EU. https://twitter.com/PercyP13/status/636987116568870912 …"""
10369,"*Ou eu vou sim, mas se der arrastão agt corre pra celt q a best vai ta la, aí agt entra na casa dela @Diiniizz15  """
10368,*The http://EU-Translator.com  daily is out! http://paper.li/Eu_Translator/1326445982 … Stories via @tvtalentmanager @CELT_Athens
10365,*@timrollpickerin Am the softest Celt nat & London pols playing politics with EU membership REALLY peeved me @gerrymulvenna @ianjamesparsley
10364,*Where is the seventh Celtic nation Spain! http://www.bbc.com/travel/slideshow/20131203-where-is-the-seventh-celtic-nation … #Spain #Galicia #EU #Celtic #Celts #Celt #history #Galician #Europe #Gaul
10367,*Marcelline quer que eu va lá na celt #votedemilovato
10366,"*@lenathehyena @Kanata_Celt http://www.heraldscotland.com/mobile/politics/referendum-news/hunt-to-give-guarantee-on-nhs-contracts-privatisation.25122909 … She is wrong about TTIP. First UK privatising NHS, now EU."""
10361,"*@richardwaghorne Scottish part of my family hates everything about England & EU, still conservatives. Besides, I'm Celt and feel moved :'("""
10360,"*@Kanata_Celt @NicolaSturgeon If the EU ref happens & it looks tight, Cameron might extend vote to recent expats. My guess, I've no evidence."""
10363,*@pmarca @Celt_Englishman Very picturesque take over of EU by muslim population.
10362,*@BrynTeilo I'm a Celt from Cornwall the poorest part of these islands and I know the only way we survive is cause objective 1 fund from EU.
